TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.010231	0.010823	0.017444	0.015482	0.020666	0.028377	0.016969	0.026059	0.017295	0.018525	0.017064	0.008522	0.030285	0.033940	0.041718	0.008751	0.017181	0.031604	0.017282	0.014703	0.010989	0.007499	0.026757	0.013318	0.010018	0.034529	0.038009	0.015522	0.020029	0.016697	0.013811	0.022474	0.010373	0.010517	0.042282	0.022601	0.014086	0.013371	0.012152	0.012451	0.017148	0.021922	0.022125	0.010209	0.011335	0.014463	0.013287	0.011120	0.019917	0.024427	0.009061	0.006072	0.040834	0.007670
Although	0.045729	0.007579	0.016829	0.024763	0.019740	0.014691	0.011458	0.022724	0.009033	0.007505	0.011448	0.008081	0.017382	0.011466	0.016600	0.006917	0.021845	0.027205	0.039984	0.007243	0.020249	0.009327	0.011957	0.026622	0.017218	0.017442	0.014245	0.010737	0.014491	0.040228	0.019876	0.013442	0.010466	0.014149	0.007710	0.033352	0.020646	0.013678	0.030699	0.012956	0.021136	0.024070	0.030343	0.015810	0.019940	0.013833	0.030226	0.014251	0.017798	0.022240	0.014286	0.013468	0.020983	0.033904
other	0.040948	0.013177	0.012690	0.016559	0.015541	0.012198	0.012736	0.010271	0.010944	0.026810	0.023638	0.007708	0.009247	0.012739	0.013454	0.013088	0.016595	0.029477	0.046373	0.012553	0.017024	0.010164	0.014623	0.025982	0.011601	0.013932	0.016864	0.010906	0.017588	0.038885	0.012628	0.010623	0.008363	0.027479	0.007899	0.029374	0.022039	0.030209	0.020727	0.019356	0.016977	0.011084	0.013837	0.013027	0.027112	0.026712	0.014980	0.013953	0.016158	0.020280	0.009601	0.013188	0.015099	0.064979
types	0.054900	0.009358	0.007853	0.021941	0.008264	0.003487	0.026748	0.007047	0.017025	0.031454	0.008713	0.026194	0.002465	0.006377	0.002356	0.014764	0.040724	0.003814	0.013296	0.014049	0.011463	0.035908	0.004463	0.009118	0.030614	0.002998	0.006774	0.030729	0.059569	0.016763	0.026124	0.007045	0.016836	0.030560	0.005300	0.007175	0.015137	0.030473	0.004957	0.010988	0.020320	0.005804	0.004437	0.032905	0.018999	0.029606	0.054562	0.008213	0.009531	0.019951	0.029584	0.011173	0.008152	0.062943
of	0.021264	0.013037	0.014424	0.024669	0.019074	0.014447	0.014269	0.012142	0.020417	0.025072	0.021404	0.019565	0.013048	0.012638	0.011230	0.014139	0.041539	0.022098	0.021950	0.014777	0.019993	0.027239	0.016008	0.024779	0.022174	0.012971	0.014602	0.021897	0.037481	0.020855	0.015914	0.010663	0.017706	0.029780	0.006611	0.020968	0.014008	0.028283	0.018361	0.016862	0.016939	0.014465	0.012617	0.014353	0.011548	0.021754	0.018224	0.010947	0.013802	0.018350	0.010690	0.014619	0.011878	0.041457
for	0.037267	0.016172	0.018281	0.025555	0.016348	0.013497	0.016594	0.009379	0.022784	0.028135	0.020658	0.018194	0.012887	0.014833	0.012287	0.012790	0.029452	0.019664	0.020919	0.017124	0.016525	0.024638	0.014156	0.024417	0.021680	0.013752	0.015665	0.015593	0.035931	0.021476	0.021572	0.012693	0.013464	0.038987	0.009581	0.020728	0.011977	0.023648	0.014349	0.022358	0.019666	0.015092	0.010449	0.016403	0.014182	0.018018	0.022167	0.007736	0.016542	0.012561	0.009179	0.008805	0.010374	0.042815
##feit	0.083355	0.014586	0.007221	0.031481	0.004774	0.005399	0.012317	0.010641	0.022249	0.027520	0.003579	0.017768	0.002611	0.011726	0.003742	0.006706	0.035491	0.007129	0.009765	0.014164	0.030100	0.019230	0.006146	0.014339	0.015197	0.004337	0.006964	0.012179	0.078398	0.012737	0.021105	0.007554	0.019444	0.023984	0.008963	0.009434	0.010756	0.018454	0.006757	0.007202	0.033133	0.004434	0.005335	0.037070	0.017534	0.020375	0.133996	0.007826	0.006069	0.009003	0.013536	0.003710	0.015891	0.026583
##ed	0.056692	0.018093	0.010968	0.026475	0.008371	0.006849	0.016206	0.010263	0.021352	0.025734	0.019765	0.016782	0.006674	0.009542	0.007001	0.013600	0.035014	0.013486	0.013200	0.011057	0.016642	0.017871	0.008089	0.019411	0.021293	0.007965	0.008206	0.014801	0.042345	0.017404	0.023928	0.007708	0.018875	0.025738	0.005641	0.016752	0.012000	0.048485	0.007209	0.017337	0.023958	0.009081	0.006270	0.024057	0.013185	0.044382	0.050274	0.012972	0.015249	0.015476	0.015841	0.007103	0.015347	0.041982
property	0.034361	0.025945	0.011487	0.035634	0.009603	0.004386	0.044279	0.005131	0.035295	0.041248	0.011506	0.043862	0.002582	0.010039	0.002356	0.018420	0.035534	0.003529	0.004797	0.016486	0.024709	0.034681	0.002724	0.010136	0.012758	0.002268	0.006155	0.025519	0.063783	0.006480	0.023058	0.004574	0.016980	0.049859	0.001662	0.005131	0.011508	0.025934	0.008485	0.020625	0.013876	0.003043	0.003207	0.028040	0.019062	0.025817	0.040711	0.007507	0.007268	0.010611	0.024196	0.013138	0.006190	0.043822
must	0.061972	0.020211	0.012677	0.034271	0.014056	0.008314	0.019051	0.009877	0.024557	0.018024	0.020807	0.028985	0.007086	0.011241	0.005782	0.009804	0.027061	0.010485	0.013731	0.011468	0.010188	0.030710	0.008393	0.017577	0.023908	0.006958	0.008483	0.021824	0.031413	0.018376	0.022127	0.009761	0.019039	0.033589	0.006497	0.017072	0.015102	0.032903	0.007619	0.024186	0.009978	0.010669	0.007949	0.024494	0.021425	0.030468	0.047005	0.009975	0.006885	0.022042	0.015154	0.012761	0.008088	0.037919
