TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.026860	0.007430	0.005843	0.003503	0.000594	0.000643	0.006628	0.001198	0.001205	0.078807	0.002536	0.003462	0.002561	0.003782	0.001528	0.000532	0.000416	0.002890	0.001453	0.000094	0.002307	0.001454	0.000159	0.000285	0.000383	0.000046	0.000504	0.002221	0.000381	0.000148	0.000118	0.000027	0.000078	0.000214	0.001053	0.035545	0.072111	0.133499	0.063993	0.279579	0.025878	0.002920	0.034535	0.036841	0.009121	0.034926	0.028230	0.028450	0.009502	0.000299	0.006909	0.020322	0.007879	0.008119
Although	0.000311	0.006411	0.005298	0.000576	0.000394	0.000313	0.000767	0.000129	0.000061	0.003845	0.000229	0.000047	0.000266	0.000308	0.000511	0.000925	0.000108	0.000815	0.000799	0.000033	0.000051	0.000013	0.000134	0.000183	0.000015	0.000011	0.000706	0.001457	0.000068	0.000188	0.000011	0.000057	0.000034	0.000021	0.000323	0.006741	0.000898	0.002121	0.000481	0.000730	0.000070	0.000424	0.013310	0.000235	0.000559	0.004068	0.000877	0.001951	0.000101	0.000032	0.000137	0.000057	0.379884	0.561903
other	0.003503	0.010204	0.040493	0.009178	0.001573	0.015008	0.034976	0.005941	0.001183	0.004355	0.001262	0.000921	0.000582	0.000622	0.001350	0.004630	0.004624	0.001434	0.001770	0.000486	0.000815	0.000229	0.000276	0.000447	0.000380	0.000055	0.006539	0.016652	0.002790	0.000158	0.000041	0.000060	0.000997	0.000401	0.000597	0.003581	0.000778	0.000938	0.000924	0.002734	0.001071	0.000932	0.005230	0.006047	0.001570	0.001511	0.001679	0.001989	0.002119	0.000413	0.000771	0.001246	0.337450	0.454487
types	0.000641	0.000261	0.000357	0.001137	0.000532	0.003302	0.009730	0.000936	0.000738	0.000188	0.000053	0.000263	0.000041	0.000029	0.000052	0.000478	0.000954	0.000155	0.000349	0.000105	0.000087	0.000139	0.000079	0.000079	0.000135	0.000020	0.000598	0.008322	0.000851	0.000075	0.000014	0.000031	0.000272	0.000137	0.000041	0.000133	0.000063	0.000089	0.000060	0.000111	0.000045	0.000204	0.000325	0.000331	0.000062	0.000064	0.000071	0.000110	0.000171	0.000086	0.000235	0.000188	0.394611	0.571862
of	0.001432	0.000170	0.000928	0.002509	0.000500	0.032312	0.218911	0.003273	0.001111	0.000363	0.000098	0.000753	0.000025	0.000043	0.000042	0.000988	0.002393	0.000132	0.000097	0.000155	0.000055	0.000343	0.000042	0.000086	0.001155	0.000047	0.002974	0.028643	0.001502	0.000018	0.000036	0.000034	0.000523	0.000285	0.000079	0.000344	0.000079	0.000125	0.000023	0.000172	0.000021	0.000098	0.001134	0.000284	0.000071	0.000152	0.000138	0.000202	0.000428	0.000116	0.000448	0.000441	0.288572	0.405094
for	0.000339	0.000019	0.000495	0.000984	0.000241	0.004294	0.019264	0.001182	0.001742	0.000052	0.000020	0.000343	0.000006	0.000009	0.000013	0.000415	0.001395	0.000010	0.000003	0.000068	0.000020	0.000054	0.000010	0.000010	0.000158	0.000015	0.001714	0.013012	0.001477	0.000002	0.000008	0.000014	0.001070	0.000223	0.000018	0.000023	0.000038	0.000026	0.000010	0.000034	0.000010	0.000017	0.000113	0.000236	0.000004	0.000016	0.000021	0.000019	0.000092	0.000076	0.000827	0.000201	0.361191	0.588347
##feit	0.002931	0.000059	0.000608	0.002107	0.000703	0.018970	0.029802	0.004982	0.007367	0.000314	0.000160	0.003751	0.000049	0.000039	0.000083	0.003431	0.011417	0.000104	0.000040	0.000676	0.000200	0.001552	0.000130	0.000137	0.002116	0.000285	0.006372	0.028851	0.007728	0.000022	0.000278	0.000213	0.004794	0.002949	0.000267	0.000082	0.000097	0.000138	0.000051	0.000125	0.000138	0.000112	0.000263	0.001191	0.000015	0.000072	0.000119	0.000109	0.000322	0.000338	0.001731	0.000766	0.339463	0.511382
##ed	0.000697	0.000019	0.000404	0.001012	0.000242	0.017336	0.043409	0.002436	0.001194	0.000068	0.000026	0.000360	0.000009	0.000009	0.000021	0.000808	0.002169	0.000017	0.000006	0.000156	0.000027	0.000087	0.000010	0.000016	0.000179	0.000015	0.001777	0.018967	0.000897	0.000002	0.000015	0.000011	0.000794	0.000204	0.000033	0.000043	0.000028	0.000038	0.000011	0.000049	0.000008	0.000028	0.000159	0.000155	0.000007	0.000028	0.000035	0.000048	0.000162	0.000135	0.000895	0.000276	0.352217	0.552247
property	0.001009	0.000063	0.000261	0.000711	0.000482	0.004604	0.010388	0.001083	0.001600	0.000093	0.000053	0.000342	0.000014	0.000015	0.000032	0.000729	0.001345	0.000068	0.000051	0.000479	0.000078	0.000157	0.000053	0.000084	0.000310	0.000043	0.001326	0.019281	0.001924	0.000016	0.000036	0.000053	0.001480	0.000275	0.000040	0.000051	0.000030	0.000031	0.000014	0.000029	0.000010	0.000047	0.000120	0.000086	0.000005	0.000028	0.000038	0.000029	0.000071	0.000101	0.000282	0.000143	0.377305	0.573001
must	0.031056	0.014832	0.021147	0.011156	0.003337	0.018137	0.027585	0.005898	0.002509	0.017444	0.004608	0.001894	0.007301	0.007702	0.004194	0.007000	0.002401	0.002470	0.002529	0.000308	0.000901	0.000431	0.000644	0.001525	0.000906	0.000120	0.006801	0.019942	0.004978	0.000380	0.000169	0.000116	0.000232	0.000580	0.001882	0.019708	0.006840	0.011824	0.004130	0.012266	0.002382	0.003293	0.110008	0.016962	0.006097	0.007952	0.003983	0.013914	0.009623	0.000866	0.003432	0.003593	0.235703	0.294312
