TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.003684	0.005657	0.011504	0.001588	0.020050	0.024818	0.001095	0.004358	0.001700	0.005166	0.005310	0.003565	0.074453	0.009962	0.016252	0.000468	0.003655	0.057495	0.159936	0.001784	0.002189	0.004221	0.031835	0.012813	0.001248	0.012764	0.005821	0.000423	0.000740	0.124076	0.000439	0.011913	0.001236	0.002302	0.020327	0.030574	0.015235	0.052278	0.006414	0.003801	0.001171	0.083709	0.005682	0.002023	0.006110	0.035184	0.001030	0.009147	0.007454	0.002349	0.000804	0.009980	0.017482	0.064721
Although	0.011890	0.006781	0.059931	0.039591	0.068479	0.042622	0.008681	0.037309	0.017421	0.043611	0.017345	0.015063	0.025371	0.008278	0.030084	0.018255	0.008987	0.015161	0.021147	0.007772	0.006633	0.009340	0.022223	0.016929	0.004655	0.022576	0.015726	0.002497	0.006819	0.014420	0.008875	0.014896	0.004026	0.009981	0.014129	0.014889	0.025076	0.020903	0.042382	0.014121	0.003913	0.011396	0.026986	0.008370	0.019202	0.015610	0.008808	0.005878	0.003003	0.002387	0.001613	0.010211	0.071812	0.015940
other	0.028918	0.057790	0.034057	0.022011	0.020932	0.033965	0.025831	0.006950	0.015214	0.014719	0.014908	0.014169	0.017003	0.022852	0.018533	0.085007	0.035771	0.009828	0.008155	0.010813	0.042012	0.010830	0.005564	0.018295	0.051950	0.014166	0.035479	0.004743	0.018593	0.006329	0.027431	0.018770	0.011289	0.021556	0.011275	0.006217	0.009574	0.011512	0.008067	0.015362	0.006869	0.007863	0.010289	0.013109	0.011156	0.009960	0.025995	0.002760	0.023229	0.002489	0.017876	0.002029	0.004489	0.015446
types	0.029038	0.042385	0.046738	0.026396	0.018111	0.025254	0.035211	0.008111	0.021856	0.011237	0.007553	0.010560	0.010727	0.028516	0.014166	0.051697	0.019586	0.003422	0.009176	0.022752	0.086421	0.008465	0.006391	0.018116	0.056583	0.012586	0.035091	0.008517	0.023464	0.007849	0.034238	0.020529	0.031449	0.021775	0.002510	0.002952	0.008047	0.005541	0.004886	0.014829	0.012671	0.006775	0.004687	0.023118	0.005733	0.004701	0.024402	0.004935	0.024754	0.004952	0.015705	0.000752	0.002603	0.011483
of	0.008748	0.040065	0.027410	0.017887	0.030723	0.042073	0.019022	0.016706	0.006489	0.011073	0.027078	0.005816	0.046049	0.024995	0.033337	0.032073	0.019444	0.032503	0.022123	0.008219	0.022495	0.004668	0.009162	0.024914	0.027162	0.024181	0.022073	0.002266	0.008963	0.014635	0.016145	0.023367	0.007890	0.012236	0.030415	0.017819	0.011849	0.047213	0.010030	0.011718	0.005817	0.021358	0.011368	0.010242	0.012116	0.037657	0.015101	0.004081	0.004857	0.002835	0.010564	0.011535	0.007754	0.023681
for	0.012180	0.065818	0.047730	0.019638	0.027285	0.023124	0.031378	0.018588	0.007674	0.026984	0.033207	0.008074	0.023309	0.017922	0.022294	0.029538	0.018072	0.014599	0.010484	0.011325	0.029388	0.005860	0.008515	0.030993	0.020116	0.016227	0.044818	0.003237	0.009073	0.006945	0.023545	0.026133	0.008197	0.018281	0.024250	0.008073	0.020712	0.027447	0.016926	0.015608	0.005853	0.009346	0.022456	0.010373	0.015828	0.020811	0.014137	0.004525	0.013757	0.003690	0.006462	0.007520	0.006256	0.025418
##feit	0.043009	0.012689	0.040467	0.032932	0.026295	0.046786	0.007402	0.026681	0.053986	0.035856	0.014643	0.025908	0.012523	0.034885	0.031324	0.059863	0.048034	0.003111	0.007628	0.032624	0.022800	0.013454	0.004117	0.015931	0.017181	0.014921	0.017737	0.000857	0.009503	0.003984	0.016069	0.015845	0.003981	0.030839	0.001225	0.002242	0.013406	0.001775	0.010427	0.028741	0.027523	0.004153	0.011015	0.020314	0.010040	0.001793	0.018685	0.004090	0.018310	0.006059	0.007747	0.002751	0.002004	0.023838
##ed	0.061917	0.048951	0.044502	0.027526	0.042582	0.057166	0.016241	0.005401	0.012665	0.019117	0.013473	0.015911	0.028858	0.025581	0.038096	0.019520	0.011242	0.009631	0.024321	0.024169	0.040397	0.010150	0.014155	0.019128	0.018037	0.022740	0.044275	0.001172	0.007761	0.013656	0.017830	0.024738	0.006527	0.011769	0.003630	0.005314	0.017571	0.004885	0.012532	0.015179	0.007991	0.013441	0.010214	0.010467	0.012695	0.003160	0.008713	0.005767	0.015577	0.004757	0.004944	0.002337	0.004513	0.037105
property	0.003465	0.023065	0.015508	0.083517	0.001204	0.003945	0.034370	0.003544	0.029722	0.005682	0.002409	0.025719	0.001606	0.074315	0.001371	0.061318	0.114890	0.000269	0.006508	0.031839	0.077348	0.015760	0.000167	0.006240	0.056832	0.000835	0.015300	0.104503	0.011369	0.004410	0.010526	0.002892	0.014825	0.005928	0.000489	0.000209	0.005410	0.000859	0.001449	0.004866	0.030781	0.000635	0.001669	0.013036	0.001145	0.000695	0.022897	0.001690	0.006733	0.002352	0.050033	0.000977	0.000369	0.002506
must	0.024783	0.028902	0.040811	0.036496	0.030230	0.024569	0.012932	0.041972	0.006381	0.010188	0.014374	0.011546	0.017315	0.015536	0.018615	0.042299	0.014981	0.014208	0.007735	0.006782	0.038440	0.009912	0.020460	0.023296	0.015781	0.014810	0.028566	0.036042	0.010699	0.005123	0.016962	0.020604	0.004711	0.010089	0.016310	0.008034	0.016036	0.011407	0.023556	0.012803	0.004895	0.007754	0.034443	0.008949	0.029431	0.011092	0.011230	0.009369	0.007908	0.008547	0.008296	0.024276	0.047252	0.022258
be	0.039503	0.029127	0.059080	0.016396	0.031108	0.040317	0.013206	0.020055	0.004742	0.022663	0.009248	0.012800	0.024212	0.023147	0.018228	0.024572	0.017299	0.016345	0.010077	0.010207	0.027390	0.009298	0.018803	0.018503	0.020568	0.011972	0.038735	0.002970	0.004231	0.006425	0.012124	0.024938	0.007026	0.019063	0.011795	0.007762	0.019334	0.011683	0.029833	0.018402	0.006027	0.011194	0.037492	0.010511	0.015801	0.009249	0.012888	0.006167	0.014030	0.004690	0.003939	0.008546	0.009900	0.086382
