TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.661263	0.005368	0.000678	0.003345	0.004851	0.002050	0.003719	0.005575	0.005399	0.002520	0.000525	0.001854	0.000619	0.000959	0.000866	0.002088	0.004188	0.000754	0.001836	0.000421	0.001408	0.001483	0.000881	0.002109	0.001098	0.000449	0.002546	0.007424	0.002978	0.001263	0.000712	0.000476	0.003167	0.001221	0.000520	0.001485	0.001583	0.002425	0.001433	0.000654	0.002651	0.000847	0.005868	0.014691	0.004497	0.003216	0.010755	0.005286	0.006018	0.004471	0.003157	0.004084	0.018814	0.171453
Although	0.000133	0.003450	0.009200	0.004949	0.021802	0.005572	0.001545	0.005340	0.003587	0.012585	0.009824	0.001879	0.017428	0.007768	0.030631	0.007412	0.007958	0.025273	0.077519	0.006185	0.018862	0.003992	0.016527	0.021042	0.004643	0.022188	0.035655	0.011590	0.008332	0.049364	0.003504	0.006790	0.004870	0.005201	0.017250	0.023443	0.033891	0.021016	0.024630	0.019677	0.007912	0.039419	0.069013	0.005951	0.012736	0.011275	0.001241	0.005214	0.001539	0.011206	0.005917	0.005351	0.052925	0.157798
other	0.000906	0.040771	0.003272	0.005563	0.021619	0.008493	0.008174	0.020659	0.011450	0.063200	0.030902	0.006149	0.027641	0.010658	0.038128	0.012011	0.020667	0.005778	0.022996	0.019813	0.020738	0.007621	0.007932	0.030972	0.009672	0.008088	0.009596	0.010619	0.007157	0.005949	0.012510	0.008586	0.006433	0.006689	0.003903	0.012286	0.042257	0.016257	0.030337	0.012419	0.006846	0.014562	0.045076	0.007580	0.006396	0.005400	0.002924	0.003300	0.000995	0.003907	0.004114	0.004547	0.029310	0.216170
types	0.002950	0.013832	0.007449	0.001284	0.017124	0.008785	0.020125	0.027165	0.075506	0.058239	0.017814	0.008407	0.015762	0.010755	0.029081	0.022408	0.027229	0.005980	0.020157	0.007594	0.021304	0.015677	0.004111	0.015242	0.015329	0.015444	0.035886	0.011128	0.009366	0.002987	0.005757	0.003867	0.010956	0.003664	0.003920	0.013898	0.034400	0.015530	0.010999	0.015755	0.012225	0.011699	0.020391	0.005969	0.006355	0.006161	0.002567	0.002479	0.003970	0.003586	0.003780	0.005550	0.028466	0.223931
of	0.001884	0.015580	0.014463	0.005870	0.029088	0.016816	0.020393	0.043201	0.079258	0.053701	0.017154	0.012636	0.014941	0.008410	0.023606	0.027711	0.027994	0.015189	0.022749	0.005022	0.017292	0.012120	0.009423	0.020568	0.011441	0.012112	0.026194	0.019740	0.022853	0.006989	0.004937	0.003512	0.011105	0.006702	0.005718	0.015421	0.023712	0.010138	0.007245	0.005083	0.005753	0.006437	0.021355	0.007231	0.007271	0.006829	0.002229	0.003259	0.003571	0.008687	0.005805	0.007144	0.033005	0.173454
for	0.003399	0.022918	0.013414	0.008705	0.028826	0.016469	0.007799	0.014937	0.026918	0.026850	0.014533	0.015246	0.016514	0.003789	0.012347	0.016399	0.028326	0.011629	0.017539	0.006989	0.009138	0.012885	0.007226	0.011710	0.008219	0.008986	0.006609	0.013800	0.015347	0.004620	0.003430	0.005145	0.010905	0.011670	0.011620	0.015028	0.018419	0.010898	0.011182	0.010560	0.006007	0.009534	0.010628	0.008768	0.006053	0.012155	0.007276	0.007917	0.006426	0.017235	0.031299	0.009875	0.083624	0.262263
##feit	0.001949	0.023467	0.021023	0.024188	0.032856	0.011932	0.000947	0.004292	0.009439	0.035696	0.019327	0.014632	0.016176	0.004206	0.015855	0.008168	0.012565	0.006712	0.004819	0.011833	0.006866	0.012433	0.004209	0.005222	0.004285	0.003716	0.004462	0.010763	0.016313	0.001717	0.007620	0.004283	0.005685	0.018501	0.013312	0.009634	0.008903	0.015790	0.010005	0.006810	0.011232	0.008444	0.010463	0.006203	0.003522	0.006418	0.003079	0.001411	0.003061	0.009690	0.075246	0.018096	0.081111	0.311412
##ed	0.003309	0.020260	0.022844	0.012024	0.039025	0.010935	0.003459	0.011106	0.047844	0.049142	0.016959	0.013686	0.023079	0.005161	0.012730	0.011146	0.025126	0.011750	0.013559	0.003632	0.011135	0.009555	0.012807	0.015610	0.006009	0.008819	0.008316	0.019555	0.044362	0.004295	0.003687	0.005442	0.011068	0.021652	0.017968	0.020035	0.029829	0.017028	0.010898	0.007758	0.015498	0.010765	0.013258	0.012976	0.004101	0.006923	0.002290	0.003232	0.002001	0.010447	0.040960	0.013303	0.060230	0.161410
property	0.002256	0.010481	0.008255	0.034327	0.024552	0.019997	0.009414	0.024788	0.022106	0.051511	0.028331	0.021180	0.009754	0.005191	0.011117	0.026943	0.027767	0.024170	0.007014	0.003802	0.010214	0.014798	0.015491	0.009182	0.011784	0.006101	0.006838	0.009556	0.037770	0.002859	0.013911	0.003811	0.005150	0.022836	0.011047	0.016004	0.022741	0.009964	0.009330	0.005078	0.035940	0.006220	0.013690	0.026536	0.006064	0.004684	0.002999	0.002365	0.004252	0.005025	0.066183	0.024310	0.045304	0.139005
must	0.001858	0.021480	0.038618	0.016355	0.036348	0.005384	0.005659	0.010535	0.023896	0.019545	0.020044	0.012031	0.022540	0.005902	0.015208	0.009929	0.009000	0.006937	0.018549	0.005668	0.021768	0.008850	0.009304	0.006032	0.003852	0.004568	0.006817	0.002247	0.005744	0.007066	0.002858	0.006325	0.007337	0.004795	0.012741	0.030107	0.075635	0.047228	0.028299	0.021687	0.020494	0.017844	0.015775	0.009462	0.012491	0.009230	0.007177	0.006756	0.003921	0.002316	0.004731	0.003882	0.060278	0.206898
