TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.575712	0.002360	0.002328	0.000773	0.013314	0.007094	0.001214	0.002215	0.000811	0.000922	0.004337	0.001322	0.005418	0.000751	0.010579	0.000437	0.001743	0.045158	0.004017	0.000262	0.000963	0.001766	0.007573	0.001606	0.000594	0.009067	0.001878	0.003706	0.001647	0.003548	0.000811	0.001794	0.000888	0.001048	0.005072	0.046431	0.002669	0.006861	0.013907	0.000681	0.000427	0.003724	0.009623	0.000908	0.003483	0.004851	0.000492	0.001566	0.000610	0.001052	0.000922	0.002043	0.065301	0.111722
Although	0.057349	0.060074	0.045322	0.005281	0.034721	0.016114	0.001587	0.002502	0.000565	0.022978	0.052554	0.002593	0.018786	0.001692	0.095876	0.001401	0.001348	0.070734	0.058382	0.000536	0.001589	0.001422	0.009802	0.005859	0.001327	0.033834	0.014430	0.001012	0.000410	0.035190	0.001175	0.007572	0.000359	0.000851	0.008489	0.058570	0.020032	0.023541	0.026882	0.005204	0.000427	0.005892	0.022846	0.000446	0.037934	0.012392	0.001830	0.001977	0.003992	0.000234	0.000805	0.001350	0.031336	0.070594
other	0.050420	0.068797	0.027257	0.033608	0.050664	0.019741	0.007873	0.009091	0.008486	0.108457	0.053808	0.094412	0.008202	0.011942	0.032384	0.015328	0.002742	0.013670	0.013485	0.002852	0.001063	0.044064	0.003484	0.005924	0.016836	0.009873	0.049258	0.002615	0.003986	0.007832	0.019181	0.016521	0.001039	0.007333	0.007315	0.007631	0.012408	0.005463	0.006192	0.004212	0.008469	0.002789	0.011864	0.005363	0.012919	0.003331	0.012895	0.002583	0.012411	0.000158	0.000339	0.000650	0.006125	0.054653
types	0.165971	0.011122	0.013516	0.006470	0.056582	0.016537	0.048398	0.011176	0.058005	0.034274	0.015344	0.101183	0.012595	0.018410	0.020801	0.022949	0.016474	0.018521	0.009490	0.004604	0.004993	0.061403	0.009672	0.005649	0.017072	0.009040	0.003943	0.008162	0.039895	0.005153	0.006264	0.005881	0.002167	0.007963	0.009308	0.008317	0.007658	0.007663	0.010061	0.001973	0.002438	0.005290	0.007984	0.014110	0.008930	0.007785	0.003510	0.006425	0.000685	0.001539	0.006359	0.002969	0.013075	0.024243
of	0.361602	0.016785	0.043405	0.012927	0.027301	0.012809	0.004032	0.006257	0.003582	0.012816	0.036463	0.007539	0.025910	0.008615	0.033810	0.003322	0.005965	0.037486	0.009638	0.001303	0.001480	0.004698	0.011045	0.003600	0.004610	0.012962	0.009798	0.004397	0.006649	0.006134	0.003809	0.005618	0.001958	0.001277	0.009465	0.022538	0.008556	0.012567	0.030200	0.002141	0.002728	0.008251	0.017385	0.001887	0.007077	0.007700	0.001551	0.002861	0.002112	0.001001	0.000994	0.001844	0.028764	0.080772
for	0.540780	0.015674	0.035327	0.003782	0.022412	0.002734	0.004213	0.001879	0.002591	0.009895	0.028785	0.006703	0.011567	0.006410	0.015746	0.003945	0.001631	0.013399	0.006867	0.000492	0.000737	0.004158	0.008745	0.004033	0.004805	0.005869	0.009747	0.001442	0.004385	0.004159	0.002893	0.006548	0.001435	0.001574	0.003897	0.007883	0.007224	0.014731	0.013813	0.003801	0.001587	0.005314	0.007201	0.002192	0.004748	0.009037	0.001108	0.002913	0.000831	0.000721	0.001039	0.001048	0.014202	0.101349
##feit	0.386686	0.004151	0.073471	0.014510	0.050076	0.037108	0.004056	0.011031	0.007879	0.006041	0.006673	0.015761	0.027490	0.008313	0.026793	0.007522	0.050431	0.018241	0.003407	0.003040	0.003175	0.007922	0.001559	0.002045	0.012475	0.009963	0.006559	0.011191	0.006734	0.001456	0.002152	0.007687	0.006513	0.002127	0.008209	0.012760	0.012420	0.002584	0.011889	0.002680	0.003419	0.011086	0.012478	0.007271	0.013823	0.002770	0.006113	0.009790	0.003519	0.001272	0.001836	0.003603	0.017342	0.010902
##ed	0.451963	0.008225	0.040498	0.007921	0.014830	0.010816	0.020603	0.003021	0.012356	0.004069	0.020647	0.028822	0.010095	0.006304	0.013448	0.004589	0.014655	0.024324	0.007204	0.002279	0.002887	0.017593	0.004258	0.005628	0.003197	0.003990	0.011639	0.006824	0.003764	0.003041	0.003320	0.005335	0.003611	0.002635	0.004178	0.011206	0.007410	0.004138	0.014278	0.004635	0.002671	0.003468	0.010060	0.004123	0.009160	0.002550	0.003047	0.002206	0.002375	0.004129	0.004159	0.003052	0.021226	0.097538
property	0.130523	0.001468	0.020464	0.026147	0.011174	0.018120	0.030191	0.006066	0.028143	0.007382	0.008080	0.175057	0.005858	0.034612	0.007447	0.020985	0.136571	0.006547	0.001607	0.004349	0.002374	0.089701	0.001143	0.000871	0.031786	0.002344	0.006578	0.036948	0.039515	0.000559	0.004368	0.002283	0.008419	0.006081	0.002348	0.001909	0.002848	0.001344	0.003489	0.001300	0.006278	0.001264	0.006728	0.024331	0.004888	0.001925	0.004196	0.002496	0.000770	0.001069	0.001517	0.001370	0.005387	0.010785
must	0.055913	0.046068	0.065341	0.007978	0.019889	0.013526	0.012220	0.003015	0.006672	0.011366	0.021800	0.039994	0.052249	0.017762	0.042585	0.009678	0.099699	0.025100	0.021072	0.001013	0.003419	0.019893	0.003651	0.037002	0.009732	0.013146	0.011241	0.004464	0.008762	0.010068	0.000685	0.017300	0.003840	0.002221	0.005089	0.011054	0.031943	0.004830	0.023176	0.017391	0.002752	0.016283	0.012009	0.002756	0.066995	0.004482	0.002548	0.005535	0.002618	0.002668	0.004318	0.006005	0.014534	0.044648
