TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.116754	0.005109	0.002037	0.000086	0.001024	0.000083	0.000022	0.000215	0.000146	0.000391	0.000339	0.000063	0.000040	0.000008	0.000084	0.000096	0.000015	0.000061	0.000165	0.000001	0.000020	0.000030	0.000013	0.000123	0.000006	0.000010	0.000116	0.000022	0.000011	0.000013	0.000001	0.000011	0.000004	0.000009	0.000208	0.001292	0.000108	0.000052	0.000087	0.000010	0.000056	0.000068	0.000328	0.000044	0.000186	0.000110	0.000012	0.000037	0.000087	0.000008	0.000007	0.000183	0.032840	0.837149
Although	0.004916	0.006255	0.000297	0.000037	0.000040	0.000000	0.000002	0.000001	0.000023	0.000009	0.000000	0.000161	0.000010	0.000021	0.000020	0.000035	0.000154	0.000068	0.000002	0.000000	0.000000	0.000010	0.000001	0.000000	0.000002	0.000000	0.000000	0.000000	0.000009	0.000000	0.000001	0.000001	0.000000	0.000007	0.000031	0.000242	0.000011	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000090	0.987536
other	0.000137	0.975676	0.004672	0.004140	0.000741	0.000004	0.000012	0.000002	0.000005	0.000025	0.000001	0.000002	0.000001	0.000077	0.000011	0.000218	0.000004	0.000002	0.000059	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.000000	0.000005	0.000037	0.000001	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.014159
types	0.000212	0.002009	0.977180	0.001963	0.003088	0.000026	0.000006	0.000878	0.000026	0.000083	0.000013	0.000005	0.000000	0.000001	0.000004	0.000138	0.000006	0.000013	0.001447	0.000002	0.000156	0.000008	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000023	0.000052	0.000046	0.000000	0.000002	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.012601
of	0.000009	0.000428	0.001677	0.995288	0.000222	0.000000	0.000797	0.000000	0.000113	0.000001	0.000000	0.000000	0.000000	0.000003	0.000000	0.000001	0.000006	0.000009	0.000003	0.000033	0.000005	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000023	0.000037	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001334
for	0.000697	0.004272	0.004861	0.005007	0.959180	0.000803	0.000008	0.000831	0.000664	0.000170	0.000014	0.000009	0.000000	0.000000	0.000000	0.000009	0.000003	0.000006	0.001217	0.000005	0.000222	0.000008	0.000008	0.000023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000246	0.000010	0.000003	0.000011	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000024	0.000000	0.000000	0.000000	0.000032	0.021652
##feit	0.000294	0.000098	0.001868	0.000757	0.036651	0.943625	0.000136	0.001261	0.000394	0.000311	0.000103	0.000004	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000093	0.000001	0.000255	0.000015	0.000001	0.000020	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000006	0.000000	0.000000	0.000000	0.014093
##ed	0.000024	0.000009	0.000112	0.000978	0.000213	0.000021	0.995307	0.001722	0.001049	0.000032	0.000024	0.000054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000010	0.000041	0.000002	0.000006	0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000003	0.000006	0.000001	0.000001	0.000004	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000359
property	0.000044	0.000003	0.000267	0.000008	0.000052	0.000002	0.004041	0.988519	0.000412	0.000033	0.000043	0.000197	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000000	0.000000	0.000036	0.000005	0.000000	0.000005	0.000023	0.000000	0.000005	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000003	0.000029	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000002	0.006228
must	0.000710	0.000116	0.000073	0.001094	0.000188	0.000041	0.004063	0.001936	0.745505	0.014897	0.001242	0.037319	0.000011	0.000080	0.000000	0.000000	0.000032	0.000001	0.000000	0.000000	0.000006	0.000284	0.000036	0.000031	0.001038	0.000001	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000094	0.000001	0.000002	0.000003	0.000885	0.000000	0.000001	0.000010	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.190282
