TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.046252	0.000071	0.000073	0.000089	0.000015	0.000020	0.000051	0.000028	0.000406	0.000236	0.000008	0.000041	0.000047	0.000092	0.000038	0.000012	0.000135	0.000042	0.000043	0.000015	0.000193	0.000146	0.000036	0.000031	0.000060	0.000015	0.000090	0.000040	0.000082	0.000041	0.000024	0.000019	0.000130	0.000068	0.001249	0.000863	0.001331	0.000094	0.000111	0.000106	0.000094	0.000083	0.000686	0.000159	0.000340	0.000017	0.000050	0.000040	0.000124	0.000010	0.000046	0.000088	0.013114	0.932707
Although	0.003402	0.008567	0.013058	0.003648	0.000446	0.000417	0.000170	0.000525	0.000994	0.007822	0.000541	0.000245	0.002325	0.002200	0.000578	0.000154	0.000494	0.000535	0.001311	0.000033	0.000103	0.000090	0.000141	0.000256	0.000061	0.000052	0.000452	0.000067	0.000076	0.000286	0.000075	0.000048	0.000129	0.000063	0.001579	0.003362	0.012703	0.001176	0.000601	0.000530	0.000479	0.000167	0.002103	0.000627	0.000739	0.000106	0.000054	0.000059	0.000028	0.000021	0.000015	0.000056	0.004562	0.921670
other	0.003860	0.002759	0.005334	0.007407	0.000713	0.000546	0.000682	0.000577	0.014916	0.002573	0.000284	0.001856	0.000181	0.000444	0.000220	0.000078	0.003098	0.000129	0.000108	0.000057	0.000072	0.000978	0.000018	0.000021	0.000046	0.000013	0.000052	0.000035	0.000056	0.000004	0.000019	0.000021	0.000058	0.000057	0.000406	0.000977	0.007605	0.000305	0.000124	0.000051	0.000048	0.000014	0.000116	0.000285	0.000050	0.000030	0.000017	0.000008	0.000027	0.000006	0.000003	0.000022	0.001674	0.940958
types	0.003465	0.000436	0.001072	0.002141	0.001036	0.000443	0.000389	0.000329	0.013366	0.000637	0.000087	0.000245	0.000028	0.000027	0.000037	0.000019	0.000468	0.000066	0.000097	0.000044	0.000005	0.000159	0.000005	0.000016	0.000005	0.000005	0.000006	0.000013	0.000014	0.000007	0.000001	0.000002	0.000010	0.000045	0.000105	0.000501	0.000323	0.000136	0.000027	0.000014	0.000073	0.000035	0.000130	0.000222	0.000024	0.000042	0.000020	0.000004	0.000024	0.000017	0.000001	0.000018	0.001816	0.971745
of	0.028019	0.004755	0.001302	0.117347	0.085183	0.001795	0.015309	0.004659	0.088315	0.002833	0.000456	0.002852	0.000076	0.000103	0.000076	0.000022	0.001122	0.000411	0.000438	0.000238	0.000037	0.002380	0.000045	0.000125	0.000070	0.000013	0.000018	0.000039	0.000065	0.000010	0.000032	0.000013	0.000031	0.000277	0.000056	0.002623	0.000515	0.000302	0.000044	0.000061	0.001611	0.000171	0.000169	0.001579	0.000157	0.000123	0.000075	0.000016	0.000064	0.000016	0.000060	0.000023	0.006455	0.627412
for	0.004338	0.001091	0.001478	0.000827	0.001185	0.001176	0.000544	0.000227	0.003739	0.001227	0.000249	0.000441	0.000206	0.000101	0.000127	0.000031	0.000184	0.000074	0.000171	0.000026	0.000011	0.000145	0.000006	0.000009	0.000003	0.000002	0.000003	0.000006	0.000002	0.000002	0.000001	0.000003	0.000007	0.000006	0.000131	0.000312	0.000139	0.000055	0.000032	0.000005	0.000035	0.000092	0.000078	0.000020	0.000019	0.000022	0.000004	0.000003	0.000028	0.000014	0.000010	0.000034	0.003716	0.977603
##feit	0.001152	0.000060	0.000478	0.004078	0.000092	0.001812	0.000125	0.000051	0.001605	0.000196	0.000026	0.000026	0.000011	0.000042	0.000019	0.000007	0.000052	0.000019	0.000018	0.000023	0.000012	0.000022	0.000003	0.000009	0.000005	0.000002	0.000005	0.000021	0.000008	0.000001	0.000001	0.000001	0.000006	0.000009	0.000041	0.000109	0.000202	0.000021	0.000028	0.000011	0.000023	0.000010	0.000060	0.000035	0.000027	0.000002	0.000002	0.000001	0.000008	0.000010	0.000003	0.000005	0.001393	0.988014
##ed	0.002336	0.000205	0.000226	0.003918	0.000905	0.000821	0.006591	0.001256	0.001481	0.000522	0.000035	0.000086	0.000003	0.000011	0.000006	0.000002	0.000021	0.000012	0.000006	0.000039	0.000084	0.000074	0.000003	0.000005	0.000010	0.000002	0.000010	0.000013	0.000021	0.000000	0.000001	0.000000	0.000001	0.000002	0.000013	0.000233	0.000085	0.000016	0.000011	0.000007	0.000013	0.000002	0.000025	0.000035	0.000006	0.000007	0.000013	0.000004	0.000004	0.000009	0.000017	0.000040	0.000859	0.979892
property	0.001681	0.000919	0.000553	0.001606	0.000397	0.000272	0.002209	0.001342	0.011734	0.002487	0.000169	0.000385	0.000039	0.000134	0.000025	0.000027	0.000088	0.000025	0.000077	0.000056	0.000048	0.000278	0.000010	0.000047	0.000046	0.000012	0.000015	0.000021	0.000014	0.000002	0.000007	0.000002	0.000009	0.000024	0.000056	0.000614	0.000167	0.000061	0.000038	0.000035	0.000117	0.000039	0.000066	0.000077	0.000013	0.000030	0.000008	0.000005	0.000025	0.000015	0.000016	0.000081	0.000949	0.972829
must	0.006204	0.001422	0.002873	0.006964	0.004199	0.000808	0.007686	0.001098	0.010402	0.006446	0.001558	0.005561	0.000281	0.000073	0.000043	0.000013	0.000105	0.000109	0.000300	0.000056	0.000029	0.001642	0.000122	0.000053	0.000239	0.000023	0.000020	0.000014	0.000017	0.000006	0.000008	0.000002	0.000002	0.000006	0.000078	0.000634	0.000315	0.000131	0.000075	0.000027	0.000238	0.000177	0.000388	0.000317	0.000048	0.000021	0.000011	0.000003	0.000013	0.000008	0.000019	0.000105	0.005911	0.933100
be	0.004272	0.004416	0.009552	0.016231	0.012312	0.000486	0.011390	0.002891	0.054938	0.019985	0.007124	0.010816	0.001165	0.001145	0.000394	0.000089	0.000207	0.000466	0.001708	0.000183	0.000117	0.002150	0.000181	0.000265	0.000431	0.000102	0.000067	0.000098	0.000032	0.000031	0.000020	0.000016	0.000008	0.000011	0.000153	0.002392	0.001003	0.000073	0.000087	0.000060	0.000543	0.000486	0.001294	0.000777	0.000216	0.000021	0.000028	0.000005	0.000013	0.000006	0.000016	0.000113	0.004320	0.825091
sold	0.001722	0.001205	0.000498	0.000477	0.000103	0.000141	0.001605	0.000223	0.007569	0.008625	0.001300	0.005652	0.001463	0.001556	0.000407	0.000173	0.000106	0.000010	0.000039	0.000007	0.000012	0.000171	0.000013	0.000027	0.000265	0.000023	0.000006	0.000057	0.000012	0.000005	0.000010	0.000003	0.000004	0.000008	0.000024	0.000262	0.000433	0.000024	0.000022	0.000007	0.000033	0.000055	0.000131	0.000040	0.000041	0.000003	0.000017	0.000002	0.000014	0.000004	0.000004	0.000035	0.001802	0.963549
in	0.005203	0.003216	0.000719	0.000167	0.000447	0.000054	0.001418	0.000226	0.002316	0.023290	0.002186	0.003863	0.015969	0.001648	0.000354	0.000118	0.000215	0.000009	0.000078	0.000001	0.000007	0.000053	0.000026	0.000099	0.000179	0.000079	0.000130	0.000041	0.000041	0.000015	0.000049	0.000006	0.000006	0.000007	0.000014	0.000184	0.000027	0.000028	0.000027	0.000017	0.000124	0.000076	0.000202	0.000112	0.000045	0.000014	0.000007	0.000003	0.000009	0.000001	0.000012	0.000034	0.002257	0.934574
order	0.004945	0.004252	0.000712	0.000241	0.000511	0.000023	0.000468	0.000329	0.001592	0.007037	0.001693	0.003620	0.016892	0.005649	0.001153	0.000413	0.000402	0.000129	0.000317	0.000004	0.000016	0.000211	0.000033	0.000074	0.000115	0.000066	0.000070	0.000024	0.000072	0.000042	0.000047	0.000011	0.000009	0.000010	0.000064	0.000318	0.000209	0.000043	0.000011	0.000003	0.000039	0.000077	0.000440	0.000506	0.000169	0.000021	0.000024	0.000009	0.000009	0.000004	0.000005	0.000092	0.004019	0.942755
to	0.013320	0.002783	0.000641	0.000154	0.000222	0.000010	0.000162	0.000043	0.000781	0.002246	0.001438	0.001609	0.040806	0.123781	0.011454	0.007122	0.001451	0.000439	0.000619	0.000052	0.000006	0.000102	0.000046	0.000102	0.000068	0.000065	0.000023	0.000021	0.000065	0.000066	0.000155	0.000120	0.000027	0.000019	0.000131	0.000292	0.000090	0.000017	0.000006	0.000000	0.000009	0.000016	0.000207	0.000227	0.000304	0.000066	0.000100	0.000011	0.000035	0.000021	0.000017	0.000168	0.004590	0.783675
recognize	0.004101	0.000269	0.000499	0.000291	0.000039	0.000040	0.000055	0.000037	0.001220	0.000271	0.000213	0.000387	0.000970	0.002742	0.002870	0.000963	0.003300	0.000359	0.000539	0.000041	0.000018	0.000217	0.000010	0.000024	0.000014	0.000009	0.000013	0.000030	0.000020	0.000023	0.000010	0.000012	0.000031	0.000007	0.000063	0.000091	0.000066	0.000004	0.000001	0.000000	0.000002	0.000003	0.000026	0.000132	0.000059	0.000018	0.000007	0.000005	0.000025	0.000015	0.000010	0.000045	0.001850	0.977936
revenue	0.005574	0.000231	0.000100	0.000037	0.000013	0.000021	0.000034	0.000015	0.000083	0.000225	0.000072	0.000191	0.000649	0.004706	0.003158	0.002328	0.001514	0.000619	0.000772	0.000036	0.000076	0.000178	0.000012	0.000105	0.000031	0.000029	0.000035	0.000077	0.000022	0.000049	0.000028	0.000104	0.000155	0.000014	0.000153	0.000193	0.000045	0.000004	0.000003	0.000001	0.000003	0.000007	0.000034	0.000011	0.000040	0.000033	0.000008	0.000021	0.000122	0.000035	0.000040	0.000226	0.002295	0.975436
,	0.019688	0.000723	0.001201	0.000208	0.000166	0.000060	0.001452	0.000241	0.000085	0.006201	0.001167	0.002322	0.010918	0.015569	0.036839	0.049840	0.043865	0.030637	0.010893	0.001072	0.001868	0.005374	0.000371	0.000389	0.000415	0.000223	0.001522	0.000034	0.000136	0.000168	0.001009	0.000979	0.000407	0.000154	0.001691	0.000954	0.000086	0.000179	0.000046	0.000013	0.000006	0.000003	0.000018	0.000016	0.000131	0.000650	0.000145	0.000383	0.000520	0.000221	0.000134	0.001503	0.021155	0.725949
or	0.019420	0.000849	0.000530	0.000434	0.000212	0.000056	0.001049	0.000323	0.000221	0.005277	0.001553	0.007777	0.011773	0.007714	0.010991	0.019967	0.030459	0.018626	0.019470	0.001035	0.000339	0.019499	0.000153	0.000345	0.000797	0.000147	0.000203	0.000017	0.000087	0.000141	0.000828	0.000479	0.000068	0.000378	0.000597	0.000650	0.000203	0.000326	0.000073	0.000011	0.000015	0.000006	0.000018	0.000031	0.000086	0.000341	0.000044	0.000130	0.000234	0.000108	0.000067	0.000882	0.014259	0.800700
construct	0.004309	0.000504	0.001759	0.000095	0.000060	0.000019	0.000074	0.000023	0.000108	0.001369	0.000052	0.000296	0.000421	0.001251	0.002353	0.000704	0.000961	0.000347	0.003917	0.000232	0.000347	0.001201	0.000076	0.000064	0.000149	0.000010	0.000085	0.000014	0.000007	0.000007	0.000065	0.000018	0.000056	0.000006	0.000298	0.000487	0.000144	0.000055	0.000030	0.000005	0.000009	0.000002	0.000010	0.000009	0.000007	0.000023	0.000003	0.000005	0.000038	0.000004	0.000003	0.000048	0.004215	0.973646
##ively	0.003658	0.000127	0.000291	0.000265	0.000068	0.000013	0.000131	0.000021	0.000122	0.000685	0.000079	0.000028	0.000046	0.000554	0.000143	0.000279	0.000271	0.000610	0.000806	0.002804	0.000307	0.000444	0.000472	0.000102	0.000240	0.000017	0.000087	0.000020	0.000022	0.000009	0.000076	0.000029	0.000030	0.000025	0.000161	0.000697	0.000065	0.000027	0.000022	0.000001	0.000004	0.000001	0.000008	0.000006	0.000008	0.000010	0.000007	0.000003	0.000009	0.000011	0.000006	0.000048	0.003551	0.982474
sold	0.003905	0.001377	0.000900	0.000721	0.000117	0.000135	0.001487	0.000166	0.001484	0.003128	0.000791	0.001065	0.000441	0.005486	0.003587	0.005634	0.004184	0.001240	0.004057	0.002910	0.002570	0.005681	0.000511	0.000575	0.001870	0.000134	0.000076	0.000403	0.000095	0.000097	0.000508	0.000223	0.000286	0.000178	0.000365	0.001689	0.001768	0.000077	0.000041	0.000010	0.000025	0.000010	0.000041	0.000021	0.000060	0.000019	0.000020	0.000010	0.000068	0.000045	0.000064	0.000169	0.003004	0.936468
(	0.005466	0.001087	0.001044	0.000306	0.001114	0.000152	0.000637	0.000124	0.001827	0.003577	0.001077	0.000428	0.001452	0.001000	0.001130	0.001436	0.001498	0.008643	0.021137	0.005505	0.006175	0.012923	0.007674	0.005617	0.002766	0.002165	0.001803	0.000109	0.000103	0.000156	0.000704	0.000567	0.000161	0.000122	0.001350	0.010059	0.001087	0.000463	0.000406	0.000231	0.000279	0.000052	0.000077	0.000040	0.000028	0.000050	0.000004	0.000008	0.000077	0.000045	0.000087	0.000219	0.012878	0.872877
if	0.012728	0.001535	0.000858	0.001563	0.002008	0.000206	0.001238	0.000474	0.001618	0.003884	0.001060	0.001300	0.001550	0.002161	0.000473	0.000672	0.001241	0.008813	0.041175	0.002397	0.000973	0.020053	0.000723	0.003062	0.001766	0.001348	0.000898	0.000201	0.000099	0.000310	0.000392	0.000653	0.000024	0.000109	0.000832	0.005271	0.001105	0.000959	0.000300	0.000681	0.000892	0.000402	0.000422	0.000618	0.000129	0.000106	0.000010	0.000009	0.000082	0.000029	0.000015	0.000160	0.005267	0.865146
transferred	0.012388	0.000414	0.000292	0.000386	0.000126	0.000019	0.000208	0.000063	0.003031	0.003400	0.000432	0.000626	0.000227	0.000671	0.000265	0.000259	0.000250	0.000909	0.002311	0.000447	0.000578	0.005491	0.002402	0.001520	0.008046	0.000640	0.000545	0.000155	0.000391	0.000414	0.001069	0.000315	0.000069	0.000155	0.003590	0.003602	0.002183	0.000273	0.000200	0.000049	0.000207	0.000066	0.000125	0.000067	0.000016	0.000009	0.000008	0.000002	0.000009	0.000004	0.000014	0.000144	0.006489	0.934430
to	0.066034	0.000710	0.000521	0.000076	0.001528	0.000022	0.000210	0.000057	0.004679	0.002455	0.000960	0.000725	0.002131	0.001725	0.000963	0.000699	0.000318	0.000421	0.000971	0.000520	0.000479	0.002118	0.006663	0.001491	0.009979	0.025718	0.004791	0.000220	0.000894	0.000568	0.002872	0.001231	0.000322	0.000161	0.010745	0.005745	0.000722	0.000256	0.000596	0.000031	0.000312	0.000314	0.000934	0.000065	0.000037	0.000008	0.000011	0.000002	0.000009	0.000003	0.000002	0.000347	0.018778	0.817849
another	0.003412	0.000072	0.000020	0.000028	0.000015	0.000011	0.000054	0.000022	0.000743	0.000342	0.000034	0.000136	0.000040	0.000155	0.000042	0.000015	0.000406	0.000036	0.000014	0.000088	0.000192	0.001076	0.000304	0.000109	0.001257	0.000276	0.001062	0.000336	0.000700	0.000005	0.000204	0.000038	0.000032	0.000026	0.000983	0.000247	0.000230	0.000031	0.000059	0.000013	0.000025	0.000019	0.000279	0.000062	0.000039	0.000009	0.000008	0.000003	0.000007	0.000001	0.000001	0.000028	0.001952	0.984706
Federal	0.005119	0.000088	0.000039	0.000052	0.000017	0.000049	0.000051	0.000025	0.000477	0.000330	0.000101	0.000186	0.000176	0.001132	0.000232	0.000211	0.000192	0.000031	0.000037	0.000179	0.000149	0.000477	0.000201	0.001097	0.002626	0.001915	0.007890	0.003889	0.001117	0.000126	0.001276	0.001087	0.000846	0.000343	0.000490	0.000374	0.000192	0.000060	0.000114	0.000122	0.000217	0.000126	0.000416	0.000172	0.000056	0.000093	0.000055	0.000029	0.000189	0.000018	0.000007	0.000051	0.003917	0.961540
agency	0.002430	0.000034	0.000005	0.000034	0.000001	0.000008	0.000013	0.000009	0.000292	0.000362	0.000046	0.000143	0.000075	0.000162	0.000038	0.000043	0.000216	0.000020	0.000028	0.000015	0.000029	0.000507	0.000058	0.000269	0.000507	0.000182	0.000690	0.006972	0.004036	0.000547	0.000077	0.000029	0.000179	0.000187	0.000312	0.000154	0.000082	0.000029	0.000011	0.000003	0.000047	0.000014	0.000064	0.000059	0.000008	0.000007	0.000005	0.000002	0.000035	0.000005	0.000004	0.000092	0.000827	0.979997
or	0.021827	0.000120	0.000024	0.000036	0.000012	0.000003	0.000172	0.000030	0.000114	0.004754	0.000898	0.004355	0.004124	0.000472	0.000674	0.000881	0.000357	0.000252	0.000414	0.000035	0.000051	0.006775	0.001577	0.002671	0.064822	0.009653	0.005207	0.000650	0.001903	0.009980	0.038873	0.003597	0.001161	0.002288	0.003223	0.001405	0.000439	0.000812	0.000367	0.000085	0.000167	0.000112	0.000391	0.000080	0.000125	0.000248	0.000065	0.000074	0.000064	0.000011	0.000012	0.000426	0.012112	0.791021
placed	0.005764	0.000718	0.000344	0.000230	0.000187	0.000011	0.000153	0.000033	0.003139	0.002073	0.000465	0.000273	0.000435	0.001714	0.000913	0.000512	0.000497	0.000196	0.002452	0.000477	0.000627	0.003509	0.001343	0.001027	0.002937	0.001197	0.000704	0.000610	0.000654	0.001856	0.003536	0.001515	0.000881	0.000329	0.003037	0.006587	0.000863	0.000221	0.000125	0.000015	0.000086	0.000046	0.000583	0.000171	0.000088	0.000045	0.000025	0.000008	0.000010	0.000013	0.000009	0.000037	0.002097	0.944622
into	0.004395	0.000756	0.000063	0.000087	0.000026	0.000005	0.000037	0.000004	0.000497	0.000656	0.000200	0.000091	0.000291	0.003131	0.000315	0.000421	0.000781	0.000073	0.000800	0.000199	0.000175	0.000432	0.000633	0.001093	0.001829	0.001072	0.000480	0.000588	0.000368	0.007938	0.004472	0.003429	0.002932	0.001934	0.001160	0.005521	0.001572	0.000387	0.000158	0.000051	0.002412	0.000108	0.000574	0.001388	0.000169	0.000029	0.000011	0.000005	0.000059	0.000023	0.000035	0.000065	0.000527	0.945542
internal	0.003507	0.000032	0.000026	0.000021	0.000004	0.000002	0.000001	0.000002	0.000062	0.000105	0.000014	0.000003	0.000021	0.000459	0.000138	0.000081	0.000353	0.000048	0.000073	0.000032	0.000082	0.000067	0.000027	0.000154	0.000055	0.000047	0.000750	0.001688	0.001484	0.000595	0.001100	0.001283	0.003115	0.000303	0.004737	0.000668	0.000201	0.000058	0.000045	0.000003	0.000037	0.000015	0.000394	0.000328	0.000100	0.000055	0.000013	0.000012	0.000012	0.000004	0.000001	0.000026	0.001034	0.976526
use	0.001534	0.000079	0.000101	0.000041	0.000005	0.000015	0.000009	0.000014	0.000084	0.000043	0.000011	0.000019	0.000040	0.000124	0.000193	0.000256	0.000510	0.000038	0.000055	0.000026	0.000149	0.000147	0.000050	0.000138	0.000312	0.000066	0.000546	0.000476	0.000130	0.000407	0.000198	0.000337	0.005931	0.000348	0.001505	0.000477	0.001247	0.000016	0.000008	0.000006	0.000003	0.000003	0.000137	0.000031	0.000091	0.000024	0.000016	0.000039	0.000038	0.000009	0.000008	0.000022	0.000651	0.983241
)	0.003529	0.001131	0.000179	0.000099	0.000078	0.000013	0.000159	0.000036	0.000373	0.000225	0.000074	0.000185	0.000151	0.000483	0.000320	0.000232	0.001636	0.000265	0.000760	0.000254	0.000801	0.003913	0.002700	0.001249	0.003286	0.001748	0.006318	0.001484	0.001430	0.002118	0.003872	0.007726	0.014470	0.007147	0.026407	0.006412	0.002562	0.000404	0.000302	0.000238	0.000535	0.000222	0.001179	0.000347	0.000197	0.000078	0.000056	0.000046	0.000146	0.000033	0.000113	0.000198	0.006596	0.885487
,	0.006198	0.005322	0.001721	0.000547	0.000624	0.000035	0.000668	0.000237	0.000593	0.004812	0.000293	0.000487	0.001683	0.003233	0.001462	0.001122	0.002461	0.002114	0.008892	0.001015	0.002548	0.008964	0.003100	0.001458	0.003623	0.002501	0.005395	0.000484	0.001581	0.001017	0.004702	0.003416	0.001792	0.000749	0.043391	0.012866	0.002304	0.002279	0.002663	0.001114	0.001852	0.000907	0.003578	0.000801	0.000351	0.000249	0.000299	0.000098	0.000057	0.000092	0.000145	0.000942	0.012257	0.828903
this	0.001001	0.000771	0.000147	0.000152	0.000024	0.000004	0.000013	0.000043	0.000140	0.000317	0.000014	0.000023	0.000057	0.000168	0.000046	0.000027	0.000178	0.000344	0.000540	0.000030	0.000083	0.000374	0.000083	0.000139	0.000200	0.000081	0.000265	0.000011	0.000043	0.000026	0.000085	0.000055	0.000040	0.000116	0.003178	0.004662	0.007576	0.002106	0.000795	0.000259	0.001610	0.000208	0.000734	0.000905	0.000153	0.000063	0.000023	0.000019	0.000007	0.000012	0.000004	0.000047	0.001468	0.970530
is	0.003247	0.003089	0.000996	0.000757	0.000084	0.000012	0.000089	0.000030	0.000338	0.000301	0.000006	0.000030	0.000031	0.000134	0.000061	0.000024	0.000095	0.000583	0.000756	0.000222	0.000125	0.000407	0.000359	0.000116	0.000129	0.000095	0.000116	0.000021	0.000029	0.000027	0.000062	0.000053	0.000096	0.000084	0.007151	0.030501	0.073958	0.008293	0.008747	0.003808	0.019368	0.002902	0.003042	0.001526	0.000964	0.000169	0.000176	0.000071	0.000121	0.000092	0.000099	0.000442	0.009835	0.816129
