TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.293636	0.003477	0.001071	0.001825	0.001639	0.000433	0.003036	0.000501	0.000944	0.004936	0.000505	0.000335	0.000255	0.001035	0.000309	0.001804	0.000648	0.000679	0.001429	0.000516	0.000797	0.000141	0.000230	0.000961	0.000132	0.000232	0.001830	0.002770	0.001911	0.000798	0.000127	0.000189	0.000219	0.000414	0.000525	0.004564	0.031222	0.049140	0.036604	0.028807	0.015418	0.006772	0.026638	0.015118	0.006512	0.016007	0.015218	0.028564	0.010142	0.001811	0.004187	0.007182	0.098028	0.267776
Although	0.000535	0.029930	0.002993	0.000807	0.000192	0.000034	0.000068	0.000030	0.000042	0.018036	0.000393	0.000014	0.000344	0.000273	0.000132	0.000910	0.000075	0.005674	0.005123	0.000414	0.000578	0.000008	0.015523	0.002605	0.000021	0.000032	0.000874	0.001297	0.000134	0.002888	0.000059	0.000151	0.000151	0.000080	0.023988	0.089425	0.042116	0.047833	0.009906	0.029166	0.006574	0.004674	0.017892	0.002195	0.007633	0.013213	0.016013	0.050292	0.010740	0.000502	0.000746	0.002333	0.120168	0.414169
other	0.000610	0.054239	0.013525	0.003588	0.000889	0.001875	0.003602	0.000427	0.001488	0.028027	0.003402	0.000937	0.002337	0.002652	0.001016	0.019268	0.003160	0.003703	0.007317	0.004311	0.004459	0.000285	0.014749	0.008847	0.001231	0.000474	0.008465	0.018775	0.004749	0.005049	0.000653	0.000685	0.003849	0.001515	0.016167	0.059873	0.024416	0.029616	0.007271	0.047936	0.009020	0.005137	0.024896	0.040296	0.005386	0.006627	0.011318	0.019171	0.013557	0.001111	0.006211	0.005003	0.073798	0.363029
types	0.002995	0.004869	0.002875	0.002153	0.001182	0.000715	0.003342	0.000334	0.004476	0.002573	0.000627	0.000923	0.001119	0.000988	0.000591	0.010433	0.006056	0.002562	0.001745	0.001766	0.002023	0.000301	0.003718	0.002014	0.001576	0.000889	0.004037	0.024343	0.011775	0.001671	0.000487	0.000627	0.003860	0.004560	0.002646	0.007719	0.009321	0.006221	0.003790	0.008549	0.005721	0.003694	0.004904	0.023927	0.001042	0.001707	0.006210	0.003644	0.008238	0.001928	0.015328	0.006793	0.136213	0.628198
of	0.004591	0.005451	0.002805	0.007547	0.002355	0.004727	0.072442	0.002487	0.028898	0.020663	0.004439	0.012892	0.001591	0.002520	0.000968	0.032847	0.028216	0.001266	0.001866	0.003830	0.008502	0.003624	0.004433	0.008562	0.006944	0.001223	0.004282	0.059546	0.056709	0.001227	0.002107	0.001077	0.011384	0.011888	0.002039	0.006645	0.016907	0.010256	0.002332	0.008716	0.012784	0.001653	0.009850	0.312749	0.000753	0.003041	0.011349	0.004706	0.005120	0.001196	0.026339	0.008675	0.030305	0.100676
for	0.006170	0.000585	0.000951	0.004162	0.001086	0.006319	0.042478	0.002381	0.012168	0.002880	0.000541	0.001320	0.000356	0.000410	0.000232	0.018542	0.014582	0.003354	0.002273	0.003626	0.003114	0.000506	0.002979	0.002124	0.001341	0.000132	0.001110	0.020007	0.007199	0.000443	0.000672	0.000272	0.002665	0.004555	0.001067	0.003596	0.012902	0.004406	0.000629	0.003770	0.006697	0.001084	0.006152	0.059037	0.000365	0.001368	0.004238	0.002486	0.004758	0.001901	0.009180	0.010541	0.085581	0.608705
##feit	0.045333	0.000943	0.001524	0.003532	0.000975	0.011644	0.038112	0.002337	0.022199	0.003904	0.001098	0.004934	0.000551	0.000447	0.000451	0.020881	0.040261	0.003262	0.002655	0.005254	0.003735	0.001732	0.002359	0.002372	0.002565	0.000315	0.002701	0.050906	0.012267	0.000456	0.001176	0.000446	0.007696	0.007680	0.000874	0.003809	0.016690	0.008303	0.002190	0.005098	0.005479	0.000936	0.009607	0.071227	0.001021	0.003805	0.005018	0.004365	0.014864	0.003736	0.019615	0.022741	0.088146	0.405775
##ed	0.010665	0.000983	0.001432	0.004149	0.001109	0.013912	0.117445	0.002517	0.026077	0.006201	0.000906	0.005317	0.000271	0.000318	0.000234	0.027425	0.032459	0.002832	0.001888	0.003487	0.002733	0.001471	0.002514	0.001456	0.002968	0.000149	0.001904	0.071259	0.027544	0.000402	0.000927	0.000236	0.005379	0.007760	0.001392	0.003700	0.014505	0.004579	0.000540	0.003005	0.004459	0.000450	0.010512	0.222223	0.000417	0.002120	0.004963	0.003357	0.006510	0.001647	0.016528	0.011480	0.054235	0.247049
property	0.051371	0.000693	0.000990	0.003594	0.001181	0.005608	0.024087	0.001291	0.011114	0.001690	0.000312	0.001610	0.000294	0.000249	0.000452	0.013359	0.022919	0.008668	0.002751	0.003180	0.001494	0.000710	0.002610	0.001534	0.001646	0.000259	0.001965	0.110823	0.027775	0.000695	0.000422	0.000472	0.010174	0.014780	0.001380	0.002675	0.005348	0.003094	0.000640	0.001332	0.001416	0.000853	0.005448	0.039494	0.000550	0.002118	0.002996	0.002281	0.008340	0.002495	0.013092	0.005752	0.105165	0.464758
must	0.004345	0.011087	0.002268	0.004246	0.001210	0.000576	0.000949	0.000313	0.000970	0.015565	0.000379	0.000137	0.000479	0.000339	0.000200	0.006233	0.000980	0.003149	0.003627	0.001681	0.001599	0.000058	0.009369	0.005697	0.000118	0.000049	0.000872	0.013204	0.001158	0.000503	0.000142	0.000235	0.000673	0.000423	0.004657	0.011308	0.037571	0.048503	0.010880	0.029582	0.023155	0.009335	0.081612	0.031736	0.009320	0.035389	0.071762	0.070778	0.028924	0.001546	0.001861	0.007577	0.080314	0.311359
