TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.030934	0.000337	0.000240	0.000112	0.000033	0.000253	0.000605	0.000207	0.002229	0.000363	0.000038	0.000156	0.000092	0.000063	0.000095	0.000438	0.001440	0.000612	0.000102	0.000080	0.000067	0.000185	0.000149	0.000382	0.000035	0.000440	0.000217	0.006153	0.002176	0.000089	0.000045	0.000187	0.000135	0.000293	0.000012	0.000028	0.000045	0.000021	0.000036	0.000073	0.000092	0.000156	0.000217	0.000099	0.000460	0.000283	0.000148	0.000980	0.000210	0.000144	0.000091	0.001744	0.097797	0.848380
Although	0.000844	0.055299	0.068140	0.007559	0.004545	0.001966	0.003778	0.003005	0.015272	0.018823	0.001533	0.003528	0.004715	0.002135	0.005933	0.014921	0.028040	0.061764	0.060704	0.000638	0.003363	0.001484	0.024591	0.008106	0.000733	0.002970	0.013349	0.028265	0.011537	0.011439	0.001001	0.000929	0.001926	0.001022	0.012243	0.005102	0.004362	0.001661	0.000551	0.002845	0.003987	0.002387	0.011149	0.003393	0.004262	0.001672	0.005383	0.013655	0.000413	0.000252	0.000132	0.000495	0.074690	0.377514
other	0.000340	0.008075	0.112355	0.013942	0.002335	0.000945	0.003275	0.001842	0.014565	0.029818	0.000950	0.001539	0.007150	0.001312	0.001212	0.011523	0.043502	0.009296	0.016883	0.002928	0.001384	0.000342	0.001111	0.002894	0.000195	0.001324	0.008091	0.256216	0.112191	0.001213	0.000125	0.000230	0.001908	0.000521	0.000468	0.000927	0.000236	0.000187	0.000029	0.000198	0.000510	0.000217	0.000431	0.000553	0.000183	0.000135	0.000581	0.000377	0.000092	0.000146	0.000069	0.000147	0.037706	0.285280
types	0.000294	0.000883	0.003706	0.004469	0.000277	0.001165	0.006591	0.000682	0.003662	0.007234	0.000347	0.000985	0.000451	0.000126	0.000144	0.003368	0.007042	0.000897	0.000259	0.000692	0.000342	0.000278	0.000079	0.000310	0.000083	0.000251	0.000666	0.063883	0.012208	0.000038	0.000027	0.000066	0.001076	0.000603	0.000061	0.000293	0.000137	0.000074	0.000039	0.000294	0.000921	0.000192	0.000266	0.001311	0.000153	0.000276	0.000783	0.000349	0.000272	0.000541	0.000159	0.000974	0.055991	0.813733
of	0.000186	0.000659	0.015069	0.013468	0.000633	0.001568	0.012372	0.000789	0.005003	0.004866	0.000543	0.000738	0.004010	0.002509	0.001471	0.014307	0.055625	0.002917	0.000695	0.003825	0.001898	0.000247	0.003076	0.001920	0.000153	0.001041	0.003993	0.413881	0.079345	0.000069	0.000075	0.000235	0.004936	0.000428	0.000311	0.000410	0.000201	0.000036	0.000010	0.000072	0.000331	0.000039	0.000217	0.001058	0.000090	0.000111	0.000374	0.000150	0.000092	0.000240	0.000219	0.000640	0.034994	0.307856
for	0.000050	0.000036	0.001453	0.005510	0.000227	0.003805	0.018800	0.001991	0.023753	0.001045	0.000150	0.000657	0.000151	0.000085	0.000053	0.003532	0.012485	0.000289	0.000042	0.000749	0.000309	0.000383	0.000066	0.000099	0.000092	0.000220	0.000320	0.455248	0.038836	0.000005	0.000015	0.000066	0.000584	0.000370	0.000028	0.000037	0.000014	0.000009	0.000003	0.000024	0.000112	0.000017	0.000018	0.000346	0.000020	0.000034	0.000045	0.000060	0.000066	0.000359	0.000307	0.002158	0.021214	0.403656
##feit	0.000400	0.000443	0.001970	0.002800	0.000704	0.011147	0.010464	0.001003	0.016824	0.002549	0.000446	0.002354	0.000474	0.000122	0.000144	0.003490	0.005198	0.000393	0.000058	0.001683	0.000459	0.000659	0.000115	0.000093	0.000203	0.000391	0.000598	0.158706	0.031061	0.000009	0.000046	0.000085	0.000660	0.000803	0.000147	0.000175	0.000076	0.000078	0.000036	0.000085	0.000467	0.000067	0.000088	0.001205	0.000055	0.000105	0.000225	0.000140	0.000317	0.000899	0.000399	0.001371	0.056717	0.680797
##ed	0.000133	0.000355	0.013884	0.012054	0.000745	0.014564	0.035040	0.001254	0.023425	0.003661	0.000612	0.002557	0.000928	0.000280	0.000294	0.011436	0.032008	0.001477	0.000305	0.005006	0.001007	0.000625	0.000452	0.000229	0.000261	0.000407	0.001985	0.366576	0.146463	0.000025	0.000037	0.000095	0.002745	0.000548	0.000123	0.000113	0.000034	0.000013	0.000014	0.000175	0.000877	0.000039	0.000113	0.001475	0.000156	0.000057	0.000451	0.000190	0.000462	0.000539	0.000378	0.001537	0.026800	0.284978
property	0.000230	0.000147	0.001491	0.001544	0.000130	0.010557	0.025540	0.001124	0.010476	0.005407	0.000593	0.003413	0.000616	0.000419	0.000202	0.004686	0.017597	0.003756	0.000191	0.003869	0.001406	0.001898	0.000364	0.000205	0.000380	0.001281	0.002053	0.355394	0.121687	0.000039	0.000114	0.000371	0.004547	0.002952	0.000360	0.000457	0.000134	0.000103	0.000069	0.000183	0.000426	0.000054	0.000115	0.000745	0.000072	0.000117	0.000241	0.000323	0.000586	0.001659	0.000732	0.003583	0.041103	0.364261
must	0.000336	0.058070	0.237188	0.022513	0.008187	0.005968	0.037106	0.007992	0.052433	0.038937	0.002505	0.007238	0.010308	0.003364	0.002141	0.016373	0.024202	0.006306	0.041270	0.003645	0.003167	0.005511	0.014129	0.055273	0.001223	0.001744	0.015647	0.120458	0.030300	0.001811	0.000385	0.000311	0.001645	0.000563	0.000781	0.001847	0.000835	0.000452	0.000356	0.002048	0.002028	0.000672	0.001846	0.002271	0.002792	0.000411	0.002234	0.001849	0.001654	0.000492	0.000997	0.002477	0.023319	0.112392
