TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.014159	0.000476	0.000063	0.000419	0.000289	0.000334	0.002909	0.000954	0.001815	0.002295	0.000249	0.000300	0.000046	0.000515	0.000043	0.000136	0.000124	0.000112	0.000332	0.000057	0.000229	0.000369	0.000012	0.000825	0.000199	0.000064	0.000274	0.000325	0.000159	0.000134	0.000128	0.000038	0.000189	0.000228	0.000081	0.000352	0.000567	0.000579	0.000650	0.000307	0.000687	0.000090	0.000289	0.000902	0.000552	0.001061	0.004425	0.001379	0.002513	0.000680	0.003563	0.001184	0.004063	0.947280
Although	0.001299	0.061876	0.020730	0.002901	0.001200	0.001071	0.003297	0.001574	0.006501	0.034062	0.006869	0.007589	0.009849	0.009536	0.001884	0.001103	0.001452	0.001338	0.003570	0.000348	0.000336	0.001288	0.000819	0.001560	0.000348	0.000288	0.000454	0.000361	0.000264	0.000612	0.000459	0.000224	0.000609	0.000882	0.004475	0.010220	0.004960	0.004316	0.001907	0.000660	0.000554	0.000633	0.000993	0.000435	0.000471	0.000284	0.000730	0.000241	0.000306	0.000183	0.000084	0.000145	0.001893	0.779958
other	0.001607	0.249178	0.066913	0.007050	0.004107	0.001058	0.007254	0.003298	0.003746	0.057295	0.008081	0.006769	0.009267	0.006486	0.000780	0.000639	0.000248	0.002464	0.002515	0.000216	0.000236	0.000500	0.000614	0.002247	0.000106	0.000127	0.000267	0.000057	0.000052	0.000525	0.000145	0.000088	0.000079	0.000164	0.001562	0.015458	0.004054	0.002385	0.001429	0.000368	0.000209	0.000115	0.000205	0.000114	0.000120	0.000052	0.000293	0.000052	0.000054	0.000027	0.000029	0.000057	0.000864	0.528378
types	0.001835	0.040342	0.158102	0.012968	0.003865	0.001950	0.005655	0.005142	0.008795	0.010009	0.001538	0.004516	0.002331	0.000887	0.000289	0.000967	0.000611	0.000702	0.001986	0.000333	0.000142	0.000513	0.000722	0.000759	0.000327	0.000143	0.000402	0.000064	0.000101	0.000283	0.000277	0.000232	0.000265	0.000200	0.000692	0.004689	0.003503	0.002226	0.000937	0.000483	0.000368	0.000270	0.000187	0.000223	0.000378	0.000178	0.000484	0.000090	0.000409	0.000277	0.000288	0.000242	0.001386	0.715438
of	0.006394	0.049071	0.536346	0.017440	0.004906	0.003304	0.008645	0.007958	0.021411	0.028433	0.004080	0.014736	0.007232	0.000756	0.000471	0.002759	0.002057	0.002407	0.004003	0.000457	0.000182	0.001526	0.000400	0.000616	0.000366	0.000274	0.000220	0.000134	0.000074	0.000154	0.000127	0.000223	0.000217	0.000146	0.000425	0.003567	0.005539	0.001141	0.000766	0.000160	0.000188	0.000132	0.000181	0.000260	0.000229	0.000111	0.000081	0.000037	0.000217	0.000488	0.000153	0.000075	0.001995	0.256731
for	0.002325	0.051089	0.132213	0.045559	0.025043	0.013798	0.017549	0.009199	0.021934	0.027197	0.012062	0.012124	0.001195	0.000910	0.000357	0.000501	0.000945	0.000791	0.001506	0.000517	0.000190	0.000714	0.000126	0.000357	0.000089	0.000076	0.000169	0.000074	0.000061	0.000043	0.000031	0.000020	0.000082	0.000244	0.000178	0.001761	0.001151	0.000916	0.000713	0.000382	0.000431	0.000213	0.000092	0.000137	0.000097	0.000235	0.000422	0.000040	0.000712	0.000273	0.000154	0.000161	0.003017	0.609823
##feit	0.006486	0.036173	0.099528	0.032642	0.022607	0.011371	0.008975	0.010903	0.023792	0.032653	0.022614	0.008772	0.001883	0.001026	0.000866	0.001481	0.002726	0.002441	0.008577	0.001173	0.002505	0.001410	0.000593	0.001096	0.000280	0.000251	0.000280	0.000234	0.000167	0.000487	0.000095	0.000144	0.000367	0.000713	0.000909	0.005494	0.004448	0.001861	0.001077	0.000760	0.001200	0.000468	0.000340	0.001026	0.000466	0.000847	0.000717	0.000186	0.001155	0.000884	0.000237	0.000715	0.005653	0.626246
##ed	0.003321	0.021886	0.140402	0.123639	0.045869	0.036894	0.066762	0.029612	0.053463	0.018017	0.006648	0.009576	0.000333	0.000298	0.000176	0.000685	0.001793	0.001162	0.002150	0.000497	0.001117	0.000886	0.000118	0.000208	0.000179	0.000070	0.000172	0.000366	0.000109	0.000039	0.000022	0.000017	0.000113	0.000226	0.000151	0.001644	0.001001	0.000857	0.000494	0.000243	0.000268	0.000085	0.000113	0.000274	0.000127	0.000243	0.000384	0.000079	0.000282	0.000194	0.000103	0.000145	0.002146	0.424343
property	0.007132	0.023887	0.059822	0.076245	0.029833	0.023646	0.058467	0.021289	0.027096	0.032737	0.017713	0.016901	0.002370	0.001114	0.000338	0.001081	0.002408	0.008151	0.007097	0.001919	0.003312	0.004469	0.000763	0.001072	0.000617	0.000407	0.000491	0.000289	0.000236	0.000187	0.000125	0.000138	0.000213	0.000686	0.000680	0.001991	0.002267	0.001441	0.001043	0.000163	0.000888	0.000350	0.000227	0.000278	0.000113	0.000407	0.000188	0.000158	0.000319	0.000413	0.000557	0.000377	0.003961	0.551931
must	0.003532	0.174916	0.134143	0.024570	0.021051	0.009677	0.064906	0.029813	0.020764	0.053597	0.010471	0.015600	0.012940	0.004985	0.002331	0.003101	0.001107	0.003166	0.008337	0.000663	0.001316	0.002064	0.001754	0.000997	0.000353	0.000457	0.000207	0.000220	0.000078	0.000087	0.000024	0.000023	0.000047	0.000427	0.001614	0.025316	0.004230	0.010677	0.003616	0.002111	0.002594	0.001874	0.001413	0.000918	0.000637	0.000455	0.000396	0.000109	0.000695	0.000218	0.000264	0.001698	0.004528	0.328916
