TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.159707	0.002635	0.011549	0.027740	0.001372	0.000339	0.004443	0.000964	0.007281	0.036098	0.001741	0.000850	0.000668	0.001574	0.000332	0.001963	0.001410	0.000708	0.015391	0.001407	0.004849	0.000886	0.000905	0.003298	0.002024	0.000213	0.002446	0.002377	0.001367	0.001876	0.001280	0.000383	0.002846	0.003551	0.001025	0.008753	0.021305	0.053479	0.005168	0.010137	0.015131	0.001304	0.003719	0.016388	0.001123	0.013573	0.039754	0.003362	0.005261	0.010410	0.065087	0.010618	0.023362	0.384569
Although	0.012337	0.002734	0.010652	0.002826	0.002782	0.000334	0.001399	0.000302	0.000165	0.005138	0.002895	0.000099	0.001915	0.001224	0.001078	0.000859	0.000108	0.016716	0.017853	0.000422	0.002104	0.000106	0.005296	0.000292	0.000262	0.000242	0.002811	0.000157	0.000117	0.003300	0.000758	0.000807	0.001101	0.002073	0.019914	0.314584	0.138123	0.077657	0.015360	0.017989	0.011948	0.005930	0.008033	0.006896	0.002590	0.009934	0.006965	0.002188	0.002848	0.001068	0.001822	0.002000	0.082515	0.170373
other	0.008500	0.044879	0.021422	0.024288	0.007512	0.001337	0.002630	0.001413	0.000818	0.020396	0.004834	0.000793	0.002086	0.009498	0.001548	0.001551	0.000341	0.011430	0.046292	0.001639	0.002469	0.000592	0.001998	0.005188	0.001383	0.000342	0.005476	0.000707	0.000429	0.004407	0.002314	0.001498	0.001717	0.001710	0.004284	0.157513	0.097625	0.024612	0.006119	0.008743	0.017471	0.005883	0.005167	0.004708	0.002109	0.002977	0.012984	0.002711	0.006191	0.000988	0.000674	0.002033	0.077586	0.316182
types	0.019143	0.012411	0.097781	0.077103	0.008510	0.000712	0.004333	0.002055	0.001947	0.058395	0.014796	0.000759	0.001752	0.003216	0.002295	0.007801	0.000600	0.007215	0.042046	0.000892	0.004530	0.000572	0.004737	0.002997	0.003188	0.000583	0.003808	0.001843	0.000399	0.003854	0.002071	0.001773	0.003480	0.002924	0.004217	0.103182	0.135423	0.099293	0.013721	0.004150	0.015522	0.006897	0.010517	0.004813	0.001634	0.008697	0.051912	0.004066	0.004049	0.001862	0.009654	0.004850	0.072740	0.042282
of	0.022864	0.010993	0.019496	0.056190	0.007670	0.001815	0.005285	0.003814	0.004926	0.043366	0.022466	0.001730	0.003889	0.008604	0.002068	0.007840	0.003667	0.012349	0.060557	0.001400	0.003611	0.001200	0.005125	0.008356	0.005052	0.000694	0.003208	0.005269	0.002891	0.007404	0.004845	0.002207	0.003492	0.006197	0.014175	0.051102	0.124828	0.055521	0.006685	0.018897	0.050860	0.005272	0.006529	0.032804	0.002902	0.013859	0.053087	0.003907	0.003902	0.001461	0.005049	0.006340	0.045409	0.136874
for	0.007082	0.007810	0.005147	0.026179	0.017949	0.002654	0.088722	0.034349	0.028084	0.016926	0.014255	0.017772	0.004319	0.006280	0.002783	0.034290	0.020686	0.010274	0.015952	0.003403	0.006262	0.012098	0.008641	0.007622	0.014192	0.002484	0.002381	0.017926	0.013632	0.003748	0.016516	0.006617	0.006540	0.031397	0.003705	0.017395	0.012652	0.008553	0.004852	0.005442	0.032759	0.005818	0.013290	0.142822	0.001913	0.008016	0.063574	0.002504	0.007882	0.008075	0.006737	0.024454	0.023534	0.091050
##feit	0.020428	0.014571	0.001112	0.003698	0.011680	0.007761	0.113402	0.052642	0.013620	0.016678	0.009663	0.006846	0.005293	0.019917	0.007215	0.015280	0.035873	0.006854	0.003670	0.007709	0.008741	0.004545	0.012526	0.038759	0.026457	0.005086	0.000833	0.040895	0.011800	0.002340	0.019972	0.009005	0.013504	0.006525	0.002119	0.012397	0.003677	0.003964	0.002158	0.004534	0.007613	0.003817	0.004783	0.192301	0.001606	0.007413	0.016701	0.001809	0.013961	0.003861	0.000919	0.020961	0.014464	0.106043
##ed	0.012000	0.017646	0.006348	0.060476	0.016127	0.002406	0.029880	0.009749	0.027656	0.020422	0.022225	0.007272	0.005816	0.009125	0.003012	0.050351	0.027240	0.022709	0.029226	0.004958	0.012185	0.005384	0.020570	0.025107	0.011013	0.004862	0.005950	0.016225	0.006377	0.009428	0.023386	0.019689	0.008452	0.015983	0.012917	0.029608	0.013576	0.022769	0.006919	0.004143	0.026913	0.005463	0.018989	0.071549	0.003171	0.028709	0.094391	0.004090	0.003098	0.003024	0.003796	0.004930	0.027712	0.044977
property	0.010250	0.010548	0.003979	0.024562	0.011523	0.002449	0.147695	0.016434	0.078552	0.040818	0.014682	0.026271	0.002631	0.008986	0.004308	0.057507	0.047407	0.012756	0.006438	0.005337	0.008200	0.018780	0.010174	0.029404	0.084826	0.009706	0.008851	0.048683	0.010370	0.002194	0.033226	0.009349	0.012573	0.014596	0.001362	0.008111	0.002343	0.002470	0.004426	0.002351	0.003339	0.005263	0.010152	0.012904	0.002261	0.008728	0.025379	0.003960	0.004735	0.003723	0.005594	0.004669	0.015785	0.038380
must	0.019823	0.049728	0.034070	0.020545	0.009720	0.001185	0.005825	0.001709	0.004098	0.082908	0.011021	0.000449	0.006987	0.019752	0.004223	0.014291	0.001127	0.005449	0.080568	0.005074	0.007869	0.000525	0.008025	0.025663	0.002084	0.000933	0.001171	0.004692	0.000773	0.017057	0.003311	0.004123	0.003013	0.001199	0.004738	0.032633	0.082829	0.046042	0.008212	0.016168	0.096952	0.027751	0.020076	0.037440	0.006876	0.016335	0.044057	0.002629	0.003067	0.001924	0.002953	0.004936	0.021331	0.064065
