TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.211665	0.004400	0.003348	0.006755	0.007720	0.008429	0.013748	0.008273	0.020895	0.011956	0.005668	0.010544	0.007193	0.005313	0.009327	0.007572	0.022861	0.009782	0.002486	0.003719	0.007969	0.011370	0.002650	0.002555	0.006179	0.007069	0.004298	0.008876	0.021947	0.002083	0.004054	0.003890	0.005570	0.009229	0.002728	0.009120	0.004819	0.009429	0.005874	0.006796	0.008471	0.006895	0.008194	0.007422	0.006385	0.010612	0.008237	0.004723	0.004000	0.009890	0.006314	0.011813	0.030090	0.358794
Although	0.073439	0.031635	0.017496	0.006662	0.014337	0.004426	0.001718	0.004513	0.002064	0.011062	0.006732	0.001295	0.016073	0.019218	0.019816	0.002663	0.002849	0.010055	0.038839	0.001342	0.014790	0.001315	0.011211	0.028766	0.008150	0.011171	0.010321	0.004706	0.004802	0.023687	0.002282	0.007763	0.003998	0.002393	0.015425	0.011778	0.051698	0.015624	0.010012	0.005836	0.014588	0.006414	0.006641	0.005864	0.009759	0.006897	0.004308	0.009539	0.002509	0.005430	0.007554	0.014010	0.019520	0.355002
other	0.141388	0.019117	0.006022	0.009450	0.018344	0.009781	0.007297	0.026559	0.009292	0.009750	0.010955	0.004222	0.017047	0.012579	0.016165	0.006207	0.005283	0.014242	0.008554	0.004766	0.009770	0.003674	0.003425	0.004614	0.012672	0.010381	0.013107	0.006208	0.005795	0.005503	0.001909	0.012366	0.010363	0.004150	0.004425	0.009216	0.010549	0.004814	0.005793	0.008098	0.003870	0.005072	0.009467	0.003153	0.003042	0.002881	0.003489	0.004330	0.001775	0.004234	0.003305	0.008830	0.012622	0.430076
types	0.040662	0.004718	0.004811	0.002347	0.005402	0.008145	0.019953	0.021944	0.071065	0.024988	0.012884	0.014698	0.008278	0.006489	0.017980	0.014844	0.074018	0.015463	0.003456	0.005265	0.019694	0.021806	0.005310	0.008027	0.040136	0.008278	0.014554	0.031739	0.145263	0.002594	0.008650	0.005019	0.008336	0.005524	0.005272	0.017410	0.018813	0.004824	0.005116	0.015729	0.054057	0.004283	0.008663	0.030413	0.015137	0.008663	0.007163	0.007942	0.003344	0.004901	0.008237	0.012440	0.017813	0.047442
of	0.101007	0.020808	0.019237	0.015973	0.018822	0.018022	0.024295	0.038241	0.014518	0.019167	0.010052	0.007382	0.017183	0.011190	0.018252	0.017029	0.014359	0.012640	0.008529	0.008998	0.025233	0.006541	0.006014	0.012755	0.014010	0.014883	0.024093	0.016506	0.018183	0.006717	0.007257	0.011729	0.011125	0.017772	0.006135	0.009985	0.011980	0.006018	0.009637	0.010073	0.011802	0.011376	0.016680	0.007120	0.005493	0.004932	0.008818	0.010342	0.004225	0.007400	0.013298	0.014707	0.015118	0.206338
for	0.284452	0.010665	0.003764	0.014743	0.021366	0.010476	0.011600	0.029659	0.022573	0.008044	0.002390	0.016179	0.015218	0.005542	0.005708	0.016238	0.020737	0.014544	0.001858	0.011834	0.007764	0.013158	0.004241	0.001674	0.013032	0.006720	0.004118	0.010960	0.013212	0.001553	0.002455	0.010607	0.007687	0.016238	0.003382	0.012278	0.002055	0.003787	0.005687	0.003533	0.007009	0.011451	0.004830	0.007912	0.002535	0.003334	0.014274	0.005010	0.002105	0.007368	0.012087	0.010854	0.012761	0.226742
##feit	0.287033	0.007944	0.004751	0.022161	0.046093	0.009487	0.000880	0.010697	0.051790	0.007073	0.003083	0.011631	0.005271	0.001050	0.011407	0.005229	0.014364	0.035098	0.005083	0.022634	0.009758	0.016376	0.007682	0.001754	0.002916	0.018382	0.005946	0.003676	0.022040	0.002773	0.001491	0.007322	0.010522	0.023507	0.002762	0.029076	0.001627	0.006983	0.007650	0.000761	0.015463	0.005356	0.004009	0.004180	0.002747	0.007124	0.030506	0.005678	0.002996	0.010847	0.009798	0.007531	0.032840	0.115161
##ed	0.187592	0.006492	0.009370	0.028729	0.039185	0.019232	0.007469	0.014983	0.034600	0.039542	0.014531	0.023230	0.012262	0.007499	0.012706	0.016066	0.033300	0.027829	0.011592	0.012641	0.016686	0.017820	0.009081	0.007419	0.007376	0.008758	0.006071	0.018599	0.017264	0.007299	0.004021	0.004666	0.004394	0.023704	0.007696	0.019026	0.006187	0.017515	0.005066	0.001983	0.013179	0.005509	0.004443	0.008035	0.006740	0.011994	0.004834	0.007855	0.001120	0.006285	0.009402	0.012867	0.028319	0.109936
property	0.056144	0.003012	0.005139	0.072119	0.036640	0.008725	0.012565	0.035071	0.018423	0.041326	0.003761	0.053720	0.005104	0.019286	0.012806	0.011233	0.064476	0.026245	0.007951	0.005497	0.015729	0.044446	0.014264	0.012066	0.008933	0.011696	0.002315	0.021591	0.033086	0.005446	0.005686	0.014297	0.022727	0.059816	0.007306	0.018458	0.002476	0.002257	0.003449	0.003887	0.027781	0.003277	0.002148	0.070693	0.005263	0.001788	0.003765	0.003661	0.001442	0.009154	0.008958	0.009546	0.015182	0.028170
must	0.028481	0.041830	0.011575	0.009891	0.016847	0.006033	0.004404	0.027638	0.007020	0.043500	0.022824	0.045171	0.022090	0.014466	0.029284	0.004114	0.030112	0.018188	0.020684	0.006677	0.019095	0.076750	0.013988	0.005583	0.014568	0.005990	0.005261	0.003349	0.012054	0.007520	0.013461	0.017273	0.003620	0.011577	0.022598	0.019786	0.016623	0.057353	0.013655	0.047857	0.009279	0.007296	0.004578	0.011319	0.007438	0.026021	0.021215	0.013370	0.001524	0.004320	0.006722	0.016686	0.016047	0.055396
