TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.015140	0.001013	0.001738	0.000835	0.000604	0.001437	0.008559	0.002668	0.004880	0.004452	0.000461	0.000770	0.000436	0.000179	0.000308	0.003496	0.006133	0.000112	0.000278	0.000240	0.001970	0.001225	0.000106	0.001233	0.000576	0.001508	0.006200	0.007737	0.003379	0.000336	0.001305	0.001147	0.003837	0.001615	0.000324	0.001358	0.002873	0.003260	0.001144	0.000626	0.001250	0.000354	0.000731	0.002912	0.000454	0.002285	0.001748	0.001778	0.002703	0.003997	0.005290	0.002625	0.001028	0.877347
Although	0.000377	0.031900	0.034943	0.013718	0.004291	0.002053	0.002472	0.002911	0.002006	0.035870	0.003858	0.002405	0.012179	0.014465	0.007795	0.010935	0.003262	0.004503	0.005241	0.001713	0.004169	0.001058	0.003934	0.007999	0.000952	0.001132	0.006026	0.004526	0.000894	0.000835	0.001644	0.001252	0.002581	0.001350	0.002425	0.008201	0.036005	0.074881	0.041813	0.021384	0.019003	0.011676	0.036251	0.009831	0.008586	0.005901	0.006085	0.006074	0.001617	0.002142	0.002467	0.003154	0.018695	0.448562
other	0.001010	0.019929	0.019570	0.081356	0.015352	0.004599	0.009839	0.026346	0.014275	0.238267	0.012327	0.008744	0.003859	0.001580	0.002068	0.017387	0.009743	0.000674	0.001865	0.002339	0.012494	0.003097	0.001951	0.009292	0.002851	0.004381	0.023941	0.021772	0.008425	0.000710	0.005132	0.001209	0.019245	0.007780	0.000543	0.002567	0.020399	0.034023	0.022879	0.006394	0.027529	0.005730	0.064561	0.020207	0.002751	0.007133	0.008211	0.008852	0.002513	0.003420	0.001829	0.002376	0.026359	0.118313
types	0.002227	0.011752	0.013575	0.020578	0.017452	0.010678	0.034114	0.018122	0.061535	0.035120	0.003018	0.012923	0.004091	0.002449	0.004732	0.011079	0.030201	0.001788	0.001893	0.002795	0.005559	0.004232	0.002481	0.002695	0.001505	0.002204	0.006447	0.021675	0.014262	0.000878	0.002010	0.000955	0.009003	0.008902	0.001607	0.002484	0.005249	0.004445	0.002894	0.002121	0.032692	0.005812	0.023851	0.064785	0.003369	0.007951	0.008743	0.006598	0.004714	0.016261	0.005871	0.002010	0.015809	0.399801
of	0.001674	0.007716	0.015289	0.062355	0.032111	0.008375	0.040558	0.029805	0.075085	0.062418	0.007521	0.037280	0.006546	0.003600	0.006678	0.016278	0.036404	0.001304	0.002176	0.001435	0.005518	0.011854	0.001602	0.003693	0.003520	0.003729	0.008875	0.015398	0.006476	0.000529	0.003551	0.001386	0.006521	0.011748	0.001414	0.002233	0.004307	0.003431	0.004511	0.003829	0.055902	0.008482	0.059441	0.076223	0.008877	0.005948	0.006227	0.007836	0.009206	0.005433	0.003667	0.004990	0.017184	0.171851
for	0.002457	0.008518	0.023544	0.014817	0.013409	0.027437	0.082952	0.029106	0.040496	0.023435	0.007125	0.028942	0.003647	0.003327	0.008759	0.024630	0.068231	0.004345	0.006859	0.013149	0.020958	0.018304	0.007536	0.007055	0.006458	0.003536	0.008998	0.017674	0.007225	0.001739	0.004966	0.003404	0.022435	0.012596	0.003153	0.005006	0.010747	0.005430	0.006250	0.008574	0.026100	0.004233	0.013398	0.040450	0.003833	0.008163	0.013908	0.011536	0.034379	0.030379	0.015676	0.012123	0.015068	0.153523
##feit	0.002817	0.003382	0.010936	0.016101	0.007681	0.014371	0.020412	0.011759	0.055111	0.010769	0.008636	0.043344	0.003667	0.002510	0.006431	0.028806	0.227738	0.003749	0.002560	0.011090	0.012613	0.029323	0.002741	0.004302	0.010536	0.003634	0.007011	0.025396	0.016302	0.000809	0.003473	0.003442	0.020720	0.033174	0.004203	0.003077	0.002184	0.003642	0.002750	0.002189	0.014685	0.004371	0.032147	0.044742	0.002733	0.007064	0.009761	0.009411	0.013494	0.005695	0.014935	0.011650	0.013547	0.132374
##ed	0.002532	0.002979	0.022680	0.023054	0.011951	0.020102	0.089219	0.035622	0.057617	0.025146	0.003428	0.025844	0.003562	0.003488	0.007317	0.021251	0.094684	0.003533	0.002766	0.004481	0.008128	0.014647	0.002405	0.002580	0.004329	0.004363	0.018746	0.074497	0.010233	0.000380	0.002424	0.001236	0.018515	0.019350	0.003178	0.003084	0.005694	0.005111	0.006920	0.004018	0.016574	0.003445	0.029866	0.066800	0.004750	0.008163	0.005824	0.008328	0.025675	0.015756	0.011510	0.012330	0.012972	0.106916
property	0.002113	0.001937	0.004903	0.006104	0.006484	0.011313	0.021735	0.011229	0.120673	0.005805	0.002582	0.031371	0.005768	0.004412	0.002884	0.008521	0.047883	0.009805	0.002478	0.002285	0.005381	0.011993	0.006518	0.001209	0.002657	0.003532	0.006200	0.029602	0.015248	0.002009	0.001960	0.001374	0.010700	0.014567	0.007410	0.003422	0.002120	0.000740	0.001127	0.001135	0.011547	0.004257	0.010166	0.057914	0.003222	0.002259	0.002711	0.004711	0.014961	0.014717	0.025787	0.011873	0.007735	0.388952
must	0.002215	0.007615	0.023857	0.031387	0.026876	0.024677	0.047458	0.028112	0.032928	0.044885	0.015207	0.021948	0.007904	0.005124	0.010736	0.027408	0.066375	0.002252	0.004437	0.004195	0.005958	0.014488	0.001937	0.005975	0.005138	0.009098	0.010544	0.020004	0.013524	0.001186	0.004250	0.003323	0.006478	0.011438	0.007378	0.008447	0.014829	0.057128	0.012076	0.004098	0.020901	0.004992	0.022190	0.048330	0.005236	0.043496	0.012126	0.013635	0.006991	0.014675	0.004596	0.008937	0.023864	0.117138
be	0.000676	0.003314	0.010747	0.023122	0.019862	0.031752	0.082603	0.032191	0.024178	0.069238	0.018772	0.033787	0.013159	0.006673	0.015049	0.046260	0.074482	0.001139	0.002640	0.004977	0.007275	0.016410	0.001793	0.005138	0.011450	0.010728	0.009278	0.007735	0.006066	0.000528	0.007587	0.003507	0.005774	0.007518	0.002679	0.004034	0.008746	0.025184	0.010318	0.004121	0.023136	0.005659	0.012716	0.036188	0.002957	0.019031	0.012192	0.015644	0.014644	0.011451	0.005867	0.015477	0.022578	0.131972
sold	0.000575	0.001938	0.003997	0.003598	0.009663	0.019079	0.050336	0.014963	0.053064	0.021587	0.013872	0.042129	0.014528	0.005741	0.009071	0.028941	0.111555	0.004072	0.003357	0.005028	0.006498	0.012287	0.004198	0.001818	0.007380	0.006715	0.003168	0.005818	0.003893	0.001049	0.004996	0.004047	0.011242	0.008534	0.003686	0.003422	0.002310	0.002929	0.002557	0.001269	0.013416	0.004107	0.006859	0.024395	0.001789	0.006602	0.007784	0.010771	0.013944	0.013583	0.017460	0.011934	0.018840	0.333611
