TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.060719	0.052237	0.018308	0.001934	0.009157	0.002006	0.002418	0.003054	0.005465	0.010029	0.002921	0.003333	0.004772	0.003924	0.001344	0.000537	0.000695	0.002468	0.001973	0.000344	0.000745	0.001607	0.003270	0.001808	0.000872	0.000647	0.002141	0.003970	0.000851	0.001120	0.000527	0.000981	0.000774	0.000765	0.003170	0.003283	0.004120	0.004163	0.002677	0.001606	0.000350	0.008966	0.012647	0.001794	0.002690	0.003562	0.000933	0.000859	0.000419	0.000365	0.000144	0.001364	0.011204	0.727969
Although	0.017319	0.041915	0.035023	0.002076	0.001142	0.001386	0.002088	0.003156	0.003945	0.004425	0.001538	0.004556	0.011714	0.014032	0.002670	0.006201	0.001241	0.009303	0.034491	0.003445	0.001558	0.003895	0.034502	0.017944	0.001079	0.006041	0.011052	0.002293	0.000743	0.001235	0.000646	0.001165	0.005127	0.000617	0.020113	0.318220	0.038599	0.006645	0.013536	0.003270	0.000725	0.015795	0.015529	0.001236	0.009975	0.001005	0.001506	0.000301	0.001681	0.000758	0.000221	0.000488	0.122337	0.138497
other	0.010198	0.291078	0.071624	0.005105	0.006029	0.003205	0.000612	0.008002	0.003014	0.012453	0.008231	0.004904	0.028643	0.021502	0.006030	0.002541	0.000644	0.007359	0.016584	0.001746	0.001727	0.002451	0.014158	0.018251	0.000907	0.005967	0.022978	0.002758	0.000867	0.002032	0.000697	0.000828	0.002520	0.000198	0.004183	0.088661	0.014722	0.005430	0.017074	0.003091	0.000730	0.014401	0.047731	0.001430	0.019225	0.002873	0.001910	0.001169	0.000787	0.000161	0.000145	0.000224	0.013443	0.176766
types	0.010851	0.065661	0.084884	0.003254	0.018950	0.014064	0.002569	0.037054	0.018050	0.011300	0.009274	0.006779	0.023711	0.016224	0.022949	0.007793	0.006894	0.010977	0.019947	0.002873	0.004397	0.005090	0.007883	0.011060	0.001450	0.004891	0.014450	0.006748	0.001872	0.004643	0.001066	0.001582	0.004458	0.000355	0.004264	0.005999	0.004048	0.001930	0.002628	0.002148	0.000351	0.023517	0.013588	0.002028	0.013624	0.002934	0.001056	0.001183	0.000534	0.000452	0.000161	0.000247	0.007364	0.447940
of	0.009194	0.042718	0.065676	0.009178	0.056932	0.019953	0.000842	0.022006	0.014571	0.010881	0.024218	0.007106	0.070311	0.020997	0.052557	0.014114	0.002391	0.014539	0.039211	0.001432	0.004227	0.004759	0.019797	0.024115	0.000784	0.003954	0.011962	0.001743	0.000165	0.002535	0.000566	0.002176	0.001305	0.000343	0.006058	0.016547	0.012843	0.005784	0.011189	0.001865	0.000235	0.024993	0.041768	0.000913	0.010080	0.011306	0.002003	0.005509	0.001048	0.000668	0.000037	0.000405	0.023830	0.245658
for	0.008829	0.012598	0.035524	0.019505	0.021097	0.013811	0.002042	0.024875	0.028361	0.021521	0.058996	0.027618	0.060817	0.021121	0.028841	0.007838	0.006916	0.012214	0.026235	0.003332	0.003227	0.009241	0.016481	0.027803	0.004144	0.002492	0.014382	0.003838	0.001049	0.003856	0.002642	0.003501	0.003028	0.000801	0.002891	0.004717	0.004347	0.006827	0.008584	0.002630	0.000835	0.004385	0.009644	0.001584	0.006155	0.011553	0.004257	0.007674	0.001999	0.001755	0.000046	0.000429	0.010113	0.370996
##feit	0.028463	0.012920	0.030841	0.032084	0.009782	0.011113	0.004064	0.018696	0.072497	0.027323	0.066140	0.048393	0.021811	0.022883	0.030747	0.019260	0.017391	0.009985	0.021130	0.003167	0.006614	0.012504	0.008885	0.019393	0.007822	0.002452	0.008056	0.020207	0.005728	0.005857	0.008159	0.006433	0.005594	0.002947	0.003863	0.005708	0.003791	0.013816	0.005945	0.003285	0.002864	0.004149	0.006770	0.004534	0.002895	0.005298	0.003050	0.005805	0.000655	0.001055	0.000416	0.001562	0.015053	0.280145
##ed	0.009984	0.009030	0.060666	0.036029	0.034441	0.016459	0.001979	0.023859	0.025265	0.016635	0.090037	0.027764	0.039065	0.012786	0.042813	0.012846	0.004869	0.013068	0.041217	0.000529	0.008439	0.004669	0.011410	0.045569	0.003742	0.000982	0.010955	0.004043	0.000295	0.006530	0.001698	0.005295	0.001513	0.000560	0.001645	0.003974	0.006800	0.014642	0.008845	0.003745	0.000681	0.005293	0.013280	0.000831	0.002587	0.009227	0.001330	0.007285	0.000372	0.000222	0.000032	0.000640	0.014959	0.278571
property	0.015675	0.015801	0.031133	0.004467	0.012752	0.007851	0.002150	0.023031	0.047805	0.008032	0.008944	0.024272	0.012822	0.011528	0.018506	0.008696	0.004722	0.029637	0.024224	0.001792	0.004070	0.014211	0.015059	0.017197	0.005609	0.008481	0.008562	0.011366	0.002077	0.010661	0.003366	0.002343	0.001770	0.000984	0.002720	0.002937	0.002085	0.002703	0.002741	0.001571	0.000513	0.006301	0.009427	0.003489	0.004905	0.002757	0.000939	0.001649	0.000143	0.000235	0.000216	0.000611	0.005699	0.528758
must	0.015376	0.027124	0.077911	0.010122	0.010139	0.011011	0.001824	0.033119	0.009262	0.046707	0.067566	0.022559	0.028769	0.060262	0.062599	0.011606	0.003075	0.014219	0.110011	0.005383	0.007750	0.013299	0.029157	0.054966	0.005791	0.009294	0.010329	0.001555	0.000829	0.012981	0.005506	0.015744	0.003387	0.000948	0.005033	0.022262	0.009637	0.012625	0.009316	0.002255	0.000662	0.003780	0.004096	0.001195	0.010311	0.005958	0.002723	0.003370	0.000940	0.001041	0.000088	0.000621	0.017360	0.086545
