TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.504457	0.006202	0.017416	0.008005	0.011733	0.012833	0.005494	0.005563	0.009576	0.008608	0.008231	0.004451	0.004719	0.004982	0.020316	0.004384	0.005680	0.001689	0.003091	0.009934	0.002802	0.003638	0.004579	0.008497	0.003662	0.017577	0.010145	0.003036	0.002106	0.002359	0.003360	0.009273	0.006910	0.005488	0.006178	0.001610	0.006539	0.002875	0.012711	0.010987	0.007202	0.003407	0.014645	0.004841	0.005500	0.002085	0.003606	0.001194	0.007373	0.000910	0.001851	0.001829	0.014261	0.149599
Although	0.032618	0.007723	0.004699	0.022494	0.047740	0.023342	0.016875	0.014331	0.021617	0.063634	0.024449	0.013442	0.021418	0.016311	0.049269	0.007307	0.035085	0.000208	0.001725	0.010723	0.010231	0.016404	0.000555	0.006947	0.019914	0.051108	0.007355	0.004154	0.022823	0.001653	0.015491	0.029827	0.021032	0.018542	0.031499	0.000208	0.015795	0.034492	0.009088	0.014856	0.014168	0.017868	0.010110	0.013960	0.007001	0.028739	0.015147	0.005575	0.012778	0.011038	0.018999	0.013816	0.051863	0.011953
other	0.021052	0.029330	0.017482	0.027583	0.013251	0.025331	0.018866	0.012013	0.016648	0.019029	0.020168	0.012196	0.020390	0.012659	0.028167	0.014931	0.010465	0.003526	0.011984	0.015588	0.013591	0.013589	0.007905	0.016247	0.014207	0.031917	0.022883	0.009743	0.016695	0.015585	0.034241	0.039303	0.033904	0.028595	0.019340	0.004028	0.023528	0.012565	0.012025	0.030389	0.015387	0.019757	0.017830	0.015589	0.021877	0.010101	0.030651	0.012945	0.030226	0.018829	0.017781	0.014166	0.006483	0.017439
types	0.035275	0.013479	0.019660	0.038468	0.012394	0.016841	0.017638	0.008712	0.021153	0.018320	0.013543	0.011156	0.017328	0.020502	0.014146	0.010503	0.014532	0.001017	0.005536	0.014291	0.011240	0.013478	0.003167	0.012194	0.026578	0.013760	0.034832	0.011512	0.035502	0.007001	0.026774	0.023908	0.027339	0.040084	0.025458	0.001169	0.026833	0.010069	0.021842	0.057859	0.031652	0.018408	0.024627	0.023396	0.016046	0.009046	0.024063	0.007951	0.026705	0.016224	0.011849	0.007791	0.021594	0.005556
of	0.013907	0.027603	0.009817	0.024724	0.009563	0.022067	0.016814	0.008399	0.020426	0.025332	0.015882	0.010720	0.023183	0.011313	0.028873	0.015418	0.014772	0.005368	0.019723	0.017625	0.013420	0.013607	0.014579	0.022213	0.034995	0.033627	0.011409	0.011413	0.014450	0.022934	0.020101	0.061016	0.032245	0.021174	0.023612	0.005776	0.017081	0.018641	0.005885	0.017212	0.014292	0.026387	0.007734	0.016075	0.017531	0.014743	0.037588	0.006476	0.019356	0.019379	0.021017	0.016650	0.010101	0.015753
for	0.012897	0.014637	0.013271	0.045481	0.018420	0.027101	0.019128	0.008610	0.014826	0.025206	0.014230	0.008023	0.016607	0.020747	0.042137	0.008222	0.010665	0.002626	0.008927	0.016231	0.017396	0.010973	0.004854	0.020235	0.025660	0.052917	0.024034	0.007916	0.015023	0.010785	0.023121	0.035647	0.026474	0.024598	0.015629	0.002852	0.022770	0.011205	0.012898	0.034072	0.013807	0.019199	0.015904	0.028130	0.022958	0.009008	0.023550	0.011704	0.027610	0.013972	0.010864	0.007900	0.034949	0.013394
##feit	0.013462	0.008452	0.017430	0.021203	0.016213	0.009466	0.048581	0.010656	0.116401	0.012345	0.009434	0.038876	0.016598	0.019221	0.006949	0.018126	0.090754	0.001014	0.003435	0.025478	0.024197	0.037648	0.001467	0.004873	0.020833	0.005829	0.021792	0.015071	0.036559	0.003357	0.015188	0.008166	0.019667	0.024148	0.016681	0.000914	0.013518	0.003631	0.007672	0.043245	0.025808	0.012384	0.010504	0.013738	0.005196	0.003393	0.011199	0.011930	0.016809	0.027767	0.010310	0.006887	0.012346	0.003181
##ed	0.090334	0.010201	0.018016	0.036518	0.014283	0.021688	0.008810	0.004465	0.022752	0.022656	0.016694	0.007508	0.014005	0.020511	0.035864	0.016250	0.008715	0.000720	0.003917	0.025632	0.009251	0.009019	0.002035	0.013874	0.032045	0.039229	0.017575	0.009163	0.020071	0.004046	0.017491	0.056809	0.040470	0.027385	0.024685	0.000910	0.012552	0.010362	0.007646	0.026595	0.020224	0.015235	0.013684	0.029323	0.008298	0.007685	0.023585	0.006384	0.011434	0.013004	0.008083	0.007393	0.030090	0.024825
property	0.029235	0.005415	0.015682	0.059115	0.028100	0.020478	0.010558	0.006192	0.037072	0.039298	0.015909	0.007945	0.022289	0.015034	0.021153	0.013232	0.048009	0.001320	0.006596	0.044989	0.016896	0.010345	0.002615	0.007125	0.013496	0.019966	0.012108	0.042778	0.031491	0.006105	0.007751	0.027663	0.033785	0.040185	0.016053	0.001124	0.005421	0.010840	0.004895	0.029581	0.024674	0.016547	0.007343	0.017236	0.002828	0.009338	0.018926	0.003778	0.022353	0.018828	0.018957	0.005779	0.016243	0.029322
must	0.013609	0.012454	0.010423	0.051721	0.008339	0.011338	0.010733	0.011231	0.047295	0.015212	0.019596	0.008307	0.012699	0.027747	0.010710	0.011600	0.012861	0.001249	0.004043	0.022558	0.014131	0.009954	0.002741	0.009862	0.025536	0.014024	0.009267	0.014272	0.060877	0.005248	0.030944	0.020521	0.028257	0.044764	0.009927	0.001605	0.015722	0.051120	0.008296	0.024852	0.017335	0.014799	0.006809	0.033390	0.011873	0.036945	0.038498	0.030940	0.007174	0.028250	0.016825	0.011903	0.008658	0.010958
be	0.029421	0.013837	0.019155	0.042718	0.007853	0.011340	0.011901	0.010955	0.022489	0.021267	0.014904	0.010140	0.007568	0.022854	0.019845	0.007527	0.012216	0.001669	0.005946	0.025601	0.008753	0.011637	0.004704	0.019836	0.022449	0.024161	0.026022	0.004994	0.028551	0.007801	0.032490	0.028015	0.039169	0.022958	0.023327	0.002299	0.031900	0.027408	0.013929	0.032201	0.020638	0.008967	0.016981	0.031677	0.022220	0.021269	0.025651	0.014247	0.021559	0.014367	0.017883	0.011444	0.018282	0.023006
sold	0.030330	0.007404	0.017881	0.036245	0.023823	0.031956	0.006895	0.007785	0.026634	0.027246	0.014326	0.010282	0.022916	0.012273	0.046585	0.010976	0.014497	0.001818	0.006754	0.028175	0.013632	0.013339	0.003523	0.007182	0.012112	0.066707	0.010745	0.009204	0.015579	0.007690	0.008012	0.041485	0.032490	0.041551	0.008413	0.002008	0.010722	0.011119	0.011610	0.026952	0.021804	0.026309	0.013335	0.030679	0.010829	0.008421	0.015274	0.010147	0.010854	0.026511	0.007025	0.007255	0.014040	0.058642
in	0.013300	0.020898	0.010115	0.036506	0.011704	0.027885	0.018389	0.009644	0.028663	0.026150	0.013521	0.009937	0.021023	0.017371	0.034572	0.010718	0.013826	0.002756	0.012556	0.022195	0.024830	0.014210	0.006838	0.021249	0.031186	0.043954	0.013447	0.014331	0.022929	0.014380	0.023914	0.050211	0.035470	0.021314	0.016516	0.002820	0.013257	0.010270	0.005283	0.021579	0.023768	0.022374	0.007897	0.018910	0.014465	0.007922	0.023427	0.011356	0.022697	0.018639	0.013535	0.012553	0.009853	0.022886
order	0.069337	0.009296	0.010224	0.073299	0.027475	0.016363	0.018039	0.008730	0.033415	0.028870	0.014443	0.012821	0.026518	0.016760	0.018661	0.012326	0.019710	0.000783	0.004887	0.017449	0.011536	0.013696	0.002562	0.006566	0.030151	0.020032	0.016583	0.011423	0.041622	0.005508	0.015439	0.035785	0.030517	0.030377	0.030484	0.000958	0.012593	0.015361	0.014169	0.024020	0.019541	0.023272	0.013268	0.029117	0.007081	0.011877	0.019263	0.008868	0.009197	0.010279	0.008454	0.010129	0.012768	0.008099
to	0.015443	0.017647	0.011937	0.018380	0.007984	0.036072	0.014255	0.005122	0.012854	0.013102	0.011946	0.008268	0.033314	0.010827	0.036022	0.011778	0.009499	0.002122	0.008871	0.018451	0.011250	0.010686	0.005025	0.016537	0.038532	0.052412	0.016761	0.005583	0.012764	0.011416	0.026885	0.083283	0.025942	0.029955	0.020901	0.002398	0.020110	0.008553	0.007137	0.032070	0.010305	0.039394	0.012200	0.024559	0.027780	0.006603	0.020794	0.009868	0.019193	0.019652	0.012489	0.015124	0.011339	0.028609
recognize	0.087986	0.007099	0.013222	0.042960	0.016911	0.016159	0.012653	0.016760	0.026625	0.013828	0.034266	0.014003	0.013388	0.019877	0.011795	0.010946	0.023262	0.000296	0.001991	0.018045	0.009111	0.015875	0.000713	0.005621	0.024846	0.011809	0.015803	0.009470	0.031366	0.002268	0.025158	0.026396	0.035166	0.042473	0.020535	0.000333	0.021603	0.034148	0.021666	0.018537	0.017665	0.013261	0.019790	0.020714	0.008032	0.031041	0.024199	0.011152	0.017980	0.015799	0.015729	0.012450	0.006769	0.010450
revenue	0.023033	0.007236	0.057704	0.029514	0.014685	0.022197	0.021625	0.008558	0.063445	0.011976	0.009875	0.020463	0.021334	0.011717	0.012987	0.008359	0.046641	0.005955	0.017959	0.037413	0.040089	0.021939	0.008919	0.012002	0.009588	0.010131	0.036973	0.037470	0.032285	0.018285	0.011480	0.012501	0.025120	0.024789	0.010583	0.004939	0.010823	0.004589	0.013445	0.023819	0.023882	0.014482	0.016770	0.006128	0.005259	0.004086	0.011396	0.005650	0.034204	0.020961	0.015267	0.005493	0.006264	0.007711
,	0.011640	0.041153	0.012029	0.022413	0.008848	0.031211	0.018480	0.008291	0.013770	0.020786	0.010210	0.007230	0.017268	0.009998	0.034056	0.018437	0.009522	0.002738	0.011748	0.016522	0.019375	0.009212	0.006717	0.026485	0.033672	0.046811	0.015357	0.010317	0.015166	0.014327	0.026046	0.052862	0.034199	0.015731	0.016877	0.003670	0.022594	0.008961	0.008693	0.020475	0.015024	0.022457	0.009411	0.021357	0.025788	0.006582	0.027071	0.008591	0.028395	0.020544	0.016785	0.012669	0.014676	0.036753
or	0.031313	0.016780	0.011428	0.024396	0.010850	0.022229	0.020204	0.012934	0.021893	0.015528	0.017682	0.007453	0.025449	0.011817	0.025862	0.018714	0.017501	0.001063	0.005073	0.017117	0.013323	0.008915	0.002798	0.016177	0.039762	0.033823	0.018133	0.008170	0.013444	0.005867	0.026580	0.050130	0.033542	0.024584	0.023599	0.001124	0.032273	0.014075	0.016550	0.024718	0.013621	0.026542	0.017585	0.020851	0.025943	0.011928	0.023296	0.007953	0.034964	0.013625	0.012249	0.012012	0.016215	0.020346
