TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.000005	0.000050	0.000086	0.000002	0.000252	0.000165	0.000000	0.000020	0.000001	0.000025	0.000079	0.000002	0.000259	0.000008	0.000385	0.000004	0.000001	0.000055	0.000173	0.000011	0.000022	0.000003	0.000127	0.000352	0.000003	0.000429	0.000036	0.000009	0.000001	0.000150	0.000006	0.000017	0.000001	0.000009	0.000010	0.000037	0.000069	0.000338	0.000377	0.000005	0.000021	0.000255	0.000413	0.000002	0.000700	0.000349	0.000001	0.000037	0.000033	0.000008	0.000002	0.000093	0.000001	0.994503
Although	0.001562	0.012685	0.023807	0.014313	0.033530	0.031628	0.005757	0.008691	0.010124	0.027444	0.008260	0.002947	0.025604	0.009752	0.064815	0.016967	0.011512	0.015238	0.013337	0.061235	0.037135	0.003708	0.039327	0.033068	0.010792	0.065489	0.016517	0.013346	0.010523	0.011652	0.006376	0.027656	0.014674	0.010421	0.028841	0.012387	0.032865	0.005694	0.008406	0.018414	0.011725	0.019528	0.008310	0.024984	0.062487	0.005403	0.006103	0.009808	0.022260	0.004336	0.007711	0.002610	0.006268	0.001966
other	0.005551	0.017191	0.010718	0.023151	0.017999	0.018619	0.020577	0.019378	0.042243	0.044380	0.009251	0.023007	0.023070	0.012246	0.026699	0.047205	0.040104	0.029336	0.013701	0.023334	0.009776	0.024801	0.030832	0.018430	0.027449	0.024719	0.017646	0.004900	0.020453	0.010738	0.011879	0.036583	0.015927	0.018302	0.020732	0.024873	0.020892	0.009388	0.008205	0.014485	0.015395	0.017201	0.004645	0.015235	0.027048	0.007705	0.021689	0.006915	0.010767	0.002926	0.006523	0.002390	0.020814	0.001981
types	0.022017	0.028968	0.013008	0.021117	0.011321	0.007126	0.023108	0.010788	0.064705	0.032381	0.006277	0.035200	0.005757	0.005540	0.006300	0.027045	0.037318	0.012646	0.018421	0.056725	0.116429	0.033926	0.031475	0.011321	0.011104	0.005455	0.005281	0.009165	0.055188	0.014439	0.026086	0.006245	0.012217	0.033343	0.008234	0.008987	0.007138	0.013870	0.005196	0.014048	0.015699	0.003716	0.003655	0.011061	0.008454	0.013170	0.024239	0.004904	0.007616	0.008817	0.010567	0.005444	0.005455	0.002289
of	0.005695	0.005632	0.006096	0.006729	0.009408	0.017835	0.010842	0.006867	0.005500	0.010294	0.009810	0.006447	0.016726	0.002426	0.044509	0.006822	0.005150	0.131243	0.012859	0.003795	0.002090	0.008971	0.039709	0.010766	0.006320	0.041168	0.012074	0.003135	0.003226	0.011015	0.005268	0.020529	0.002650	0.004978	0.030580	0.121335	0.008766	0.012971	0.009928	0.012141	0.003437	0.014728	0.004926	0.002382	0.010546	0.010412	0.006480	0.003022	0.012388	0.003331	0.001111	0.002134	0.231286	0.001510
for	0.009815	0.020860	0.012005	0.013213	0.016655	0.014387	0.023916	0.011901	0.013791	0.028141	0.015408	0.009411	0.014622	0.009499	0.058975	0.013830	0.005685	0.074152	0.018238	0.008365	0.006994	0.010778	0.040463	0.026655	0.012069	0.054789	0.023023	0.004673	0.009532	0.016056	0.008797	0.026742	0.005273	0.010472	0.027006	0.070514	0.016530	0.021729	0.014030	0.010962	0.009194	0.011728	0.008794	0.007603	0.019523	0.016400	0.017681	0.006050	0.013905	0.003435	0.001980	0.003569	0.068655	0.001526
##feit	0.003634	0.019527	0.017391	0.033810	0.006356	0.006045	0.045163	0.007583	0.049787	0.032352	0.006013	0.099330	0.005201	0.013960	0.004317	0.058818	0.088703	0.004853	0.010072	0.013726	0.056051	0.097276	0.004541	0.010068	0.028156	0.004070	0.013751	0.020513	0.034782	0.008197	0.014919	0.006885	0.021945	0.015538	0.006085	0.003875	0.007304	0.004301	0.004330	0.003286	0.015127	0.003015	0.002999	0.012372	0.004947	0.003713	0.031633	0.007309	0.008783	0.003406	0.004831	0.004483	0.003496	0.001373
##ed	0.017734	0.019534	0.016836	0.044428	0.009650	0.016321	0.064285	0.003983	0.014653	0.016448	0.018427	0.043894	0.014648	0.015457	0.026784	0.013939	0.016506	0.031320	0.014582	0.023334	0.017963	0.048420	0.016905	0.011010	0.024707	0.023719	0.017873	0.019418	0.017349	0.010830	0.013825	0.017474	0.028130	0.016642	0.020214	0.021152	0.008558	0.014341	0.011541	0.015236	0.008204	0.008807	0.008067	0.012808	0.006828	0.012275	0.036206	0.005720	0.013578	0.010021	0.006950	0.004482	0.044899	0.003084
property	0.004698	0.009143	0.006832	0.027709	0.003695	0.004423	0.053391	0.003484	0.047878	0.007425	0.004295	0.108022	0.003070	0.007662	0.003778	0.019973	0.091336	0.006769	0.007554	0.038842	0.025436	0.117657	0.006157	0.005099	0.042264	0.003564	0.005036	0.035159	0.074274	0.006820	0.014755	0.004507	0.035118	0.028670	0.015755	0.005774	0.003346	0.004935	0.001474	0.007090	0.008163	0.001928	0.000982	0.014046	0.002406	0.003431	0.040248	0.003171	0.005263	0.003223	0.006315	0.003691	0.002708	0.001553
must	0.008013	0.043324	0.015271	0.044091	0.018962	0.016260	0.029055	0.013713	0.027337	0.019096	0.027453	0.012698	0.012280	0.012888	0.017925	0.043700	0.024912	0.014426	0.028163	0.028992	0.048696	0.010429	0.008738	0.018298	0.043091	0.015039	0.015282	0.013014	0.022469	0.022598	0.020433	0.020403	0.024148	0.018764	0.022351	0.013181	0.013042	0.009241	0.004017	0.016531	0.015179	0.008255	0.003791	0.009598	0.016924	0.007852	0.026283	0.014303	0.029416	0.007180	0.009406	0.007235	0.004502	0.001754
