TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.583191	0.012848	0.007309	0.008844	0.012064	0.009003	0.023776	0.024042	0.004967	0.006437	0.006478	0.010575	0.006217	0.007063	0.006907	0.007566	0.005635	0.006508	0.009761	0.007631	0.018198	0.009965	0.004959	0.008005	0.005514	0.005621	0.004423	0.002768	0.003090	0.006442	0.005410	0.006279	0.008062	0.006036	0.007816	0.005713	0.005436	0.005570	0.004556	0.003219	0.004883	0.005128	0.004924	0.005030	0.004429	0.005099	0.007653	0.008648	0.007346	0.008671	0.010850	0.009966	0.010007	0.013461
Although	0.079532	0.062037	0.561513	0.071171	0.058997	0.011522	0.037014	0.006235	0.000442	0.002953	0.003236	0.010532	0.003248	0.003559	0.018814	0.003542	0.002591	0.001896	0.004270	0.000632	0.000334	0.000691	0.000098	0.000201	0.000018	0.000118	0.000492	0.000200	0.000900	0.000952	0.006408	0.004281	0.001302	0.005554	0.001410	0.001765	0.000307	0.000470	0.000399	0.000157	0.000065	0.000107	0.000561	0.000287	0.000545	0.002949	0.004676	0.005651	0.008255	0.000974	0.005256	0.000430	0.000325	0.000126
other	0.009478	0.031791	0.032992	0.742544	0.105263	0.020376	0.010919	0.007477	0.005063	0.000690	0.001373	0.001083	0.001525	0.002205	0.001431	0.005513	0.000713	0.000880	0.000786	0.001032	0.000126	0.000040	0.000053	0.000035	0.000014	0.000014	0.000043	0.000030	0.000083	0.000428	0.000193	0.002775	0.000735	0.001493	0.001558	0.000715	0.000570	0.000115	0.000120	0.000399	0.000080	0.000043	0.000025	0.000393	0.000175	0.000104	0.001366	0.001440	0.002070	0.000361	0.000429	0.000639	0.000122	0.000080
types	0.004209	0.030194	0.160193	0.016970	0.624062	0.101951	0.009129	0.014670	0.005045	0.001825	0.000490	0.001671	0.000993	0.003272	0.000707	0.001766	0.001429	0.000810	0.001537	0.000384	0.001257	0.000291	0.000034	0.000053	0.000022	0.000035	0.000019	0.000008	0.000124	0.000054	0.000099	0.000209	0.002218	0.001081	0.000605	0.002393	0.000992	0.000521	0.000206	0.000748	0.000136	0.000046	0.000110	0.000077	0.000193	0.000074	0.000234	0.000817	0.000324	0.002326	0.001004	0.000505	0.001723	0.000154
of	0.002724	0.060069	0.072728	0.386075	0.038652	0.270164	0.093771	0.018345	0.010008	0.011138	0.005800	0.000579	0.001079	0.002020	0.001185	0.000589	0.000696	0.003040	0.001292	0.001167	0.000485	0.000630	0.000224	0.000056	0.000055	0.000024	0.000026	0.000005	0.000023	0.000102	0.000031	0.000064	0.000195	0.004484	0.000749	0.000610	0.001144	0.000928	0.000377	0.000260	0.000180	0.000139	0.000016	0.000132	0.000032	0.000135	0.000244	0.000031	0.001414	0.000562	0.001061	0.000421	0.000874	0.003167
for	0.001405	0.002583	0.011024	0.033978	0.022531	0.007050	0.875005	0.014322	0.008504	0.010993	0.001882	0.001695	0.000131	0.000546	0.000225	0.000253	0.000135	0.000154	0.001402	0.000266	0.000294	0.000393	0.000354	0.000311	0.000017	0.000046	0.000012	0.000010	0.000003	0.000007	0.000009	0.000007	0.000024	0.000155	0.000145	0.000326	0.000090	0.001091	0.000213	0.000864	0.000057	0.000063	0.000055	0.000012	0.000007	0.000011	0.000044	0.000041	0.000027	0.000187	0.000303	0.000213	0.000244	0.000283
##feit	0.005722	0.004752	0.027572	0.028838	0.034382	0.066730	0.004946	0.305445	0.328263	0.097389	0.043469	0.008884	0.005273	0.000947	0.001645	0.001197	0.001882	0.000196	0.000723	0.002980	0.002324	0.000929	0.000283	0.000633	0.000363	0.000088	0.000224	0.000091	0.000218	0.000029	0.000041	0.000080	0.000049	0.000125	0.000152	0.000482	0.000929	0.000437	0.003979	0.004314	0.005549	0.000467	0.000678	0.002555	0.000088	0.000098	0.000136	0.000047	0.000342	0.000281	0.000845	0.000443	0.000577	0.000888
##ed	0.000858	0.003086	0.002410	0.013926	0.025051	0.029574	0.487752	0.012730	0.218356	0.064324	0.102876	0.008304	0.002683	0.003235	0.000112	0.000739	0.000377	0.000094	0.000119	0.000460	0.006692	0.000332	0.000328	0.000302	0.000218	0.000158	0.000128	0.000253	0.000058	0.000013	0.000004	0.000009	0.000053	0.000024	0.000031	0.000041	0.000355	0.000534	0.000454	0.005686	0.003320	0.000757	0.000499	0.000371	0.000209	0.000022	0.000050	0.000065	0.000304	0.000298	0.000105	0.000442	0.000206	0.000610
property	0.074469	0.000948	0.012852	0.003299	0.021211	0.048566	0.121117	0.250392	0.044821	0.212366	0.115556	0.048020	0.005946	0.007565	0.002138	0.000222	0.000581	0.000122	0.000395	0.000514	0.000723	0.004731	0.000260	0.000952	0.000843	0.001514	0.001433	0.000200	0.000871	0.000052	0.000036	0.000011	0.000139	0.000169	0.000013	0.000030	0.000174	0.000285	0.001832	0.000986	0.008267	0.000951	0.001727	0.001212	0.000216	0.000147	0.000150	0.000102	0.000021	0.000032	0.000122	0.000030	0.000164	0.000503
must	0.005170	0.000357	0.001081	0.001268	0.000980	0.004919	0.010122	0.042855	0.022925	0.031077	0.740337	0.092949	0.021310	0.006817	0.003451	0.001898	0.000113	0.000266	0.000173	0.000110	0.000119	0.000269	0.000454	0.000178	0.000351	0.000327	0.001569	0.000145	0.000031	0.000092	0.000018	0.000011	0.000007	0.000007	0.000024	0.000005	0.000019	0.000039	0.000208	0.000971	0.000512	0.001874	0.001581	0.001755	0.000343	0.000182	0.000279	0.000016	0.000081	0.000016	0.000036	0.000073	0.000018	0.000211
be	0.000424	0.000263	0.000921	0.000202	0.002350	0.000782	0.003862	0.004567	0.013019	0.718758	0.019839	0.088856	0.104455	0.003532	0.020454	0.006927	0.000243	0.000097	0.000257	0.000023	0.000109	0.000036	0.000200	0.002659	0.000122	0.001199	0.000382	0.000087	0.000098	0.000055	0.000039	0.000036	0.000003	0.000002	0.000001	0.000009	0.000002	0.000010	0.000021	0.000521	0.000158	0.000665	0.001491	0.000820	0.000618	0.000203	0.000249	0.000159	0.000064	0.000047	0.000030	0.000023	0.000030	0.000018
sold	0.004608	0.002406	0.000793	0.001579	0.000872	0.005745	0.000341	0.002914	0.014664	0.115338	0.166776	0.015091	0.520966	0.047358	0.058382	0.017192	0.003180	0.001457	0.000421	0.000103	0.000348	0.000032	0.000128	0.000228	0.000213	0.000519	0.000602	0.000076	0.000310	0.001599	0.000036	0.000260	0.000045	0.000031	0.000005	0.000004	0.000019	0.000007	0.000017	0.000322	0.000638	0.001341	0.000312	0.006475	0.002093	0.001835	0.000840	0.000175	0.001075	0.000033	0.000025	0.000015	0.000038	0.000118
in	0.000328	0.001230	0.000638	0.000239	0.000245	0.000265	0.003310	0.000239	0.001054	0.013388	0.035874	0.038377	0.012327	0.816766	0.042693	0.015489	0.002756	0.002606	0.002049	0.000034	0.000089	0.000064	0.000053	0.000040	0.000094	0.000409	0.000264	0.000125	0.000081	0.000704	0.000259	0.000012	0.000068	0.000020	0.000006	0.000001	0.000001	0.000003	0.000001	0.000034	0.000086	0.000027	0.000333	0.000222	0.000690	0.000540	0.005308	0.000127	0.000060	0.000182	0.000136	0.000012	0.000016	0.000026
order	0.009085	0.001268	0.007055	0.002287	0.001397	0.001030	0.002232	0.003845	0.004298	0.019707	0.041263	0.045269	0.096275	0.042896	0.545491	0.110016	0.015828	0.012328	0.009987	0.003171	0.001021	0.000638	0.000229	0.000207	0.000121	0.000490	0.003404	0.000483	0.001061	0.001238	0.000528	0.000565	0.000148	0.000126	0.000029	0.000013	0.000007	0.000002	0.000024	0.000064	0.000085	0.000076	0.000389	0.000969	0.000201	0.000866	0.006375	0.003121	0.000436	0.000537	0.001706	0.000026	0.000029	0.000060
to	0.001850	0.005734	0.000898	0.001653	0.000846	0.000267	0.001153	0.000057	0.001601	0.000665	0.011233	0.055914	0.072936	0.156270	0.051508	0.498550	0.066674	0.034296	0.022191	0.003837	0.000799	0.000364	0.000392	0.000190	0.000289	0.000071	0.000340	0.000476	0.000108	0.000992	0.000182	0.000284	0.000138	0.000026	0.000076	0.000014	0.000005	0.000001	0.000001	0.000032	0.000007	0.000012	0.000039	0.000130	0.000352	0.000132	0.002217	0.001253	0.001628	0.000675	0.000309	0.000237	0.000057	0.000039
recognize	0.087217	0.002200	0.009872	0.000987	0.002979	0.001545	0.000364	0.000112	0.000308	0.009509	0.003629	0.011400	0.055586	0.045661	0.225047	0.019419	0.271052	0.091706	0.081482	0.019080	0.003986	0.006485	0.000696	0.001450	0.000290	0.000758	0.001454	0.000369	0.002015	0.001299	0.001718	0.001176	0.001014	0.000367	0.000054	0.000122	0.000016	0.000012	0.000005	0.000013	0.000080	0.000014	0.000039	0.000103	0.000166	0.001062	0.000630	0.003058	0.026118	0.003255	0.001597	0.000150	0.001074	0.000199
