TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.033453	0.000027	0.000025	0.000027	0.000018	0.000004	0.000052	0.000030	0.000116	0.000321	0.000037	0.000062	0.000015	0.000012	0.000006	0.000014	0.000010	0.000005	0.000010	0.000002	0.000015	0.000026	0.000009	0.000029	0.000006	0.000028	0.000018	0.000011	0.000009	0.000008	0.000012	0.000017	0.000002	0.000034	0.000015	0.000318	0.000098	0.000831	0.000372	0.001125	0.000324	0.000104	0.000146	0.000644	0.000039	0.000204	0.000048	0.000236	0.000057	0.000046	0.000085	0.000152	0.001549	0.959137
Although	0.000097	0.005049	0.000681	0.000181	0.000195	0.000039	0.000139	0.000079	0.000096	0.049051	0.004412	0.000277	0.000856	0.000390	0.000242	0.000136	0.000060	0.000386	0.001856	0.000132	0.000164	0.000098	0.000554	0.001149	0.000017	0.000162	0.000213	0.000031	0.000016	0.000152	0.000016	0.000045	0.000013	0.000043	0.001021	0.029509	0.004331	0.032831	0.021123	0.007898	0.003048	0.002309	0.003323	0.000704	0.000184	0.000495	0.000246	0.000248	0.000317	0.000319	0.000116	0.000490	0.014960	0.809498
other	0.000225	0.001455	0.001045	0.001013	0.000549	0.000233	0.003477	0.000793	0.001793	0.147411	0.036719	0.023146	0.001017	0.001773	0.002017	0.000671	0.002681	0.000205	0.001737	0.000320	0.000496	0.003674	0.000183	0.000378	0.000823	0.001254	0.000500	0.000177	0.000278	0.000107	0.000123	0.000273	0.000190	0.001211	0.000936	0.002748	0.000653	0.002300	0.004713	0.001761	0.000695	0.000206	0.000361	0.000718	0.000028	0.000321	0.000525	0.000113	0.001125	0.000388	0.001400	0.002886	0.008437	0.731736
types	0.000981	0.002136	0.007345	0.006638	0.006238	0.002149	0.005841	0.015644	0.006969	0.035997	0.019312	0.008379	0.004998	0.010591	0.010208	0.005138	0.004949	0.001254	0.005337	0.004136	0.001811	0.004187	0.001020	0.001120	0.001019	0.005165	0.001642	0.001082	0.000751	0.000175	0.000626	0.000619	0.000877	0.002287	0.001665	0.003489	0.002070	0.001453	0.001877	0.006046	0.003389	0.000598	0.000468	0.003938	0.000131	0.000775	0.000810	0.000173	0.000675	0.000164	0.000323	0.001959	0.005730	0.777644
of	0.000537	0.000670	0.002775	0.021128	0.004029	0.001445	0.060988	0.092873	0.025601	0.026837	0.019005	0.020435	0.000294	0.001466	0.001943	0.005280	0.005176	0.000329	0.000443	0.000360	0.000695	0.009131	0.000040	0.000099	0.000898	0.004106	0.000664	0.000738	0.001251	0.000008	0.000150	0.000202	0.000106	0.002804	0.000214	0.000747	0.001601	0.003812	0.002496	0.001277	0.005478	0.000378	0.000137	0.006862	0.000020	0.000468	0.000222	0.000090	0.000414	0.000129	0.000622	0.003525	0.003933	0.655069
for	0.000729	0.001302	0.001624	0.004518	0.002495	0.000716	0.009338	0.007500	0.019686	0.020122	0.004371	0.003396	0.000657	0.000297	0.000337	0.000421	0.001474	0.000609	0.000333	0.000278	0.000141	0.000590	0.000041	0.000136	0.000125	0.000929	0.000163	0.000298	0.000637	0.000006	0.000014	0.000041	0.000043	0.000157	0.000173	0.001076	0.000449	0.000669	0.000237	0.000367	0.000377	0.000060	0.000074	0.001678	0.000018	0.000123	0.000087	0.000022	0.000068	0.000096	0.000138	0.000412	0.004895	0.905457
##feit	0.004052	0.000589	0.002334	0.003868	0.004116	0.004581	0.002339	0.006001	0.013814	0.003535	0.002301	0.002743	0.000282	0.000125	0.000274	0.000250	0.001444	0.000336	0.000216	0.000390	0.000325	0.000374	0.000062	0.000066	0.000087	0.000226	0.000129	0.000304	0.000777	0.000005	0.000016	0.000018	0.000078	0.000146	0.000194	0.001098	0.000562	0.000340	0.000322	0.000483	0.000645	0.000131	0.000180	0.002491	0.000029	0.000064	0.000088	0.000013	0.000203	0.000392	0.000108	0.000440	0.024644	0.911374
##ed	0.001436	0.000819	0.003331	0.017570	0.003409	0.002723	0.019512	0.013789	0.018750	0.011879	0.003386	0.007537	0.000199	0.000361	0.000579	0.001283	0.004658	0.000314	0.000317	0.000623	0.000485	0.001442	0.000035	0.000057	0.000328	0.000609	0.000233	0.000533	0.001071	0.000007	0.000015	0.000030	0.000083	0.001290	0.000130	0.001336	0.000982	0.002055	0.000344	0.000642	0.001312	0.000092	0.000106	0.013686	0.000010	0.000252	0.000408	0.000040	0.000234	0.000476	0.000805	0.001070	0.006419	0.850910
property	0.006016	0.000243	0.000652	0.003067	0.001130	0.003215	0.077628	0.033851	0.020697	0.002557	0.001969	0.022611	0.000080	0.000120	0.000742	0.001748	0.014176	0.000857	0.000402	0.000973	0.002809	0.017449	0.000117	0.000028	0.002451	0.009722	0.001282	0.005760	0.004788	0.000037	0.000626	0.000609	0.002727	0.008904	0.000419	0.000600	0.000676	0.000140	0.000123	0.000103	0.000174	0.000061	0.000038	0.001250	0.000009	0.000101	0.000164	0.000043	0.001385	0.001958	0.011157	0.003752	0.018020	0.709787
must	0.000540	0.010737	0.003891	0.001667	0.002232	0.000185	0.000248	0.000645	0.000966	0.017233	0.001639	0.000744	0.003112	0.000598	0.000270	0.000105	0.000111	0.000053	0.000543	0.000128	0.000182	0.000047	0.000126	0.000197	0.000032	0.000014	0.000120	0.000086	0.000043	0.000018	0.000007	0.000002	0.000011	0.000010	0.000209	0.001887	0.002272	0.001638	0.000783	0.001510	0.002242	0.000292	0.000259	0.000542	0.000027	0.000031	0.000068	0.000011	0.000012	0.000018	0.000014	0.000019	0.004870	0.936751
