TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.001771	0.006293	0.010239	0.013875	0.016356	0.017346	0.057416	0.037967	0.018078	0.034443	0.016833	0.026556	0.003566	0.007405	0.008973	0.025788	0.055272	0.010096	0.002332	0.005111	0.007539	0.018968	0.006018	0.004683	0.008690	0.001513	0.033725	0.031684	0.031277	0.003371	0.004974	0.000851	0.003242	0.005746	0.004674	0.008691	0.020915	0.027727	0.025403	0.030007	0.021601	0.001659	0.021533	0.056950	0.002498	0.014890	0.018774	0.020590	0.027481	0.002486	0.012793	0.028213	0.055078	0.060037
Although	0.000406	0.309715	0.014809	0.000934	0.002095	0.009410	0.001824	0.001134	0.002211	0.001461	0.004649	0.001170	0.002738	0.007556	0.001957	0.001636	0.001207	0.001675	0.004424	0.001416	0.000501	0.000342	0.008120	0.010019	0.001705	0.000340	0.004462	0.008518	0.003471	0.001797	0.000384	0.000433	0.001266	0.000951	0.002191	0.013005	0.006011	0.004539	0.002912	0.004831	0.001604	0.016126	0.020600	0.003953	0.008012	0.006123	0.009279	0.007044	0.008010	0.004327	0.002461	0.000941	0.216432	0.246863
other	0.000955	0.006206	0.759098	0.002833	0.002294	0.002077	0.001852	0.003275	0.002801	0.001024	0.002187	0.004044	0.000859	0.000633	0.000450	0.001208	0.003738	0.000792	0.000856	0.002619	0.002747	0.002365	0.004799	0.003310	0.004418	0.000938	0.026140	0.004351	0.005115	0.001038	0.003691	0.001248	0.003116	0.000944	0.000972	0.001176	0.005306	0.001008	0.001369	0.006638	0.003058	0.002149	0.001684	0.002045	0.000355	0.003170	0.003204	0.006084	0.002336	0.000076	0.001559	0.002017	0.043403	0.048371
types	0.000159	0.000147	0.000895	0.906362	0.003412	0.001508	0.001440	0.001501	0.006048	0.001677	0.001683	0.005101	0.000017	0.000093	0.000050	0.001939	0.001879	0.000154	0.000968	0.001968	0.001396	0.004289	0.000141	0.001495	0.002308	0.000126	0.000200	0.000522	0.005146	0.000168	0.004497	0.000149	0.000116	0.002724	0.000061	0.000037	0.000193	0.000089	0.000036	0.000339	0.016710	0.000055	0.000157	0.010518	0.000066	0.000379	0.000318	0.000440	0.000274	0.000001	0.000159	0.000100	0.004627	0.005162
of	0.001346	0.003081	0.010640	0.033982	0.497288	0.020204	0.003302	0.033659	0.012047	0.005949	0.017849	0.006299	0.000679	0.000266	0.001878	0.050624	0.008623	0.001706	0.020184	0.001186	0.007263	0.004664	0.008610	0.038509	0.004900	0.002990	0.005572	0.008453	0.003988	0.002591	0.003947	0.009083	0.001910	0.001803	0.002819	0.000481	0.003070	0.004064	0.000850	0.001396	0.000976	0.002617	0.011005	0.009816	0.008963	0.011580	0.008831	0.007859	0.001516	0.000099	0.000077	0.001256	0.041378	0.046272
for	0.000124	0.000249	0.001368	0.003195	0.001544	0.830618	0.008280	0.005078	0.004593	0.002251	0.005855	0.005945	0.000174	0.000059	0.000115	0.004016	0.005961	0.000956	0.002481	0.001131	0.001688	0.002596	0.000150	0.001542	0.006694	0.000240	0.001701	0.009237	0.004498	0.000753	0.001314	0.000294	0.002234	0.003060	0.000219	0.000658	0.002244	0.001090	0.000113	0.000983	0.000513	0.000056	0.000914	0.009491	0.000283	0.004909	0.004024	0.002113	0.034538	0.000348	0.000210	0.000160	0.008033	0.009102
##feit	0.000081	0.000057	0.000716	0.010901	0.000900	0.039397	0.354932	0.033300	0.016390	0.004599	0.001277	0.057173	0.000111	0.000865	0.000327	0.009718	0.018607	0.000372	0.000175	0.004026	0.002485	0.055054	0.000053	0.000475	0.083586	0.000610	0.001656	0.017331	0.011631	0.000129	0.004379	0.000352	0.005848	0.021551	0.000208	0.000401	0.002073	0.000722	0.000058	0.001014	0.001605	0.000038	0.000639	0.011011	0.000152	0.001236	0.003023	0.000530	0.006249	0.000115	0.012778	0.002231	0.089764	0.107089
##ed	0.000890	0.000326	0.006983	0.021044	0.026998	0.021614	0.027836	0.308508	0.039570	0.015496	0.022373	0.047223	0.000296	0.000154	0.000736	0.084138	0.027660	0.003452	0.002827	0.001518	0.016529	0.044331	0.002414	0.009723	0.039732	0.001219	0.005139	0.009566	0.005988	0.001702	0.010577	0.001150	0.002651	0.005692	0.001957	0.001178	0.004769	0.003640	0.000929	0.001807	0.001333	0.000210	0.004238	0.026761	0.000697	0.012230	0.008281	0.009797	0.003368	0.000208	0.000657	0.029906	0.033763	0.038211
property	0.000614	0.000521	0.003129	0.026899	0.001971	0.014048	0.007352	0.020763	0.625086	0.008374	0.006161	0.006195	0.000405	0.000607	0.000230	0.002631	0.047778	0.000948	0.005709	0.002654	0.007385	0.007216	0.003251	0.015771	0.009078	0.000481	0.000993	0.005627	0.010770	0.001380	0.001543	0.000407	0.002396	0.010178	0.000555	0.000320	0.001290	0.000567	0.000121	0.000769	0.003352	0.000077	0.001235	0.021991	0.000243	0.001844	0.001559	0.001330	0.000798	0.000054	0.000139	0.001801	0.048197	0.055208
must	0.000565	0.000481	0.000376	0.004376	0.000611	0.003422	0.001159	0.001909	0.002498	0.776799	0.015217	0.007116	0.005186	0.001313	0.002069	0.002242	0.002204	0.001102	0.001392	0.001243	0.001245	0.005146	0.000863	0.001783	0.002130	0.000339	0.000549	0.002833	0.004309	0.000448	0.001369	0.000397	0.000151	0.003801	0.002613	0.005774	0.007661	0.029412	0.001949	0.003955	0.004430	0.000304	0.002558	0.006971	0.001885	0.030770	0.001585	0.008887	0.003468	0.000199	0.000459	0.001110	0.013972	0.015398
