TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.032842	0.001521	0.005744	0.005182	0.001546	0.000251	0.000546	0.000960	0.000825	0.001982	0.000624	0.000100	0.000232	0.000153	0.000418	0.000204	0.000323	0.000228	0.000338	0.000141	0.000785	0.000120	0.000558	0.001178	0.000290	0.000353	0.001202	0.001914	0.001058	0.000495	0.000261	0.000184	0.001564	0.001609	0.001695	0.001996	0.003735	0.002559	0.000448	0.001191	0.001612	0.000545	0.001081	0.001248	0.000558	0.000998	0.000941	0.000754	0.000931	0.005182	0.001661	0.001257	0.006087	0.899789
Although	0.003332	0.109754	0.195997	0.005226	0.006057	0.001510	0.001972	0.001389	0.001409	0.035250	0.009087	0.000946	0.028857	0.023518	0.012142	0.007319	0.001019	0.002016	0.017509	0.000831	0.005711	0.000188	0.001062	0.002456	0.000362	0.000369	0.000702	0.000061	0.000080	0.004254	0.000220	0.001319	0.000753	0.000307	0.000511	0.002331	0.002237	0.003596	0.001066	0.000819	0.000253	0.000660	0.000962	0.000229	0.000505	0.000557	0.001078	0.000572	0.000201	0.000059	0.000027	0.000112	0.001936	0.499306
other	0.000948	0.149140	0.105818	0.106851	0.004380	0.001337	0.000833	0.002348	0.001298	0.066834	0.002501	0.001277	0.005523	0.008672	0.002504	0.001367	0.000472	0.004621	0.032396	0.003128	0.004555	0.000374	0.000633	0.000324	0.000231	0.000083	0.000781	0.000016	0.000028	0.000714	0.000203	0.000563	0.000294	0.000121	0.000516	0.001620	0.001426	0.000585	0.000405	0.001388	0.000843	0.000040	0.000192	0.000080	0.000033	0.000015	0.000405	0.000053	0.000786	0.000049	0.000027	0.000079	0.000561	0.479729
types	0.000622	0.003105	0.029904	0.042401	0.005227	0.001205	0.004023	0.002541	0.002942	0.002559	0.000261	0.000196	0.000148	0.000059	0.000120	0.000282	0.001039	0.000613	0.000582	0.001578	0.000461	0.000169	0.000210	0.000015	0.000063	0.000028	0.000164	0.000007	0.000038	0.000013	0.000034	0.000081	0.000202	0.000063	0.000118	0.000301	0.000203	0.000316	0.000086	0.000248	0.000154	0.000028	0.000013	0.000037	0.000010	0.000038	0.000083	0.000014	0.000172	0.000381	0.000133	0.000206	0.000636	0.895869
of	0.000711	0.003387	0.045228	0.770469	0.002065	0.006056	0.022564	0.002524	0.003929	0.003465	0.001651	0.002447	0.001652	0.002692	0.000351	0.001034	0.001585	0.004180	0.000875	0.006573	0.000635	0.000866	0.000284	0.000113	0.000279	0.000058	0.000323	0.000034	0.000085	0.000027	0.000304	0.000140	0.000115	0.001067	0.000068	0.000466	0.000327	0.000085	0.000128	0.000685	0.001873	0.000054	0.000012	0.000163	0.000026	0.000043	0.000230	0.000016	0.000241	0.000190	0.000104	0.000031	0.000244	0.107245
for	0.001111	0.031263	0.035940	0.010551	0.011075	0.039423	0.208048	0.017863	0.029775	0.014289	0.003493	0.004932	0.002164	0.002842	0.001478	0.003398	0.002997	0.002977	0.001044	0.010188	0.015927	0.002795	0.001044	0.000082	0.001212	0.000229	0.000368	0.000043	0.000151	0.000017	0.000172	0.000319	0.000828	0.000955	0.000661	0.005573	0.000339	0.000336	0.000729	0.000907	0.000947	0.000216	0.000107	0.000851	0.000043	0.000079	0.000626	0.000085	0.002306	0.000624	0.008930	0.000550	0.003753	0.513344
##feit	0.000321	0.004057	0.002947	0.007081	0.002178	0.015146	0.012285	0.000924	0.006030	0.003421	0.000385	0.000706	0.000853	0.000194	0.000084	0.001372	0.000626	0.000117	0.000092	0.002746	0.001684	0.000405	0.000036	0.000023	0.000197	0.000032	0.000054	0.000002	0.000014	0.000001	0.000021	0.000039	0.000043	0.000013	0.000068	0.000386	0.000049	0.000061	0.000038	0.000039	0.000813	0.000158	0.000029	0.000259	0.000018	0.000024	0.000117	0.000006	0.000234	0.000019	0.000077	0.000151	0.000328	0.933000
##ed	0.001079	0.007019	0.021311	0.076428	0.009328	0.245974	0.293366	0.011161	0.024346	0.002980	0.005236	0.004276	0.000765	0.001298	0.000398	0.001705	0.004054	0.001632	0.000253	0.019032	0.010040	0.001991	0.000980	0.000243	0.001129	0.000137	0.000761	0.000314	0.000437	0.000012	0.000161	0.000033	0.000241	0.000365	0.000113	0.000447	0.000190	0.000180	0.000239	0.000172	0.000709	0.000066	0.000064	0.000497	0.000120	0.000391	0.002698	0.000171	0.003081	0.000407	0.000905	0.000114	0.001421	0.239532
property	0.000958	0.001817	0.008927	0.048620	0.003501	0.016037	0.018025	0.011346	0.026470	0.005115	0.001653	0.008819	0.000656	0.000285	0.000142	0.000971	0.003228	0.000202	0.000191	0.000686	0.000770	0.002998	0.000225	0.000107	0.001638	0.000167	0.001501	0.000966	0.000268	0.000010	0.000353	0.000072	0.000398	0.000166	0.000072	0.000338	0.000298	0.000109	0.000031	0.000152	0.000382	0.000031	0.000045	0.000348	0.000020	0.000072	0.000110	0.000023	0.000465	0.000076	0.000092	0.000161	0.000560	0.829325
must	0.003060	0.138373	0.050966	0.002362	0.005741	0.000661	0.005327	0.000860	0.008080	0.316248	0.011406	0.009156	0.032094	0.010279	0.008933	0.003269	0.001049	0.001682	0.077538	0.001738	0.009741	0.000786	0.002080	0.008555	0.001268	0.000424	0.001281	0.000014	0.000031	0.002932	0.000119	0.000043	0.000065	0.000059	0.000355	0.002711	0.001719	0.000693	0.000637	0.000416	0.000492	0.000324	0.001396	0.000235	0.000259	0.000147	0.000289	0.000308	0.000457	0.000084	0.000009	0.000195	0.005229	0.267821
