TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.919534	0.002467	0.001405	0.002401	0.000435	0.000613	0.001128	0.001548	0.000897	0.000538	0.000230	0.005137	0.001361	0.002522	0.000319	0.000328	0.002571	0.002856	0.000464	0.000550	0.000837	0.001675	0.003811	0.000228	0.000107	0.000086	0.000607	0.000699	0.000959	0.000200	0.000543	0.000512	0.001522	0.000823	0.000641	0.001456	0.000055	0.000057	0.000227	0.001071	0.001385	0.000397	0.000320	0.000385	0.000136	0.000051	0.000560	0.000333	0.002547	0.002103	0.000620	0.000199	0.005834	0.021712
Although	0.087556	0.114949	0.024660	0.053655	0.086438	0.025532	0.045309	0.018945	0.008235	0.016542	0.013318	0.019415	0.040464	0.033851	0.008420	0.021255	0.047988	0.010431	0.010572	0.009301	0.026384	0.009425	0.006957	0.014294	0.013568	0.003866	0.006054	0.005797	0.029812	0.007685	0.007940	0.017799	0.003244	0.026326	0.006256	0.007526	0.003545	0.003058	0.002525	0.005106	0.008194	0.009571	0.001959	0.008778	0.003275	0.002296	0.008953	0.009782	0.008934	0.001986	0.002968	0.002108	0.002117	0.025078
other	0.005355	0.075687	0.028061	0.157727	0.029697	0.086716	0.030800	0.026881	0.055975	0.028281	0.009418	0.019762	0.014404	0.024177	0.006951	0.014191	0.021819	0.007666	0.006884	0.011284	0.022822	0.013862	0.002009	0.017989	0.019300	0.004503	0.009328	0.002615	0.004348	0.004682	0.007030	0.006972	0.079309	0.013695	0.004713	0.001963	0.012905	0.003424	0.002851	0.003375	0.008679	0.003115	0.001249	0.011080	0.007012	0.001755	0.019964	0.001424	0.033842	0.000589	0.002611	0.000604	0.002032	0.006608
types	0.014702	0.012072	0.051972	0.042343	0.023958	0.074659	0.128162	0.036737	0.033057	0.043182	0.011932	0.042654	0.021648	0.010970	0.014688	0.042101	0.071925	0.012858	0.004374	0.033855	0.020438	0.031897	0.001991	0.008070	0.008421	0.005314	0.006926	0.001199	0.005019	0.001559	0.011863	0.010777	0.010734	0.029854	0.005566	0.006824	0.001988	0.006942	0.003613	0.004902	0.005410	0.005723	0.001803	0.004134	0.002590	0.004363	0.029033	0.003297	0.003587	0.007739	0.006329	0.002206	0.002434	0.009609
of	0.007503	0.110587	0.054160	0.338731	0.021755	0.034538	0.063079	0.021120	0.019242	0.017693	0.009189	0.025453	0.013259	0.023566	0.010475	0.011487	0.009646	0.008122	0.006219	0.016235	0.007133	0.008694	0.005116	0.005983	0.005712	0.001975	0.007913	0.004594	0.004168	0.002455	0.012320	0.008373	0.009325	0.010672	0.005921	0.003470	0.003393	0.002090	0.004639	0.008352	0.004084	0.002987	0.002498	0.005282	0.001609	0.001203	0.011471	0.001459	0.006825	0.000740	0.003360	0.000839	0.001346	0.011937
for	0.005972	0.044202	0.028027	0.075491	0.064771	0.007130	0.095042	0.021402	0.040293	0.035757	0.002613	0.222395	0.012328	0.015415	0.004130	0.034898	0.078627	0.002561	0.002386	0.011586	0.009886	0.060970	0.001887	0.009777	0.020098	0.001400	0.001431	0.001758	0.007350	0.000457	0.006800	0.006257	0.005355	0.012558	0.002464	0.003360	0.002538	0.003145	0.000868	0.005479	0.002569	0.001633	0.000588	0.004893	0.002538	0.001107	0.005814	0.002885	0.003005	0.000388	0.001281	0.000656	0.001149	0.002633
##feit	0.029815	0.056688	0.006858	0.077678	0.012686	0.087604	0.047353	0.022890	0.100309	0.016333	0.026924	0.008252	0.053148	0.035930	0.008433	0.006795	0.015098	0.037242	0.010099	0.031034	0.018557	0.006467	0.007934	0.011592	0.008939	0.003686	0.005923	0.003134	0.005945	0.009296	0.002244	0.009275	0.009275	0.008751	0.003525	0.015571	0.009086	0.005111	0.007239	0.003783	0.022341	0.018803	0.006199	0.005801	0.003360	0.003301	0.010153	0.003749	0.014741	0.013433	0.006694	0.001409	0.005407	0.038109
##ed	0.040506	0.189405	0.020665	0.105046	0.010573	0.019191	0.217863	0.005871	0.013944	0.045379	0.034406	0.009788	0.006114	0.066737	0.004350	0.009253	0.004690	0.007990	0.007895	0.006647	0.015508	0.004505	0.007903	0.005564	0.002266	0.001953	0.004152	0.004988	0.003790	0.003021	0.003832	0.001214	0.002710	0.002320	0.004403	0.002052	0.002554	0.005337	0.004321	0.003688	0.016995	0.003650	0.006066	0.001617	0.002598	0.003034	0.012657	0.002472	0.001348	0.008692	0.011673	0.001145	0.004354	0.011307
property	0.032511	0.008547	0.043219	0.050183	0.008350	0.014459	0.148812	0.043005	0.046244	0.045683	0.035863	0.042563	0.010808	0.009793	0.012229	0.012576	0.049720	0.005392	0.004749	0.039902	0.029787	0.017239	0.007996	0.021029	0.028196	0.003554	0.021252	0.023832	0.006053	0.001919	0.011588	0.007556	0.012036	0.006540	0.009360	0.003000	0.004074	0.002601	0.005034	0.011747	0.004972	0.002868	0.003675	0.009107	0.002897	0.002205	0.041984	0.002631	0.003224	0.000226	0.007367	0.000809	0.001135	0.017899
must	0.005452	0.048404	0.010109	0.041445	0.044266	0.033988	0.030826	0.038822	0.057728	0.034912	0.039747	0.054348	0.071249	0.077325	0.010270	0.023951	0.017185	0.009585	0.011906	0.004819	0.043839	0.010850	0.006438	0.051993	0.019773	0.005341	0.004788	0.002551	0.017075	0.004325	0.003449	0.006586	0.005515	0.003722	0.002066	0.003246	0.005327	0.002494	0.001031	0.013820	0.007106	0.010529	0.001510	0.059903	0.009730	0.001503	0.010398	0.002567	0.003302	0.000649	0.002934	0.001651	0.002252	0.005400
