TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.403385	0.016706	0.008188	0.006818	0.018982	0.014572	0.025749	0.026325	0.014945	0.006477	0.010236	0.008189	0.008184	0.008594	0.015299	0.006023	0.009713	0.014857	0.007330	0.005807	0.016799	0.008079	0.010510	0.007262	0.008260	0.011568	0.005355	0.007527	0.010855	0.007329	0.007947	0.011429	0.005871	0.004758	0.008891	0.017302	0.007717	0.009800	0.022194	0.003649	0.004709	0.008358	0.015738	0.007877	0.005868	0.011182	0.006320	0.011575	0.005258	0.011717	0.011556	0.018107	0.016676	0.035579
Although	0.868607	0.004157	0.099981	0.000352	0.005539	0.001103	0.000129	0.000155	0.000005	0.000639	0.003318	0.000494	0.000021	0.000213	0.006042	0.000327	0.000009	0.000605	0.002564	0.000002	0.000002	0.000039	0.000008	0.000002	0.000000	0.000007	0.000005	0.000001	0.000005	0.000100	0.000073	0.000361	0.000012	0.000289	0.001294	0.000340	0.000008	0.000314	0.000031	0.000001	0.000001	0.000004	0.000019	0.000018	0.000012	0.001738	0.000470	0.000212	0.000010	0.000021	0.000044	0.000006	0.000058	0.000233
other	0.462389	0.001070	0.006610	0.449265	0.066824	0.003258	0.000121	0.001720	0.001716	0.000002	0.000030	0.000099	0.000082	0.000061	0.000369	0.000023	0.000085	0.000172	0.000202	0.000039	0.000001	0.000001	0.000013	0.000001	0.000000	0.000000	0.000003	0.000008	0.000016	0.000006	0.000003	0.000572	0.000059	0.000069	0.000727	0.001766	0.000306	0.000020	0.000564	0.000019	0.000002	0.000003	0.000026	0.000011	0.000013	0.000009	0.000155	0.000599	0.000034	0.000001	0.000040	0.000372	0.000081	0.000369
types	0.711234	0.000410	0.000188	0.001428	0.247564	0.000975	0.000110	0.034373	0.000260	0.000067	0.000003	0.000159	0.000034	0.000005	0.000001	0.000012	0.000479	0.000039	0.000020	0.000011	0.000094	0.000020	0.000001	0.000000	0.000007	0.000000	0.000000	0.000003	0.000006	0.000000	0.000000	0.000003	0.000008	0.000004	0.000004	0.000213	0.000227	0.000010	0.000057	0.000003	0.000006	0.000000	0.000003	0.000004	0.000003	0.000001	0.000000	0.000008	0.000005	0.000004	0.000043	0.000712	0.000735	0.000440
of	0.458035	0.003026	0.002423	0.008773	0.034635	0.422721	0.003539	0.004808	0.016355	0.004336	0.000142	0.000022	0.000301	0.000339	0.000110	0.000008	0.000685	0.003490	0.000131	0.000008	0.000050	0.000741	0.000029	0.000000	0.000005	0.000027	0.000002	0.000001	0.000005	0.000037	0.000001	0.000005	0.000042	0.000483	0.000060	0.000107	0.004053	0.000848	0.000308	0.000005	0.000169	0.000282	0.000004	0.000020	0.000016	0.000029	0.000000	0.000000	0.000111	0.000416	0.000009	0.000019	0.000801	0.027427
for	0.279374	0.000816	0.000596	0.000487	0.012790	0.009005	0.657094	0.003196	0.001248	0.004724	0.009418	0.000374	0.000016	0.000003	0.000417	0.000003	0.000008	0.000235	0.001453	0.000009	0.000002	0.000275	0.000672	0.000061	0.000002	0.000255	0.000012	0.000001	0.000000	0.000007	0.000001	0.000000	0.000002	0.000178	0.000392	0.000296	0.000079	0.007397	0.000662	0.001308	0.000013	0.000574	0.000153	0.000003	0.000008	0.000022	0.000001	0.000001	0.000002	0.000013	0.000010	0.000015	0.000174	0.006142
##feit	0.869989	0.000032	0.000293	0.000312	0.004789	0.001451	0.000424	0.099708	0.003379	0.004082	0.001497	0.000493	0.000073	0.000019	0.000538	0.000057	0.000028	0.000040	0.000064	0.000056	0.000119	0.000012	0.000169	0.000244	0.000006	0.000011	0.000051	0.000044	0.000003	0.000000	0.000003	0.000008	0.000001	0.000000	0.000014	0.000531	0.000054	0.000051	0.006308	0.000667	0.000006	0.000014	0.000576	0.000294	0.000005	0.000024	0.000006	0.000004	0.000001	0.000001	0.000020	0.000737	0.000272	0.002416
##ed	0.789941	0.000110	0.000170	0.000629	0.063195	0.004439	0.006234	0.023022	0.042089	0.020355	0.006321	0.001073	0.021713	0.000957	0.000088	0.000025	0.000044	0.000157	0.000007	0.000009	0.007038	0.000017	0.000118	0.000169	0.000193	0.000304	0.000039	0.000448	0.000063	0.000004	0.000000	0.000032	0.000020	0.000000	0.000001	0.000077	0.000219	0.000130	0.000312	0.001136	0.000144	0.001138	0.000200	0.000579	0.000759	0.000015	0.000001	0.000096	0.000002	0.000004	0.000000	0.000241	0.001538	0.004385
property	0.961372	0.000002	0.000036	0.000039	0.009432	0.001562	0.000498	0.002188	0.005525	0.003883	0.000636	0.000318	0.004549	0.002849	0.000223	0.000000	0.000030	0.000089	0.000002	0.000001	0.000003	0.000036	0.000008	0.000001	0.000050	0.000401	0.000017	0.000000	0.000112	0.000001	0.000000	0.000000	0.000002	0.000002	0.000000	0.000001	0.000007	0.000039	0.000193	0.000002	0.000036	0.001013	0.000737	0.000047	0.000050	0.000144	0.000002	0.000006	0.000000	0.000001	0.000000	0.000005	0.000185	0.003667
must	0.213326	0.000013	0.000032	0.000001	0.000027	0.000108	0.000151	0.008257	0.000766	0.000505	0.768226	0.005072	0.000537	0.000126	0.000844	0.000361	0.000003	0.000096	0.000039	0.000000	0.000000	0.000023	0.000091	0.000005	0.000038	0.000020	0.000447	0.000005	0.000000	0.000012	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000035	0.000009	0.000001	0.000091	0.000345	0.000001	0.000015	0.000021	0.000004	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000340
