TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.072260	0.001187	0.000566	0.000167	0.000296	0.000481	0.000535	0.000462	0.000469	0.000492	0.000345	0.000327	0.000332	0.000166	0.000605	0.001506	0.001111	0.000592	0.000317	0.000216	0.000179	0.001870	0.000457	0.000454	0.001607	0.001343	0.001271	0.001120	0.000535	0.000469	0.000712	0.001142	0.000710	0.000906	0.001259	0.002421	0.000794	0.000744	0.000451	0.000262	0.000091	0.000899	0.001428	0.000525	0.000555	0.000954	0.000764	0.000210	0.000247	0.000426	0.000263	0.001165	0.005525	0.885809
Although	0.004262	0.013763	0.009254	0.000408	0.003391	0.000118	0.000091	0.000468	0.001044	0.002400	0.001942	0.002164	0.000935	0.000417	0.002135	0.001092	0.000763	0.001577	0.001080	0.000010	0.000040	0.000585	0.000635	0.000067	0.000059	0.000109	0.000052	0.000045	0.000024	0.000283	0.000099	0.000121	0.000026	0.000045	0.000376	0.001972	0.001113	0.000474	0.000212	0.000023	0.000038	0.000116	0.000179	0.000131	0.000190	0.000486	0.000105	0.000046	0.000008	0.000008	0.000006	0.000037	0.001103	0.943875
other	0.000883	0.256596	0.028274	0.009354	0.004442	0.000147	0.000722	0.000119	0.000774	0.000679	0.000146	0.000877	0.000361	0.000837	0.000332	0.000258	0.000175	0.002489	0.005307	0.000065	0.000013	0.000229	0.000308	0.000096	0.000104	0.000018	0.000018	0.000021	0.000007	0.000094	0.000054	0.000039	0.000009	0.000035	0.000264	0.001507	0.002733	0.000200	0.000393	0.000005	0.000015	0.000020	0.000042	0.000056	0.000058	0.000022	0.000014	0.000006	0.000008	0.000012	0.000002	0.000004	0.000492	0.680264
types	0.001515	0.003640	0.018751	0.001725	0.001709	0.000060	0.000345	0.000107	0.001183	0.000077	0.000017	0.000203	0.000106	0.000018	0.000098	0.000074	0.000442	0.001515	0.000307	0.000041	0.000044	0.000106	0.000257	0.000010	0.000022	0.000005	0.000013	0.000006	0.000004	0.000002	0.000005	0.000005	0.000007	0.000021	0.000069	0.000685	0.000418	0.000042	0.000116	0.000017	0.000006	0.000004	0.000011	0.000012	0.000005	0.000004	0.000006	0.000002	0.000008	0.000009	0.000000	0.000004	0.000380	0.965764
of	0.000144	0.009086	0.007411	0.708872	0.034343	0.002158	0.006108	0.000227	0.004872	0.000679	0.000337	0.000117	0.000009	0.000045	0.000035	0.000316	0.004693	0.007486	0.000292	0.000824	0.000466	0.000261	0.000261	0.000075	0.000082	0.000005	0.000017	0.000007	0.000040	0.000001	0.000028	0.000002	0.000005	0.000196	0.000082	0.000508	0.000100	0.000067	0.000060	0.000012	0.000526	0.000007	0.000004	0.000200	0.000012	0.000034	0.000014	0.000005	0.000078	0.000031	0.000012	0.000003	0.000187	0.208558
for	0.002099	0.004408	0.005652	0.001673	0.050579	0.001402	0.001635	0.000588	0.000665	0.001705	0.000734	0.000202	0.000032	0.000055	0.000331	0.000409	0.000291	0.001812	0.003780	0.000209	0.000109	0.000284	0.000307	0.000123	0.000013	0.000002	0.000005	0.000006	0.000003	0.000007	0.000002	0.000016	0.000006	0.000012	0.000056	0.001151	0.000033	0.000057	0.000079	0.000009	0.000012	0.000056	0.000022	0.000026	0.000006	0.000102	0.000003	0.000009	0.000121	0.000026	0.000006	0.000026	0.002081	0.916964
##feit	0.002065	0.002963	0.001548	0.009356	0.045343	0.008746	0.001518	0.002913	0.005143	0.001787	0.003351	0.000245	0.000044	0.000005	0.000086	0.000245	0.000158	0.000252	0.001266	0.000108	0.001053	0.000122	0.000056	0.000905	0.000074	0.000004	0.000005	0.000005	0.000002	0.000001	0.000009	0.000004	0.000006	0.000015	0.000023	0.000536	0.000033	0.000204	0.000174	0.000008	0.000028	0.000039	0.000008	0.000034	0.000010	0.000318	0.000016	0.000016	0.000025	0.000021	0.000001	0.000012	0.001199	0.907895
##ed	0.000367	0.013599	0.003711	0.062369	0.602422	0.001681	0.012573	0.003506	0.015492	0.005213	0.017340	0.000480	0.000031	0.000009	0.000162	0.000156	0.000203	0.000929	0.001981	0.000032	0.001435	0.000177	0.000238	0.001683	0.000070	0.000013	0.000030	0.000036	0.000016	0.000016	0.000012	0.000002	0.000005	0.000017	0.000036	0.000687	0.000087	0.000773	0.000334	0.000035	0.000212	0.000175	0.000051	0.000143	0.000145	0.000674	0.000045	0.000063	0.000050	0.000027	0.000003	0.000031	0.001968	0.248455
property	0.002926	0.001804	0.003559	0.003253	0.004718	0.000177	0.012229	0.007269	0.010968	0.001596	0.000491	0.002923	0.000090	0.000025	0.000036	0.000122	0.000227	0.000514	0.000207	0.000025	0.000279	0.001832	0.000343	0.000062	0.000383	0.000029	0.000183	0.000111	0.000021	0.000003	0.000010	0.000004	0.000009	0.000073	0.000109	0.000617	0.000339	0.000088	0.000156	0.000031	0.000058	0.000055	0.000092	0.000130	0.000009	0.000018	0.000013	0.000005	0.000008	0.000031	0.000042	0.000072	0.000931	0.940695
must	0.007548	0.005153	0.001426	0.000300	0.001587	0.000652	0.000495	0.000515	0.012534	0.020528	0.005686	0.007483	0.002141	0.000107	0.000239	0.000049	0.000287	0.000828	0.000334	0.000015	0.000084	0.001295	0.002844	0.000074	0.000167	0.000077	0.000029	0.000031	0.000031	0.000033	0.000009	0.000005	0.000002	0.000016	0.000090	0.001776	0.000306	0.000310	0.000166	0.000040	0.000024	0.000182	0.000102	0.000079	0.000129	0.000117	0.000003	0.000017	0.000013	0.000003	0.000001	0.000013	0.003054	0.920975
