TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.095575	0.008512	0.006111	0.010722	0.014063	0.013428	0.008207	0.013695	0.014479	0.023501	0.017154	0.018277	0.022071	0.011169	0.019463	0.025708	0.019683	0.037525	0.018065	0.016860	0.022693	0.024203	0.025643	0.017343	0.015261	0.017487	0.014650	0.021271	0.019495	0.015460	0.019624	0.015923	0.017296	0.015964	0.018735	0.026747	0.015451	0.020553	0.013488	0.009997	0.015453	0.012376	0.010753	0.007836	0.012168	0.011854	0.008048	0.009078	0.009140	0.007761	0.006462	0.009973	0.028775	0.068771
Although	0.067289	0.045817	0.018460	0.008295	0.027445	0.016752	0.010276	0.022186	0.007861	0.032963	0.032910	0.010951	0.054131	0.017679	0.039777	0.017085	0.007508	0.036166	0.022820	0.029868	0.031751	0.012588	0.024589	0.027257	0.016701	0.025531	0.025500	0.006198	0.005466	0.015026	0.024795	0.026696	0.007820	0.005910	0.019785	0.028820	0.036272	0.016071	0.022930	0.005976	0.005135	0.008560	0.005566	0.002396	0.006815	0.003008	0.002491	0.006275	0.002423	0.001564	0.000514	0.001899	0.004708	0.036727
other	0.033870	0.016577	0.135642	0.022494	0.036513	0.018493	0.007616	0.009843	0.010493	0.014355	0.022879	0.004433	0.018879	0.011144	0.039993	0.020676	0.013304	0.034520	0.031291	0.028538	0.027526	0.006588	0.016211	0.010656	0.009785	0.017151	0.068463	0.025649	0.009605	0.015715	0.015259	0.018618	0.017269	0.008282	0.016092	0.020876	0.032982	0.011425	0.022774	0.008465	0.004967	0.005831	0.008769	0.001893	0.008443	0.003626	0.003217	0.005377	0.005523	0.001915	0.000459	0.001744	0.003383	0.033909
types	0.017984	0.007576	0.018610	0.285734	0.015626	0.008015	0.002005	0.002625	0.025508	0.019004	0.019407	0.012235	0.014503	0.014894	0.023832	0.026914	0.042442	0.027835	0.010277	0.024503	0.013787	0.021316	0.012527	0.005665	0.014497	0.014047	0.045587	0.027510	0.017801	0.005274	0.007363	0.011090	0.020356	0.010415	0.007036	0.017822	0.019506	0.013977	0.010607	0.008113	0.004090	0.005530	0.005616	0.005444	0.006959	0.006237	0.006241	0.004157	0.001544	0.001538	0.000545	0.000998	0.005764	0.021512
of	0.024145	0.007864	0.016760	0.010112	0.037509	0.018466	0.006732	0.012216	0.021044	0.018501	0.026232	0.016026	0.025037	0.014005	0.025384	0.034144	0.035055	0.035305	0.026809	0.026812	0.029240	0.033868	0.024430	0.017766	0.026271	0.024209	0.047115	0.040689	0.029929	0.012823	0.017486	0.037962	0.016702	0.029328	0.009708	0.017008	0.017639	0.011592	0.012863	0.006737	0.007193	0.010575	0.006859	0.007132	0.006844	0.005755	0.004078	0.005302	0.003151	0.002651	0.000845	0.002694	0.006900	0.028497
for	0.030669	0.005265	0.011055	0.004935	0.020712	0.128787	0.021657	0.023807	0.012476	0.017361	0.030008	0.021798	0.024033	0.014982	0.025271	0.034523	0.019636	0.028681	0.021578	0.039394	0.037925	0.039378	0.017966	0.027102	0.015133	0.030419	0.020617	0.018041	0.018999	0.010193	0.013685	0.026652	0.006687	0.032227	0.009644	0.011121	0.006536	0.007319	0.006910	0.004946	0.002207	0.010034	0.004140	0.005137	0.006125	0.003929	0.001976	0.006206	0.004658	0.005604	0.001604	0.005417	0.006612	0.038222
##feit	0.034176	0.008532	0.005357	0.002345	0.010600	0.012687	0.201618	0.018319	0.013156	0.008213	0.008186	0.023852	0.012239	0.002223	0.011125	0.037138	0.025944	0.023612	0.008869	0.021412	0.020328	0.061249	0.010733	0.022511	0.027526	0.016207	0.030830	0.014765	0.012732	0.007825	0.062467	0.020835	0.004305	0.044981	0.006221	0.015808	0.013238	0.007111	0.006622	0.004067	0.001801	0.007052	0.004365	0.004771	0.007686	0.003680	0.001129	0.001422	0.002676	0.005244	0.001961	0.005772	0.009025	0.043457
##ed	0.038424	0.008029	0.004569	0.005105	0.014516	0.011518	0.019928	0.060774	0.019756	0.016927	0.022856	0.015627	0.012613	0.003784	0.017984	0.034613	0.040716	0.045447	0.020493	0.020709	0.038553	0.038489	0.023283	0.014506	0.020255	0.022475	0.029849	0.013573	0.017824	0.012858	0.035194	0.021965	0.007108	0.031014	0.010144	0.022444	0.010889	0.016997	0.008420	0.001615	0.003645	0.006417	0.006486	0.005333	0.010302	0.009273	0.003531	0.007941	0.004907	0.007740	0.002066	0.010743	0.018149	0.071626
property	0.026481	0.018252	0.002083	0.004931	0.019742	0.006103	0.004624	0.005540	0.179762	0.006343	0.007040	0.015048	0.015073	0.002816	0.017461	0.015020	0.046388	0.051149	0.012655	0.005107	0.016458	0.035494	0.038889	0.011860	0.027880	0.037940	0.016445	0.027279	0.084242	0.010851	0.011036	0.020174	0.004231	0.012603	0.003994	0.031237	0.006670	0.005302	0.014961	0.001951	0.001993	0.006684	0.006653	0.004515	0.011060	0.003969	0.001149	0.004668	0.000862	0.001424	0.000479	0.002997	0.029651	0.042780
must	0.033463	0.009591	0.008922	0.015410	0.026057	0.013976	0.006653	0.010592	0.007977	0.128610	0.033396	0.009910	0.013964	0.002909	0.028910	0.026937	0.013056	0.034745	0.008266	0.006604	0.029974	0.018332	0.025397	0.020251	0.007223	0.021027	0.015669	0.017823	0.016588	0.010031	0.025759	0.016674	0.002897	0.030448	0.018205	0.032925	0.022497	0.032595	0.012193	0.004114	0.006447	0.006465	0.005126	0.006428	0.011369	0.014826	0.006053	0.003931	0.001889	0.001715	0.001003	0.005174	0.017764	0.091241
