TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.159844	0.003095	0.000812	0.005496	0.006988	0.002910	0.008542	0.003939	0.016720	0.002880	0.003273	0.007498	0.002570	0.003394	0.003615	0.007459	0.006757	0.009043	0.001011	0.002793	0.009516	0.009160	0.007880	0.004457	0.001931	0.003507	0.002082	0.005533	0.004574	0.000962	0.005429	0.003528	0.004815	0.008911	0.002303	0.013353	0.002437	0.005096	0.001578	0.001602	0.003911	0.003314	0.004076	0.029304	0.003389	0.006506	0.004937	0.003956	0.003452	0.016078	0.008091	0.006400	0.023413	0.525880
Although	0.019387	0.017851	0.016766	0.002596	0.006540	0.000771	0.003561	0.001587	0.002066	0.100824	0.024965	0.002097	0.030740	0.010867	0.015690	0.005803	0.001954	0.011005	0.014622	0.005721	0.008398	0.004435	0.016951	0.006743	0.003995	0.001505	0.004859	0.004110	0.000608	0.019088	0.009210	0.006117	0.002183	0.006598	0.083349	0.084741	0.046743	0.059179	0.014419	0.015822	0.005253	0.023378	0.013783	0.003351	0.048084	0.008464	0.006765	0.006419	0.016855	0.001625	0.002609	0.004195	0.071791	0.092961
other	0.024067	0.025882	0.036124	0.010599	0.053922	0.001784	0.002181	0.009017	0.002353	0.027192	0.034020	0.001164	0.025178	0.003922	0.026498	0.010234	0.001477	0.021795	0.054573	0.001017	0.040849	0.001091	0.006798	0.015962	0.001130	0.004726	0.010707	0.002577	0.000562	0.019153	0.004324	0.007128	0.014993	0.002677	0.022660	0.039540	0.019622	0.005409	0.011144	0.007176	0.003569	0.007045	0.017618	0.001992	0.003847	0.001287	0.004349	0.005368	0.002905	0.000337	0.000859	0.002467	0.016277	0.320849
types	0.075484	0.003934	0.028489	0.015135	0.042621	0.003271	0.001412	0.006734	0.008077	0.018764	0.029490	0.002567	0.017915	0.015786	0.032122	0.014652	0.003971	0.013960	0.073687	0.004331	0.014974	0.003532	0.004759	0.003993	0.004012	0.007154	0.007451	0.001589	0.001990	0.017492	0.008110	0.005921	0.008638	0.003223	0.004625	0.017449	0.011653	0.007876	0.019205	0.004562	0.037733	0.015383	0.030090	0.008925	0.005381	0.004530	0.012274	0.004931	0.005446	0.001605	0.008173	0.008491	0.030150	0.256275
of	0.041426	0.005770	0.013213	0.007641	0.013592	0.008133	0.020689	0.011020	0.015844	0.018967	0.016467	0.013261	0.022006	0.007336	0.025331	0.017081	0.013270	0.014503	0.018961	0.005316	0.011727	0.016864	0.006234	0.009503	0.010529	0.007555	0.008988	0.001873	0.001944	0.005063	0.016589	0.008656	0.003749	0.003042	0.004021	0.018841	0.004515	0.003668	0.005015	0.004416	0.001917	0.005975	0.012294	0.014141	0.006979	0.002344	0.009217	0.002234	0.006591	0.002141	0.001927	0.005616	0.015815	0.450192
for	0.014576	0.002637	0.001410	0.000445	0.005312	0.004051	0.006192	0.009890	0.074672	0.001068	0.007243	0.031227	0.002387	0.000673	0.004149	0.007474	0.054262	0.003669	0.000695	0.003533	0.003566	0.029999	0.008574	0.005790	0.013104	0.008812	0.003744	0.002466	0.008265	0.000369	0.004920	0.005388	0.007250	0.004371	0.000952	0.003112	0.000785	0.000227	0.000340	0.000897	0.000258	0.000478	0.000700	0.004859	0.000817	0.000476	0.002023	0.000424	0.003530	0.002315	0.002562	0.002090	0.004776	0.626196
##feit	0.037249	0.003658	0.001617	0.000800	0.002988	0.003579	0.005048	0.005420	0.051683	0.002592	0.006587	0.022801	0.005519	0.001140	0.005677	0.034398	0.043189	0.006740	0.001563	0.007977	0.001746	0.021028	0.007996	0.002659	0.012653	0.004306	0.001098	0.001396	0.003623	0.000830	0.007490	0.004349	0.004907	0.018431	0.002715	0.006874	0.002725	0.000669	0.000785	0.000733	0.000475	0.000942	0.000598	0.002788	0.001734	0.001169	0.004881	0.000195	0.005140	0.003144	0.006075	0.004982	0.013407	0.597230
##ed	0.026014	0.002556	0.006974	0.001590	0.008483	0.002125	0.013020	0.009539	0.114141	0.005957	0.003432	0.078536	0.004910	0.000858	0.007513	0.015190	0.058626	0.008819	0.003728	0.003577	0.002525	0.087572	0.005990	0.002267	0.021436	0.005500	0.007214	0.004405	0.005233	0.002334	0.008318	0.004525	0.009779	0.033153	0.005304	0.006015	0.001594	0.000798	0.000757	0.000943	0.000311	0.000975	0.001725	0.009177	0.006127	0.002821	0.004346	0.001186	0.003836	0.003596	0.003126	0.006197	0.016270	0.349054
property	0.117073	0.001934	0.002287	0.005553	0.021232	0.011624	0.010688	0.029159	0.085385	0.002225	0.004166	0.076914	0.003601	0.000914	0.005732	0.020143	0.079820	0.022648	0.008556	0.002341	0.001445	0.067573	0.009568	0.001531	0.008489	0.008421	0.001884	0.023468	0.042739	0.002852	0.009610	0.002931	0.010551	0.057361	0.003585	0.008415	0.003152	0.001368	0.001612	0.000299	0.001974	0.001105	0.003073	0.032261	0.003169	0.003380	0.003312	0.000580	0.003821	0.003002	0.025901	0.006246	0.019216	0.114112
must	0.027191	0.022095	0.027599	0.024123	0.011311	0.001649	0.004620	0.003852	0.003997	0.032088	0.089871	0.001316	0.012641	0.041127	0.021287	0.049059	0.010033	0.011293	0.156519	0.012562	0.024569	0.002170	0.012952	0.078563	0.005296	0.003836	0.011988	0.005629	0.009337	0.020257	0.008446	0.005292	0.007774	0.005879	0.005396	0.018025	0.010033	0.013185	0.006180	0.007184	0.033215	0.010340	0.005475	0.014042	0.002078	0.005805	0.003271	0.002292	0.000320	0.002080	0.006588	0.005548	0.009412	0.073304
