TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.094180	0.003468	0.005939	0.024427	0.028072	0.013173	0.035323	0.010886	0.014905	0.035342	0.019410	0.017806	0.007979	0.016084	0.009194	0.013246	0.014972	0.003566	0.004969	0.001977	0.002166	0.006419	0.002382	0.017467	0.005357	0.002433	0.010694	0.033699	0.017884	0.004424	0.004476	0.002381	0.004688	0.004180	0.009736	0.006387	0.023350	0.029971	0.019546	0.032767	0.028258	0.010509	0.040751	0.057685	0.004681	0.016747	0.014010	0.005108	0.004773	0.003401	0.009055	0.012422	0.076714	0.100560
Although	0.080152	0.005755	0.001821	0.001205	0.001413	0.000468	0.004829	0.000517	0.001469	0.014280	0.002595	0.002036	0.001488	0.002842	0.000803	0.002029	0.002665	0.013204	0.002935	0.001314	0.000319	0.000868	0.023356	0.003577	0.000691	0.001914	0.002961	0.001485	0.000538	0.001682	0.000307	0.000545	0.000925	0.000482	0.002465	0.007576	0.008231	0.022198	0.014357	0.031285	0.008378	0.014161	0.019756	0.011536	0.001780	0.028581	0.007742	0.016722	0.013951	0.001980	0.007524	0.004940	0.264746	0.328622
other	0.050500	0.003282	0.000356	0.002747	0.006025	0.005031	0.083030	0.005492	0.047579	0.025368	0.015089	0.007129	0.000807	0.004451	0.000866	0.024516	0.010430	0.002968	0.001795	0.002801	0.001197	0.006067	0.003317	0.003658	0.020731	0.008818	0.006977	0.004480	0.006140	0.000781	0.003723	0.002786	0.002574	0.003305	0.001173	0.005588	0.014964	0.010364	0.011262	0.084929	0.012830	0.008769	0.008970	0.022767	0.001599	0.007021	0.005963	0.004328	0.051152	0.001161	0.029579	0.017615	0.149889	0.175258
types	0.103596	0.007725	0.000712	0.000368	0.004564	0.005575	0.047816	0.006466	0.129588	0.010615	0.009659	0.007958	0.000226	0.002543	0.000393	0.019396	0.033838	0.001937	0.001514	0.006196	0.001158	0.009604	0.001235	0.001212	0.008670	0.004782	0.003192	0.006846	0.006273	0.000492	0.001721	0.005265	0.004081	0.009486	0.001185	0.002573	0.001697	0.001545	0.004251	0.023322	0.012761	0.007275	0.006229	0.007151	0.001126	0.001566	0.002435	0.001489	0.038277	0.005140	0.030674	0.037635	0.158695	0.190274
of	0.078264	0.006790	0.000657	0.001070	0.001646	0.003392	0.045049	0.003991	0.033739	0.014200	0.007404	0.008251	0.000401	0.007268	0.000508	0.014824	0.037353	0.003357	0.003064	0.004740	0.000688	0.007981	0.003414	0.002082	0.005856	0.001768	0.003352	0.003089	0.007263	0.001033	0.003062	0.002437	0.006744	0.006086	0.001247	0.003504	0.002201	0.001809	0.003439	0.006009	0.009474	0.005153	0.003528	0.005503	0.000675	0.002142	0.003713	0.001264	0.010810	0.001497	0.033110	0.029915	0.248749	0.295437
for	0.158844	0.005665	0.002038	0.002124	0.005698	0.007049	0.024157	0.007382	0.074852	0.004707	0.002879	0.008602	0.000489	0.003177	0.000617	0.017905	0.059510	0.002096	0.002140	0.007097	0.000489	0.005165	0.001831	0.002097	0.002281	0.000564	0.001631	0.007032	0.007567	0.000677	0.000905	0.001478	0.009032	0.009748	0.000868	0.001705	0.001593	0.000453	0.001321	0.002854	0.003463	0.003379	0.002685	0.003604	0.001058	0.000635	0.002285	0.000711	0.005056	0.004290	0.021956	0.039287	0.202935	0.252337
##feit	0.292529	0.001886	0.001124	0.002992	0.005718	0.005090	0.006164	0.004651	0.029437	0.006603	0.002530	0.003903	0.000680	0.001274	0.000719	0.015566	0.061586	0.001910	0.002309	0.005876	0.000424	0.002966	0.000589	0.001360	0.002101	0.000590	0.001185	0.008287	0.015794	0.000654	0.001154	0.002081	0.008955	0.008219	0.000669	0.000646	0.001443	0.000818	0.001305	0.001260	0.003555	0.003325	0.003988	0.008243	0.002242	0.001363	0.001714	0.000821	0.003798	0.002469	0.013548	0.026971	0.192419	0.222495
##ed	0.187079	0.002334	0.000943	0.001813	0.002413	0.003405	0.026886	0.002033	0.022595	0.012573	0.002258	0.003718	0.000426	0.003545	0.000546	0.015014	0.080872	0.001112	0.003423	0.002576	0.000279	0.003933	0.001236	0.001587	0.002024	0.000303	0.001521	0.002414	0.006350	0.001060	0.001073	0.001241	0.006666	0.005552	0.000564	0.000981	0.001907	0.000675	0.001262	0.002067	0.002938	0.002137	0.002120	0.004178	0.000509	0.000983	0.001950	0.000595	0.008773	0.001080	0.021153	0.041381	0.217301	0.276645
property	0.224636	0.000575	0.000605	0.005179	0.003303	0.004330	0.009395	0.000806	0.002406	0.003272	0.001882	0.001328	0.000621	0.001090	0.000760	0.010397	0.051787	0.001253	0.001429	0.003302	0.000309	0.002107	0.001573	0.000790	0.001250	0.000452	0.001790	0.007130	0.013572	0.001539	0.001640	0.003631	0.006973	0.001730	0.000367	0.000608	0.000479	0.000222	0.000306	0.000713	0.002054	0.001312	0.002030	0.004368	0.000208	0.000433	0.000587	0.000326	0.002583	0.000401	0.011459	0.012735	0.264729	0.321238
must	0.086234	0.008778	0.002230	0.004341	0.009148	0.001481	0.042555	0.004838	0.022057	0.013107	0.010443	0.021580	0.001306	0.005387	0.001072	0.004414	0.012824	0.002241	0.001861	0.000835	0.000736	0.008753	0.003730	0.002858	0.004715	0.003781	0.004657	0.006405	0.003289	0.000432	0.000467	0.001158	0.000641	0.003336	0.001776	0.002261	0.006605	0.045746	0.017324	0.062775	0.013051	0.015262	0.032278	0.031961	0.001051	0.026321	0.002659	0.008519	0.018027	0.000481	0.007291	0.009440	0.176273	0.219209
