TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.222225	0.017545	0.006915	0.012129	0.007352	0.003417	0.012232	0.003117	0.037909	0.050342	0.007527	0.008814	0.006869	0.013522	0.006077	0.013638	0.010827	0.007992	0.005698	0.003141	0.003092	0.007823	0.009309	0.005205	0.008327	0.003256	0.004553	0.013772	0.008006	0.005382	0.004566	0.003598	0.003908	0.004160	0.005322	0.015551	0.016547	0.026394	0.009702	0.006968	0.007500	0.002484	0.006120	0.015058	0.002653	0.010721	0.012604	0.002365	0.001813	0.001313	0.001788	0.002153	0.021102	0.289597
Although	0.276625	0.037746	0.011279	0.010825	0.006896	0.002708	0.001065	0.002877	0.003822	0.027477	0.008625	0.002893	0.014130	0.011898	0.013462	0.003050	0.001825	0.021382	0.029918	0.002583	0.001321	0.001264	0.014958	0.002810	0.000818	0.000680	0.000590	0.000807	0.000482	0.008538	0.001085	0.000944	0.000178	0.000277	0.005720	0.019065	0.019376	0.004289	0.007338	0.001992	0.001037	0.000402	0.002935	0.003665	0.001501	0.000842	0.000375	0.000448	0.000093	0.000096	0.000147	0.000408	0.016564	0.387868
other	0.216652	0.186266	0.049731	0.009575	0.005855	0.003852	0.002135	0.009380	0.007878	0.036194	0.012023	0.006384	0.007374	0.006539	0.008383	0.002007	0.003647	0.015833	0.075553	0.005894	0.006280	0.002651	0.013621	0.003312	0.001191	0.000575	0.000540	0.001500	0.000320	0.016164	0.001269	0.000869	0.000378	0.000392	0.006533	0.013536	0.022890	0.006446	0.004209	0.003887	0.003324	0.000383	0.001043	0.002526	0.000575	0.000788	0.005480	0.001360	0.000237	0.000098	0.000049	0.000123	0.008231	0.198064
types	0.181633	0.319187	0.090344	0.014965	0.011213	0.002537	0.002491	0.002587	0.010127	0.009014	0.006844	0.002980	0.005015	0.020425	0.001897	0.005071	0.002151	0.008705	0.007436	0.002685	0.003715	0.002466	0.006180	0.003931	0.001701	0.000467	0.001356	0.001339	0.000787	0.001511	0.001967	0.001301	0.000859	0.000971	0.005252	0.010049	0.017982	0.004293	0.004556	0.009922	0.009772	0.001143	0.002684	0.002008	0.000913	0.000731	0.012211	0.002782	0.001018	0.000156	0.000388	0.000539	0.009984	0.167760
of	0.099540	0.114897	0.100744	0.044463	0.072358	0.010614	0.015020	0.009456	0.013421	0.021186	0.019180	0.014751	0.017934	0.008411	0.013999	0.019638	0.005007	0.022935	0.040779	0.004593	0.015641	0.008100	0.011987	0.004249	0.002959	0.002543	0.003428	0.001308	0.000829	0.006252	0.001072	0.003458	0.001742	0.002757	0.008855	0.013260	0.010344	0.004655	0.004902	0.004703	0.004055	0.002307	0.003710	0.002203	0.001288	0.001333	0.003218	0.003368	0.001239	0.001175	0.000626	0.000851	0.014970	0.177686
for	0.056022	0.043504	0.029455	0.018772	0.041936	0.031091	0.015973	0.016366	0.017693	0.007781	0.008391	0.031032	0.016290	0.022546	0.006587	0.013021	0.021783	0.029449	0.017987	0.020405	0.010618	0.021020	0.010559	0.005219	0.008946	0.002271	0.001855	0.010154	0.005081	0.004036	0.003776	0.003181	0.003460	0.003314	0.007363	0.025281	0.011609	0.004749	0.008406	0.003415	0.003841	0.002305	0.003016	0.003632	0.002163	0.001083	0.004153	0.001141	0.001219	0.003085	0.001747	0.002648	0.016862	0.332708
##feit	0.030637	0.006537	0.003260	0.018793	0.106089	0.043195	0.002840	0.010446	0.001531	0.009283	0.014449	0.008442	0.008418	0.013292	0.019998	0.071387	0.097333	0.019572	0.029754	0.003288	0.009309	0.008198	0.002957	0.004215	0.023751	0.007523	0.001080	0.003807	0.029306	0.008222	0.004730	0.002307	0.000602	0.007830	0.013392	0.020871	0.002011	0.004033	0.009585	0.003628	0.032216	0.001930	0.010964	0.013949	0.001643	0.001451	0.001589	0.000629	0.000463	0.000137	0.002134	0.001032	0.028755	0.217206
##ed	0.056817	0.020847	0.017465	0.024731	0.151901	0.014545	0.014705	0.010453	0.034268	0.034715	0.060380	0.028647	0.010124	0.008274	0.006685	0.042977	0.007756	0.027989	0.033415	0.001552	0.011963	0.020183	0.007947	0.018503	0.010062	0.010044	0.010070	0.004697	0.004207	0.010701	0.002799	0.001028	0.000779	0.003874	0.002018	0.013681	0.004777	0.009146	0.009994	0.005486	0.004337	0.003426	0.005962	0.002633	0.002060	0.003429	0.000889	0.000918	0.000821	0.002462	0.000739	0.001821	0.030601	0.169698
property	0.033844	0.003956	0.003420	0.071974	0.057929	0.010184	0.049707	0.010460	0.024571	0.066143	0.018627	0.046782	0.005778	0.013099	0.009371	0.054778	0.079247	0.012195	0.022423	0.002888	0.007889	0.043434	0.011962	0.006818	0.066742	0.006717	0.006250	0.009737	0.052022	0.009168	0.006117	0.003821	0.001390	0.008547	0.004813	0.014136	0.001990	0.003628	0.009766	0.004992	0.018216	0.002023	0.005822	0.020264	0.000748	0.002071	0.000982	0.000741	0.000393	0.000263	0.000888	0.001940	0.026949	0.041387
must	0.266143	0.385627	0.022296	0.008663	0.018100	0.001006	0.002334	0.003190	0.001206	0.016016	0.020049	0.005813	0.012151	0.007945	0.003402	0.001731	0.001148	0.008007	0.004133	0.000400	0.000381	0.002418	0.025577	0.002110	0.000531	0.000159	0.000542	0.000800	0.000187	0.000836	0.000286	0.000181	0.000056	0.000178	0.006816	0.004844	0.006461	0.006701	0.003966	0.001914	0.003046	0.000632	0.003183	0.001096	0.001006	0.001190	0.000413	0.000469	0.000022	0.000023	0.000306	0.000403	0.022975	0.110932
