TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.102269	0.000552	0.002495	0.001304	0.000199	0.000183	0.001185	0.000608	0.001352	0.003005	0.000260	0.000391	0.000432	0.000398	0.000436	0.002211	0.001206	0.000188	0.000428	0.000346	0.001103	0.000283	0.000126	0.002015	0.000250	0.000298	0.001255	0.000418	0.000300	0.000183	0.000395	0.000512	0.000513	0.000419	0.000167	0.000265	0.000869	0.001450	0.000746	0.004417	0.001994	0.001630	0.000720	0.001118	0.000550	0.000910	0.000977	0.001366	0.001100	0.000368	0.000918	0.001395	0.021810	0.829715
Although	0.002822	0.007264	0.032416	0.006308	0.002274	0.000795	0.002069	0.001567	0.000591	0.066227	0.008913	0.004115	0.004222	0.004704	0.006681	0.007569	0.003315	0.007581	0.016159	0.002147	0.005458	0.004663	0.017901	0.014263	0.004330	0.009409	0.021268	0.000788	0.000785	0.000711	0.003082	0.001383	0.001591	0.000708	0.003940	0.026221	0.049197	0.104213	0.065162	0.140075	0.019780	0.015607	0.043361	0.007578	0.006220	0.013185	0.006290	0.007924	0.008962	0.000862	0.000565	0.002698	0.034781	0.169303
other	0.002459	0.025395	0.042382	0.010351	0.009073	0.005477	0.003195	0.004943	0.001703	0.076053	0.035592	0.007532	0.008426	0.010872	0.013043	0.020875	0.008079	0.016882	0.031556	0.006631	0.008497	0.008707	0.027209	0.019178	0.008243	0.003260	0.008902	0.002820	0.001073	0.006456	0.010906	0.004653	0.005985	0.003645	0.029003	0.185775	0.025227	0.011177	0.010601	0.013050	0.004645	0.003063	0.008031	0.004101	0.001399	0.002592	0.004266	0.002402	0.005887	0.001522	0.002223	0.005715	0.031675	0.187594
types	0.011263	0.008637	0.022799	0.017359	0.020230	0.012735	0.013443	0.024904	0.009931	0.086317	0.093091	0.014105	0.008838	0.011427	0.036663	0.048810	0.019305	0.004781	0.007177	0.004314	0.014174	0.012347	0.009160	0.013920	0.006389	0.005821	0.019128	0.002232	0.001150	0.000730	0.006810	0.005019	0.007642	0.008385	0.012526	0.039393	0.012676	0.006121	0.009391	0.012476	0.010662	0.003583	0.003687	0.005459	0.000700	0.001098	0.002719	0.001384	0.007578	0.001568	0.006031	0.009567	0.064045	0.200301
of	0.001526	0.005061	0.032448	0.036683	0.022222	0.007587	0.027622	0.027260	0.035163	0.045210	0.087212	0.022552	0.009801	0.012734	0.099549	0.177543	0.030863	0.001191	0.003228	0.015388	0.027478	0.023834	0.004065	0.012712	0.008224	0.008969	0.021223	0.001485	0.000952	0.000353	0.020930	0.019570	0.013028	0.025159	0.003023	0.006835	0.009861	0.005857	0.010172	0.013237	0.005912	0.001845	0.002257	0.008879	0.000110	0.000542	0.002265	0.001105	0.001725	0.000553	0.001802	0.003093	0.005722	0.026381
for	0.006432	0.031761	0.042822	0.008973	0.008579	0.006722	0.013363	0.022264	0.018748	0.064788	0.039811	0.007756	0.019212	0.010841	0.035332	0.065100	0.037723	0.006773	0.017872	0.009973	0.017210	0.008881	0.006488	0.018000	0.006639	0.002985	0.030240	0.003693	0.002267	0.001463	0.008822	0.004391	0.012226	0.003538	0.005097	0.032662	0.026214	0.016540	0.020581	0.012947	0.005764	0.002701	0.005271	0.007818	0.000569	0.001604	0.002312	0.001795	0.003285	0.000896	0.002749	0.002524	0.023455	0.223527
##feit	0.010060	0.023847	0.018896	0.009594	0.018751	0.011768	0.014843	0.034781	0.035291	0.049539	0.037117	0.016300	0.027845	0.011100	0.030248	0.058365	0.045723	0.009329	0.014239	0.012308	0.016527	0.012156	0.007012	0.009937	0.005701	0.005615	0.021207	0.007271	0.002830	0.001769	0.005625	0.005320	0.011265	0.005557	0.007614	0.018381	0.017171	0.011892	0.014273	0.005900	0.006100	0.004354	0.007131	0.012903	0.001150	0.002605	0.003773	0.002312	0.005647	0.003068	0.005171	0.004779	0.033091	0.224952
##ed	0.005055	0.013782	0.039960	0.011948	0.011163	0.004809	0.019966	0.026516	0.016016	0.133151	0.153449	0.009471	0.016654	0.008921	0.049210	0.087561	0.028626	0.001793	0.006436	0.009101	0.025321	0.010907	0.003359	0.014718	0.004478	0.006358	0.030437	0.000462	0.000382	0.000414	0.006537	0.009747	0.005517	0.003695	0.002031	0.006171	0.023066	0.026269	0.029469	0.021965	0.006169	0.004837	0.005324	0.007449	0.000296	0.002170	0.002351	0.002560	0.004564	0.000750	0.001627	0.002683	0.016718	0.057611
property	0.015175	0.005094	0.015022	0.037725	0.032213	0.015820	0.032194	0.077613	0.131437	0.012353	0.041834	0.014476	0.005755	0.003078	0.030980	0.069442	0.043515	0.001597	0.000957	0.009684	0.013764	0.012226	0.004821	0.005210	0.002904	0.004953	0.012006	0.003476	0.001977	0.000289	0.002577	0.006465	0.013326	0.029019	0.002066	0.001460	0.002142	0.001690	0.001295	0.000757	0.001944	0.001299	0.001288	0.005966	0.000275	0.001253	0.001807	0.000817	0.002940	0.000729	0.004621	0.003270	0.021311	0.234092
must	0.007666	0.045182	0.030443	0.005940	0.005649	0.002933	0.002994	0.005911	0.006438	0.019146	0.010840	0.003755	0.009752	0.010517	0.017687	0.048671	0.013920	0.006347	0.013301	0.011662	0.008652	0.004497	0.011771	0.039896	0.006171	0.005298	0.019970	0.006480	0.002129	0.001501	0.004480	0.003106	0.005699	0.002303	0.008917	0.068887	0.118465	0.069489	0.039875	0.031897	0.023148	0.009437	0.036385	0.021356	0.002419	0.006052	0.007218	0.004395	0.005344	0.001187	0.001843	0.002440	0.029610	0.110926
be	0.003720	0.008875	0.013614	0.003252	0.002438	0.001677	0.003508	0.003907	0.001793	0.011166	0.011736	0.003148	0.008470	0.019803	0.044918	0.093792	0.011849	0.002699	0.017237	0.026315	0.030623	0.010529	0.010400	0.067355	0.009302	0.011024	0.027124	0.001339	0.000436	0.001144	0.023428	0.024809	0.014320	0.005101	0.005824	0.030434	0.114895	0.053994	0.033547	0.058829	0.014027	0.005370	0.008291	0.008085	0.000778	0.002485	0.003953	0.002441	0.004523	0.000872	0.001420	0.003305	0.015041	0.101034
