TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.012603	0.000490	0.000636	0.000891	0.000132	0.000058	0.000123	0.000087	0.000954	0.000755	0.000096	0.000239	0.000725	0.003089	0.001819	0.000671	0.001309	0.000897	0.000679	0.000067	0.000819	0.001134	0.000384	0.000907	0.000473	0.000105	0.000495	0.001886	0.001138	0.000122	0.000262	0.000286	0.001327	0.001541	0.009210	0.004040	0.012868	0.004791	0.003599	0.003185	0.015719	0.001223	0.005751	0.005862	0.006110	0.004635	0.001560	0.002967	0.062197	0.003191	0.001472	0.025263	0.324529	0.464626
Although	0.037785	0.060685	0.013523	0.001118	0.003765	0.000608	0.000473	0.001280	0.006745	0.005210	0.001012	0.002992	0.003521	0.001241	0.004239	0.001098	0.001631	0.000660	0.002156	0.000009	0.000440	0.000330	0.000390	0.000514	0.000053	0.000015	0.000081	0.000179	0.000129	0.000144	0.000032	0.000033	0.000324	0.000108	0.001120	0.012167	0.004834	0.000762	0.000260	0.000163	0.000341	0.000141	0.001005	0.000541	0.000261	0.000070	0.000119	0.000029	0.000048	0.000009	0.000002	0.000124	0.001841	0.823642
other	0.005304	0.084111	0.006590	0.003271	0.001273	0.000345	0.001385	0.000651	0.022823	0.002301	0.000191	0.001509	0.000143	0.001240	0.000513	0.000416	0.001298	0.000514	0.001081	0.000036	0.000054	0.000366	0.000043	0.000122	0.000057	0.000015	0.000014	0.000066	0.000086	0.000012	0.000025	0.000019	0.000059	0.000212	0.000239	0.001579	0.001239	0.000114	0.000026	0.000004	0.000101	0.000038	0.000030	0.000307	0.000048	0.000040	0.000011	0.000004	0.000164	0.000011	0.000006	0.000118	0.000478	0.859295
types	0.001197	0.003283	0.006611	0.000949	0.000646	0.006930	0.001384	0.002908	0.005883	0.000677	0.000069	0.000258	0.000055	0.000412	0.000126	0.000224	0.000548	0.000167	0.000105	0.000021	0.000109	0.000117	0.000036	0.000064	0.000024	0.000005	0.000023	0.000607	0.000061	0.000003	0.000004	0.000004	0.000146	0.000039	0.000119	0.000305	0.000868	0.000029	0.000042	0.000027	0.000040	0.000024	0.000070	0.000115	0.000066	0.000010	0.000007	0.000004	0.000312	0.000040	0.000012	0.000041	0.000064	0.964114
of	0.001627	0.010221	0.014860	0.639112	0.006270	0.001337	0.037744	0.003289	0.041475	0.008773	0.000166	0.000908	0.000023	0.000855	0.000071	0.000091	0.005861	0.001773	0.000883	0.000299	0.000236	0.001307	0.000076	0.000642	0.000278	0.000010	0.000015	0.000083	0.000088	0.000003	0.000028	0.000015	0.000034	0.000146	0.000136	0.000599	0.001788	0.000046	0.000004	0.000011	0.003686	0.000011	0.000020	0.003041	0.000070	0.000087	0.000049	0.000006	0.000378	0.000586	0.000194	0.000161	0.000257	0.210271
for	0.014570	0.004201	0.085591	0.094737	0.081031	0.069263	0.002390	0.003762	0.036990	0.050362	0.001835	0.002708	0.001057	0.001960	0.002262	0.000670	0.000618	0.000378	0.003111	0.000148	0.001508	0.000294	0.000130	0.000515	0.000043	0.000006	0.000033	0.000121	0.000014	0.000006	0.000009	0.000013	0.000078	0.000020	0.000242	0.000227	0.001679	0.000094	0.000065	0.000064	0.000267	0.000097	0.000054	0.000400	0.000352	0.000198	0.000003	0.000049	0.001886	0.000078	0.000002	0.000056	0.000426	0.533327
##feit	0.004154	0.001354	0.003037	0.002287	0.007672	0.105678	0.001252	0.002619	0.004010	0.004341	0.000995	0.000530	0.000125	0.000336	0.000511	0.000576	0.000390	0.000210	0.002210	0.000366	0.007513	0.000079	0.000133	0.000501	0.000017	0.000011	0.000048	0.000097	0.000010	0.000018	0.000021	0.000017	0.000146	0.000033	0.000083	0.000224	0.000233	0.000123	0.000092	0.000021	0.000060	0.000056	0.000025	0.000118	0.000062	0.000196	0.000022	0.000071	0.001060	0.000129	0.000001	0.000059	0.001384	0.844687
##ed	0.003663	0.000893	0.002300	0.043880	0.030558	0.074331	0.021385	0.007755	0.039485	0.026843	0.002416	0.001283	0.000067	0.000192	0.000090	0.000070	0.002098	0.000200	0.000743	0.000291	0.021041	0.000201	0.000017	0.000744	0.000034	0.000004	0.000150	0.000296	0.000121	0.000016	0.000009	0.000004	0.000212	0.000094	0.000026	0.000162	0.000215	0.000020	0.000016	0.000066	0.000533	0.000092	0.000027	0.000699	0.000095	0.000146	0.000036	0.000140	0.001890	0.000202	0.000020	0.000315	0.000732	0.713084
property	0.002747	0.004841	0.001936	0.000756	0.002372	0.012332	0.029848	0.135104	0.016405	0.002247	0.000662	0.003799	0.000041	0.000038	0.000025	0.000413	0.000595	0.000087	0.000206	0.000256	0.001420	0.002680	0.000065	0.000089	0.000164	0.000022	0.000127	0.000722	0.000036	0.000002	0.000025	0.000008	0.000101	0.000072	0.000044	0.000333	0.000181	0.000064	0.000027	0.000072	0.000137	0.000178	0.000078	0.000052	0.000007	0.000023	0.000014	0.000011	0.000627	0.000262	0.000050	0.000143	0.001000	0.776454
must	0.002263	0.003691	0.005210	0.006637	0.002264	0.000682	0.002318	0.003880	0.067762	0.059375	0.009429	0.029450	0.005036	0.000739	0.000087	0.000049	0.000454	0.000204	0.000601	0.000017	0.000161	0.000934	0.001382	0.001067	0.000460	0.000101	0.000169	0.000367	0.000091	0.000040	0.000013	0.000003	0.000029	0.000043	0.000143	0.000511	0.000851	0.000072	0.000082	0.000085	0.001286	0.000115	0.000110	0.000673	0.000304	0.000046	0.000007	0.000007	0.000060	0.000022	0.000015	0.000267	0.001282	0.789053
