TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.003249	0.014068	0.000101	0.000416	0.001038	0.003037	0.004382	0.004844	0.006926	0.002101	0.000524	0.003577	0.000629	0.003987	0.000603	0.002738	0.001250	0.001222	0.005207	0.000422	0.000301	0.003091	0.000433	0.000491	0.000970	0.000226	0.000297	0.001335	0.000204	0.000365	0.000203	0.000081	0.000031	0.000290	0.000271	0.001319	0.008584	0.002509	0.001219	0.000191	0.001266	0.001481	0.000959	0.002003	0.001018	0.001447	0.000669	0.000790	0.006418	0.001206	0.000564	0.001186	0.483641	0.414622
Although	0.000252	0.057289	0.050350	0.004179	0.000996	0.000168	0.000083	0.000254	0.001816	0.003871	0.000505	0.000075	0.000465	0.000227	0.000548	0.000336	0.000107	0.000021	0.000205	0.000071	0.000303	0.000036	0.000061	0.000110	0.000074	0.000052	0.000082	0.000129	0.000035	0.000013	0.000017	0.000007	0.000006	0.000008	0.000539	0.001294	0.002137	0.000722	0.000379	0.000139	0.000171	0.000085	0.000079	0.000260	0.000029	0.000039	0.000061	0.000013	0.000008	0.000014	0.000001	0.000014	0.048917	0.822349
other	0.000132	0.005472	0.037922	0.052847	0.008538	0.003043	0.003931	0.003585	0.018870	0.006713	0.001845	0.000850	0.000574	0.000308	0.000270	0.000657	0.000396	0.000124	0.000089	0.000366	0.000661	0.000282	0.000072	0.000030	0.000095	0.000043	0.000058	0.001171	0.000286	0.000009	0.000017	0.000012	0.000007	0.000050	0.000006	0.000197	0.000102	0.000047	0.000014	0.000060	0.000172	0.000041	0.000026	0.000561	0.000034	0.000008	0.000027	0.000012	0.000004	0.000032	0.000002	0.000011	0.039635	0.809683
types	0.001148	0.001561	0.001720	0.010989	0.023846	0.015993	0.024029	0.035120	0.076198	0.016599	0.003027	0.002022	0.001428	0.001970	0.000492	0.001315	0.002740	0.001994	0.000456	0.000130	0.000237	0.000631	0.000133	0.000061	0.000131	0.000073	0.000033	0.002781	0.001059	0.000015	0.000010	0.000017	0.000003	0.000039	0.000015	0.000150	0.000586	0.000235	0.000075	0.000029	0.000546	0.000135	0.000191	0.001098	0.000072	0.000039	0.000059	0.000042	0.000051	0.000403	0.000030	0.000470	0.145982	0.621794
of	0.000355	0.000264	0.002244	0.002246	0.001595	0.121253	0.095228	0.089108	0.204899	0.004372	0.000652	0.003258	0.000369	0.000054	0.000033	0.000531	0.003032	0.000273	0.000651	0.001155	0.001852	0.001975	0.000260	0.000099	0.000107	0.000021	0.000104	0.001889	0.000327	0.000003	0.000013	0.000005	0.000015	0.000032	0.000004	0.000058	0.000203	0.000026	0.000006	0.000004	0.000010	0.000007	0.000238	0.000790	0.000010	0.000013	0.000011	0.000008	0.000161	0.000614	0.000008	0.000110	0.055445	0.403998
for	0.000453	0.000076	0.000588	0.002640	0.001215	0.052403	0.070526	0.014876	0.009159	0.000764	0.000846	0.000924	0.000126	0.000781	0.000181	0.000704	0.000841	0.003644	0.000943	0.000917	0.000305	0.000087	0.000058	0.000036	0.000122	0.000019	0.000011	0.004606	0.000153	0.000020	0.000005	0.000013	0.000013	0.000126	0.000004	0.000047	0.000042	0.000027	0.000005	0.000019	0.000012	0.000011	0.000045	0.000357	0.000002	0.000006	0.000038	0.000004	0.000016	0.001481	0.000055	0.000045	0.065927	0.763678
##feit	0.002089	0.000172	0.000396	0.001491	0.005787	0.002693	0.001490	0.018972	0.072296	0.000598	0.000713	0.000566	0.000666	0.000191	0.000130	0.000268	0.001643	0.000602	0.000144	0.000010	0.000056	0.000070	0.000152	0.000008	0.000052	0.000058	0.000013	0.001772	0.000171	0.000006	0.000003	0.000009	0.000004	0.000059	0.000079	0.000130	0.000144	0.000032	0.000006	0.000002	0.000018	0.000015	0.000078	0.001414	0.000018	0.000006	0.000011	0.000008	0.000002	0.000009	0.000004	0.000184	0.112618	0.771873
##ed	0.000467	0.000121	0.000643	0.005822	0.013216	0.024887	0.013923	0.035291	0.273997	0.001158	0.000856	0.001679	0.001433	0.000150	0.000084	0.000204	0.003948	0.000660	0.000204	0.000055	0.000047	0.000198	0.000399	0.000019	0.000041	0.000056	0.000030	0.004598	0.000463	0.000009	0.000004	0.000005	0.000008	0.000044	0.000023	0.000048	0.000108	0.000008	0.000002	0.000002	0.000073	0.000018	0.000066	0.001113	0.000011	0.000002	0.000002	0.000001	0.000003	0.000022	0.000001	0.000013	0.087422	0.526342
property	0.004293	0.000490	0.000617	0.000598	0.008935	0.003522	0.001735	0.003754	0.005861	0.002711	0.000601	0.000226	0.005816	0.000657	0.000121	0.000232	0.001039	0.005907	0.003845	0.000029	0.000036	0.000022	0.000865	0.000050	0.000020	0.000041	0.000066	0.000682	0.000353	0.000242	0.000006	0.000033	0.000006	0.000015	0.000932	0.001323	0.000110	0.000078	0.000007	0.000011	0.000047	0.000376	0.000096	0.000740	0.000462	0.000064	0.000026	0.000033	0.000010	0.000097	0.000002	0.000038	0.173616	0.768506
must	0.000458	0.001042	0.015649	0.005220	0.002707	0.003288	0.007973	0.007237	0.008176	0.069394	0.268295	0.045718	0.014406	0.002196	0.000631	0.004502	0.000342	0.001595	0.001000	0.001840	0.002461	0.007772	0.001581	0.000470	0.002679	0.001489	0.000530	0.001318	0.000506	0.000431	0.001290	0.000431	0.000071	0.000121	0.000212	0.000562	0.000286	0.000127	0.000156	0.000214	0.000165	0.000051	0.000112	0.000362	0.000021	0.000095	0.000329	0.000165	0.000149	0.000181	0.000041	0.000463	0.082001	0.431491
be	0.000165	0.000420	0.004962	0.004529	0.002295	0.014273	0.031264	0.010829	0.024932	0.010340	0.065328	0.083558	0.005127	0.000456	0.000323	0.003206	0.000942	0.000630	0.001641	0.007436	0.004945	0.025821	0.002162	0.000980	0.003093	0.001686	0.000678	0.002795	0.000237	0.000200	0.001407	0.000278	0.000185	0.000372	0.000035	0.000184	0.000206	0.000036	0.000051	0.000088	0.000032	0.000039	0.000093	0.000385	0.000008	0.000023	0.000077	0.000041	0.000320	0.000128	0.000011	0.000065	0.071474	0.609209
sold	0.001619	0.002485	0.020446	0.015484	0.026358	0.015390	0.007563	0.011888	0.056099	0.005121	0.004722	0.006226	0.045745	0.002785	0.001843	0.000939	0.001999	0.001571	0.001232	0.000137	0.000107	0.000229	0.002440	0.000120	0.000190	0.002142	0.000210	0.001288	0.000257	0.000089	0.000016	0.000104	0.000010	0.000028	0.000200	0.000475	0.001942	0.000068	0.000049	0.000075	0.000224	0.000090	0.000029	0.000700	0.000036	0.000006	0.000013	0.000008	0.000006	0.000045	0.000005	0.000028	0.102605	0.656513
in	0.000297	0.001229	0.000619	0.000147	0.000046	0.000074	0.000131	0.000045	0.000030	0.000439	0.001604	0.000897	0.005267	0.745352	0.067552	0.056021	0.001599	0.000330	0.000486	0.000318	0.000670	0.000343	0.000055	0.000695	0.000209	0.000157	0.000102	0.000186	0.000130	0.000029	0.000352	0.000076	0.000045	0.000158	0.000006	0.000129	0.000349	0.000110	0.000154	0.000112	0.000280	0.000041	0.000072	0.000305	0.000019	0.000009	0.000017	0.000011	0.000019	0.000079	0.000017	0.000195	0.018296	0.094090
order	0.000469	0.000261	0.000364	0.000496	0.000059	0.000083	0.000157	0.000149	0.000062	0.000215	0.000824	0.000536	0.000772	0.062123	0.099114	0.201161	0.004211	0.000418	0.000201	0.001101	0.002587	0.000444	0.000137	0.000441	0.000583	0.000409	0.000125	0.000535	0.000152	0.000035	0.000562	0.000191	0.000340	0.001043	0.000007	0.000028	0.000043	0.000032	0.000014	0.000011	0.000021	0.000006	0.000015	0.000072	0.000003	0.000015	0.000020	0.000015	0.000011	0.000042	0.000007	0.000123	0.046724	0.572429
to	0.000290	0.000093	0.000224	0.000098	0.000036	0.000306	0.000629	0.000247	0.000161	0.000101	0.000379	0.000805	0.000360	0.016839	0.022617	0.421570	0.077450	0.000990	0.000622	0.002844	0.002145	0.003620	0.000077	0.000793	0.000672	0.000091	0.000195	0.000557	0.000239	0.000013	0.001003	0.000132	0.001019	0.002394	0.000009	0.000027	0.000082	0.000017	0.000008	0.000004	0.000011	0.000001	0.000026	0.000112	0.000001	0.000018	0.000010	0.000012	0.000075	0.000279	0.000021	0.000202	0.036073	0.403399
recognize	0.000344	0.000048	0.000406	0.000203	0.000306	0.000292	0.000124	0.000356	0.002299	0.000017	0.000025	0.000086	0.000222	0.001226	0.001442	0.006398	0.776469	0.001695	0.000626	0.000499	0.000521	0.000513	0.000388	0.000112	0.000190	0.000128	0.000166	0.001100	0.000294	0.000016	0.000130	0.000149	0.000923	0.001866	0.000051	0.000019	0.000062	0.000003	0.000002	0.000002	0.000016	0.000003	0.000012	0.000190	0.000002	0.000005	0.000004	0.000005	0.000025	0.000056	0.000008	0.000014	0.017676	0.182267
revenue	0.004179	0.000104	0.000473	0.000358	0.002402	0.000945	0.000591	0.000881	0.003257	0.000212	0.000064	0.000093	0.002759	0.001087	0.001172	0.002020	0.012665	0.016000	0.004928	0.000064	0.000084	0.000148	0.003679	0.000278	0.000067	0.000056	0.000111	0.001100	0.000384	0.000113	0.000015	0.000061	0.000168	0.000199	0.002574	0.000529	0.000081	0.000012	0.000001	0.000001	0.000010	0.000032	0.000044	0.000363	0.000046	0.000011	0.000012	0.000007	0.000006	0.000055	0.000003	0.000003	0.130286	0.805209
,	0.002216	0.011557	0.006410	0.000730	0.000593	0.000270	0.000655	0.000459	0.007010	0.000387	0.001019	0.001492	0.000176	0.000431	0.000738	0.002290	0.002976	0.001713	0.183992	0.004837	0.005137	0.014888	0.008316	0.071403	0.003278	0.003804	0.002480	0.000174	0.000041	0.000273	0.010811	0.000513	0.003099	0.000638	0.010660	0.110908	0.060114	0.004114	0.000963	0.000064	0.000093	0.000085	0.001263	0.001270	0.000078	0.000183	0.000031	0.000016	0.000071	0.000025	0.000025	0.000022	0.059870	0.395341
or	0.000040	0.001633	0.003660	0.001134	0.000061	0.000633	0.001617	0.001787	0.003395	0.006777	0.014362	0.023116	0.002021	0.000423	0.001066	0.004356	0.003630	0.000477	0.003999	0.042488	0.264142	0.422678	0.008393	0.088223	0.020052	0.002043	0.000795	0.000041	0.000055	0.000035	0.012608	0.000853	0.000164	0.000415	0.000158	0.000386	0.001210	0.000491	0.000377	0.000283	0.000198	0.000015	0.000026	0.000066	0.000002	0.000023	0.000011	0.000010	0.000098	0.000095	0.000020	0.000117	0.007332	0.051914
construct	0.001710	0.000289	0.000954	0.001388	0.000935	0.000936	0.001534	0.008670	0.011252	0.001132	0.001352	0.001238	0.000381	0.000445	0.000650	0.003379	0.005995	0.001537	0.001505	0.010684	0.041519	0.046727	0.011550	0.003102	0.002811	0.001080	0.000260	0.000685	0.000414	0.000042	0.001183	0.000240	0.000137	0.001141	0.000109	0.000487	0.001347	0.000263	0.000379	0.000146	0.001407	0.000146	0.000284	0.000598	0.000016	0.000017	0.000011	0.000044	0.000115	0.001207	0.000368	0.004864	0.063733	0.757603
##ively	0.000192	0.000052	0.000205	0.000238	0.000561	0.002141	0.002113	0.009466	0.009158	0.000916	0.004376	0.016949	0.000715	0.000093	0.000180	0.002691	0.001558	0.002728	0.001546	0.009207	0.008798	0.305795	0.011175	0.002979	0.015932	0.002939	0.000582	0.000633	0.000111	0.000095	0.002852	0.000531	0.000427	0.001323	0.000117	0.000072	0.000102	0.000027	0.000041	0.000015	0.000058	0.000025	0.000050	0.000099	0.000001	0.000005	0.000002	0.000005	0.000050	0.000082	0.000028	0.000446	0.064579	0.514938
sold	0.000569	0.000949	0.007730	0.010810	0.029345	0.007160	0.003937	0.008196	0.063048	0.001761	0.003339	0.002413	0.023723	0.001724	0.003847	0.001382	0.011045	0.005199	0.002559	0.000969	0.000609	0.001482	0.056166	0.001408	0.001417	0.024535	0.000999	0.001419	0.000458	0.000465	0.000207	0.002587	0.000219	0.000341	0.001146	0.001011	0.004080	0.000139	0.000123	0.000078	0.001134	0.000200	0.000075	0.001591	0.000043	0.000005	0.000010	0.000005	0.000007	0.000114	0.000011	0.000021	0.070492	0.637694
(	0.000980	0.001867	0.000141	0.000153	0.000042	0.000100	0.000179	0.000086	0.000096	0.000101	0.000178	0.000380	0.000390	0.001387	0.002855	0.001875	0.000283	0.000321	0.004248	0.001938	0.002003	0.001126	0.007243	0.241970	0.007381	0.004548	0.001120	0.000150	0.000119	0.002134	0.005973	0.001255	0.000680	0.000600	0.000629	0.000567	0.001038	0.000119	0.000101	0.000060	0.000074	0.000054	0.000022	0.000148	0.000009	0.000011	0.000008	0.000005	0.000007	0.000008	0.000003	0.000014	0.079446	0.623770
if	0.000237	0.000156	0.000216	0.000213	0.000076	0.000158	0.000126	0.000308	0.001012	0.000218	0.000737	0.000481	0.000850	0.001213	0.002261	0.002987	0.003594	0.000411	0.000194	0.007378	0.017526	0.005258	0.009112	0.029395	0.085858	0.044872	0.008535	0.021534	0.005349	0.009901	0.060627	0.019633	0.013573	0.009674	0.000515	0.000042	0.000020	0.000009	0.000029	0.000019	0.000029	0.000056	0.000032	0.000052	0.000004	0.000014	0.000153	0.000052	0.000049	0.000109	0.000044	0.000067	0.043774	0.591260
transferred	0.001371	0.001667	0.007995	0.006869	0.012220	0.008443	0.001823	0.008473	0.042175	0.000962	0.003005	0.001725	0.003429	0.001868	0.002458	0.002993	0.009414	0.001767	0.001558	0.001882	0.001231	0.002384	0.020913	0.009474	0.020513	0.081889	0.008072	0.021042	0.010654	0.008960	0.005030	0.008952	0.001456	0.004562	0.001733	0.000531	0.001940	0.000046	0.000093	0.000054	0.000540	0.000149	0.000146	0.000965	0.000058	0.000012	0.000014	0.000014	0.000008	0.000030	0.000009	0.000046	0.079696	0.586688
to	0.001480	0.000201	0.000521	0.000435	0.000045	0.000731	0.000203	0.000180	0.001650	0.000149	0.000058	0.000138	0.000091	0.000096	0.000326	0.002241	0.008225	0.000184	0.000089	0.000570	0.000578	0.000139	0.000954	0.002656	0.001333	0.005179	0.108629	0.075382	0.280813	0.000737	0.000236	0.000458	0.004927	0.007820	0.000113	0.000012	0.000045	0.000004	0.000004	0.000008	0.000079	0.000005	0.000068	0.000196	0.000006	0.000029	0.000008	0.000008	0.000009	0.000018	0.000002	0.000009	0.023539	0.468385
another	0.001521	0.000395	0.000757	0.002357	0.000123	0.000999	0.000451	0.000380	0.002736	0.000830	0.000220	0.000964	0.002790	0.001927	0.001679	0.003901	0.009148	0.000825	0.000262	0.000964	0.000885	0.000722	0.000522	0.001032	0.002087	0.001370	0.040823	0.184007	0.297321	0.002301	0.000427	0.000195	0.002717	0.005529	0.000301	0.000038	0.000049	0.000018	0.000015	0.000117	0.000519	0.000017	0.000069	0.000632	0.000021	0.000033	0.000027	0.000021	0.000012	0.000029	0.000007	0.000039	0.024174	0.400694
Federal	0.004104	0.000057	0.000044	0.000600	0.000363	0.000185	0.000243	0.000312	0.002063	0.000584	0.000154	0.000399	0.000717	0.000299	0.000111	0.000412	0.000847	0.001555	0.000237	0.000048	0.000118	0.000149	0.000413	0.000092	0.000195	0.000151	0.000661	0.014770	0.040369	0.000835	0.000118	0.000130	0.000213	0.003275	0.000292	0.000175	0.000027	0.000030	0.000005	0.000004	0.000143	0.000034	0.000065	0.001005	0.000152	0.000116	0.000049	0.000122	0.000015	0.000032	0.000013	0.000225	0.119575	0.803103
agency	0.004081	0.000207	0.000425	0.000708	0.001564	0.000755	0.000313	0.000630	0.001523	0.000781	0.000338	0.000213	0.000858	0.000490	0.000239	0.000455	0.000399	0.000750	0.000696	0.000040	0.000034	0.000048	0.000559	0.000113	0.000156	0.000202	0.001023	0.005934	0.006251	0.001837	0.000038	0.000049	0.000124	0.000204	0.001179	0.000130	0.000077	0.000010	0.000005	0.000002	0.000020	0.000030	0.000086	0.000183	0.000072	0.000049	0.000036	0.000035	0.000009	0.000013	0.000001	0.000009	0.110944	0.855071
or	0.000211	0.000389	0.000202	0.000191	0.000009	0.000347	0.000485	0.000088	0.000181	0.000718	0.002121	0.005807	0.000899	0.000287	0.001999	0.005687	0.003670	0.001342	0.001107	0.008171	0.022185	0.039492	0.007433	0.196569	0.044782	0.058307	0.014522	0.000701	0.001810	0.016751	0.124669	0.200032	0.041991	0.012652	0.000568	0.000065	0.000320	0.000043	0.000018	0.000093	0.000160	0.000069	0.000062	0.000266	0.000048	0.000225	0.000195	0.000117	0.000240	0.000690	0.000063	0.000038	0.031995	0.148922
placed	0.000642	0.000196	0.000311	0.000284	0.000175	0.000793	0.000157	0.000121	0.000580	0.000084	0.000239	0.000238	0.001824	0.001419	0.003936	0.004247	0.011412	0.004097	0.001100	0.002381	0.000795	0.000675	0.018554	0.011937	0.004350	0.061481	0.004585	0.003325	0.001746	0.015650	0.006874	0.108171	0.015609	0.010642	0.001263	0.000185	0.000483	0.000040	0.000062	0.000033	0.000161	0.000085	0.000087	0.000290	0.000032	0.000028	0.000028	0.000049	0.000047	0.000739	0.000039	0.000101	0.072765	0.624855
into	0.000250	0.000074	0.000098	0.000052	0.000006	0.000028	0.000018	0.000010	0.000061	0.000006	0.000022	0.000092	0.000036	0.000590	0.001227	0.005545	0.020838	0.001571	0.002092	0.004081	0.002292	0.000660	0.002249	0.001751	0.001874	0.007542	0.012976	0.001474	0.000882	0.010294	0.006840	0.016154	0.174060	0.242853	0.000364	0.000079	0.000117	0.000010	0.000034	0.000014	0.000086	0.000026	0.000098	0.000203	0.000033	0.000145	0.000116	0.000157	0.000282	0.000448	0.000079	0.000204	0.035693	0.443215
