TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.043138	0.000135	0.000258	0.001771	0.000548	0.000394	0.001374	0.000364	0.002133	0.001552	0.000073	0.000235	0.000071	0.000079	0.000059	0.000375	0.000226	0.000043	0.000074	0.000058	0.000290	0.000088	0.000123	0.000139	0.000237	0.000130	0.000644	0.000765	0.001051	0.000029	0.000108	0.000158	0.000112	0.000132	0.000040	0.000095	0.001338	0.002621	0.000927	0.001531	0.001362	0.000248	0.000689	0.001886	0.000127	0.000116	0.000175	0.000209	0.000155	0.000051	0.000213	0.000653	0.231426	0.699176
Although	0.001379	0.004469	0.008870	0.004858	0.009466	0.001078	0.005079	0.001834	0.009385	0.017235	0.002865	0.003588	0.001619	0.000582	0.000388	0.001211	0.000294	0.000842	0.003702	0.000100	0.000285	0.000857	0.000493	0.000520	0.000691	0.000230	0.001756	0.001275	0.001594	0.000161	0.000178	0.000146	0.000129	0.000268	0.000808	0.006126	0.012194	0.012325	0.004059	0.001273	0.003700	0.000601	0.003068	0.002563	0.000034	0.000207	0.000107	0.000093	0.000110	0.000076	0.000066	0.000108	0.152473	0.712582
other	0.000768	0.001114	0.003396	0.032012	0.002261	0.005356	0.022596	0.004254	0.041152	0.066854	0.008322	0.043526	0.005695	0.009101	0.001609	0.018492	0.000368	0.000131	0.001377	0.000622	0.000629	0.006889	0.001836	0.001717	0.011485	0.000292	0.000247	0.000311	0.000449	0.000054	0.001718	0.000208	0.000071	0.000533	0.000119	0.001921	0.002526	0.001580	0.000058	0.000109	0.000506	0.000012	0.000003	0.000202	0.000002	0.000035	0.000009	0.000006	0.000166	0.000061	0.000249	0.000398	0.130407	0.566185
types	0.002384	0.001903	0.005195	0.020549	0.019142	0.009634	0.082930	0.039193	0.066957	0.163358	0.023261	0.063994	0.014500	0.018485	0.008316	0.040880	0.002039	0.000481	0.003610	0.001746	0.004916	0.042731	0.003098	0.003347	0.033291	0.002126	0.002607	0.001542	0.001083	0.000280	0.014415	0.001797	0.000412	0.001377	0.000395	0.002870	0.010575	0.006701	0.000962	0.001202	0.001552	0.000245	0.000210	0.000849	0.000047	0.000326	0.000115	0.000114	0.001487	0.000218	0.000491	0.002146	0.083605	0.184310
of	0.000312	0.000236	0.001278	0.107774	0.010768	0.004407	0.113726	0.018727	0.421971	0.098538	0.008988	0.066450	0.001453	0.001498	0.000748	0.020087	0.001178	0.000021	0.000550	0.000677	0.001502	0.033048	0.000614	0.000871	0.023306	0.000535	0.000541	0.000452	0.001439	0.000007	0.001803	0.000382	0.000138	0.000975	0.000030	0.000337	0.004107	0.002961	0.000082	0.000172	0.001453	0.000010	0.000025	0.003288	0.000004	0.000073	0.000021	0.000015	0.000247	0.000036	0.000205	0.001322	0.012131	0.028483
for	0.000271	0.000138	0.000733	0.003253	0.000975	0.002818	0.009740	0.001121	0.014610	0.001910	0.000371	0.001344	0.000471	0.000179	0.000152	0.001613	0.000315	0.000109	0.000140	0.000458	0.000185	0.000313	0.000369	0.000162	0.000371	0.000274	0.000484	0.001313	0.000149	0.000004	0.000065	0.000155	0.000130	0.000231	0.000107	0.001000	0.000436	0.000407	0.000052	0.000150	0.000060	0.000017	0.000027	0.000170	0.000011	0.000044	0.000015	0.000013	0.000238	0.000382	0.000180	0.000253	0.151636	0.799875
##feit	0.000904	0.000970	0.021313	0.023555	0.019658	0.005064	0.010197	0.006781	0.018266	0.005668	0.001773	0.002497	0.002951	0.000796	0.000699	0.004264	0.005114	0.000336	0.001407	0.000693	0.001157	0.000854	0.000643	0.000898	0.001513	0.000522	0.001620	0.000721	0.000260	0.000060	0.000308	0.000282	0.000204	0.000329	0.000365	0.000440	0.000871	0.001220	0.000162	0.000328	0.000127	0.000109	0.000175	0.000332	0.000053	0.000228	0.000066	0.000141	0.000577	0.000306	0.000356	0.001469	0.203970	0.646428
##ed	0.000450	0.000307	0.007049	0.091683	0.052520	0.016005	0.094155	0.024601	0.315501	0.016720	0.003452	0.011328	0.000778	0.000450	0.000359	0.006689	0.005385	0.000091	0.000574	0.000518	0.001085	0.003983	0.000662	0.000658	0.008196	0.000759	0.001518	0.001205	0.001044	0.000020	0.000901	0.000242	0.000156	0.001530	0.000149	0.000246	0.001121	0.002386	0.000148	0.000544	0.001688	0.000096	0.000143	0.003002	0.000018	0.000141	0.000020	0.000061	0.000751	0.000156	0.000507	0.002279	0.087895	0.228072
property	0.001341	0.000659	0.004164	0.041488	0.060452	0.012099	0.074592	0.074143	0.048191	0.014544	0.010941	0.009461	0.002157	0.001400	0.002227	0.010267	0.006513	0.000996	0.000923	0.001157	0.002523	0.005330	0.001982	0.002455	0.031325	0.003141	0.002733	0.002443	0.000319	0.000391	0.004894	0.002312	0.000713	0.003037	0.000893	0.000988	0.001911	0.002670	0.000699	0.001196	0.001830	0.001253	0.000254	0.000722	0.000306	0.000566	0.000080	0.000279	0.001878	0.000824	0.001318	0.005860	0.138877	0.396283
must	0.001152	0.001319	0.004977	0.012525	0.010792	0.004476	0.007672	0.002468	0.010216	0.002294	0.000720	0.005279	0.000758	0.000368	0.000173	0.000828	0.000983	0.000235	0.000495	0.000337	0.000436	0.000768	0.000776	0.000301	0.003021	0.000395	0.002514	0.004079	0.003695	0.000047	0.000147	0.000108	0.000239	0.000733	0.000387	0.000130	0.000646	0.000357	0.000096	0.000097	0.000252	0.000031	0.000089	0.000636	0.000006	0.000090	0.000059	0.000111	0.000306	0.000102	0.000188	0.000560	0.187148	0.723383
