TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.096438	0.011949	0.006546	0.005630	0.010607	0.004241	0.003328	0.002854	0.003374	0.006296	0.006283	0.002521	0.002510	0.003006	0.002186	0.005930	0.000904	0.002797	0.003439	0.000721	0.001169	0.002653	0.003181	0.003025	0.001811	0.000798	0.001173	0.002196	0.000527	0.001792	0.001279	0.000888	0.001093	0.000681	0.001056	0.004965	0.005005	0.003322	0.003431	0.002311	0.000778	0.001665	0.002362	0.001519	0.002343	0.001884	0.003872	0.001004	0.003469	0.000693	0.002561	0.001705	0.010844	0.741388
Although	0.157896	0.018867	0.120559	0.112483	0.107137	0.016264	0.012964	0.026680	0.010711	0.161208	0.021969	0.010359	0.010750	0.012013	0.029309	0.022132	0.003652	0.012890	0.004337	0.001788	0.002577	0.003226	0.001872	0.000366	0.000527	0.000174	0.000117	0.000443	0.000243	0.000982	0.001306	0.000911	0.000534	0.000219	0.003987	0.029462	0.004228	0.004351	0.002216	0.000514	0.000447	0.000163	0.000921	0.000361	0.000534	0.000155	0.000375	0.000300	0.000097	0.000142	0.000110	0.000306	0.001026	0.062840
other	0.063209	0.010410	0.015444	0.513553	0.138177	0.017966	0.007959	0.016814	0.044052	0.080061	0.003945	0.003160	0.003891	0.004584	0.002695	0.003815	0.004803	0.006665	0.003273	0.000928	0.006554	0.001980	0.001164	0.000272	0.000335	0.000552	0.000015	0.000084	0.000182	0.000141	0.000221	0.000574	0.000581	0.000427	0.000451	0.005334	0.000958	0.002371	0.000809	0.000178	0.000814	0.000114	0.000240	0.000160	0.000028	0.000044	0.000050	0.000130	0.000019	0.000037	0.000049	0.000189	0.000566	0.028975
types	0.082595	0.002726	0.002793	0.005963	0.061053	0.135744	0.219540	0.050587	0.218498	0.067180	0.005499	0.006709	0.006030	0.006532	0.001744	0.004477	0.010978	0.006103	0.002682	0.003920	0.007908	0.013947	0.003430	0.000890	0.003839	0.001341	0.000161	0.000290	0.000766	0.000486	0.000652	0.000213	0.000748	0.001506	0.001198	0.007178	0.002379	0.001700	0.004477	0.000913	0.000730	0.000801	0.001884	0.000952	0.000087	0.000033	0.000064	0.000032	0.000124	0.000279	0.000217	0.000639	0.001674	0.037109
of	0.022455	0.000675	0.001874	0.006662	0.019409	0.011507	0.221100	0.409365	0.171231	0.084614	0.005669	0.001604	0.001224	0.003140	0.000414	0.000935	0.001263	0.001843	0.000820	0.000141	0.006873	0.002104	0.003780	0.000176	0.000531	0.000506	0.000023	0.000077	0.000062	0.000015	0.000013	0.000007	0.000019	0.000067	0.000125	0.000754	0.000283	0.000769	0.001222	0.000077	0.000550	0.000324	0.000437	0.000070	0.000008	0.000006	0.000004	0.000021	0.000002	0.000026	0.000079	0.000436	0.000761	0.013851
for	0.053383	0.000807	0.001729	0.004157	0.017974	0.014237	0.271534	0.233298	0.112254	0.023161	0.005157	0.007120	0.002064	0.001169	0.000883	0.001828	0.001715	0.002347	0.001202	0.000639	0.001299	0.003598	0.008417	0.000590	0.001697	0.002433	0.000630	0.000546	0.000090	0.000091	0.000075	0.000069	0.000082	0.000089	0.000285	0.001900	0.000338	0.001338	0.002379	0.000258	0.000363	0.000390	0.001413	0.000137	0.000033	0.000024	0.000031	0.000013	0.000012	0.000034	0.000051	0.000257	0.000985	0.213394
##feit	0.084287	0.000605	0.000160	0.002408	0.012243	0.007854	0.005888	0.017029	0.161975	0.033391	0.032043	0.017076	0.017097	0.002572	0.002796	0.001795	0.004326	0.001717	0.000323	0.000514	0.000409	0.001769	0.005790	0.002825	0.003704	0.017601	0.000904	0.001335	0.000802	0.000397	0.000133	0.000967	0.000115	0.000052	0.000145	0.001405	0.000251	0.000567	0.000897	0.000844	0.000716	0.002095	0.001262	0.000781	0.000584	0.000126	0.000112	0.000042	0.000021	0.000045	0.000061	0.000418	0.004781	0.541947
##ed	0.050872	0.000790	0.000218	0.001565	0.004078	0.002267	0.009558	0.013503	0.475468	0.114008	0.031875	0.016294	0.015586	0.012573	0.001387	0.001988	0.005321	0.001289	0.000115	0.000034	0.000961	0.001470	0.003717	0.000640	0.003731	0.006238	0.000651	0.001371	0.002635	0.000439	0.000036	0.000020	0.000022	0.000038	0.000076	0.000241	0.000168	0.000261	0.000278	0.000146	0.000932	0.001971	0.001418	0.000579	0.000583	0.000096	0.000013	0.000053	0.000005	0.000007	0.000018	0.000129	0.001665	0.210606
property	0.039653	0.000662	0.000362	0.000445	0.001842	0.001302	0.006727	0.020765	0.008784	0.027989	0.032639	0.030011	0.012386	0.002827	0.010999	0.007312	0.001386	0.000854	0.000330	0.000066	0.000229	0.002599	0.001066	0.000646	0.002174	0.011459	0.002714	0.001730	0.001383	0.001109	0.000679	0.000206	0.000090	0.000107	0.000262	0.000997	0.000261	0.000310	0.000936	0.000123	0.000586	0.006231	0.008099	0.001298	0.001899	0.000219	0.000146	0.000078	0.000017	0.000060	0.000112	0.000386	0.001416	0.743031
must	0.045138	0.003101	0.001205	0.001963	0.001049	0.002137	0.013501	0.008119	0.036457	0.017051	0.075332	0.273790	0.159399	0.133507	0.026035	0.074498	0.004344	0.002808	0.000867	0.000101	0.000046	0.000466	0.001268	0.000820	0.001737	0.002545	0.004459	0.002645	0.001158	0.002046	0.000671	0.000304	0.000107	0.000058	0.000125	0.000274	0.000023	0.000015	0.000329	0.000496	0.000401	0.000728	0.003028	0.004676	0.000858	0.000086	0.000694	0.000071	0.000086	0.000028	0.000044	0.000052	0.000532	0.088719
