TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.145651	0.006057	0.002657	0.030682	0.003425	0.000658	0.014379	0.003834	0.073952	0.022122	0.003185	0.006512	0.000554	0.002234	0.001447	0.014829	0.016363	0.000847	0.004361	0.003595	0.008244	0.003235	0.003761	0.003007	0.004833	0.001129	0.003346	0.023231	0.010205	0.002219	0.002442	0.000661	0.009144	0.004437	0.000495	0.001844	0.002269	0.016354	0.001127	0.003505	0.008650	0.000549	0.000878	0.010628	0.000621	0.009966	0.029103	0.001965	0.000772	0.002174	0.007967	0.002852	0.005184	0.455861
Although	0.066660	0.021813	0.009642	0.027821	0.014107	0.002471	0.009302	0.009627	0.013671	0.017507	0.009205	0.002753	0.003235	0.008496	0.005445	0.016469	0.003743	0.006849	0.018567	0.008820	0.028625	0.001420	0.052286	0.015432	0.009357	0.004342	0.009105	0.013793	0.010301	0.008823	0.023558	0.003629	0.007836	0.003172	0.009348	0.010929	0.010984	0.011938	0.005376	0.007574	0.019487	0.003661	0.003173	0.011188	0.004636	0.006366	0.034281	0.017063	0.001043	0.000534	0.002698	0.010060	0.028939	0.332839
other	0.070262	0.007874	0.004082	0.019467	0.007830	0.000817	0.009548	0.004832	0.019777	0.014749	0.009591	0.003152	0.002324	0.005905	0.003777	0.004994	0.004453	0.003416	0.030870	0.006065	0.018179	0.001385	0.016122	0.007393	0.005651	0.003025	0.005456	0.007175	0.005249	0.013264	0.018044	0.006244	0.005797	0.001951	0.007254	0.006534	0.009735	0.010731	0.004146	0.005425	0.008256	0.002475	0.002581	0.008362	0.001917	0.008228	0.016008	0.008171	0.001037	0.000393	0.001069	0.004963	0.013790	0.530205
types	0.149669	0.004643	0.004599	0.015727	0.007091	0.001377	0.008935	0.007852	0.007254	0.014426	0.004976	0.002097	0.001509	0.001926	0.003269	0.008499	0.001997	0.008000	0.042006	0.004975	0.028167	0.001302	0.011152	0.023472	0.003553	0.003521	0.007568	0.007051	0.002262	0.010417	0.008062	0.001971	0.002139	0.002859	0.003577	0.008910	0.018652	0.021996	0.006572	0.011535	0.018396	0.001837	0.002993	0.006961	0.002328	0.010745	0.013055	0.015286	0.000812	0.000707	0.001553	0.007968	0.016171	0.415622
of	0.094931	0.009703	0.005157	0.047577	0.011035	0.001290	0.012224	0.008490	0.037040	0.029510	0.013198	0.005062	0.003182	0.005562	0.007368	0.013580	0.006120	0.006304	0.030711	0.005779	0.073914	0.002023	0.038517	0.014692	0.006817	0.004893	0.012221	0.017696	0.004599	0.013596	0.008510	0.002544	0.006850	0.003279	0.006172	0.011616	0.008225	0.028572	0.008059	0.008158	0.017756	0.002402	0.002701	0.017314	0.003116	0.019019	0.029940	0.015641	0.001265	0.000560	0.003060	0.009688	0.023938	0.218826
for	0.030464	0.004371	0.001137	0.002939	0.005002	0.000209	0.012544	0.004548	0.012582	0.002766	0.001806	0.002589	0.002037	0.003357	0.002856	0.001750	0.000997	0.010560	0.003275	0.003018	0.024189	0.000870	0.018661	0.001000	0.001205	0.003060	0.002492	0.004160	0.000557	0.002048	0.003798	0.002791	0.002000	0.002203	0.002800	0.024296	0.001381	0.002134	0.003912	0.002141	0.003759	0.001598	0.002127	0.004003	0.001299	0.001999	0.005329	0.002314	0.000705	0.000431	0.002396	0.002907	0.061861	0.694769
##feit	0.015233	0.002923	0.000691	0.001138	0.009974	0.002048	0.028690	0.006551	0.017314	0.001756	0.002492	0.006104	0.002471	0.002567	0.003488	0.006671	0.009544	0.005063	0.001042	0.000561	0.007052	0.003418	0.003374	0.000824	0.002304	0.004338	0.004268	0.005700	0.001977	0.000400	0.003073	0.003329	0.004759	0.003956	0.000815	0.010919	0.001340	0.002021	0.007898	0.001062	0.001672	0.001590	0.006082	0.004425	0.000584	0.002467	0.002118	0.000843	0.001343	0.002912	0.002646	0.005885	0.033241	0.735042
##ed	0.096169	0.003593	0.001192	0.009405	0.005711	0.001007	0.025506	0.007725	0.017423	0.011207	0.003036	0.004544	0.001274	0.004227	0.001976	0.008912	0.007909	0.010941	0.003583	0.005422	0.049566	0.002485	0.036182	0.002676	0.003876	0.002711	0.006497	0.021417	0.004309	0.001568	0.006646	0.002634	0.006309	0.003899	0.004464	0.023260	0.002195	0.013235	0.003476	0.011967	0.008677	0.001369	0.001692	0.021778	0.000865	0.007091	0.016074	0.004114	0.001374	0.001784	0.005371	0.013949	0.053535	0.422193
property	0.137773	0.000996	0.000555	0.005196	0.009149	0.001646	0.083392	0.009714	0.060372	0.004010	0.001422	0.013247	0.001819	0.001738	0.003437	0.006110	0.062667	0.006681	0.001722	0.005200	0.043629	0.006880	0.007076	0.001592	0.009678	0.004737	0.005027	0.029954	0.003691	0.000922	0.003912	0.002482	0.028175	0.006030	0.001227	0.011892	0.000361	0.008652	0.005409	0.000941	0.003877	0.001409	0.001727	0.022055	0.000328	0.007930	0.007132	0.002199	0.001174	0.004636	0.012037	0.016684	0.046432	0.273268
must	0.071351	0.009250	0.005142	0.019492	0.008797	0.001401	0.039203	0.016276	0.028745	0.020556	0.006934	0.004415	0.001715	0.005797	0.007264	0.012471	0.010090	0.005321	0.015411	0.006914	0.068806	0.001926	0.039489	0.028755	0.009647	0.004672	0.010627	0.031648	0.005381	0.007532	0.020928	0.002212	0.007639	0.001887	0.004969	0.012478	0.014765	0.016682	0.004051	0.012951	0.023292	0.001694	0.001341	0.037692	0.004317	0.007951	0.034703	0.021079	0.001599	0.002126	0.008707	0.008295	0.024861	0.218754
be	0.055149	0.006768	0.002907	0.023481	0.006908	0.000836	0.042031	0.009369	0.036138	0.026730	0.005371	0.010247	0.001355	0.010144	0.003670	0.010694	0.004793	0.003133	0.014829	0.008027	0.034438	0.003816	0.014980	0.014608	0.008114	0.004023	0.007988	0.017627	0.004205	0.006906	0.025269	0.004638	0.006810	0.003397	0.001688	0.005569	0.006676	0.011857	0.003683	0.011178	0.017621	0.001172	0.001521	0.033250	0.001488	0.008983	0.020641	0.010139	0.001477	0.001601	0.004128	0.011328	0.016634	0.389968
sold	0.062687	0.000337	0.000375	0.001340	0.004475	0.000265	0.008120	0.002623	0.016021	0.000591	0.000819	0.002043	0.000601	0.000533	0.000799	0.001016	0.007358	0.002445	0.000919	0.000368	0.006481	0.000951	0.001635	0.000460	0.001230	0.001208	0.001505	0.003126	0.000516	0.000336	0.001892	0.000654	0.009090	0.005029	0.000422	0.005989	0.000406	0.001355	0.001699	0.000249	0.000432	0.000618	0.001871	0.002012	0.000215	0.001553	0.003507	0.000453	0.000219	0.000507	0.000303	0.002291	0.017468	0.810583
in	0.051211	0.010037	0.004552	0.025010	0.004242	0.000621	0.007266	0.003155	0.016054	0.012909	0.010901	0.002398	0.001852	0.011532	0.005631	0.008041	0.002898	0.003190	0.013827	0.003287	0.023273	0.001403	0.017734	0.006961	0.006539	0.003842	0.004462	0.006939	0.004554	0.005435	0.013056	0.004005	0.009132	0.002452	0.006610	0.008956	0.006388	0.010517	0.002419	0.011096	0.024828	0.001816	0.003063	0.012391	0.003180	0.008267	0.021094	0.009233	0.001274	0.000360	0.002493	0.006075	0.015380	0.536155
order	0.043967	0.005460	0.001699	0.012062	0.003873	0.000417	0.043221	0.006658	0.021264	0.013640	0.006200	0.003170	0.002033	0.009609	0.004563	0.009867	0.008244	0.001419	0.005671	0.000405	0.025214	0.001260	0.005770	0.005079	0.024969	0.003122	0.004550	0.010562	0.002120	0.002530	0.034176	0.007366	0.010966	0.003590	0.001509	0.003575	0.003451	0.003507	0.002366	0.007219	0.014670	0.001610	0.001578	0.016487	0.000806	0.003228	0.018556	0.006084	0.000994	0.000375	0.000619	0.005958	0.009007	0.553688
to	0.085627	0.011392	0.005588	0.030541	0.006788	0.001821	0.011133	0.007524	0.017400	0.050196	0.010913	0.012286	0.002279	0.014127	0.004825	0.015451	0.004226	0.005506	0.008180	0.004636	0.031890	0.006096	0.019264	0.020579	0.014531	0.003869	0.008415	0.012464	0.003984	0.002780	0.019769	0.001869	0.006007	0.006828	0.005365	0.012165	0.010245	0.023172	0.003958	0.013246	0.031786	0.001801	0.003577	0.011614	0.005080	0.014387	0.033625	0.013204	0.001553	0.001080	0.004153	0.010206	0.013849	0.317147
recognize	0.078622	0.001374	0.000517	0.004183	0.002009	0.000266	0.013989	0.003662	0.014576	0.006346	0.002187	0.002323	0.000769	0.003483	0.002941	0.006266	0.005221	0.002872	0.002005	0.001130	0.022088	0.001009	0.007527	0.001151	0.003560	0.003352	0.002237	0.011474	0.005320	0.001070	0.010022	0.003277	0.009720	0.003737	0.001008	0.008722	0.001155	0.003971	0.001276	0.003732	0.005955	0.001058	0.000741	0.010012	0.000812	0.004342	0.011124	0.002201	0.000723	0.000569	0.001833	0.004724	0.030846	0.664910
revenue	0.148006	0.000333	0.000364	0.003758	0.004050	0.000694	0.025302	0.003194	0.047103	0.000718	0.001153	0.003900	0.001025	0.000357	0.001867	0.002954	0.019291	0.003076	0.000792	0.001478	0.014349	0.001780	0.004237	0.000453	0.002578	0.001884	0.003291	0.014556	0.002722	0.000293	0.001570	0.000449	0.007872	0.002375	0.000540	0.007813	0.000101	0.005266	0.001576	0.000279	0.001428	0.000868	0.001306	0.002688	0.000126	0.006087	0.004225	0.000602	0.000506	0.000920	0.001968	0.006847	0.023979	0.605051
,	0.073190	0.041556	0.010930	0.040161	0.008175	0.002056	0.005332	0.004477	0.011788	0.023946	0.008591	0.003283	0.002636	0.008992	0.004911	0.008353	0.004570	0.005311	0.022617	0.009245	0.028760	0.002890	0.068829	0.027439	0.019225	0.003033	0.006950	0.025359	0.015811	0.013797	0.024300	0.003191	0.009002	0.002106	0.016916	0.010388	0.013818	0.018129	0.002189	0.015817	0.026167	0.004085	0.001823	0.020958	0.007655	0.007690	0.064767	0.017058	0.002749	0.000609	0.005956	0.009773	0.025085	0.177558
or	0.041828	0.022288	0.020369	0.087707	0.006854	0.001485	0.004016	0.005931	0.013869	0.055025	0.019646	0.002957	0.002235	0.004281	0.005323	0.015001	0.002140	0.003378	0.037379	0.003666	0.066231	0.001738	0.019734	0.070885	0.007992	0.004068	0.016227	0.016103	0.002858	0.015338	0.007957	0.001587	0.006805	0.001989	0.004338	0.005546	0.030381	0.035280	0.010649	0.017862	0.027158	0.002175	0.004114	0.013680	0.004928	0.018339	0.080611	0.032755	0.001130	0.000947	0.003020	0.007791	0.013125	0.091282
construct	0.062816	0.003213	0.001480	0.002159	0.004767	0.000993	0.017787	0.005030	0.017910	0.000822	0.001414	0.001882	0.001330	0.001179	0.001400	0.003746	0.004425	0.010402	0.001398	0.005072	0.030671	0.000887	0.018156	0.000610	0.001689	0.002313	0.007482	0.002460	0.001847	0.000641	0.004482	0.002692	0.002769	0.001325	0.005334	0.015137	0.000910	0.002426	0.004526	0.001041	0.002521	0.000958	0.001894	0.004177	0.000532	0.002320	0.004052	0.002175	0.001236	0.000652	0.002608	0.011256	0.054167	0.654830
##ively	0.170034	0.006028	0.002044	0.012345	0.003365	0.000923	0.013849	0.004318	0.012044	0.005200	0.003654	0.002132	0.000967	0.001768	0.002345	0.007094	0.005235	0.003893	0.007933	0.008821	0.038145	0.001051	0.016730	0.003892	0.002448	0.002619	0.007465	0.008690	0.001712	0.003054	0.003003	0.002083	0.004120	0.001494	0.002251	0.010008	0.002957	0.019595	0.003936	0.007882	0.006034	0.000928	0.001187	0.010047	0.000654	0.010759	0.016281	0.004605	0.000879	0.000666	0.004695	0.006998	0.029830	0.489309
sold	0.095761	0.000520	0.000832	0.002656	0.006696	0.000486	0.011388	0.004445	0.020463	0.001350	0.001638	0.002226	0.001137	0.000631	0.001203	0.001937	0.007452	0.004799	0.001465	0.000826	0.014853	0.001070	0.003626	0.001018	0.002021	0.001856	0.003653	0.005242	0.000798	0.000490	0.001909	0.000849	0.007343	0.005186	0.000802	0.010168	0.000949	0.003560	0.003504	0.000650	0.001042	0.001124	0.003824	0.003043	0.000368	0.003609	0.005740	0.001037	0.000436	0.000758	0.000677	0.004883	0.022036	0.713962
(	0.038699	0.079396	0.008648	0.042453	0.006411	0.002462	0.004827	0.006784	0.007343	0.036069	0.015703	0.002186	0.003106	0.004003	0.005507	0.025082	0.003038	0.008498	0.019127	0.010486	0.063375	0.001350	0.037515	0.025428	0.014429	0.003957	0.012406	0.014289	0.004146	0.012243	0.010628	0.002129	0.003936	0.001886	0.008730	0.014689	0.010798	0.021341	0.004314	0.010011	0.035772	0.002793	0.003044	0.007510	0.005052	0.009322	0.053824	0.028842	0.002117	0.000714	0.003459	0.006939	0.033860	0.199325
if	0.073715	0.004025	0.005281	0.025898	0.007372	0.001134	0.006292	0.007218	0.018013	0.028366	0.010327	0.001802	0.002105	0.005027	0.005140	0.015613	0.003076	0.002508	0.015664	0.002753	0.045791	0.001240	0.005996	0.007762	0.005363	0.004530	0.011439	0.017238	0.004746	0.005744	0.009409	0.002880	0.007392	0.001584	0.001800	0.005196	0.007875	0.026822	0.011092	0.012796	0.018174	0.002319	0.003215	0.021337	0.002094	0.016435	0.038808	0.014209	0.002501	0.000859	0.005200	0.011955	0.014023	0.410845
transferred	0.109836	0.000467	0.000312	0.000679	0.002184	0.000455	0.011747	0.002161	0.007988	0.001704	0.001099	0.001459	0.000868	0.000856	0.001108	0.004156	0.012724	0.002615	0.000789	0.001195	0.013581	0.000859	0.001591	0.000545	0.001895	0.001940	0.001247	0.008679	0.002084	0.000267	0.004518	0.002804	0.009917	0.005989	0.000677	0.005705	0.000518	0.001158	0.002181	0.001866	0.002141	0.001125	0.001793	0.003843	0.000215	0.002024	0.004122	0.000869	0.000193	0.000552	0.001408	0.002479	0.023052	0.723761
to	0.093252	0.007132	0.001586	0.005224	0.009890	0.002342	0.014418	0.006559	0.008534	0.004724	0.004117	0.005279	0.002491	0.003740	0.003940	0.003974	0.008189	0.011664	0.004647	0.004337	0.022960	0.003371	0.010707	0.003531	0.009816	0.004899	0.004141	0.009140	0.003761	0.002544	0.010470	0.003118	0.006932	0.011309	0.005373	0.025353	0.003906	0.005922	0.004075	0.006928	0.008965	0.003503	0.003722	0.007188	0.004016	0.005132	0.009045	0.005172	0.001202	0.001027	0.008423	0.004601	0.053104	0.520605
another	0.047727	0.011458	0.002428	0.015081	0.005192	0.000676	0.009770	0.003273	0.004771	0.007421	0.006224	0.001192	0.001571	0.003205	0.003375	0.005147	0.003468	0.001674	0.011259	0.003161	0.015789	0.000562	0.007451	0.005117	0.001851	0.002555	0.006767	0.008518	0.001615	0.006553	0.011908	0.009255	0.004910	0.001378	0.002128	0.003224	0.002526	0.004662	0.005987	0.002571	0.004309	0.002408	0.001666	0.005768	0.001893	0.004783	0.015879	0.006282	0.002106	0.000276	0.002106	0.001713	0.016606	0.680807
Federal	0.097369	0.010704	0.002237	0.017964	0.005198	0.001225	0.017905	0.005364	0.012441	0.005579	0.009505	0.002382	0.001883	0.000675	0.005203	0.007076	0.014455	0.008867	0.010020	0.002391	0.018004	0.000985	0.042657	0.005102	0.005439	0.005170	0.007925	0.050251	0.007623	0.005176	0.007518	0.002485	0.015801	0.001106	0.009166	0.012811	0.005710	0.019679	0.003723	0.005042	0.002247	0.002443	0.004368	0.005049	0.003513	0.008974	0.013117	0.006207	0.001406	0.002615	0.008265	0.012047	0.042424	0.417509
agency	0.120696	0.001781	0.000813	0.004063	0.003717	0.003607	0.023352	0.004727	0.012193	0.004739	0.003902	0.006158	0.002169	0.001335	0.004150	0.007101	0.026964	0.006360	0.000800	0.004798	0.021874	0.002740	0.004499	0.002200	0.007995	0.004705	0.004324	0.034104	0.002790	0.000532	0.012637	0.001853	0.017372	0.004140	0.001724	0.014104	0.001049	0.005302	0.002137	0.004071	0.001574	0.001842	0.001389	0.004838	0.000804	0.006758	0.008306	0.002995	0.001086	0.001214	0.015153	0.009669	0.044644	0.506151
