TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.302349	0.000012	0.000011	0.000345	0.000241	0.000058	0.000758	0.000387	0.000982	0.000248	0.000030	0.000132	0.000016	0.000049	0.000017	0.000289	0.000267	0.000036	0.000026	0.000034	0.000027	0.000072	0.000020	0.000159	0.000035	0.000133	0.000109	0.001086	0.001597	0.000026	0.000058	0.000050	0.000045	0.000239	0.000015	0.000172	0.000487	0.000221	0.000121	0.000703	0.002002	0.000677	0.000190	0.002771	0.000106	0.000251	0.000332	0.000335	0.002160	0.000640	0.001063	0.001781	0.010070	0.665962
Although	0.000240	0.005263	0.003340	0.019425	0.008541	0.009379	0.066898	0.012704	0.002730	0.032070	0.004073	0.005563	0.009292	0.004434	0.001461	0.003832	0.000524	0.004577	0.003693	0.001932	0.001463	0.000997	0.001061	0.002261	0.001449	0.000608	0.000920	0.002911	0.000732	0.000643	0.001209	0.000235	0.000460	0.000878	0.004003	0.018362	0.013735	0.013166	0.011309	0.009621	0.012368	0.004085	0.002470	0.005241	0.000458	0.000981	0.003183	0.001922	0.010271	0.006644	0.003552	0.009280	0.011109	0.642441
other	0.000171	0.001221	0.001600	0.016321	0.015965	0.014947	0.090765	0.034645	0.018218	0.015260	0.003196	0.008405	0.001421	0.000880	0.000323	0.001965	0.001211	0.000513	0.000492	0.000339	0.000094	0.001015	0.000162	0.000234	0.000664	0.000673	0.000577	0.008010	0.002918	0.000148	0.000395	0.000061	0.000292	0.000900	0.000402	0.000927	0.000566	0.000281	0.000087	0.000334	0.000895	0.000191	0.000471	0.000956	0.000060	0.000050	0.000137	0.000050	0.000356	0.000333	0.000294	0.000371	0.003569	0.745669
types	0.000910	0.000603	0.000601	0.005745	0.005793	0.011491	0.213465	0.062557	0.049564	0.005027	0.002090	0.011120	0.000674	0.000365	0.000282	0.002123	0.002678	0.001002	0.000292	0.000749	0.000321	0.005336	0.000628	0.000419	0.002333	0.000335	0.000661	0.005523	0.003898	0.000073	0.001200	0.000035	0.000563	0.001033	0.000806	0.002896	0.000448	0.000213	0.000077	0.000200	0.000361	0.000112	0.000296	0.001079	0.000112	0.000157	0.000555	0.000221	0.002030	0.001368	0.001948	0.002245	0.021660	0.563729
of	0.000684	0.000701	0.000564	0.012560	0.007594	0.014599	0.167167	0.055767	0.163567	0.004834	0.002950	0.022566	0.000455	0.000144	0.000228	0.003961	0.005767	0.000506	0.000117	0.000556	0.000235	0.005429	0.000338	0.000175	0.001789	0.000288	0.000182	0.005653	0.005452	0.000040	0.001152	0.000045	0.000449	0.002441	0.000873	0.001397	0.000330	0.000073	0.000024	0.000053	0.000473	0.000091	0.000358	0.002636	0.000090	0.000119	0.000175	0.000071	0.001109	0.000879	0.000789	0.000985	0.011065	0.489454
for	0.000240	0.000490	0.000404	0.002908	0.004715	0.001236	0.023336	0.002645	0.082246	0.001934	0.000164	0.002230	0.000106	0.000056	0.000127	0.002051	0.002615	0.000057	0.000023	0.000140	0.000019	0.000365	0.000079	0.000037	0.000095	0.000079	0.000031	0.002688	0.001289	0.000007	0.000070	0.000023	0.000111	0.001211	0.000172	0.000335	0.000171	0.000036	0.000016	0.000057	0.000203	0.000056	0.000144	0.001257	0.000054	0.000046	0.000153	0.000052	0.000339	0.000817	0.000511	0.000462	0.003274	0.858020
##feit	0.000718	0.000217	0.000378	0.001645	0.002363	0.001368	0.015649	0.004613	0.058629	0.000785	0.000131	0.001811	0.000104	0.000089	0.000254	0.003265	0.007062	0.000077	0.000035	0.000522	0.000056	0.000788	0.000110	0.000072	0.000242	0.000038	0.000040	0.001544	0.001162	0.000010	0.000082	0.000011	0.000102	0.000580	0.000186	0.000351	0.000087	0.000027	0.000011	0.000048	0.000148	0.000030	0.000052	0.000466	0.000037	0.000059	0.000266	0.000057	0.000327	0.000564	0.000619	0.000346	0.006542	0.885224
##ed	0.000705	0.000473	0.000911	0.008719	0.016375	0.006415	0.070403	0.020549	0.207256	0.004727	0.001336	0.013284	0.000297	0.000144	0.000271	0.003783	0.004390	0.000161	0.000090	0.000676	0.000180	0.002976	0.000168	0.000203	0.000624	0.000124	0.000091	0.002516	0.002813	0.000025	0.000299	0.000024	0.000190	0.001532	0.000696	0.001092	0.000687	0.000105	0.000051	0.000199	0.000943	0.000169	0.000319	0.002630	0.000082	0.000094	0.000344	0.000087	0.000573	0.001059	0.001150	0.001176	0.005859	0.609955
property	0.000840	0.000290	0.000280	0.001645	0.007909	0.004316	0.081058	0.010669	0.274788	0.000845	0.000277	0.004295	0.000144	0.000052	0.000205	0.002073	0.004348	0.000249	0.000089	0.000640	0.000230	0.003157	0.000164	0.000129	0.000804	0.000172	0.000087	0.002798	0.001062	0.000027	0.000232	0.000026	0.000533	0.000921	0.000752	0.000781	0.000137	0.000022	0.000012	0.000091	0.000136	0.000084	0.000261	0.000587	0.000075	0.000089	0.000117	0.000038	0.000684	0.000518	0.001624	0.000604	0.009649	0.578386
must	0.000610	0.001703	0.001527	0.017424	0.010504	0.010000	0.039721	0.021611	0.015182	0.005352	0.002347	0.003673	0.001222	0.000910	0.000346	0.003172	0.001237	0.000829	0.000397	0.000682	0.000318	0.000498	0.000125	0.000197	0.000502	0.000033	0.000029	0.001022	0.000277	0.000036	0.000183	0.000016	0.000054	0.000230	0.000395	0.001466	0.000232	0.000568	0.000199	0.000465	0.001928	0.000662	0.001173	0.001328	0.000128	0.000414	0.001212	0.000285	0.001198	0.000640	0.000590	0.000596	0.013080	0.831473
be	0.000182	0.000907	0.001669	0.033156	0.044677	0.030774	0.111686	0.099111	0.213461	0.008337	0.011653	0.015390	0.001686	0.001016	0.000442	0.003486	0.006463	0.000787	0.000345	0.000819	0.001093	0.002815	0.000261	0.000287	0.001520	0.000082	0.000019	0.000239	0.000138	0.000022	0.000379	0.000013	0.000037	0.000349	0.000676	0.001481	0.001193	0.001178	0.000368	0.001477	0.007435	0.000700	0.000539	0.001597	0.000049	0.000198	0.000266	0.000130	0.000550	0.000580	0.000672	0.001205	0.005869	0.380535
sold	0.000511	0.001033	0.000959	0.005568	0.011091	0.008579	0.066654	0.022127	0.069775	0.006632	0.002102	0.009857	0.000543	0.000203	0.000246	0.001194	0.001401	0.000619	0.000321	0.000638	0.000416	0.001510	0.000273	0.000098	0.000433	0.000091	0.000070	0.000797	0.001147	0.000021	0.000100	0.000005	0.000057	0.000130	0.000335	0.001053	0.000147	0.000073	0.000040	0.000114	0.000334	0.000091	0.000083	0.000579	0.000025	0.000073	0.000316	0.000062	0.000641	0.000482	0.001037	0.000930	0.026842	0.751541
in	0.000417	0.005093	0.003950	0.028151	0.007262	0.011236	0.033757	0.030243	0.011247	0.024302	0.008729	0.026406	0.011156	0.003885	0.001117	0.002460	0.000805	0.000694	0.000336	0.000398	0.000246	0.000594	0.000391	0.000278	0.000469	0.000204	0.000226	0.001733	0.000781	0.000017	0.000066	0.000011	0.000028	0.000134	0.000488	0.001797	0.000472	0.000262	0.000185	0.000316	0.001131	0.000372	0.000251	0.001080	0.000054	0.000037	0.000373	0.000039	0.000163	0.000386	0.000196	0.000277	0.012532	0.762763
order	0.000341	0.003819	0.002248	0.015188	0.001560	0.001182	0.004143	0.002640	0.007506	0.006786	0.004821	0.011229	0.006940	0.004487	0.001551	0.002724	0.001137	0.000541	0.000679	0.000573	0.000428	0.000802	0.002274	0.001168	0.000692	0.000850	0.000509	0.002549	0.001107	0.000083	0.000179	0.000022	0.000131	0.000345	0.001326	0.002188	0.000337	0.000476	0.000267	0.000356	0.000925	0.000187	0.000289	0.001512	0.000073	0.000057	0.000894	0.000090	0.000127	0.000338	0.000315	0.000293	0.009583	0.889129
to	0.000479	0.004466	0.011366	0.053312	0.014937	0.007102	0.052550	0.023344	0.059687	0.047557	0.049655	0.286944	0.009721	0.003582	0.003356	0.008557	0.003326	0.000489	0.001262	0.000541	0.000450	0.011726	0.001426	0.000864	0.002268	0.005462	0.001756	0.004332	0.005044	0.000122	0.000637	0.000102	0.000247	0.001613	0.000673	0.001408	0.000809	0.000503	0.000240	0.000552	0.001756	0.000448	0.000886	0.014541	0.000209	0.000197	0.000557	0.000121	0.000441	0.000393	0.000260	0.000759	0.009885	0.287085
recognize	0.000829	0.003117	0.004662	0.010765	0.011700	0.002580	0.031468	0.022340	0.028238	0.021760	0.014284	0.091719	0.011661	0.004011	0.003727	0.008172	0.003846	0.000930	0.000705	0.000175	0.000259	0.006558	0.001173	0.000481	0.001273	0.002748	0.002035	0.008064	0.004869	0.000077	0.000481	0.000118	0.000224	0.001054	0.000684	0.002440	0.000493	0.000598	0.000266	0.000605	0.001058	0.000483	0.000888	0.003999	0.000087	0.000286	0.000723	0.000191	0.000464	0.000294	0.000326	0.000585	0.027919	0.651506
revenue	0.001097	0.001177	0.002419	0.011237	0.010646	0.003104	0.024330	0.009194	0.079666	0.003002	0.002708	0.043404	0.001210	0.000480	0.001348	0.010394	0.013515	0.000223	0.000248	0.000234	0.000102	0.010956	0.000494	0.000349	0.001305	0.000350	0.000285	0.011855	0.005580	0.000068	0.000353	0.000030	0.000213	0.002860	0.000479	0.000281	0.000048	0.000024	0.000010	0.000028	0.000118	0.000076	0.000121	0.001346	0.000016	0.000042	0.000099	0.000023	0.000267	0.000328	0.000568	0.000343	0.015022	0.726324
,	0.000289	0.058737	0.004911	0.008904	0.004231	0.001583	0.003950	0.004982	0.003093	0.042173	0.011560	0.008250	0.047569	0.012168	0.015646	0.013913	0.001740	0.005634	0.006230	0.000545	0.000273	0.000504	0.002257	0.000732	0.000204	0.000346	0.000951	0.003139	0.001227	0.000488	0.000177	0.000062	0.000159	0.000197	0.004876	0.036767	0.000596	0.000565	0.000269	0.000159	0.000240	0.000329	0.001238	0.000908	0.000404	0.000189	0.002682	0.000209	0.000427	0.001252	0.000997	0.000314	0.054397	0.626363
or	0.000133	0.152853	0.044509	0.027937	0.021117	0.010999	0.006281	0.011404	0.011427	0.038597	0.016166	0.007084	0.039770	0.030330	0.042902	0.013241	0.001644	0.002198	0.019824	0.002306	0.000431	0.001206	0.000533	0.001601	0.000430	0.000106	0.000202	0.000123	0.000040	0.000526	0.000243	0.000047	0.000042	0.000064	0.001362	0.005873	0.001465	0.000535	0.000338	0.000356	0.000497	0.000649	0.002089	0.000972	0.000804	0.000205	0.000784	0.000173	0.000273	0.000382	0.000301	0.000188	0.021069	0.455367
