TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.024696	0.000440	0.000271	0.001087	0.000613	0.002538	0.002011	0.003752	0.006742	0.000532	0.000607	0.002013	0.000184	0.000227	0.000274	0.003270	0.014133	0.000439	0.000214	0.001133	0.001741	0.006164	0.000755	0.001569	0.001386	0.000820	0.004129	0.005080	0.013156	0.000142	0.001285	0.000429	0.001618	0.004212	0.000242	0.000781	0.000455	0.000363	0.000164	0.000485	0.000682	0.000299	0.001363	0.010338	0.001316	0.001026	0.001018	0.000575	0.006176	0.005198	0.011398	0.003140	0.006829	0.840490
Although	0.020318	0.013092	0.013249	0.032222	0.029807	0.003517	0.017394	0.019808	0.041859	0.032389	0.012847	0.020030	0.005511	0.008593	0.008474	0.032901	0.005721	0.008843	0.005522	0.002451	0.019051	0.028831	0.006843	0.009362	0.018321	0.011167	0.002603	0.014661	0.003721	0.003535	0.020134	0.011093	0.004464	0.005181	0.003352	0.014392	0.022562	0.040631	0.010345	0.009138	0.007867	0.019384	0.009145	0.004933	0.008028	0.014708	0.013990	0.003461	0.000666	0.001534	0.002785	0.002762	0.008287	0.308514
other	0.029531	0.023979	0.026280	0.201569	0.036379	0.016897	0.015665	0.007221	0.029137	0.020604	0.013231	0.006805	0.013115	0.006335	0.016818	0.023958	0.008011	0.016304	0.010671	0.001727	0.001278	0.004340	0.001261	0.006947	0.002749	0.006563	0.011162	0.020938	0.024641	0.004811	0.002369	0.003399	0.007489	0.004763	0.013723	0.010025	0.012116	0.005594	0.003445	0.000531	0.011774	0.008188	0.002298	0.008836	0.005154	0.001969	0.000628	0.000430	0.005026	0.001039	0.000916	0.001484	0.008246	0.271632
types	0.036023	0.003889	0.003613	0.001172	0.005176	0.027342	0.011004	0.103701	0.206159	0.001417	0.006088	0.088237	0.001340	0.000782	0.001080	0.002703	0.039947	0.015276	0.003099	0.001619	0.002493	0.205826	0.004032	0.001544	0.002485	0.001662	0.001123	0.000870	0.002432	0.001423	0.001887	0.000201	0.000673	0.025848	0.001226	0.004100	0.002539	0.000190	0.002045	0.000441	0.000112	0.000186	0.006878	0.002476	0.002054	0.000272	0.000219	0.000091	0.000744	0.000157	0.000988	0.006623	0.011869	0.144625
of	0.065017	0.010831	0.014395	0.026540	0.007680	0.051788	0.045622	0.032811	0.068474	0.006989	0.007686	0.024985	0.007809	0.004259	0.005220	0.005018	0.033098	0.020134	0.004384	0.012738	0.002637	0.023852	0.003282	0.003281	0.003620	0.001103	0.004424	0.003439	0.013459	0.002104	0.002658	0.001061	0.003076	0.018031	0.004687	0.005971	0.002146	0.001066	0.000951	0.000501	0.000738	0.001007	0.003926	0.006252	0.004202	0.002081	0.001864	0.000261	0.012883	0.002339	0.011176	0.002644	0.014551	0.379251
for	0.010567	0.002021	0.002865	0.001538	0.002461	0.006049	0.481398	0.014756	0.045852	0.001472	0.001940	0.022508	0.000895	0.000776	0.002094	0.008258	0.033246	0.002692	0.000588	0.004973	0.006767	0.014529	0.000700	0.000984	0.010354	0.001897	0.005085	0.001385	0.005580	0.000778	0.002120	0.000767	0.008412	0.015008	0.001706	0.000672	0.000510	0.000194	0.000167	0.000121	0.000128	0.000145	0.000528	0.002311	0.000414	0.000421	0.001075	0.000319	0.013671	0.002916	0.140479	0.001956	0.002138	0.108810
##feit	0.009364	0.001668	0.000217	0.000068	0.005006	0.032394	0.002122	0.004745	0.708488	0.003515	0.001827	0.001817	0.000840	0.000490	0.002000	0.000615	0.016614	0.004534	0.000940	0.000544	0.002790	0.001485	0.002723	0.000924	0.002582	0.004433	0.001211	0.000637	0.000624	0.001262	0.004508	0.002138	0.005537	0.002987	0.000592	0.005066	0.000717	0.000286	0.000701	0.000432	0.000007	0.000193	0.000692	0.000036	0.001928	0.000477	0.003336	0.000399	0.000503	0.000725	0.000234	0.000214	0.005059	0.146752
##ed	0.007846	0.000767	0.001007	0.002565	0.001199	0.009588	0.595982	0.001989	0.052735	0.000543	0.000602	0.011023	0.000643	0.001882	0.000915	0.001792	0.049983	0.002146	0.000236	0.030127	0.002089	0.006736	0.000986	0.000690	0.010419	0.000991	0.000456	0.001050	0.007787	0.000522	0.001324	0.001236	0.000715	0.003549	0.000335	0.000963	0.000175	0.000207	0.000101	0.000073	0.000070	0.000168	0.000169	0.000698	0.000150	0.000378	0.001415	0.000130	0.000860	0.001837	0.124187	0.000626	0.001917	0.053421
property	0.021131	0.000820	0.000552	0.000046	0.000753	0.002049	0.014916	0.048073	0.076618	0.000639	0.000807	0.046466	0.001082	0.000325	0.000630	0.002642	0.005626	0.004243	0.000466	0.002140	0.004770	0.064977	0.000919	0.001434	0.002482	0.002235	0.006193	0.020982	0.023198	0.000612	0.004891	0.000348	0.008894	0.004600	0.000328	0.001416	0.000185	0.000083	0.000117	0.000448	0.000014	0.000167	0.000919	0.000234	0.002293	0.000599	0.002135	0.000203	0.001067	0.002121	0.014905	0.000910	0.006229	0.589066
must	0.055186	0.008245	0.007325	0.013853	0.033757	0.009976	0.013804	0.011839	0.073783	0.005079	0.022692	0.016084	0.012233	0.022886	0.023540	0.087604	0.035904	0.012625	0.004000	0.013712	0.028590	0.008218	0.009063	0.011078	0.010573	0.007941	0.005506	0.005657	0.013707	0.002037	0.004416	0.006119	0.005443	0.009794	0.002645	0.015044	0.003497	0.002732	0.002683	0.002375	0.000705	0.006432	0.007402	0.004833	0.001447	0.002082	0.003768	0.002043	0.000689	0.002230	0.011549	0.006072	0.011163	0.298340
be	0.043592	0.007497	0.002237	0.003641	0.016792	0.063510	0.064705	0.044190	0.171951	0.014126	0.010945	0.117687	0.010589	0.005261	0.012838	0.033559	0.071817	0.008367	0.011474	0.004911	0.004736	0.068368	0.006083	0.005171	0.015257	0.006296	0.001500	0.002267	0.007577	0.002173	0.002403	0.001964	0.001344	0.003850	0.000577	0.002203	0.001979	0.000366	0.000906	0.002031	0.002124	0.000994	0.002506	0.003982	0.001401	0.000306	0.000612	0.000156	0.005782	0.001160	0.004382	0.002083	0.009806	0.107963
