TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.019079	0.005236	0.002180	0.003922	0.002128	0.001914	0.003522	0.007907	0.003497	0.019176	0.007498	0.012650	0.003713	0.009421	0.005541	0.003944	0.000753	0.001226	0.001262	0.000491	0.001665	0.005750	0.001370	0.000270	0.000651	0.001251	0.002517	0.002064	0.001033	0.000533	0.001119	0.000629	0.000145	0.002493	0.002926	0.010876	0.099479	0.044904	0.025629	0.057535	0.033967	0.028742	0.024272	0.041895	0.004822	0.013166	0.006347	0.031228	0.201897	0.005594	0.010412	0.097982	0.061372	0.060405
Although	0.001761	0.000382	0.000228	0.000320	0.000023	0.000115	0.000194	0.000033	0.000195	0.000580	0.000084	0.000501	0.000103	0.000082	0.000016	0.000044	0.000025	0.000263	0.000062	0.000049	0.000031	0.000107	0.000093	0.000008	0.000026	0.000017	0.000042	0.000350	0.000194	0.000002	0.000007	0.000009	0.000007	0.000058	0.000310	0.000580	0.000238	0.000293	0.000055	0.000123	0.000186	0.000031	0.000163	0.000267	0.000055	0.000122	0.000218	0.000061	0.000031	0.000035	0.000041	0.000042	0.430617	0.560520
other	0.001774	0.022292	0.016819	0.004991	0.000561	0.000452	0.001590	0.000259	0.002376	0.038849	0.006780	0.023839	0.004207	0.002471	0.001741	0.000869	0.000398	0.000994	0.001545	0.000458	0.000289	0.001372	0.000922	0.000289	0.000548	0.000160	0.000248	0.000638	0.000842	0.000189	0.000347	0.000100	0.000033	0.000223	0.000831	0.003329	0.003359	0.001958	0.000299	0.000438	0.000727	0.000049	0.000518	0.000488	0.000199	0.000137	0.000233	0.000096	0.000217	0.000093	0.000105	0.000067	0.361399	0.485994
types	0.004693	0.001210	0.021283	0.013611	0.008060	0.001434	0.007077	0.003186	0.003403	0.004886	0.001221	0.005410	0.001192	0.000790	0.000426	0.002214	0.001318	0.000321	0.000529	0.000437	0.000239	0.001415	0.000328	0.000079	0.000524	0.000209	0.001623	0.003885	0.001761	0.000059	0.000105	0.000208	0.000127	0.000261	0.000308	0.000288	0.000925	0.000856	0.000963	0.002067	0.000903	0.000510	0.001027	0.001013	0.000140	0.000241	0.000184	0.000183	0.000438	0.000148	0.000362	0.000256	0.383273	0.512393
of	0.004379	0.001011	0.007207	0.008134	0.001284	0.000762	0.002554	0.000742	0.002393	0.010168	0.001994	0.004980	0.001411	0.001092	0.000507	0.000559	0.000546	0.000442	0.000230	0.000166	0.000213	0.000823	0.000317	0.000064	0.000394	0.000090	0.000468	0.001815	0.002138	0.000031	0.000112	0.000068	0.000035	0.000183	0.000143	0.000488	0.000888	0.001172	0.000450	0.002384	0.000935	0.000255	0.000510	0.001301	0.000082	0.000037	0.000029	0.000015	0.000105	0.000051	0.000075	0.000047	0.407123	0.526598
for	0.006492	0.001820	0.022865	0.073499	0.052063	0.008570	0.023777	0.026583	0.049523	0.006024	0.002649	0.005640	0.000561	0.000482	0.000510	0.000957	0.005336	0.000319	0.000386	0.000235	0.000326	0.001124	0.000118	0.000060	0.000273	0.000159	0.000503	0.011852	0.006236	0.000036	0.000048	0.000104	0.000046	0.000371	0.000373	0.000509	0.001677	0.001437	0.000566	0.000628	0.001820	0.000340	0.002915	0.012544	0.000530	0.000325	0.000179	0.000300	0.000530	0.000270	0.000314	0.001795	0.286870	0.376527
##feit	0.006880	0.009547	0.042074	0.146238	0.058131	0.031114	0.020158	0.045546	0.019497	0.022842	0.016567	0.014146	0.004401	0.003969	0.003120	0.002489	0.004955	0.001492	0.001847	0.001629	0.005334	0.004288	0.000783	0.000380	0.001103	0.000705	0.002352	0.008919	0.007842	0.000188	0.000698	0.000778	0.000436	0.001824	0.002550	0.008054	0.014194	0.020758	0.010873	0.011859	0.020453	0.003640	0.009905	0.071212	0.001193	0.001982	0.001582	0.002594	0.011746	0.002008	0.001895	0.007945	0.143621	0.159667
##ed	0.002881	0.001122	0.002540	0.011936	0.003872	0.004609	0.004438	0.001917	0.003589	0.003974	0.001417	0.001066	0.000511	0.000937	0.000437	0.000289	0.000652	0.000264	0.000394	0.000069	0.000074	0.000135	0.000148	0.000037	0.000061	0.000016	0.000161	0.001767	0.001142	0.000023	0.000024	0.000023	0.000012	0.000086	0.000252	0.000639	0.001208	0.001681	0.000450	0.001354	0.000677	0.000303	0.001287	0.001943	0.000363	0.000125	0.000073	0.000068	0.000360	0.000152	0.000079	0.000054	0.413138	0.525169
property	0.024345	0.009388	0.041421	0.020946	0.017773	0.020368	0.026803	0.012144	0.004867	0.018520	0.008453	0.013937	0.005273	0.005018	0.002426	0.003270	0.002900	0.003355	0.002334	0.002959	0.002995	0.004819	0.002162	0.001233	0.002903	0.001661	0.011838	0.022403	0.006430	0.000840	0.000864	0.000808	0.000974	0.001149	0.002802	0.006599	0.004343	0.002854	0.001653	0.003792	0.001033	0.001266	0.004201	0.003114	0.001557	0.001356	0.000730	0.001351	0.001958	0.001072	0.001666	0.001184	0.309204	0.340684
must	0.013559	0.005449	0.018804	0.007164	0.001651	0.001308	0.002223	0.001131	0.001960	0.011272	0.000997	0.003340	0.001205	0.000400	0.000126	0.000146	0.000472	0.000801	0.000387	0.000261	0.000118	0.000470	0.000353	0.000020	0.000064	0.000031	0.000404	0.002025	0.000848	0.000009	0.000019	0.000042	0.000026	0.000128	0.001214	0.005475	0.005939	0.004103	0.001369	0.001248	0.000412	0.000638	0.003718	0.001720	0.000440	0.000342	0.000213	0.000277	0.000650	0.000539	0.000130	0.000279	0.409406	0.484679
be	0.002621	0.002339	0.003154	0.003601	0.000415	0.000209	0.000409	0.000132	0.000554	0.027969	0.005561	0.005567	0.004644	0.003140	0.000814	0.000210	0.000152	0.000278	0.000778	0.000320	0.000169	0.000636	0.000159	0.000062	0.000109	0.000056	0.000111	0.000165	0.000371	0.000031	0.000048	0.000042	0.000009	0.000116	0.000190	0.002140	0.002325	0.002256	0.001111	0.002774	0.001745	0.000318	0.000568	0.001562	0.000101	0.000045	0.000048	0.000024	0.000301	0.000097	0.000079	0.000085	0.411833	0.507449
