TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.016319	0.001230	0.000783	0.000292	0.000106	0.000380	0.000875	0.001136	0.000728	0.001323	0.000307	0.000349	0.000087	0.000196	0.000896	0.000296	0.001208	0.000199	0.000486	0.000582	0.003372	0.000972	0.000299	0.004830	0.001727	0.000710	0.007151	0.002676	0.001143	0.000220	0.000788	0.000289	0.001711	0.000685	0.002771	0.015034	0.005528	0.002101	0.000968	0.001586	0.004680	0.002537	0.008418	0.002267	0.016232	0.031598	0.059281	0.078183	0.069015	0.062655	0.026664	0.042246	0.040619	0.473262
Although	0.001339	0.016526	0.002630	0.000294	0.000048	0.000041	0.000019	0.000184	0.000268	0.003775	0.000092	0.000035	0.000568	0.000460	0.000262	0.000108	0.000034	0.000051	0.000245	0.000003	0.000017	0.000007	0.000219	0.000321	0.000016	0.000012	0.000057	0.000046	0.000030	0.000103	0.000009	0.000004	0.000064	0.000018	0.000695	0.001355	0.000163	0.000388	0.000501	0.000087	0.000107	0.000074	0.000076	0.000049	0.000230	0.000034	0.000079	0.000017	0.000016	0.000020	0.000032	0.000104	0.001151	0.966916
other	0.001427	0.056796	0.012767	0.002102	0.000192	0.000438	0.000833	0.001566	0.001151	0.013358	0.000851	0.003901	0.000407	0.000170	0.000049	0.000077	0.000178	0.000163	0.001155	0.000040	0.000169	0.000558	0.000267	0.000854	0.000661	0.000058	0.000011	0.000038	0.000005	0.000152	0.000037	0.000016	0.000055	0.000253	0.000271	0.001490	0.000326	0.001787	0.000701	0.000070	0.000142	0.000024	0.000008	0.000013	0.000039	0.000013	0.000075	0.000007	0.000018	0.000056	0.000015	0.000386	0.000995	0.892809
types	0.000756	0.004681	0.010835	0.003829	0.003109	0.000525	0.000656	0.003516	0.000820	0.003902	0.000167	0.002510	0.000498	0.000029	0.000025	0.000030	0.000089	0.000407	0.000789	0.000022	0.000034	0.000179	0.000176	0.000017	0.000029	0.000014	0.000018	0.000165	0.000053	0.000024	0.000004	0.000008	0.000018	0.000010	0.000325	0.000523	0.000520	0.001857	0.000313	0.000026	0.000028	0.000035	0.000019	0.000030	0.000081	0.000025	0.000044	0.000028	0.000016	0.000035	0.000001	0.000016	0.001458	0.956676
of	0.007010	0.026242	0.060771	0.510946	0.002749	0.001012	0.003390	0.004353	0.014563	0.003067	0.002806	0.016259	0.000458	0.000567	0.000111	0.000206	0.000917	0.000166	0.000975	0.000154	0.000057	0.001023	0.000013	0.000159	0.000087	0.000015	0.000053	0.000514	0.000096	0.000029	0.000089	0.000019	0.000093	0.000224	0.000096	0.000100	0.000060	0.000156	0.000057	0.000027	0.000410	0.000007	0.000022	0.000772	0.000065	0.000061	0.000169	0.000015	0.000031	0.000039	0.000005	0.000044	0.002165	0.336507
for	0.001793	0.036853	0.024547	0.009166	0.022619	0.006770	0.004799	0.053055	0.043226	0.016216	0.006986	0.009463	0.000177	0.000589	0.000237	0.000244	0.000849	0.000416	0.001520	0.000209	0.000213	0.001220	0.000156	0.001238	0.000082	0.000072	0.000049	0.000131	0.000151	0.000088	0.000040	0.000019	0.000027	0.000068	0.000116	0.000111	0.000090	0.000109	0.000043	0.000057	0.000096	0.000008	0.000055	0.013761	0.000069	0.000190	0.000085	0.000089	0.000075	0.000165	0.000011	0.000392	0.001804	0.739387
##feit	0.002530	0.006012	0.001684	0.005857	0.007050	0.003715	0.000614	0.006059	0.013043	0.066549	0.069950	0.003804	0.000406	0.000310	0.000106	0.000042	0.000039	0.000124	0.000253	0.000064	0.000105	0.000516	0.000102	0.004337	0.000136	0.000010	0.000008	0.000021	0.000011	0.000053	0.000141	0.000012	0.000007	0.000009	0.000249	0.000117	0.000070	0.000129	0.000020	0.000081	0.000148	0.000010	0.000030	0.002334	0.000125	0.000141	0.000011	0.000013	0.000021	0.000097	0.000005	0.000300	0.001838	0.800580
##ed	0.003549	0.005577	0.017851	0.104692	0.006525	0.001301	0.000720	0.005267	0.024177	0.033836	0.052491	0.001730	0.000213	0.000075	0.000038	0.000030	0.000124	0.000120	0.000432	0.000045	0.000154	0.000134	0.000129	0.002101	0.000026	0.000030	0.000125	0.000113	0.000034	0.000038	0.000008	0.000003	0.000018	0.000028	0.000154	0.000058	0.000018	0.000133	0.000045	0.000057	0.000093	0.000018	0.000029	0.000788	0.000058	0.000099	0.000045	0.000021	0.000015	0.000030	0.000001	0.000069	0.002494	0.734042
property	0.003631	0.003553	0.002283	0.002047	0.000681	0.000858	0.064095	0.001366	0.003330	0.004850	0.001030	0.050992	0.000234	0.000046	0.000011	0.000068	0.000088	0.000204	0.000455	0.000160	0.000066	0.010144	0.000092	0.000127	0.001750	0.000150	0.000051	0.000197	0.000021	0.000014	0.000389	0.000093	0.000049	0.000209	0.000129	0.000336	0.000059	0.000192	0.000024	0.000020	0.000072	0.000081	0.000033	0.000021	0.000022	0.000090	0.000052	0.000021	0.000155	0.000050	0.000021	0.000075	0.002204	0.843007
must	0.006609	0.154215	0.009457	0.004405	0.001793	0.001441	0.000670	0.003874	0.010169	0.093212	0.003145	0.002124	0.001642	0.001865	0.000656	0.000272	0.000238	0.000691	0.003655	0.000030	0.000255	0.000211	0.000485	0.001143	0.000028	0.000015	0.000032	0.000077	0.000056	0.000044	0.000002	0.000001	0.000016	0.000012	0.000996	0.003360	0.000236	0.000299	0.000352	0.000283	0.000186	0.000179	0.000230	0.000492	0.001496	0.000093	0.000031	0.000030	0.000019	0.000073	0.000005	0.000437	0.013329	0.675335
