TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.111196	0.010125	0.010677	0.009399	0.022340	0.007869	0.006756	0.013330	0.013780	0.022429	0.009366	0.003543	0.010139	0.012442	0.018568	0.007234	0.008113	0.024453	0.012935	0.004019	0.018883	0.008222	0.016051	0.006294	0.005820	0.010901	0.004060	0.005419	0.009249	0.010850	0.007904	0.005892	0.003506	0.004635	0.017684	0.036273	0.010144	0.012958	0.010053	0.002182	0.010581	0.005376	0.005507	0.007970	0.010915	0.006080	0.002867	0.009260	0.003349	0.004369	0.006424	0.019122	0.046020	0.316464
Although	0.013969	0.016167	0.026027	0.025524	0.012091	0.001507	0.001294	0.002052	0.002640	0.074671	0.035660	0.001765	0.013105	0.005081	0.023047	0.003298	0.000669	0.024577	0.013331	0.000949	0.002885	0.001677	0.007283	0.001074	0.000818	0.000412	0.000162	0.000051	0.001573	0.005446	0.002359	0.000358	0.000493	0.001338	0.027582	0.074503	0.006771	0.021862	0.003313	0.000670	0.002447	0.002641	0.002557	0.002110	0.010790	0.004649	0.001360	0.001265	0.000850	0.000162	0.000084	0.000602	0.129303	0.383129
other	0.020399	0.039592	0.005149	0.242712	0.022866	0.001779	0.001227	0.003937	0.003194	0.213216	0.011648	0.000132	0.008308	0.003159	0.029334	0.005568	0.000996	0.034717	0.013563	0.000618	0.005693	0.000101	0.007529	0.000665	0.000191	0.000503	0.000062	0.000070	0.000937	0.002413	0.000878	0.000296	0.000100	0.002153	0.016140	0.061564	0.002550	0.033048	0.000603	0.000039	0.003330	0.000438	0.000844	0.001380	0.005939	0.002033	0.000243	0.001151	0.000043	0.000041	0.000029	0.000125	0.015278	0.171477
types	0.049131	0.019434	0.040173	0.066055	0.159936	0.021093	0.003570	0.008139	0.057669	0.074966	0.004033	0.002262	0.005458	0.001372	0.006080	0.000971	0.005567	0.065141	0.008763	0.001545	0.001329	0.002066	0.004824	0.000460	0.000604	0.000383	0.000082	0.000221	0.002628	0.000880	0.000467	0.000172	0.000467	0.004139	0.013671	0.091274	0.018351	0.042433	0.002427	0.000226	0.022445	0.001029	0.000499	0.010932	0.001302	0.010379	0.000472	0.000416	0.000213	0.000492	0.000351	0.003303	0.039072	0.120632
of	0.038676	0.035192	0.022092	0.069071	0.014852	0.005536	0.010601	0.023665	0.016672	0.214023	0.037543	0.001203	0.010427	0.006743	0.031714	0.007135	0.004558	0.038683	0.021238	0.001645	0.009723	0.001276	0.013905	0.000801	0.001044	0.002364	0.000314	0.000292	0.002173	0.003800	0.000698	0.002517	0.000514	0.003396	0.039146	0.060213	0.002894	0.009788	0.001918	0.000352	0.002019	0.001176	0.002065	0.002281	0.002727	0.001532	0.000341	0.001873	0.000061	0.000331	0.000338	0.002126	0.021552	0.193183
for	0.429202	0.001011	0.001070	0.001396	0.004605	0.001985	0.011133	0.015127	0.004865	0.003043	0.000847	0.000375	0.001252	0.000299	0.004794	0.001102	0.001874	0.010536	0.000668	0.000205	0.002878	0.000310	0.001462	0.000033	0.000099	0.000576	0.000107	0.000093	0.000210	0.000085	0.000020	0.000067	0.000055	0.001151	0.000605	0.005709	0.000130	0.000089	0.000238	0.000044	0.000130	0.000191	0.000125	0.000574	0.000184	0.000029	0.000023	0.000294	0.000015	0.000263	0.000093	0.000266	0.002050	0.486410
##feit	0.240779	0.000536	0.000486	0.000277	0.016049	0.042245	0.001014	0.038131	0.028876	0.001451	0.002649	0.000299	0.001179	0.002195	0.004117	0.000903	0.002087	0.028558	0.000593	0.000516	0.001747	0.000426	0.001995	0.000120	0.000272	0.003542	0.000408	0.000074	0.000396	0.000213	0.000106	0.000231	0.000106	0.000197	0.001964	0.014166	0.000576	0.000285	0.000671	0.000114	0.000390	0.000355	0.001272	0.002027	0.000654	0.000206	0.000079	0.000371	0.000307	0.000609	0.000454	0.015006	0.025580	0.512140
##ed	0.313294	0.002475	0.001611	0.003283	0.013432	0.012590	0.007407	0.015590	0.073261	0.017258	0.008466	0.001511	0.003537	0.003845	0.012946	0.002753	0.008425	0.021571	0.003253	0.000477	0.004237	0.000959	0.003029	0.000180	0.000327	0.002610	0.000512	0.000540	0.000822	0.000629	0.000152	0.001061	0.000084	0.000523	0.002280	0.010172	0.000412	0.000351	0.000489	0.000125	0.001094	0.000370	0.000871	0.002083	0.001564	0.000204	0.000105	0.000303	0.000026	0.000121	0.000455	0.002814	0.008904	0.424609
property	0.259565	0.001060	0.000698	0.003415	0.048251	0.006222	0.005673	0.028599	0.007502	0.009652	0.004518	0.003239	0.008510	0.000922	0.014160	0.003032	0.003164	0.046964	0.004836	0.000351	0.003121	0.001095	0.003501	0.000386	0.000439	0.004204	0.001166	0.000634	0.001004	0.001623	0.000186	0.000198	0.000414	0.001340	0.001165	0.016847	0.001523	0.000866	0.004457	0.000105	0.007994	0.003566	0.004158	0.003144	0.004074	0.000848	0.000186	0.001011	0.000197	0.000139	0.000168	0.001028	0.018415	0.450463
must	0.031646	0.005720	0.001404	0.005845	0.011259	0.000767	0.001120	0.008432	0.007296	0.085930	0.079582	0.000933	0.031231	0.002240	0.047973	0.008327	0.001685	0.049882	0.005954	0.000376	0.001699	0.000297	0.006386	0.000517	0.000978	0.000674	0.000315	0.000113	0.003020	0.002194	0.000306	0.000318	0.000057	0.000120	0.004679	0.029358	0.000313	0.002511	0.001571	0.000195	0.004652	0.002765	0.001771	0.005450	0.003369	0.004727	0.000401	0.000488	0.000026	0.000062	0.000047	0.000544	0.078437	0.454038
