TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.038664	0.032079	0.024765	0.039186	0.014775	0.013766	0.024094	0.018408	0.032901	0.022307	0.022328	0.034377	0.010523	0.024198	0.009044	0.038274	0.039387	0.010957	0.014060	0.029601	0.032251	0.029655	0.011323	0.012343	0.017605	0.008043	0.021923	0.014514	0.017954	0.013029	0.017133	0.010044	0.020630	0.017387	0.020127	0.008964	0.008786	0.014143	0.008089	0.020587	0.022394	0.006951	0.008792	0.010959	0.006593	0.012100	0.017919	0.010907	0.017731	0.019447	0.022765	0.008359	0.005991	0.010869
Although	0.006232	0.031602	0.022680	0.072029	0.012312	0.009316	0.012243	0.006900	0.020224	0.044523	0.014213	0.017321	0.012429	0.015138	0.004811	0.039177	0.020578	0.007152	0.017715	0.032759	0.018764	0.013901	0.019477	0.026018	0.027142	0.004673	0.011704	0.021754	0.039034	0.024022	0.024399	0.010867	0.015579	0.028499	0.015232	0.008368	0.010388	0.055222	0.005197	0.011631	0.028902	0.008781	0.004618	0.036204	0.008496	0.048245	0.009593	0.007051	0.012782	0.003819	0.006449	0.004503	0.007460	0.001873
other	0.021509	0.055759	0.034708	0.058071	0.012211	0.015469	0.012494	0.009994	0.019830	0.031121	0.017906	0.030964	0.013516	0.013842	0.008365	0.022756	0.030053	0.007621	0.014914	0.020397	0.016116	0.025395	0.011244	0.016666	0.023452	0.008061	0.015893	0.017737	0.025442	0.017660	0.018657	0.017940	0.014767	0.032020	0.018147	0.008204	0.011902	0.024963	0.005797	0.023341	0.030454	0.011119	0.007589	0.022177	0.010703	0.021866	0.024645	0.009509	0.020611	0.005206	0.008183	0.006251	0.007312	0.009470
types	0.016568	0.035976	0.018691	0.006993	0.020316	0.016121	0.021226	0.015845	0.029964	0.025774	0.019338	0.017950	0.017142	0.017716	0.010686	0.014265	0.030121	0.014944	0.015733	0.010205	0.019948	0.017094	0.017863	0.020320	0.016348	0.009305	0.018530	0.022938	0.046401	0.014540	0.027994	0.016888	0.009973	0.007282	0.012776	0.013795	0.011857	0.035745	0.007868	0.022233	0.039891	0.012164	0.010571	0.024606	0.010990	0.032721	0.015357	0.011334	0.024699	0.007465	0.022441	0.018388	0.012596	0.011506
of	0.005843	0.029941	0.023496	0.031682	0.014265	0.011910	0.012210	0.007265	0.014300	0.028159	0.018067	0.019002	0.015683	0.012631	0.008841	0.017789	0.011891	0.014859	0.015813	0.033796	0.016616	0.020447	0.022258	0.019230	0.016498	0.010841	0.024910	0.014369	0.021164	0.020167	0.018868	0.012927	0.019662	0.019624	0.015404	0.018338	0.016788	0.049493	0.020516	0.021270	0.020582	0.017588	0.022487	0.028514	0.014881	0.041815	0.026974	0.007244	0.022170	0.006525	0.011779	0.007256	0.016574	0.008779
for	0.012230	0.028975	0.025042	0.021424	0.015513	0.018205	0.017088	0.011500	0.014558	0.017509	0.024239	0.028684	0.018003	0.014411	0.012723	0.026783	0.019222	0.013652	0.015564	0.032161	0.014430	0.028949	0.015972	0.014524	0.027827	0.013710	0.017900	0.018307	0.028905	0.017279	0.027950	0.019264	0.021877	0.021537	0.018202	0.014397	0.011300	0.031211	0.010767	0.023329	0.017314	0.016313	0.013533	0.027140	0.010033	0.025968	0.021416	0.008172	0.012601	0.009861	0.019246	0.012291	0.010211	0.010777
##feit	0.051549	0.026906	0.027750	0.053924	0.011306	0.021694	0.001635	0.032492	0.054557	0.026985	0.014718	0.040921	0.011903	0.010205	0.008966	0.023652	0.027316	0.005321	0.012108	0.016191	0.036507	0.039760	0.009906	0.017986	0.009446	0.007886	0.009615	0.011413	0.066929	0.011793	0.005066	0.015555	0.013014	0.009073	0.014202	0.004648	0.006090	0.015574	0.003472	0.010420	0.020727	0.007956	0.002286	0.006537	0.005496	0.010799	0.017455	0.030653	0.015896	0.029160	0.012623	0.018035	0.003657	0.020265
##ed	0.029484	0.023003	0.015722	0.025380	0.016120	0.016919	0.020307	0.014503	0.026318	0.025597	0.016394	0.017974	0.015647	0.018043	0.013044	0.011493	0.022424	0.010210	0.026622	0.020262	0.031716	0.017709	0.018954	0.017599	0.014083	0.012911	0.013174	0.008123	0.038224	0.027747	0.023495	0.019595	0.014192	0.019047	0.024801	0.011557	0.008765	0.049302	0.006542	0.020495	0.017324	0.014161	0.005583	0.018922	0.009086	0.040195	0.010569	0.020696	0.017584	0.015928	0.011888	0.013115	0.008195	0.013256
property	0.049474	0.035737	0.043499	0.029769	0.016601	0.017272	0.030563	0.019591	0.005943	0.020076	0.021568	0.006800	0.013384	0.019935	0.008104	0.020393	0.015714	0.009411	0.008968	0.015767	0.029454	0.005620	0.005591	0.028860	0.020177	0.006931	0.016008	0.010187	0.019532	0.008909	0.014806	0.018503	0.012513	0.023575	0.031091	0.010767	0.010116	0.012473	0.004283	0.028817	0.038751	0.012091	0.005971	0.010801	0.013378	0.011352	0.012933	0.019169	0.042609	0.015315	0.021871	0.006956	0.011094	0.050927
must	0.006204	0.136469	0.021296	0.035807	0.009174	0.007504	0.006634	0.006420	0.010544	0.009970	0.011522	0.040192	0.008907	0.005707	0.003895	0.027121	0.033858	0.007969	0.017295	0.004972	0.006787	0.029681	0.100049	0.005912	0.034497	0.002869	0.007983	0.011464	0.014111	0.017125	0.023126	0.008514	0.010201	0.012013	0.022916	0.008457	0.008414	0.064133	0.004752	0.018897	0.016501	0.006567	0.003945	0.016001	0.005230	0.067769	0.013231	0.007013	0.015072	0.002921	0.004183	0.003928	0.010988	0.003287
be	0.019873	0.053885	0.022962	0.036045	0.012392	0.012523	0.015843	0.013127	0.019161	0.022061	0.016716	0.024668	0.015549	0.009832	0.009631	0.022309	0.028041	0.010666	0.020144	0.019416	0.019279	0.019195	0.028561	0.015405	0.030041	0.007620	0.016796	0.017505	0.012688	0.020286	0.023338	0.012065	0.015008	0.016270	0.023684	0.010094	0.014194	0.038816	0.008424	0.022527	0.022684	0.012178	0.009567	0.018232	0.013021	0.040000	0.022825	0.011431	0.014502	0.008600	0.013558	0.009796	0.011452	0.015514
sold	0.029394	0.017490	0.043427	0.022864	0.007673	0.014998	0.020196	0.015947	0.026811	0.067806	0.031461	0.000933	0.013845	0.016375	0.004991	0.051317	0.011695	0.006168	0.010020	0.037142	0.063575	0.000754	0.004136	0.033036	0.018362	0.004138	0.020174	0.010418	0.024462	0.008030	0.018362	0.010000	0.010576	0.018405	0.012029	0.004698	0.012331	0.020086	0.005127	0.016934	0.032878	0.008210	0.007826	0.009860	0.007695	0.017359	0.016821	0.013102	0.035618	0.004977	0.038310	0.005361	0.005638	0.030159
in	0.013584	0.019036	0.018361	0.009720	0.012432	0.015661	0.024691	0.013747	0.012268	0.029519	0.028511	0.013640	0.018728	0.019066	0.014709	0.027597	0.020990	0.015618	0.015757	0.021092	0.024980	0.014868	0.013719	0.019149	0.017902	0.015306	0.026998	0.019918	0.021009	0.015901	0.026873	0.021955	0.016309	0.014359	0.022029	0.013193	0.014614	0.029244	0.010423	0.026875	0.021586	0.017011	0.015765	0.017011	0.012413	0.027028	0.021181	0.012396	0.021263	0.014770	0.022768	0.012717	0.012586	0.021152
order	0.023528	0.053241	0.023712	0.029198	0.019796	0.018819	0.018337	0.009557	0.022664	0.028063	0.010670	0.014857	0.020415	0.006046	0.017037	0.030093	0.020782	0.017891	0.029975	0.017097	0.013736	0.011895	0.028044	0.015075	0.027388	0.013684	0.010755	0.021530	0.027397	0.030340	0.016519	0.022332	0.019175	0.017359	0.018714	0.016286	0.009310	0.018392	0.009183	0.012720	0.016057	0.016464	0.011387	0.026355	0.008704	0.020686	0.023848	0.009398	0.017276	0.007936	0.020128	0.005238	0.012365	0.012546
to	0.004130	0.022491	0.020842	0.021902	0.015646	0.011527	0.016959	0.006949	0.013377	0.020319	0.021871	0.028186	0.017529	0.015615	0.012812	0.026332	0.020870	0.021648	0.020946	0.031776	0.011704	0.027904	0.021292	0.012567	0.020018	0.012739	0.023346	0.015888	0.017772	0.021138	0.022041	0.012419	0.018861	0.017549	0.015140	0.020273	0.014770	0.039367	0.022079	0.016074	0.015344	0.016090	0.027579	0.026697	0.011529	0.040768	0.025693	0.006324	0.016833	0.009291	0.011966	0.007597	0.022176	0.007446
recognize	0.029483	0.051640	0.017944	0.022475	0.009111	0.012279	0.019201	0.013059	0.042302	0.020818	0.010001	0.097171	0.009262	0.012654	0.008074	0.004558	0.052704	0.008295	0.016275	0.013564	0.011913	0.078739	0.022623	0.016852	0.022771	0.006577	0.013631	0.006039	0.014916	0.017517	0.022228	0.013577	0.008281	0.018679	0.014835	0.008763	0.009010	0.018696	0.003789	0.030679	0.028953	0.006388	0.003940	0.018008	0.010057	0.019586	0.010128	0.011377	0.018160	0.003877	0.004879	0.005176	0.016079	0.012410
revenue	0.012049	0.009208	0.028808	0.021246	0.013662	0.015582	0.018256	0.018446	0.029118	0.063874	0.022955	0.003392	0.015345	0.007191	0.014004	0.020756	0.003286	0.022329	0.015321	0.012685	0.017907	0.003191	0.003134	0.021385	0.009318	0.012223	0.035506	0.008962	0.022261	0.014533	0.006963	0.013049	0.014058	0.006063	0.013866	0.018923	0.019317	0.019472	0.024339	0.015637	0.032158	0.012384	0.027233	0.005866	0.012951	0.020045	0.020223	0.013497	0.053938	0.006286	0.024669	0.003545	0.047861	0.051723
,	0.006940	0.046421	0.020385	0.020350	0.013190	0.011012	0.012139	0.006590	0.007246	0.019431	0.018382	0.017157	0.018504	0.010389	0.010915	0.031737	0.019507	0.014443	0.017497	0.017583	0.012135	0.016842	0.033065	0.019308	0.039029	0.011194	0.019017	0.026314	0.023488	0.018042	0.022683	0.014039	0.024140	0.015702	0.025072	0.014639	0.018334	0.032871	0.012488	0.020798	0.026271	0.017291	0.014513	0.034000	0.017096	0.034210	0.016819	0.008812	0.020251	0.006997	0.010713	0.007194	0.017729	0.009087
or	0.010196	0.036255	0.020409	0.014287	0.009065	0.009235	0.013139	0.007028	0.012112	0.012294	0.022947	0.037425	0.012714	0.011040	0.011936	0.024702	0.029921	0.012583	0.011071	0.026956	0.010539	0.044293	0.021349	0.012469	0.026335	0.013097	0.019135	0.022582	0.031969	0.011918	0.029510	0.019049	0.017982	0.017894	0.021903	0.012498	0.013128	0.044053	0.007854	0.024673	0.018930	0.011861	0.008588	0.028549	0.012404	0.041427	0.024393	0.008641	0.017428	0.011294	0.016059	0.011819	0.010897	0.010166
construct	0.026756	0.030001	0.014738	0.013287	0.016456	0.020418	0.012789	0.018847	0.014354	0.032345	0.011677	0.014059	0.016549	0.008378	0.016883	0.011276	0.028835	0.016993	0.025219	0.002475	0.026669	0.018482	0.032604	0.046078	0.037404	0.017437	0.015699	0.034546	0.055985	0.024377	0.010044	0.026657	0.005464	0.005324	0.022503	0.014371	0.010863	0.024532	0.006123	0.018611	0.022180	0.014266	0.006128	0.011227	0.010447	0.022818	0.007031	0.021687	0.014721	0.008821	0.009039	0.009241	0.012285	0.024002
##ively	0.024341	0.037903	0.021399	0.037911	0.019441	0.020235	0.013896	0.013236	0.045760	0.022227	0.013031	0.029661	0.016580	0.015150	0.017942	0.018966	0.033529	0.023859	0.027590	0.024945	0.007596	0.029074	0.008711	0.016709	0.026611	0.014630	0.012977	0.027355	0.027664	0.024198	0.011834	0.015105	0.017687	0.016047	0.014038	0.018844	0.007972	0.014401	0.007002	0.013704	0.017896	0.011625	0.008401	0.011049	0.009152	0.015281	0.028260	0.008088	0.015991	0.007636	0.014015	0.004178	0.017093	0.021574
sold	0.028138	0.013810	0.032274	0.016090	0.006562	0.013901	0.019361	0.016503	0.019417	0.061572	0.029296	0.000707	0.012894	0.012868	0.004750	0.050070	0.011014	0.006758	0.009131	0.033861	0.069183	0.000780	0.004804	0.038313	0.021447	0.004885	0.019934	0.010547	0.027187	0.007535	0.018116	0.012073	0.010435	0.017183	0.012515	0.005250	0.012632	0.021194	0.004606	0.015870	0.033725	0.008990	0.006893	0.009453	0.007582	0.017925	0.017091	0.017587	0.041577	0.005907	0.039666	0.006183	0.006530	0.047427
(	0.011754	0.037506	0.023664	0.021011	0.011603	0.014348	0.011305	0.011481	0.009943	0.016190	0.026038	0.022584	0.017415	0.012204	0.011819	0.040421	0.015345	0.013717	0.014760	0.014096	0.012219	0.027683	0.011261	0.023121	0.044361	0.014194	0.015291	0.029618	0.022728	0.015537	0.023838	0.018577	0.034424	0.018167	0.041174	0.014561	0.015077	0.026921	0.007410	0.018899	0.019883	0.018524	0.007752	0.024792	0.013675	0.022062	0.022243	0.009342	0.014019	0.008587	0.011606	0.009291	0.011382	0.014576
if	0.012778	0.049207	0.015315	0.013391	0.009571	0.010202	0.008056	0.005766	0.009114	0.008395	0.016738	0.018388	0.014636	0.006534	0.010770	0.040832	0.022654	0.012458	0.019068	0.014825	0.012022	0.023813	0.093614	0.006456	0.052181	0.012465	0.011526	0.048101	0.027888	0.021034	0.030040	0.015810	0.023371	0.012112	0.025480	0.010306	0.008246	0.046467	0.005060	0.011217	0.011263	0.011458	0.005322	0.023249	0.005881	0.040715	0.023300	0.010096	0.009279	0.010600	0.012775	0.008837	0.005130	0.006190
