TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.516914	0.010925	0.009306	0.003708	0.017065	0.014917	0.017129	0.013643	0.012642	0.010538	0.006623	0.008668	0.007604	0.009132	0.016741	0.011070	0.013457	0.009073	0.008281	0.005605	0.006434	0.007983	0.005540	0.008472	0.009197	0.018432	0.006920	0.011079	0.007402	0.007918	0.012120	0.014772	0.004563	0.005427	0.013769	0.006916	0.004061	0.006467	0.003524	0.007309	0.007808	0.004615	0.003383	0.002341	0.004530	0.004758	0.005649	0.013315	0.005893	0.004944	0.007994	0.004411	0.004368	0.034645
Although	0.230868	0.050162	0.002442	0.004746	0.001417	0.003869	0.012567	0.005753	0.004273	0.006657	0.017448	0.018532	0.007765	0.002654	0.006351	0.038615	0.012641	0.004065	0.029321	0.028887	0.014218	0.031018	0.025221	0.044524	0.012100	0.007088	0.032979	0.008963	0.007247	0.022859	0.015448	0.013340	0.003295	0.019844	0.007525	0.003911	0.010512	0.017496	0.009810	0.020372	0.015363	0.007603	0.015586	0.005634	0.004947	0.016806	0.022571	0.005929	0.054858	0.000893	0.007516	0.002476	0.003523	0.019488
other	0.154021	0.006544	0.008372	0.005121	0.007235	0.009052	0.007731	0.004512	0.022645	0.012841	0.009608	0.013242	0.016728	0.021461	0.010540	0.039465	0.024473	0.013576	0.013854	0.021499	0.014623	0.017928	0.015804	0.021825	0.045766	0.021075	0.034072	0.023994	0.029087	0.015841	0.028393	0.029037	0.028914	0.007735	0.006856	0.007240	0.012857	0.010465	0.008624	0.032410	0.014389	0.012222	0.018387	0.012794	0.013708	0.009174	0.021377	0.010687	0.020166	0.001478	0.006974	0.004967	0.009286	0.009321
types	0.039014	0.011382	0.007323	0.065691	0.004064	0.006056	0.004816	0.003547	0.016888	0.019838	0.017862	0.024469	0.011691	0.016564	0.006199	0.021650	0.012924	0.009690	0.027374	0.097103	0.008470	0.033829	0.015115	0.012568	0.012335	0.009100	0.020918	0.009345	0.031453	0.023924	0.029733	0.015047	0.025585	0.040312	0.003043	0.008330	0.007483	0.030275	0.014455	0.013386	0.012713	0.010757	0.031869	0.042008	0.006813	0.042812	0.025901	0.003768	0.007184	0.003171	0.005479	0.002415	0.008199	0.008060
of	0.129094	0.013171	0.004712	0.004210	0.003994	0.005883	0.005267	0.008998	0.004899	0.014272	0.027686	0.012451	0.016549	0.009966	0.017969	0.039164	0.019909	0.020531	0.025917	0.016970	0.010871	0.016464	0.020295	0.019627	0.018244	0.021294	0.030556	0.022321	0.015942	0.035165	0.036423	0.016316	0.016615	0.016994	0.016758	0.008403	0.010894	0.019647	0.012202	0.017157	0.023392	0.016989	0.021754	0.017058	0.009894	0.025541	0.024338	0.010251	0.031372	0.004380	0.006396	0.008787	0.006642	0.009409
for	0.179260	0.009418	0.007147	0.006507	0.007171	0.007298	0.006448	0.004302	0.003895	0.018525	0.012993	0.019949	0.013657	0.008684	0.020675	0.040950	0.021552	0.007335	0.032766	0.023825	0.009868	0.014965	0.011432	0.045109	0.016657	0.026295	0.025897	0.035224	0.018932	0.027389	0.038124	0.032723	0.018900	0.012190	0.010091	0.009212	0.008095	0.010547	0.007305	0.013779	0.013343	0.008697	0.019613	0.017105	0.010939	0.011846	0.015823	0.009637	0.027742	0.001618	0.005061	0.005122	0.004485	0.003877
##feit	0.250614	0.006405	0.004165	0.002991	0.011681	0.010615	0.199679	0.011103	0.005114	0.010441	0.005337	0.017653	0.018986	0.005746	0.013964	0.014310	0.041123	0.008798	0.007727	0.028008	0.008420	0.019473	0.010497	0.017357	0.016858	0.011285	0.012537	0.005811	0.006965	0.008325	0.006903	0.022033	0.005714	0.009145	0.007642	0.005627	0.010040	0.003033	0.003886	0.009199	0.006753	0.006664	0.003925	0.005907	0.009480	0.005967	0.013880	0.009468	0.024058	0.003697	0.020184	0.003144	0.005198	0.006464
##ed	0.089910	0.012379	0.010799	0.005115	0.005772	0.005512	0.016360	0.081051	0.007981	0.011926	0.011597	0.022106	0.005418	0.022954	0.015725	0.008788	0.026092	0.015222	0.010528	0.004736	0.018608	0.029545	0.008287	0.010600	0.036223	0.024816	0.023068	0.019289	0.012998	0.013827	0.058726	0.008940	0.022126	0.021594	0.018454	0.010929	0.019931	0.012668	0.014810	0.013984	0.016021	0.005091	0.020073	0.004888	0.020865	0.011685	0.017944	0.036369	0.023015	0.011660	0.008181	0.022319	0.008311	0.004185
property	0.076990	0.013640	0.046668	0.007759	0.009596	0.014737	0.006246	0.002177	0.182077	0.003572	0.003315	0.007785	0.009269	0.012890	0.017710	0.022676	0.033833	0.015248	0.014280	0.029306	0.005270	0.018759	0.007265	0.005117	0.017628	0.014461	0.016737	0.017420	0.025001	0.011930	0.038697	0.053101	0.040235	0.015788	0.007568	0.013967	0.008885	0.014598	0.007353	0.005130	0.004533	0.008838	0.008483	0.003935	0.004102	0.012882	0.042094	0.005711	0.010484	0.002186	0.013129	0.001010	0.004216	0.003714
must	0.340861	0.023711	0.003297	0.019872	0.006840	0.011723	0.004072	0.002650	0.001077	0.115274	0.021607	0.004435	0.005027	0.004944	0.009382	0.031383	0.004770	0.002654	0.034136	0.020692	0.014565	0.007127	0.004544	0.034659	0.004771	0.010401	0.006234	0.006969	0.002236	0.021674	0.009117	0.029384	0.006722	0.011449	0.020433	0.004171	0.008130	0.023615	0.003248	0.006461	0.003954	0.004512	0.004438	0.006366	0.003345	0.012423	0.010038	0.002658	0.023614	0.001038	0.004741	0.004807	0.002556	0.011189
