TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.054291	0.006773	0.005964	0.008332	0.001533	0.001086	0.003421	0.005080	0.016225	0.011275	0.001739	0.000800	0.000476	0.000088	0.000204	0.000225	0.000231	0.000079	0.000254	0.000032	0.000311	0.000495	0.000122	0.000751	0.000472	0.000135	0.000268	0.000394	0.000279	0.000157	0.000183	0.000264	0.000188	0.000207	0.000137	0.000736	0.004329	0.002174	0.000417	0.000074	0.000396	0.000161	0.001077	0.002236	0.000740	0.001197	0.000680	0.000343	0.000907	0.000182	0.000070	0.000313	0.002433	0.859066
Although	0.001263	0.048265	0.233458	0.116323	0.049964	0.010468	0.021646	0.007502	0.021917	0.133262	0.078135	0.011167	0.016881	0.006760	0.003600	0.005818	0.001321	0.005711	0.005890	0.004273	0.004494	0.007648	0.009211	0.004789	0.004973	0.000892	0.000564	0.000140	0.000176	0.001198	0.002825	0.001083	0.000444	0.000794	0.006759	0.018304	0.013999	0.006712	0.001796	0.000410	0.001464	0.000879	0.000694	0.000543	0.000133	0.000413	0.000078	0.000058	0.000087	0.000131	0.000030	0.000098	0.001133	0.123425
other	0.000364	0.031073	0.093529	0.427402	0.095281	0.010147	0.024362	0.008032	0.096430	0.059327	0.043092	0.008020	0.013762	0.001881	0.002982	0.003273	0.000812	0.004956	0.003229	0.001603	0.001271	0.009118	0.007529	0.001074	0.000645	0.000272	0.000144	0.000024	0.000032	0.000093	0.000151	0.000079	0.000060	0.000038	0.001025	0.004286	0.001086	0.000431	0.000198	0.000045	0.000285	0.000434	0.000121	0.000048	0.000032	0.000026	0.000008	0.000008	0.000017	0.000033	0.000003	0.000008	0.000368	0.041450
types	0.000427	0.014273	0.044517	0.037838	0.015593	0.033253	0.093681	0.028391	0.316438	0.074968	0.019347	0.014514	0.003176	0.000362	0.000220	0.001744	0.001474	0.001785	0.004373	0.001106	0.002186	0.016674	0.004446	0.001230	0.001398	0.000072	0.001127	0.000096	0.000129	0.000088	0.000199	0.000031	0.000110	0.000126	0.000335	0.001389	0.000593	0.000317	0.000224	0.000036	0.000146	0.000065	0.000292	0.000231	0.000032	0.000089	0.000060	0.000016	0.000181	0.000095	0.000037	0.000047	0.000541	0.259882
of	0.000105	0.004774	0.012495	0.036299	0.022267	0.009044	0.024502	0.075216	0.674329	0.073118	0.018812	0.006498	0.002340	0.000148	0.000082	0.000347	0.000480	0.000545	0.001391	0.000140	0.001597	0.003470	0.001527	0.000551	0.000360	0.000433	0.000836	0.000084	0.000280	0.000040	0.000034	0.000017	0.000028	0.000014	0.000024	0.000224	0.000135	0.000055	0.000018	0.000005	0.000054	0.000047	0.000051	0.000086	0.000023	0.000027	0.000008	0.000010	0.000037	0.000013	0.000003	0.000021	0.000090	0.026865
for	0.001773	0.007297	0.006355	0.001273	0.007035	0.003402	0.024714	0.073724	0.122205	0.094604	0.013688	0.005426	0.001989	0.000146	0.000375	0.001075	0.001304	0.001934	0.002562	0.000397	0.004936	0.004680	0.010952	0.001939	0.000714	0.000497	0.001000	0.000164	0.000284	0.000055	0.000098	0.000147	0.000084	0.000032	0.000460	0.001972	0.000423	0.000282	0.000228	0.000071	0.000046	0.000090	0.000235	0.000166	0.000037	0.000088	0.000038	0.000055	0.000092	0.000136	0.000052	0.000561	0.000743	0.597361
##feit	0.000897	0.002247	0.000802	0.000288	0.001629	0.001030	0.001438	0.008665	0.054733	0.023240	0.007704	0.002262	0.003218	0.000212	0.000072	0.000167	0.000172	0.000523	0.000323	0.000058	0.000294	0.000590	0.004133	0.001304	0.000206	0.001635	0.000701	0.000143	0.000294	0.000062	0.000034	0.000145	0.000030	0.000006	0.000110	0.000979	0.000078	0.000067	0.000055	0.000019	0.000015	0.000104	0.000236	0.000111	0.000024	0.000043	0.000016	0.000012	0.000022	0.000029	0.000004	0.000077	0.000355	0.878385
##ed	0.000966	0.009550	0.004054	0.004690	0.003713	0.002381	0.007169	0.017327	0.167407	0.070030	0.016892	0.010237	0.004912	0.000875	0.000510	0.000577	0.000610	0.001200	0.001721	0.000069	0.000883	0.001393	0.002709	0.001361	0.000487	0.000846	0.001556	0.000178	0.000984	0.000247	0.000064	0.000130	0.000054	0.000020	0.000073	0.000354	0.000073	0.000088	0.000047	0.000023	0.000029	0.000067	0.000154	0.000475	0.000053	0.000148	0.000070	0.000051	0.000065	0.000041	0.000014	0.000134	0.000540	0.661698
property	0.002158	0.007675	0.002546	0.000422	0.000917	0.002357	0.004654	0.006022	0.011601	0.025561	0.030578	0.020932	0.006677	0.002222	0.001076	0.004640	0.000249	0.001188	0.003179	0.000352	0.000448	0.001798	0.004106	0.002913	0.001516	0.000585	0.001897	0.000295	0.000184	0.000205	0.000713	0.000503	0.000163	0.000010	0.000378	0.003069	0.000437	0.000094	0.000150	0.000059	0.000038	0.000103	0.000479	0.000337	0.000141	0.000242	0.000354	0.000027	0.000165	0.000051	0.000017	0.000059	0.000773	0.842686
must	0.001621	0.027715	0.010500	0.002792	0.001377	0.003155	0.007544	0.002739	0.012673	0.029637	0.059350	0.041835	0.077592	0.098542	0.023602	0.098163	0.004650	0.011404	0.012112	0.000741	0.000847	0.001926	0.009347	0.006470	0.001888	0.002914	0.007468	0.000852	0.000483	0.001624	0.000882	0.001318	0.000500	0.000299	0.001990	0.011578	0.000849	0.000212	0.000410	0.000325	0.000205	0.000160	0.000838	0.001600	0.000409	0.000389	0.000381	0.000094	0.000402	0.000223	0.000058	0.000363	0.001623	0.413328
be	0.000483	0.016822	0.004855	0.000475	0.000558	0.001607	0.004681	0.002277	0.025033	0.021501	0.035666	0.072006	0.152817	0.092953	0.041967	0.107444	0.016272	0.030931	0.050956	0.001117	0.002856	0.005122	0.026928	0.006030	0.001083	0.008441	0.010153	0.000445	0.000852	0.001093	0.000722	0.003213	0.000558	0.000250	0.001556	0.010802	0.000724	0.000044	0.000118	0.000119	0.000052	0.000046	0.000297	0.000821	0.000179	0.000163	0.000224	0.000101	0.000584	0.000118	0.000040	0.000467	0.001867	0.233508
sold	0.000532	0.012283	0.001191	0.000248	0.000640	0.000867	0.001044	0.002377	0.007193	0.010196	0.024266	0.049173	0.029648	0.021245	0.008601	0.035102	0.003477	0.024847	0.013708	0.000333	0.000284	0.004013	0.005595	0.001772	0.000504	0.007594	0.001363	0.000528	0.000406	0.000563	0.000343	0.001423	0.000117	0.000042	0.000310	0.004670	0.000181	0.000020	0.000013	0.000003	0.000003	0.000013	0.000053	0.000120	0.000051	0.000090	0.000053	0.000041	0.000244	0.000048	0.000013	0.000101	0.000588	0.721870
in	0.001758	0.019240	0.011501	0.001545	0.000827	0.000745	0.002597	0.000789	0.002143	0.010008	0.009337	0.026899	0.026470	0.059953	0.081660	0.151989	0.018925	0.085329	0.124911	0.007840	0.010490	0.022878	0.030828	0.015759	0.009355	0.002395	0.002449	0.001056	0.000476	0.001459	0.007509	0.002981	0.002098	0.000906	0.003775	0.025141	0.002813	0.000433	0.000070	0.000030	0.000158	0.000034	0.000138	0.001297	0.000325	0.000688	0.000549	0.000128	0.000931	0.000207	0.000077	0.000752	0.002716	0.204628
order	0.000799	0.004244	0.000967	0.000488	0.000275	0.000793	0.000691	0.000055	0.000941	0.001179	0.001485	0.002915	0.006868	0.018728	0.039272	0.122492	0.040805	0.096008	0.057097	0.005385	0.003958	0.008486	0.012543	0.002574	0.001361	0.000132	0.002446	0.001686	0.000881	0.001293	0.001722	0.002104	0.001312	0.002470	0.003970	0.008343	0.000495	0.000037	0.000008	0.000003	0.000013	0.000003	0.000033	0.000181	0.000104	0.000199	0.000156	0.000085	0.000573	0.000177	0.000052	0.000112	0.001396	0.539602
to	0.000713	0.003620	0.004133	0.000697	0.000655	0.000458	0.000806	0.000252	0.001392	0.001144	0.001101	0.001165	0.004538	0.005582	0.008792	0.181480	0.056503	0.240703	0.176145	0.012842	0.014055	0.018954	0.061457	0.009543	0.004235	0.003085	0.006422	0.000392	0.000396	0.000742	0.002488	0.003276	0.005888	0.001598	0.003692	0.014535	0.000905	0.000114	0.000032	0.000009	0.000011	0.000007	0.000023	0.000201	0.000028	0.000135	0.000155	0.000050	0.000663	0.000175	0.000083	0.000332	0.002537	0.141065
recognize	0.000406	0.001361	0.000623	0.000584	0.000749	0.000280	0.000222	0.000252	0.003019	0.000609	0.000265	0.000357	0.000597	0.000871	0.001442	0.018884	0.093691	0.360480	0.105668	0.004376	0.012284	0.038006	0.030404	0.006110	0.001482	0.001274	0.003759	0.000747	0.004286	0.001147	0.001496	0.003908	0.005902	0.004338	0.002130	0.008342	0.000352	0.000043	0.000007	0.000003	0.000007	0.000003	0.000004	0.000080	0.000015	0.000064	0.000040	0.000059	0.000672	0.000360	0.000145	0.000693	0.001889	0.275216
revenue	0.000525	0.000719	0.000188	0.000160	0.000456	0.000202	0.000529	0.000608	0.002275	0.000188	0.000100	0.000626	0.000359	0.000312	0.001003	0.004803	0.022322	0.084365	0.245141	0.004189	0.007150	0.062224	0.021376	0.004199	0.000593	0.000386	0.001114	0.000388	0.001077	0.000333	0.001326	0.001830	0.002679	0.001018	0.000781	0.005623	0.000882	0.000034	0.000014	0.000004	0.000008	0.000006	0.000006	0.000028	0.000003	0.000035	0.000032	0.000029	0.000877	0.000493	0.000297	0.000696	0.001495	0.513896
