TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.300420	0.000639	0.000130	0.000132	0.000061	0.000113	0.000200	0.000611	0.000853	0.000669	0.000076	0.000248	0.000086	0.000037	0.000035	0.000013	0.000032	0.000091	0.000054	0.000010	0.000038	0.000104	0.000017	0.000064	0.000018	0.000075	0.000034	0.000267	0.000031	0.000012	0.000026	0.000070	0.000098	0.000030	0.000062	0.001247	0.000847	0.000494	0.000297	0.000525	0.000135	0.000372	0.000547	0.000180	0.000136	0.000063	0.000070	0.000059	0.000089	0.000077	0.000049	0.000117	0.002390	0.686850
Although	0.000134	0.000456	0.002991	0.001782	0.000561	0.000429	0.004009	0.000933	0.000851	0.013554	0.001215	0.004171	0.003413	0.003051	0.000294	0.000420	0.000333	0.000159	0.002797	0.000810	0.000923	0.003009	0.001087	0.000155	0.000063	0.000192	0.000530	0.000094	0.000043	0.000024	0.000041	0.000112	0.000415	0.000243	0.000534	0.004316	0.026664	0.213572	0.240645	0.304850	0.012512	0.003678	0.004367	0.002335	0.000103	0.000845	0.001716	0.001059	0.014050	0.000761	0.000732	0.001965	0.007155	0.108845
other	0.001095	0.020214	0.014322	0.006713	0.010045	0.000494	0.000681	0.001038	0.002149	0.008882	0.000755	0.000470	0.001649	0.000233	0.000073	0.000019	0.000066	0.000115	0.000754	0.000021	0.000013	0.000032	0.000109	0.000089	0.000006	0.000017	0.000065	0.000276	0.000027	0.000070	0.000005	0.000007	0.000022	0.000012	0.000496	0.001747	0.001445	0.000718	0.000356	0.000107	0.000074	0.000197	0.000386	0.000065	0.000008	0.000001	0.000011	0.000002	0.000004	0.000016	0.000005	0.000003	0.002376	0.921443
types	0.001028	0.009269	0.002062	0.001627	0.004203	0.000699	0.001711	0.003080	0.003580	0.005428	0.000650	0.000928	0.000144	0.000020	0.000030	0.000013	0.000190	0.000328	0.000436	0.000010	0.000008	0.000096	0.000050	0.000037	0.000014	0.000019	0.000016	0.000538	0.000033	0.000021	0.000006	0.000003	0.000011	0.000011	0.000096	0.000523	0.001884	0.000123	0.000038	0.000016	0.000045	0.000042	0.000062	0.000078	0.000006	0.000004	0.000009	0.000002	0.000010	0.000040	0.000035	0.000021	0.003354	0.957311
of	0.000903	0.036028	0.019274	0.004092	0.003981	0.002674	0.006833	0.009161	0.022183	0.004515	0.000685	0.004507	0.000528	0.000112	0.000127	0.000526	0.000665	0.000533	0.000231	0.000036	0.000022	0.000718	0.000080	0.000021	0.000143	0.000305	0.000040	0.000723	0.000184	0.000005	0.000021	0.000022	0.000010	0.000013	0.000247	0.003096	0.002025	0.000506	0.000124	0.000065	0.000045	0.000029	0.000036	0.000129	0.000006	0.000013	0.000025	0.000003	0.000039	0.000103	0.000098	0.000027	0.015379	0.858104
for	0.000779	0.012088	0.008584	0.002890	0.005312	0.001760	0.006651	0.005938	0.019873	0.005388	0.001218	0.006458	0.000247	0.000065	0.000079	0.000165	0.000427	0.000071	0.000034	0.000017	0.000007	0.000479	0.000005	0.000005	0.000025	0.000065	0.000025	0.000152	0.000066	0.000001	0.000008	0.000003	0.000004	0.000009	0.000033	0.000252	0.000828	0.000123	0.000028	0.000037	0.000127	0.000027	0.000023	0.000223	0.000006	0.000017	0.000013	0.000003	0.000056	0.000092	0.000059	0.000043	0.008069	0.911042
##feit	0.002987	0.032228	0.002599	0.002404	0.003630	0.003229	0.005285	0.006617	0.014369	0.004010	0.001048	0.004669	0.000608	0.000210	0.000396	0.000794	0.001181	0.000206	0.000216	0.000169	0.000027	0.000665	0.000027	0.000067	0.000099	0.000107	0.000030	0.000674	0.000195	0.000007	0.000019	0.000007	0.000013	0.000036	0.000097	0.000700	0.000984	0.000112	0.000022	0.000021	0.000099	0.000018	0.000030	0.000312	0.000023	0.000026	0.000029	0.000004	0.000055	0.000139	0.000099	0.000061	0.008999	0.899343
##ed	0.003337	0.024125	0.009523	0.012992	0.019820	0.009746	0.012648	0.023628	0.033036	0.005746	0.001342	0.007535	0.000656	0.000182	0.000157	0.000204	0.001270	0.000210	0.000062	0.000040	0.000021	0.000586	0.000018	0.000022	0.000079	0.000090	0.000035	0.001039	0.000145	0.000002	0.000007	0.000005	0.000011	0.000022	0.000194	0.001650	0.005354	0.000262	0.000050	0.000038	0.000160	0.000093	0.000076	0.000393	0.000025	0.000023	0.000020	0.000006	0.000060	0.000386	0.000082	0.000081	0.014659	0.808046
property	0.002868	0.007335	0.000683	0.001724	0.002193	0.001886	0.002895	0.004267	0.009865	0.001066	0.000465	0.003172	0.000207	0.000046	0.000230	0.000334	0.001113	0.000336	0.000195	0.000076	0.000014	0.000559	0.000040	0.000034	0.000065	0.000204	0.000026	0.000954	0.000101	0.000007	0.000025	0.000020	0.000016	0.000027	0.000261	0.001660	0.002162	0.000151	0.000065	0.000024	0.000055	0.000032	0.000042	0.000120	0.000008	0.000009	0.000009	0.000003	0.000025	0.000078	0.000067	0.000052	0.007692	0.944439
must	0.001444	0.017660	0.086440	0.058979	0.129067	0.012230	0.018138	0.027524	0.048434	0.005959	0.003150	0.014741	0.001733	0.001616	0.000551	0.000769	0.001490	0.000215	0.000093	0.000172	0.000157	0.001835	0.000066	0.000098	0.000138	0.000262	0.000329	0.000368	0.000274	0.000004	0.000019	0.000012	0.000024	0.000101	0.000176	0.000672	0.002272	0.000611	0.000384	0.000555	0.000971	0.000330	0.000146	0.000433	0.000030	0.000058	0.000105	0.000025	0.000209	0.000347	0.000170	0.000110	0.010183	0.548119
