TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.279544	0.009682	0.003216	0.012544	0.007247	0.007589	0.053822	0.025501	0.029760	0.044724	0.007835	0.027028	0.001845	0.004408	0.002254	0.006140	0.014743	0.005432	0.001582	0.001226	0.002508	0.011006	0.001014	0.001935	0.001688	0.000228	0.005064	0.020051	0.007655	0.003035	0.001163	0.000511	0.001248	0.004158	0.002337	0.004881	0.029414	0.005673	0.019531	0.023508	0.028511	0.004054	0.009143	0.019168	0.001538	0.003194	0.015680	0.003111	0.035083	0.003884	0.015129	0.066950	0.049516	0.052308
Although	0.000313	0.000426	0.000061	0.000066	0.000038	0.000035	0.000275	0.000031	0.000513	0.000209	0.000032	0.000335	0.000018	0.000034	0.000032	0.000109	0.000615	0.000228	0.000067	0.000065	0.000021	0.000190	0.000029	0.000052	0.000111	0.000028	0.000205	0.000875	0.000374	0.000040	0.000018	0.000027	0.000163	0.000120	0.000112	0.000041	0.000146	0.000101	0.000091	0.000362	0.000193	0.000168	0.000071	0.000298	0.000022	0.000120	0.000593	0.000040	0.000084	0.000059	0.000167	0.000206	0.455268	0.536103
other	0.002341	0.000307	0.000791	0.002101	0.001182	0.001613	0.006828	0.001136	0.008855	0.000926	0.000447	0.003312	0.000158	0.000197	0.000615	0.003966	0.019986	0.000398	0.000253	0.002035	0.001000	0.002614	0.000308	0.000545	0.003337	0.000630	0.001776	0.015174	0.008988	0.000284	0.000516	0.000309	0.002862	0.001520	0.000302	0.000170	0.000193	0.000174	0.000085	0.000521	0.000555	0.000292	0.000484	0.002971	0.000086	0.000310	0.001183	0.000227	0.000453	0.000268	0.000919	0.001893	0.409191	0.482417
types	0.003349	0.000779	0.000755	0.003067	0.000384	0.000542	0.002527	0.000521	0.004855	0.001020	0.000343	0.001468	0.000112	0.000202	0.000249	0.001632	0.004414	0.000276	0.001163	0.000676	0.000645	0.000856	0.000637	0.001115	0.001235	0.000598	0.000714	0.005029	0.005097	0.000302	0.000303	0.000268	0.000424	0.000490	0.000156	0.000119	0.000191	0.000217	0.000206	0.001061	0.002349	0.000682	0.000323	0.004838	0.000058	0.000156	0.000823	0.000068	0.000172	0.000325	0.001756	0.001050	0.437142	0.502264
of	0.000802	0.000163	0.000081	0.000242	0.000284	0.000692	0.004935	0.000295	0.005469	0.000087	0.000021	0.001013	0.000016	0.000035	0.000081	0.002433	0.009702	0.000206	0.000115	0.000379	0.000088	0.001010	0.000232	0.000162	0.000627	0.000109	0.000301	0.006020	0.002826	0.000055	0.000098	0.000096	0.000595	0.000363	0.000089	0.000066	0.000071	0.000030	0.000019	0.000219	0.000059	0.000022	0.000066	0.000686	0.000018	0.000041	0.000296	0.000034	0.000226	0.000171	0.000593	0.000361	0.436730	0.520569
for	0.001301	0.000428	0.000622	0.000660	0.000892	0.005312	0.012164	0.001539	0.009347	0.000286	0.000115	0.002859	0.000066	0.000093	0.000212	0.005031	0.031652	0.000197	0.000107	0.000438	0.000282	0.002134	0.000116	0.000093	0.002083	0.000211	0.000851	0.012347	0.005148	0.000071	0.000205	0.000161	0.002324	0.000919	0.000113	0.000091	0.000206	0.000097	0.000080	0.000518	0.000156	0.000101	0.000201	0.001960	0.000030	0.000143	0.001004	0.000099	0.000449	0.001308	0.003341	0.001806	0.404654	0.483377
##feit	0.004774	0.000915	0.001441	0.003549	0.009922	0.016112	0.082881	0.021148	0.032856	0.002983	0.003245	0.022523	0.000503	0.000796	0.001163	0.013914	0.018818	0.000815	0.000848	0.002296	0.002744	0.014429	0.000564	0.001066	0.015442	0.001373	0.007934	0.080413	0.025187	0.000565	0.003270	0.000848	0.003703	0.004320	0.001210	0.000614	0.002348	0.001063	0.001023	0.002732	0.001316	0.000383	0.001954	0.023484	0.000315	0.001005	0.004892	0.000894	0.004321	0.003232	0.010721	0.008425	0.244408	0.282301
##ed	0.000513	0.000048	0.000065	0.000212	0.000262	0.001218	0.009257	0.000913	0.011048	0.000037	0.000013	0.000713	0.000003	0.000008	0.000022	0.001488	0.007707	0.000074	0.000041	0.000170	0.000066	0.000748	0.000065	0.000065	0.000696	0.000067	0.000218	0.014778	0.002301	0.000031	0.000092	0.000064	0.000470	0.000425	0.000044	0.000015	0.000018	0.000009	0.000006	0.000091	0.000020	0.000009	0.000038	0.000636	0.000007	0.000019	0.000244	0.000021	0.000177	0.000282	0.000897	0.000578	0.426941	0.516053
property	0.010210	0.000807	0.000801	0.002781	0.002753	0.003432	0.031411	0.005196	0.062709	0.000666	0.000276	0.003250	0.000124	0.000192	0.000384	0.007733	0.022850	0.001122	0.001091	0.003025	0.000641	0.006052	0.001912	0.001375	0.009470	0.002000	0.002519	0.033581	0.017129	0.001126	0.001789	0.002139	0.007861	0.010862	0.000594	0.000365	0.000378	0.000293	0.000242	0.000556	0.000587	0.000555	0.000648	0.005427	0.000124	0.000335	0.002381	0.000257	0.002322	0.002784	0.013577	0.006038	0.328468	0.374798
must	0.003443	0.001228	0.000142	0.000514	0.000166	0.001059	0.003115	0.000447	0.001850	0.003349	0.000509	0.004080	0.000223	0.000298	0.000310	0.001339	0.001647	0.000273	0.000233	0.000307	0.000228	0.001223	0.000115	0.000474	0.000739	0.000085	0.000619	0.006227	0.003924	0.000058	0.000143	0.000044	0.000210	0.000147	0.000137	0.000181	0.000818	0.000330	0.000347	0.001032	0.003156	0.000407	0.000636	0.008349	0.000082	0.000431	0.000863	0.000126	0.000358	0.000613	0.002154	0.001461	0.430924	0.508828
