TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.054324	0.029091	0.162010	0.047625	0.061100	0.028050	0.063062	0.016981	0.074246	0.149215	0.024825	0.097543	0.135878	0.056049
A	0.093670	0.005398	0.001591	0.006528	0.131943	0.001751	0.003585	0.000975	0.088734	0.001779	0.000946	0.003831	0.544792	0.114477
person	0.260008	0.063635	0.004372	0.017843	0.049195	0.084616	0.063931	0.020107	0.044858	0.012524	0.006891	0.019412	0.060292	0.292314
on	0.209144	0.007164	0.001418	0.005500	0.092564	0.004968	0.011123	0.015801	0.104825	0.015671	0.004138	0.014201	0.313856	0.199627
a	0.121553	0.011444	0.006206	0.023672	0.109574	0.011321	0.013679	0.008514	0.099617	0.027100	0.004447	0.013864	0.411294	0.137715
horse	0.244060	0.063526	0.008856	0.037613	0.091347	0.009620	0.025419	0.010353	0.089463	0.024397	0.009400	0.071962	0.150649	0.163335
jumps	0.150363	0.040781	0.011345	0.032288	0.054600	0.015701	0.061355	0.082959	0.111317	0.032105	0.031061	0.053168	0.139783	0.183175
over	0.188501	0.014091	0.001104	0.019390	0.048022	0.005839	0.028248	0.048301	0.087765	0.048418	0.016491	0.013809	0.293519	0.186502
a	0.097971	0.010581	0.003706	0.021390	0.100166	0.006218	0.011991	0.009098	0.122296	0.039906	0.004443	0.012203	0.430748	0.129284
broken	0.363762	0.012507	0.001392	0.008601	0.043592	0.016510	0.025724	0.015259	0.079340	0.006250	0.005906	0.009659	0.152758	0.258740
down	0.181836	0.034879	0.001563	0.006643	0.066405	0.019362	0.019632	0.079221	0.161808	0.034513	0.001438	0.013571	0.165998	0.213131
airplane	0.305191	0.032764	0.014765	0.052297	0.027707	0.138274	0.061898	0.016446	0.040009	0.040525	0.030532	0.015710	0.058999	0.164882
.	0.058493	0.020366	0.141125	0.047606	0.047833	0.033581	0.040318	0.020089	0.051358	0.144812	0.034264	0.148396	0.141348	0.070411
[SEP]	0.290352	0.019292	0.042312	0.014027	0.018545	0.022596	0.013892	0.009965	0.018725	0.017214	0.006769	0.052949	0.076726	0.396637
