TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.041485	0.039995	0.016845	0.009332	0.034982	0.035435	0.022134	0.013843	0.039382	0.033130	0.012806	0.026575	0.083032	0.591024
A	0.028535	0.278468	0.004569	0.002021	0.147140	0.001290	0.001374	0.003580	0.113781	0.003186	0.001367	0.001692	0.048497	0.364500
person	0.050407	0.029775	0.298182	0.006194	0.018999	0.003536	0.000572	0.000515	0.013573	0.000320	0.000319	0.002133	0.044788	0.530687
on	0.041023	0.017574	0.002599	0.208674	0.019259	0.000475	0.002504	0.008239	0.019369	0.000420	0.005946	0.006507	0.024139	0.643272
a	0.059563	0.377787	0.009275	0.012844	0.143351	0.002701	0.004003	0.007316	0.150805	0.002026	0.007067	0.003507	0.021654	0.198102
horse	0.092260	0.005032	0.001981	0.000848	0.011607	0.164629	0.002059	0.000700	0.011524	0.000063	0.000278	0.002224	0.070811	0.635984
jumps	0.037908	0.003739	0.000778	0.004709	0.007857	0.000284	0.321448	0.000757	0.005612	0.001419	0.002721	0.000292	0.030874	0.581602
over	0.158007	0.009836	0.000843	0.014173	0.010376	0.001482	0.000776	0.289391	0.007141	0.000371	0.017914	0.000688	0.056318	0.432684
a	0.089301	0.171472	0.005841	0.010955	0.128819	0.001017	0.003694	0.005517	0.141256	0.003796	0.005094	0.001610	0.021187	0.410440
broken	0.078891	0.015786	0.002697	0.007236	0.012220	0.000102	0.004156	0.001186	0.014106	0.418651	0.012873	0.000956	0.010894	0.420247
down	0.283264	0.001695	0.000235	0.003642	0.008295	0.000190	0.004311	0.005090	0.005049	0.002058	0.318738	0.000355	0.100092	0.266986
airplane	0.167980	0.013237	0.005676	0.031091	0.014882	0.002221	0.000634	0.001081	0.007510	0.000981	0.000894	0.316598	0.037460	0.399754
.	0.039632	0.021689	0.016822	0.009105	0.016051	0.003902	0.008115	0.010091	0.008246	0.006180	0.006576	0.002563	0.065000	0.786029
[SEP]	0.014884	0.011802	0.006698	0.005172	0.007914	0.004984	0.006555	0.004114	0.009055	0.011861	0.003894	0.002610	0.020705	0.889752
