TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.838701	0.012712	0.012247	0.010931	0.016708	0.010165	0.011623	0.007632	0.011987	0.016867	0.014018	0.006603	0.011664	0.018143
A	0.001478	0.014039	0.908755	0.025996	0.017186	0.014954	0.004548	0.002537	0.000375	0.002031	0.001190	0.003146	0.000872	0.002893
person	0.047729	0.086721	0.073802	0.566591	0.105494	0.068010	0.011636	0.009522	0.010136	0.004952	0.003227	0.001892	0.006355	0.003933
on	0.003014	0.048939	0.193525	0.029858	0.471312	0.192353	0.021317	0.005059	0.009966	0.007363	0.003280	0.002148	0.002572	0.009294
a	0.002680	0.013273	0.303603	0.031724	0.032650	0.567277	0.020355	0.008891	0.004542	0.005940	0.003336	0.000556	0.003787	0.001386
horse	0.065611	0.005174	0.054589	0.049308	0.090125	0.036063	0.477874	0.051398	0.024407	0.132792	0.008073	0.003366	0.000228	0.000993
jumps	0.042531	0.002569	0.024215	0.046856	0.077783	0.382612	0.012909	0.263989	0.045282	0.049911	0.035716	0.012916	0.002171	0.000537
over	0.001984	0.001162	0.001767	0.009987	0.020478	0.123413	0.063106	0.019033	0.394701	0.248255	0.091659	0.006741	0.011209	0.006504
a	0.003021	0.000664	0.043207	0.000614	0.004543	0.067070	0.013473	0.063612	0.054630	0.532371	0.077935	0.064000	0.048864	0.025995
broken	0.005424	0.000105	0.000412	0.000655	0.000299	0.012826	0.002452	0.027137	0.026875	0.002493	0.897139	0.010826	0.006353	0.007004
down	0.002963	0.000305	0.002242	0.001965	0.001844	0.001949	0.007045	0.017770	0.034355	0.669140	0.018417	0.102368	0.054020	0.085618
airplane	0.271765	0.002099	0.000506	0.000423	0.000830	0.001128	0.000918	0.002375	0.043252	0.109034	0.027846	0.048138	0.298203	0.193481
.	0.000256	0.000408	0.000467	0.000051	0.000150	0.000060	0.000396	0.000265	0.001474	0.003312	0.008254	0.013952	0.015020	0.955934
[SEP]	0.434221	0.000209	0.001848	0.000286	0.000101	0.000097	0.000042	0.000268	0.000216	0.001591	0.013789	0.013861	0.219471	0.314001
