TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.168279	0.049080	0.247846	0.017913	0.029305	0.132785	0.063079	0.070571	0.025476	0.026013	0.012162	0.040377	0.101802	0.015313
A	0.176866	0.244126	0.084468	0.020894	0.113072	0.029426	0.048441	0.037266	0.057213	0.010798	0.020891	0.032819	0.096312	0.027407
person	0.172477	0.339694	0.036553	0.011668	0.080358	0.131828	0.029394	0.023543	0.048084	0.039140	0.004559	0.016100	0.028676	0.037926
on	0.241281	0.058543	0.047965	0.026475	0.065779	0.075112	0.020624	0.089913	0.082839	0.013391	0.035488	0.043671	0.070503	0.128415
a	0.177923	0.210560	0.084806	0.014938	0.121156	0.038266	0.059672	0.029417	0.065303	0.015819	0.019561	0.034420	0.074170	0.053987
horse	0.063442	0.198197	0.007640	0.041187	0.070413	0.003071	0.084207	0.030839	0.056577	0.164514	0.065378	0.128454	0.011447	0.074633
jumps	0.075773	0.018388	0.078838	0.128310	0.024713	0.100610	0.006320	0.166701	0.061886	0.129010	0.087072	0.040296	0.017191	0.064892
over	0.089119	0.074264	0.059884	0.049472	0.123487	0.030278	0.079578	0.106097	0.188016	0.050573	0.058474	0.009058	0.025730	0.055969
a	0.130001	0.192108	0.044572	0.028599	0.161176	0.027656	0.039960	0.038443	0.128095	0.026327	0.029216	0.028300	0.039227	0.086320
broken	0.133447	0.053429	0.019519	0.052190	0.023864	0.072860	0.237057	0.046477	0.070653	0.005411	0.081753	0.016407	0.043054	0.143879
down	0.113283	0.037525	0.035060	0.043562	0.073044	0.046960	0.031394	0.150583	0.156700	0.106466	0.019296	0.047865	0.019593	0.118669
airplane	0.181177	0.147343	0.017179	0.047303	0.118318	0.063771	0.006295	0.028655	0.113285	0.114473	0.029679	0.008071	0.042351	0.082100
.	0.147129	0.087526	0.154635	0.024453	0.050163	0.052560	0.070847	0.050342	0.040854	0.112777	0.020129	0.028035	0.117313	0.043238
[SEP]	0.187376	0.006369	0.013390	0.003963	0.004628	0.014329	0.006281	0.004914	0.007829	0.018452	0.004093	0.006328	0.019159	0.702890
