TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.036562	0.034996	0.009052	0.006357	0.003792	0.002422	0.003745	0.000780	0.001742	0.000676	0.000634	0.003109	0.026384	0.869749
A	0.045165	0.029947	0.314219	0.021797	0.004052	0.012712	0.006397	0.000424	0.000181	0.000816	0.000384	0.001962	0.008618	0.553324
person	0.029311	0.007589	0.005447	0.298597	0.020224	0.002105	0.017012	0.001398	0.000769	0.000040	0.000057	0.000412	0.009149	0.607892
on	0.028572	0.008000	0.017554	0.004199	0.539403	0.197752	0.008386	0.002214	0.004621	0.000253	0.000050	0.000702	0.002083	0.186213
a	0.045632	0.002219	0.033110	0.004236	0.010795	0.241596	0.014335	0.000917	0.000349	0.001305	0.000089	0.000291	0.001069	0.644058
horse	0.024041	0.002131	0.003810	0.053978	0.002665	0.004176	0.116454	0.009952	0.001187	0.002388	0.002095	0.000641	0.001916	0.774565
jumps	0.020021	0.002935	0.002710	0.008799	0.011338	0.009611	0.027166	0.251918	0.047048	0.003039	0.004022	0.011377	0.011382	0.588634
over	0.015009	0.001139	0.000650	0.000117	0.007562	0.008933	0.006816	0.027507	0.568602	0.014852	0.004263	0.024566	0.019227	0.300755
a	0.050589	0.000556	0.001438	0.000026	0.000144	0.005234	0.007556	0.007192	0.013779	0.487538	0.018289	0.030960	0.016677	0.360021
broken	0.017393	0.003306	0.001485	0.000028	0.000278	0.000787	0.008000	0.011904	0.038215	0.017375	0.651692	0.138416	0.024973	0.086148
down	0.013654	0.000286	0.000325	0.000042	0.000035	0.000021	0.000663	0.003352	0.006877	0.007746	0.033445	0.746719	0.031363	0.155472
airplane	0.009432	0.001492	0.000148	0.000473	0.000329	0.000029	0.000299	0.000755	0.005067	0.004367	0.002996	0.040282	0.366161	0.568168
.	0.015107	0.021101	0.001631	0.000084	0.000316	0.000309	0.000268	0.000082	0.000629	0.000481	0.000474	0.003582	0.074254	0.881680
[SEP]	0.008764	0.012175	0.009324	0.007831	0.013523	0.007580	0.003843	0.004325	0.008517	0.003069	0.001871	0.007865	0.057239	0.854074
