TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.042625	0.039978	0.009958	0.006485	0.055928	0.011737	0.048925	0.022665	0.077364	0.005204	0.005649	0.002954	0.022005	0.648522
A	0.003486	0.208728	0.074395	0.040852	0.052489	0.015241	0.044103	0.005456	0.021827	0.001940	0.001354	0.012117	0.028146	0.489866
person	0.008579	0.177022	0.047709	0.061807	0.035326	0.016848	0.028976	0.006062	0.008072	0.000758	0.000760	0.003944	0.021718	0.582419
on	0.006801	0.041036	0.033601	0.057965	0.006239	0.005270	0.036159	0.006499	0.002778	0.000808	0.001730	0.004900	0.024937	0.771276
a	0.005262	0.272553	0.100210	0.146197	0.046791	0.010860	0.029826	0.002443	0.003598	0.000763	0.000447	0.001224	0.015943	0.363881
horse	0.005296	0.030611	0.004100	0.007378	0.006206	0.002328	0.005087	0.000992	0.000461	0.000101	0.000149	0.000140	0.011337	0.925814
jumps	0.005894	0.163911	0.177068	0.282409	0.078915	0.033678	0.054444	0.028792	0.011782	0.000599	0.000816	0.002887	0.020344	0.138461
over	0.003827	0.073055	0.125808	0.384256	0.060222	0.025214	0.038587	0.021755	0.009299	0.002345	0.002787	0.004866	0.011096	0.236884
a	0.010186	0.229461	0.109742	0.102859	0.175698	0.043810	0.100314	0.028661	0.050532	0.015373	0.003990	0.007778	0.013954	0.107642
broken	0.006233	0.010394	0.004753	0.003011	0.006753	0.006016	0.002271	0.001861	0.008020	0.006198	0.005267	0.004858	0.007145	0.927221
down	0.009964	0.021112	0.020037	0.005262	0.008203	0.007367	0.005462	0.003236	0.011521	0.013831	0.003954	0.008329	0.008990	0.872731
airplane	0.010314	0.028830	0.009287	0.004409	0.006172	0.002533	0.008255	0.002293	0.003845	0.001191	0.000776	0.001128	0.008179	0.912787
.	0.012953	0.329988	0.090922	0.021693	0.103175	0.015395	0.189887	0.028338	0.084256	0.006042	0.001429	0.002757	0.023901	0.089265
[SEP]	0.001910	0.003155	0.001858	0.001013	0.001000	0.000182	0.001020	0.000278	0.000347	0.000030	0.000053	0.000066	0.002064	0.987023
