TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.052841	0.045630	0.012369	0.005669	0.017465	0.006654	0.222113	0.008757	0.043256	0.017782	0.013051	0.003564	0.104827	0.446022
A	0.006947	0.364326	0.010371	0.010416	0.152215	0.002954	0.026725	0.006958	0.147731	0.010205	0.009319	0.001150	0.045345	0.205338
person	0.006937	0.047790	0.347123	0.028913	0.029345	0.040871	0.088564	0.015685	0.018930	0.064149	0.029256	0.030435	0.014228	0.237776
on	0.001071	0.001639	0.005233	0.828250	0.009030	0.005183	0.033998	0.060227	0.004546	0.018107	0.002885	0.002666	0.000694	0.026470
a	0.001752	0.028760	0.009881	0.026174	0.678734	0.007211	0.015561	0.013659	0.145140	0.015896	0.015978	0.001932	0.004230	0.035091
horse	0.002575	0.005545	0.025170	0.026587	0.017446	0.199767	0.021749	0.014724	0.004629	0.109428	0.064669	0.109906	0.003249	0.394555
jumps	0.012434	0.009467	0.010895	0.028377	0.011219	0.009526	0.729652	0.055772	0.014106	0.018199	0.005057	0.009821	0.018658	0.066817
over	0.002157	0.001829	0.002125	0.016994	0.002822	0.004231	0.013807	0.871272	0.020135	0.006910	0.014134	0.014324	0.003095	0.026166
a	0.004529	0.038107	0.005443	0.008416	0.109686	0.000905	0.019836	0.054899	0.677624	0.012533	0.013329	0.003041	0.013682	0.037973
broken	0.002078	0.002954	0.013178	0.037281	0.010968	0.005778	0.020696	0.015957	0.017674	0.709199	0.078114	0.015677	0.001877	0.068569
down	0.000802	0.000615	0.003845	0.007153	0.009012	0.002822	0.001902	0.013676	0.009928	0.029887	0.875650	0.006325	0.000998	0.037382
airplane	0.001897	0.001332	0.016171	0.002517	0.001598	0.026141	0.011406	0.016499	0.006632	0.056137	0.068443	0.453862	0.006811	0.330555
.	0.016000	0.188833	0.022997	0.008333	0.059936	0.008400	0.082047	0.017962	0.072775	0.006351	0.007445	0.006553	0.299028	0.203340
[SEP]	0.050665	0.089665	0.059102	0.048671	0.075404	0.059977	0.067979	0.051763	0.091744	0.053829	0.058811	0.073909	0.087593	0.130886
