TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.216227	0.025103	0.025663	0.025056	0.031261	0.020743	0.017645	0.012947	0.022796	0.038200	0.011888	0.055598	0.035567	0.461307
A	0.098343	0.095652	0.047486	0.051160	0.063263	0.081992	0.047387	0.024096	0.035992	0.047371	0.032414	0.072931	0.068746	0.233166
person	0.148591	0.078243	0.002151	0.066531	0.102336	0.020676	0.067362	0.030400	0.074838	0.103941	0.031685	0.044907	0.052674	0.175665
on	0.219332	0.042795	0.021834	0.019334	0.029520	0.037996	0.033678	0.014015	0.027458	0.020776	0.019394	0.038249	0.073360	0.402258
a	0.084998	0.116876	0.030950	0.035722	0.083610	0.062046	0.033786	0.039312	0.073360	0.050955	0.046942	0.049124	0.082765	0.209554
horse	0.242432	0.058340	0.096324	0.050396	0.020599	0.012126	0.035406	0.013333	0.020458	0.093563	0.029288	0.064077	0.100518	0.163139
jumps	0.282871	0.036214	0.022060	0.018158	0.020346	0.015655	0.011591	0.016788	0.018898	0.085777	0.014894	0.018238	0.172690	0.265820
over	0.247435	0.039762	0.034352	0.034670	0.028146	0.028569	0.035783	0.015823	0.030601	0.018737	0.021500	0.028965	0.112548	0.323110
a	0.108777	0.081605	0.039319	0.030484	0.066787	0.067432	0.026953	0.044244	0.079448	0.047626	0.051121	0.049753	0.109918	0.196533
broken	0.268455	0.035362	0.041437	0.011304	0.023688	0.190509	0.113035	0.016704	0.020170	0.002028	0.020092	0.043360	0.058039	0.155818
down	0.250246	0.054639	0.062031	0.039072	0.056213	0.051151	0.036629	0.018151	0.052288	0.027156	0.015686	0.058886	0.110763	0.167089
airplane	0.146775	0.044975	0.146553	0.018419	0.041816	0.224690	0.016126	0.007461	0.050193	0.011493	0.015935	0.009215	0.151666	0.114684
.	0.103247	0.079872	0.026800	0.038382	0.081231	0.023354	0.035523	0.045026	0.073385	0.047458	0.032630	0.056969	0.084048	0.272074
[SEP]	0.553911	0.012071	0.005289	0.004872	0.010630	0.002028	0.002673	0.003323	0.008795	0.005168	0.002285	0.004314	0.008722	0.375919
