TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.105679	0.040991	0.020007	0.014873	0.013980	0.023821	0.036660	0.054302	0.057842	0.045542	0.117512	0.301182	0.061596	0.106012
A	0.207329	0.016888	0.066535	0.031177	0.008491	0.018090	0.027321	0.017894	0.017750	0.013060	0.070316	0.009557	0.040468	0.455125
person	0.148911	0.012827	0.007589	0.024827	0.008893	0.031815	0.028628	0.016668	0.019740	0.011928	0.028000	0.007963	0.053295	0.598917
on	0.103388	0.044513	0.041675	0.016995	0.032946	0.025558	0.042752	0.033382	0.062188	0.040601	0.073022	0.028414	0.030635	0.423931
a	0.091474	0.016252	0.036645	0.030035	0.007333	0.020408	0.018370	0.034541	0.033379	0.039171	0.088686	0.056738	0.034427	0.492539
horse	0.034788	0.016558	0.021355	0.009153	0.007606	0.000730	0.031615	0.014384	0.036791	0.017291	0.019762	0.285701	0.038634	0.465633
jumps	0.329246	0.025847	0.037193	0.034696	0.009567	0.028689	0.030944	0.038064	0.022968	0.025253	0.046918	0.012027	0.059374	0.299215
over	0.118997	0.027932	0.013380	0.043167	0.012022	0.036218	0.071047	0.026787	0.060472	0.015590	0.019358	0.008864	0.067723	0.478442
a	0.178739	0.016876	0.043863	0.026062	0.012915	0.021389	0.025407	0.036158	0.036490	0.032546	0.132664	0.056981	0.035995	0.343915
broken	0.255460	0.034951	0.039381	0.012376	0.026152	0.017882	0.053004	0.010159	0.045913	0.001950	0.006863	0.009412	0.057565	0.428933
down	0.131917	0.043693	0.078880	0.018627	0.022250	0.102588	0.059033	0.009260	0.025313	0.007202	0.002820	0.020224	0.088137	0.390056
airplane	0.076301	0.010345	0.028724	0.015804	0.009152	0.115800	0.016002	0.006089	0.020524	0.006142	0.032398	0.006488	0.109507	0.546723
.	0.153674	0.061479	0.065532	0.017421	0.016083	0.020626	0.058389	0.036871	0.037977	0.053081	0.134321	0.119621	0.084240	0.140685
[SEP]	0.280861	0.118499	0.057456	0.044782	0.060781	0.057801	0.046214	0.017640	0.058338	0.024553	0.014915	0.029389	0.103499	0.085271
