TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.095821	0.020623	0.009505	0.006684	0.009275	0.002623	0.010954	0.007944	0.003784	0.002114	0.005557	0.002047	0.024993	0.798073
A	0.154570	0.017037	0.217624	0.192040	0.103667	0.092098	0.077231	0.020147	0.007941	0.002452	0.002890	0.013461	0.039772	0.059070
person	0.080803	0.015650	0.010125	0.157916	0.404000	0.036103	0.052562	0.046787	0.063751	0.003382	0.000536	0.003206	0.031543	0.093637
on	0.020806	0.001595	0.027994	0.017946	0.092935	0.713915	0.049944	0.023826	0.018129	0.001744	0.001408	0.009377	0.008571	0.011811
a	0.055489	0.000928	0.013307	0.017956	0.018698	0.438081	0.260238	0.068786	0.025075	0.010308	0.010224	0.015282	0.011757	0.053871
horse	0.025916	0.001295	0.002159	0.021291	0.027151	0.010543	0.353360	0.236414	0.102294	0.010826	0.015586	0.005053	0.011154	0.176958
jumps	0.075209	0.002448	0.005425	0.010264	0.038490	0.030728	0.011218	0.194924	0.276753	0.008744	0.010384	0.077169	0.091789	0.166454
over	0.022421	0.000389	0.003818	0.000457	0.003358	0.057916	0.047124	0.027583	0.289277	0.097654	0.056861	0.322531	0.049527	0.021085
a	0.024217	0.000489	0.003506	0.000172	0.000492	0.013705	0.032417	0.007963	0.057675	0.108501	0.256973	0.390211	0.071133	0.032544
broken	0.062730	0.002193	0.003823	0.001062	0.002249	0.005251	0.008994	0.025906	0.081081	0.007522	0.077247	0.266929	0.136270	0.318744
down	0.058484	0.000451	0.000318	0.000164	0.000583	0.000574	0.006481	0.002532	0.014640	0.004386	0.015749	0.422826	0.208972	0.263839
airplane	0.021194	0.001335	0.000154	0.000212	0.000989	0.000417	0.000647	0.001271	0.011376	0.002264	0.015111	0.032249	0.191030	0.721750
.	0.044282	0.013279	0.004320	0.002858	0.003104	0.001529	0.002537	0.002040	0.002611	0.002092	0.010243	0.006810	0.036126	0.868169
[SEP]	0.010420	0.002139	0.000784	0.000766	0.002330	0.001154	0.000868	0.002695	0.003046	0.000854	0.004048	0.003111	0.011880	0.955904
