TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.033133	0.019939	0.007919	0.001060	0.008701	0.000700	0.002300	0.000600	0.002475	0.002763	0.000356	0.001249	0.022495	0.896310
A	0.003647	0.041439	0.052042	0.001646	0.004829	0.005210	0.015453	0.000596	0.000988	0.001215	0.000705	0.002009	0.022369	0.847852
person	0.005604	0.088552	0.025691	0.006514	0.022684	0.017585	0.028977	0.000534	0.004248	0.008116	0.002681	0.007970	0.017465	0.763382
on	0.005504	0.025297	0.025714	0.055082	0.122032	0.223637	0.006895	0.001111	0.005611	0.001015	0.000381	0.001145	0.009919	0.516659
a	0.005672	0.022988	0.023702	0.029040	0.059318	0.074119	0.032058	0.002947	0.003005	0.002875	0.000080	0.001099	0.014755	0.728341
horse	0.000281	0.001290	0.003024	0.006608	0.005924	0.024726	0.006681	0.000228	0.000165	0.000531	0.000028	0.000562	0.000477	0.949476
jumps	0.002696	0.013352	0.005843	0.001485	0.005668	0.011930	0.034907	0.003265	0.003306	0.000313	0.001929	0.002169	0.010511	0.902625
over	0.005007	0.002799	0.004027	0.002121	0.002185	0.002514	0.168709	0.015446	0.019661	0.003366	0.002397	0.006182	0.007381	0.758204
a	0.008742	0.003723	0.005008	0.001498	0.002487	0.005835	0.072025	0.043785	0.062754	0.129445	0.008579	0.026299	0.028938	0.600880
broken	0.001036	0.000409	0.000296	0.000031	0.000122	0.003510	0.000733	0.000428	0.002537	0.010566	0.043770	0.088934	0.007840	0.839790
down	0.000470	0.000454	0.003381	0.000120	0.000028	0.000187	0.003034	0.003276	0.002572	0.660944	0.001060	0.026401	0.003676	0.294396
airplane	0.000629	0.000541	0.000589	0.000130	0.000078	0.000342	0.007262	0.001466	0.002864	0.066242	0.010730	0.027927	0.003877	0.877322
.	0.004387	0.019717	0.006198	0.001567	0.005599	0.002733	0.017606	0.002725	0.016254	0.014672	0.002001	0.023940	0.047038	0.835561
[SEP]	0.003679	0.001695	0.001338	0.000388	0.000789	0.000692	0.000890	0.000126	0.000548	0.000515	0.000512	0.001108	0.005876	0.981844
