TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.017272	0.427054	0.010623	0.005623	0.004947	0.000685	0.002714	0.000561	0.000358	0.000138	0.000075	0.000206	0.005156	0.524589
A	0.052431	0.021661	0.116974	0.420044	0.020130	0.013563	0.110113	0.004646	0.000579	0.001313	0.001100	0.001607	0.036545	0.199294
person	0.037226	0.008465	0.025444	0.442154	0.071074	0.052075	0.045356	0.013744	0.001955	0.000504	0.000145	0.000413	0.020762	0.280685
on	0.038470	0.006856	0.071662	0.019073	0.510342	0.141292	0.009437	0.002276	0.006012	0.001091	0.000131	0.000097	0.003856	0.189405
a	0.105285	0.001718	0.024581	0.105365	0.021914	0.225231	0.110191	0.005563	0.000990	0.002141	0.001086	0.000234	0.010286	0.385415
horse	0.044579	0.000776	0.008324	0.044453	0.005716	0.012578	0.067425	0.024644	0.002061	0.005040	0.002208	0.001388	0.006251	0.774557
jumps	0.053989	0.000585	0.009585	0.008671	0.004746	0.013170	0.034601	0.521356	0.054537	0.009904	0.003776	0.004771	0.027578	0.252730
over	0.033872	0.000766	0.004151	0.000068	0.000329	0.001807	0.005318	0.016452	0.159746	0.152469	0.019984	0.039831	0.058317	0.506891
a	0.042045	0.000236	0.000115	0.000022	0.000021	0.000203	0.002547	0.011532	0.015276	0.158984	0.549983	0.007159	0.088494	0.123383
broken	0.033211	0.000880	0.000236	0.000052	0.000158	0.000075	0.000612	0.022607	0.050170	0.008244	0.485959	0.019937	0.094707	0.283152
down	0.049215	0.000177	0.000287	0.000007	0.000009	0.000047	0.000350	0.001617	0.003691	0.003917	0.005152	0.333705	0.034212	0.567613
airplane	0.012534	0.000330	0.000110	0.000223	0.000057	0.000024	0.000099	0.001847	0.002096	0.002090	0.006415	0.012270	0.247737	0.714166
.	0.025181	0.049087	0.003649	0.001041	0.000565	0.000154	0.000767	0.000141	0.000303	0.000399	0.000382	0.001510	0.042636	0.874186
[SEP]	0.008740	0.008543	0.004739	0.009040	0.006271	0.001541	0.002226	0.002421	0.004315	0.001404	0.002194	0.006010	0.028529	0.914027
