TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.020528	0.105776	0.018889	0.011766	0.045449	0.007312	0.291464	0.026624	0.106349	0.027370	0.010985	0.033977	0.083734	0.209779
A	0.016254	0.167458	0.026868	0.010627	0.032445	0.010661	0.235698	0.018759	0.039995	0.011180	0.011812	0.008202	0.165129	0.244912
person	0.019650	0.068558	0.020175	0.025407	0.024710	0.019458	0.072109	0.012840	0.028577	0.026325	0.026268	0.030866	0.066251	0.558807
on	0.019116	0.074923	0.030946	0.040985	0.040360	0.030367	0.037538	0.013888	0.045902	0.020932	0.046669	0.041576	0.034527	0.522271
a	0.023690	0.110184	0.054382	0.048530	0.049939	0.027609	0.149856	0.027580	0.039945	0.043577	0.058963	0.034217	0.074515	0.257014
horse	0.009626	0.032747	0.022420	0.012122	0.028729	0.001832	0.025238	0.003391	0.019152	0.011249	0.037334	0.022037	0.026298	0.747826
jumps	0.013815	0.134227	0.030027	0.012172	0.027267	0.007374	0.038950	0.012856	0.047967	0.025464	0.009472	0.011982	0.214412	0.414014
over	0.027532	0.101110	0.041883	0.027296	0.029686	0.011494	0.024501	0.005416	0.048028	0.034658	0.031416	0.016934	0.131591	0.468455
a	0.037565	0.185077	0.067633	0.023218	0.055251	0.016678	0.143700	0.015922	0.033603	0.017120	0.025013	0.012979	0.109799	0.256440
broken	0.016657	0.080219	0.039641	0.029678	0.025916	0.033911	0.101890	0.014186	0.021253	0.016315	0.036890	0.033174	0.051083	0.499187
down	0.017430	0.109743	0.052852	0.060887	0.048393	0.049302	0.049677	0.010084	0.035818	0.022770	0.020015	0.019451	0.083851	0.419727
airplane	0.037462	0.029493	0.038052	0.018144	0.012994	0.023466	0.020785	0.002964	0.009614	0.009641	0.004521	0.006313	0.052311	0.734241
.	0.006714	0.074703	0.012101	0.003063	0.010460	0.005307	0.199235	0.017294	0.020092	0.004689	0.010116	0.011363	0.111265	0.513598
[SEP]	0.019892	0.018853	0.021851	0.012403	0.010513	0.019555	0.033847	0.020956	0.016996	0.016767	0.026297	0.022573	0.013238	0.746259
