TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.119952	0.035472	0.019756	0.003461	0.007532	0.007881	0.033346	0.008246	0.035977	0.017585	0.014385	0.024367	0.030314	0.641725
A	0.005315	0.097705	0.065904	0.006012	0.017616	0.020259	0.166566	0.053542	0.095335	0.054698	0.021927	0.108573	0.074919	0.211628
person	0.003402	0.055918	0.029789	0.004625	0.010987	0.013224	0.059627	0.031807	0.032425	0.010972	0.008193	0.024047	0.026939	0.688047
on	0.002443	0.028760	0.024051	0.003425	0.005172	0.008825	0.009702	0.009196	0.013887	0.006326	0.003408	0.008975	0.009632	0.866198
a	0.005646	0.163260	0.130232	0.014494	0.017218	0.029372	0.219731	0.037461	0.049341	0.047286	0.009737	0.046981	0.056526	0.172714
horse	0.002683	0.034482	0.045265	0.021419	0.015860	0.025473	0.010273	0.018267	0.024039	0.006674	0.007619	0.028291	0.033945	0.725710
jumps	0.005090	0.038389	0.040821	0.004047	0.007308	0.018797	0.021647	0.028690	0.044966	0.020693	0.008923	0.038942	0.038452	0.683234
over	0.001641	0.006954	0.005271	0.000731	0.001818	0.003272	0.002353	0.001994	0.006800	0.005118	0.001511	0.006747	0.005924	0.949867
a	0.005365	0.139257	0.068472	0.004374	0.011349	0.018703	0.296825	0.030624	0.054027	0.122753	0.015207	0.050085	0.037480	0.145478
broken	0.009618	0.146238	0.023894	0.010648	0.014545	0.026970	0.066818	0.026972	0.045840	0.042378	0.031312	0.052785	0.067757	0.434225
down	0.014351	0.082821	0.024315	0.005602	0.009098	0.022301	0.030377	0.011101	0.028748	0.039637	0.028240	0.079170	0.070296	0.553943
airplane	0.006221	0.036578	0.014669	0.003703	0.004772	0.011350	0.007438	0.010071	0.013664	0.016523	0.045596	0.039204	0.014694	0.775518
.	0.007967	0.157663	0.072728	0.004938	0.019438	0.032955	0.207333	0.023544	0.073597	0.056764	0.027578	0.040541	0.037816	0.237135
[SEP]	0.029067	0.020302	0.021979	0.005666	0.007196	0.013165	0.022885	0.005346	0.005238	0.006354	0.007108	0.008659	0.023687	0.823347
