TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.492492	0.074571	0.048323	0.007644	0.046939	0.025914	0.018679	0.006741	0.020597	0.012478	0.009429	0.030733	0.039338	0.166123
A	0.002270	0.041677	0.026909	0.034303	0.099603	0.037848	0.078620	0.048348	0.139521	0.073980	0.046141	0.057778	0.226810	0.086193
person	0.003080	0.067665	0.005502	0.036208	0.063658	0.026238	0.026923	0.040783	0.142148	0.120550	0.031353	0.039216	0.180709	0.215967
on	0.001746	0.044057	0.017002	0.016281	0.021992	0.004850	0.021371	0.032379	0.034736	0.059045	0.037324	0.025331	0.160449	0.523438
a	0.008444	0.084819	0.057831	0.026652	0.048297	0.020395	0.043491	0.033042	0.061173	0.072471	0.027433	0.068245	0.189937	0.257770
horse	0.002640	0.024413	0.018175	0.007884	0.012889	0.000344	0.006394	0.006595	0.018536	0.039182	0.022077	0.027407	0.124088	0.689376
jumps	0.003237	0.047446	0.016373	0.049635	0.027595	0.006159	0.004873	0.024433	0.053410	0.130728	0.035305	0.060542	0.206169	0.334095
over	0.005247	0.041826	0.022181	0.038918	0.011301	0.006258	0.023711	0.016400	0.016041	0.028637	0.017309	0.023356	0.151319	0.597495
a	0.006103	0.103409	0.095108	0.047338	0.055414	0.025058	0.115297	0.049344	0.045785	0.024996	0.019105	0.059024	0.179752	0.174266
broken	0.002593	0.052783	0.022735	0.040273	0.036760	0.022217	0.125196	0.029060	0.037833	0.002728	0.004713	0.037423	0.166769	0.418917
down	0.002900	0.043437	0.027772	0.048589	0.034966	0.029139	0.056938	0.035247	0.038886	0.016011	0.005134	0.037770	0.158619	0.464593
airplane	0.008491	0.043227	0.033315	0.033132	0.029347	0.005841	0.046686	0.030353	0.034937	0.030650	0.015560	0.003437	0.176755	0.508271
.	0.002784	0.136785	0.037931	0.044196	0.073291	0.065091	0.079396	0.050695	0.053325	0.039328	0.034857	0.079910	0.075097	0.227312
[SEP]	0.000555	0.000732	0.000199	0.000465	0.000361	0.000150	0.001927	0.001155	0.000720	0.000694	0.000409	0.000241	0.001820	0.990571
