TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.010361	0.111581	0.010683	0.013216	0.011759	0.004101	0.097340	0.028903	0.037359	0.009149	0.003008	0.007281	0.427295	0.227964
A	0.026625	0.070097	0.024943	0.036526	0.061592	0.017061	0.222753	0.038288	0.043889	0.009924	0.001780	0.006094	0.235437	0.204991
person	0.021169	0.017069	0.013593	0.033359	0.126254	0.064286	0.178547	0.054761	0.057113	0.022535	0.002766	0.009061	0.106324	0.293163
on	0.023624	0.029460	0.026543	0.035899	0.051683	0.036851	0.140963	0.022334	0.024237	0.018667	0.000974	0.001849	0.208296	0.378620
a	0.015582	0.041257	0.016673	0.027308	0.030256	0.013047	0.108939	0.024373	0.031575	0.037863	0.001507	0.002632	0.172893	0.476095
horse	0.015588	0.027439	0.016456	0.034477	0.034256	0.038907	0.082915	0.049307	0.050183	0.054241	0.005028	0.013130	0.090008	0.488065
jumps	0.038758	0.048406	0.010335	0.007233	0.005821	0.013325	0.047363	0.108001	0.033562	0.016346	0.004312	0.016813	0.143849	0.505875
over	0.016904	0.027710	0.004955	0.000881	0.001179	0.002361	0.016011	0.029026	0.040201	0.072427	0.023693	0.074632	0.272857	0.417163
a	0.012867	0.027329	0.004913	0.001428	0.001247	0.001059	0.010772	0.012285	0.022961	0.151353	0.015853	0.028295	0.090944	0.618695
broken	0.006261	0.002618	0.001041	0.000193	0.000234	0.000356	0.000564	0.003052	0.006624	0.029007	0.013215	0.032360	0.007159	0.897315
down	0.005494	0.002758	0.000676	0.000287	0.000219	0.000248	0.001317	0.002223	0.005638	0.040248	0.007979	0.025739	0.014065	0.893111
airplane	0.006622	0.006052	0.002132	0.000697	0.000623	0.001562	0.006163	0.008545	0.010819	0.138529	0.009067	0.047455	0.011080	0.750654
.	0.038600	0.052773	0.005137	0.001275	0.002286	0.002960	0.034385	0.008132	0.011718	0.004111	0.001397	0.004532	0.060130	0.772565
[SEP]	0.035059	0.014431	0.008408	0.005004	0.006920	0.007971	0.012274	0.011731	0.012020	0.017628	0.009113	0.015090	0.009583	0.834768
