TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.048127	0.032426	0.048235	0.018852	0.039129	0.026753	0.037251	0.010072	0.018520	0.011774	0.003824	0.012792	0.027275	0.664971
A	0.006046	0.020534	0.044662	0.051037	0.258452	0.119053	0.156010	0.064602	0.078743	0.037973	0.008006	0.049309	0.073448	0.032124
person	0.007074	0.013440	0.010108	0.017637	0.324639	0.248267	0.030631	0.019426	0.153190	0.018201	0.002117	0.062435	0.020077	0.072756
on	0.007024	0.003435	0.008504	0.046217	0.108171	0.183096	0.062599	0.032904	0.027013	0.055954	0.004522	0.023618	0.015911	0.421033
a	0.016019	0.017385	0.012253	0.040894	0.146683	0.065577	0.061638	0.110232	0.089864	0.047919	0.033052	0.066165	0.036099	0.256221
horse	0.011571	0.001632	0.001373	0.002592	0.005976	0.007048	0.004219	0.011927	0.008819	0.004201	0.002922	0.017168	0.003537	0.917014
jumps	0.011961	0.014340	0.017871	0.011337	0.046259	0.056955	0.057580	0.124640	0.176963	0.113482	0.015623	0.202477	0.071922	0.078591
over	0.010425	0.005235	0.014700	0.003591	0.003667	0.006822	0.026462	0.014623	0.048952	0.328659	0.069026	0.118069	0.080718	0.269051
a	0.012337	0.013514	0.005703	0.003898	0.005306	0.003026	0.006226	0.020353	0.034408	0.104239	0.448053	0.130685	0.050661	0.161590
broken	0.023630	0.002235	0.001191	0.000446	0.001005	0.000713	0.000832	0.001873	0.011198	0.020525	0.036948	0.087953	0.019229	0.792221
down	0.007114	0.002405	0.000282	0.001246	0.000411	0.000204	0.001802	0.001881	0.001672	0.004943	0.005075	0.011715	0.019942	0.941309
airplane	0.006770	0.004678	0.000705	0.000733	0.001539	0.002691	0.000867	0.003588	0.004059	0.007708	0.036899	0.028967	0.006543	0.894254
.	0.022353	0.026963	0.012650	0.022074	0.027064	0.017955	0.020369	0.012883	0.015217	0.014461	0.011333	0.024738	0.042543	0.729398
[SEP]	0.016817	0.000661	0.000284	0.000476	0.000697	0.000615	0.000581	0.000565	0.000685	0.000267	0.000512	0.001256	0.003559	0.973025
