TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.113123	0.007966	0.032747	0.024445	0.008121	0.004915	0.095071	0.024627	0.021175	0.001085	0.001163	0.005729	0.012668	0.647166
A	0.023685	0.014025	0.376367	0.179041	0.016744	0.016472	0.201816	0.021420	0.003166	0.000403	0.000150	0.002565	0.022366	0.121778
person	0.005653	0.008957	0.002998	0.045049	0.073350	0.582442	0.006544	0.030986	0.013622	0.000999	0.000416	0.003386	0.009658	0.215941
on	0.004295	0.000428	0.000138	0.003293	0.006508	0.961970	0.001049	0.003373	0.002914	0.000031	0.000116	0.003555	0.006908	0.005420
a	0.024048	0.001731	0.002749	0.008280	0.007568	0.698041	0.024778	0.053024	0.006798	0.000853	0.001687	0.070831	0.030521	0.069092
horse	0.000819	0.002016	0.000159	0.001641	0.006242	0.034499	0.002289	0.016933	0.003207	0.000078	0.000306	0.001884	0.002403	0.927524
jumps	0.011661	0.013303	0.019756	0.017134	0.009965	0.061708	0.011980	0.390097	0.072815	0.001237	0.001953	0.071320	0.034790	0.282281
over	0.008066	0.000484	0.007026	0.000930	0.000201	0.006393	0.003434	0.027585	0.032684	0.008360	0.007630	0.866311	0.020301	0.010595
a	0.004626	0.000139	0.000377	0.000039	0.000027	0.001100	0.000759	0.003356	0.002060	0.000636	0.004749	0.966632	0.012160	0.003341
broken	0.010575	0.002935	0.000286	0.000259	0.000697	0.004565	0.000236	0.000690	0.008466	0.010877	0.045943	0.497420	0.025448	0.391602
down	0.016277	0.007108	0.000965	0.000410	0.000247	0.000208	0.001399	0.000526	0.003084	0.041287	0.044692	0.279276	0.026845	0.577676
airplane	0.001146	0.003176	0.000760	0.001209	0.000907	0.001172	0.001294	0.001555	0.002220	0.001010	0.002278	0.026709	0.002698	0.953866
.	0.016016	0.022995	0.029444	0.061414	0.013512	0.003330	0.088084	0.020934	0.016785	0.001888	0.000997	0.009179	0.008462	0.706961
[SEP]	0.000665	0.000340	0.000454	0.000421	0.000372	0.000550	0.000269	0.000159	0.000173	0.000070	0.000121	0.000523	0.000459	0.995424
