TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.024473	0.024721	0.032437	0.006701	0.005477	0.002374	0.013240	0.003481	0.001746	0.002544	0.009462	0.005322	0.009558	0.858465
A	0.006964	0.043502	0.068104	0.014673	0.001383	0.001568	0.029091	0.004141	0.000441	0.000219	0.000325	0.002751	0.033476	0.793363
person	0.005879	0.262877	0.067189	0.039552	0.004817	0.001773	0.023279	0.006861	0.000270	0.000239	0.000329	0.000299	0.011952	0.574685
on	0.002866	0.167971	0.459681	0.087744	0.019203	0.038045	0.041048	0.001219	0.000168	0.000305	0.000181	0.000616	0.007778	0.173174
a	0.001737	0.126488	0.601743	0.080075	0.008919	0.008837	0.065916	0.000700	0.000040	0.000091	0.000014	0.000130	0.004904	0.100405
horse	0.002097	0.115977	0.075634	0.106284	0.205318	0.050918	0.013278	0.001496	0.000414	0.000657	0.000400	0.000563	0.001569	0.425394
jumps	0.004034	0.234561	0.297127	0.200236	0.039656	0.014052	0.043457	0.007391	0.000650	0.000135	0.000194	0.000491	0.006109	0.151908
over	0.006644	0.023448	0.161170	0.032514	0.011418	0.031604	0.292373	0.029835	0.006415	0.005626	0.000296	0.002064	0.012347	0.384246
a	0.001734	0.018193	0.175993	0.025833	0.005392	0.011883	0.507389	0.099868	0.010806	0.014632	0.000766	0.002712	0.006314	0.118485
broken	0.002141	0.001844	0.008144	0.001180	0.000612	0.004091	0.013254	0.011595	0.011537	0.003921	0.001629	0.009055	0.004047	0.926950
down	0.002632	0.000825	0.001331	0.000676	0.000448	0.002956	0.011557	0.013654	0.060510	0.232176	0.005391	0.016857	0.006427	0.644561
airplane	0.002442	0.003223	0.002702	0.003383	0.001720	0.001361	0.019429	0.072290	0.151139	0.056386	0.020195	0.021126	0.010758	0.633845
.	0.003768	0.042495	0.045131	0.015446	0.009905	0.007747	0.211202	0.145168	0.095202	0.043561	0.045661	0.114941	0.012978	0.206795
[SEP]	0.006313	0.004820	0.003898	0.002724	0.001957	0.000856	0.002977	0.002147	0.002086	0.001048	0.000575	0.000757	0.005011	0.964831
