TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.723102	0.048073	0.007971	0.024488	0.050429	0.002846	0.004620	0.010093	0.040642	0.006593	0.005162	0.002999	0.036498	0.036481
A	0.906136	0.035566	0.003060	0.037283	0.014316	0.000031	0.000028	0.000048	0.000149	0.000005	0.000004	0.000001	0.000876	0.002498
person	0.319158	0.623172	0.002379	0.016581	0.035305	0.000440	0.000161	0.000015	0.000450	0.000093	0.000011	0.000002	0.000120	0.002113
on	0.732011	0.090865	0.006398	0.062625	0.006956	0.005915	0.093050	0.000166	0.000020	0.000200	0.000089	0.000001	0.000108	0.001595
a	0.790980	0.004316	0.005065	0.171594	0.025194	0.000094	0.000748	0.001068	0.000153	0.000003	0.000013	0.000002	0.000088	0.000682
horse	0.483285	0.004306	0.005708	0.167668	0.311395	0.002495	0.007081	0.011775	0.004414	0.001362	0.000005	0.000015	0.000259	0.000235
jumps	0.839890	0.002621	0.001828	0.058224	0.014080	0.069930	0.003435	0.002815	0.001654	0.002108	0.000153	0.000010	0.000864	0.002388
over	0.365155	0.000050	0.000169	0.010819	0.000769	0.010671	0.449917	0.011167	0.001178	0.147154	0.001987	0.000007	0.000116	0.000841
a	0.830538	0.000033	0.000174	0.002702	0.002659	0.000088	0.001933	0.122059	0.034029	0.000477	0.002531	0.000074	0.001646	0.001056
broken	0.434694	0.000405	0.000099	0.007717	0.010798	0.002661	0.001261	0.212425	0.285471	0.005740	0.013947	0.002237	0.014000	0.008545
down	0.041425	0.000031	0.000004	0.000022	0.000026	0.001105	0.002888	0.003172	0.006421	0.939099	0.001612	0.000303	0.002225	0.001668
airplane	0.787643	0.001033	0.000059	0.000113	0.000153	0.000061	0.002570	0.009660	0.032808	0.011138	0.058198	0.001470	0.026583	0.068511
.	0.874555	0.000425	0.000090	0.000275	0.000349	0.000004	0.000037	0.002179	0.012635	0.000628	0.003922	0.002242	0.049549	0.053110
[SEP]	0.866190	0.000258	0.000028	0.000142	0.000124	0.000004	0.000019	0.000141	0.002402	0.000293	0.000479	0.000508	0.059742	0.069670
