TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.016497	0.001752	0.000277	0.000107	0.000085	0.000109	0.003730	0.000937	0.000693	0.000060	0.000037	0.000091	0.003790	0.971835
A	0.001404	0.023316	0.005546	0.001047	0.000813	0.000642	0.035799	0.005064	0.004399	0.000457	0.000246	0.000226	0.014472	0.906569
person	0.003365	0.048657	0.028026	0.005154	0.005678	0.004030	0.075785	0.019923	0.011899	0.004760	0.000963	0.000635	0.015189	0.775937
on	0.003085	0.032044	0.068637	0.036708	0.026527	0.010725	0.025541	0.004758	0.003104	0.000078	0.000051	0.000255	0.007611	0.780877
a	0.001376	0.007891	0.017433	0.017068	0.002904	0.002095	0.014443	0.002593	0.000706	0.000222	0.000093	0.000068	0.006172	0.926935
horse	0.004391	0.009916	0.015543	0.030885	0.016861	0.009611	0.007967	0.004290	0.002118	0.001322	0.000568	0.000766	0.011082	0.884680
jumps	0.001393	0.005517	0.003070	0.000866	0.001332	0.001307	0.006881	0.003418	0.002344	0.000068	0.000138	0.000224	0.007848	0.965594
over	0.002999	0.004074	0.003575	0.001132	0.001762	0.000924	0.059944	0.021093	0.010871	0.000319	0.000373	0.000950	0.012207	0.879777
a	0.002256	0.004824	0.004722	0.000711	0.000398	0.000744	0.040516	0.025438	0.009336	0.004408	0.005637	0.001677	0.025578	0.873755
broken	0.004518	0.003530	0.003391	0.000224	0.000170	0.000421	0.004755	0.012402	0.017168	0.013417	0.013130	0.009022	0.012436	0.905415
down	0.007886	0.000401	0.001509	0.000071	0.000071	0.000304	0.001995	0.002708	0.006780	0.036882	0.004270	0.007168	0.012322	0.917633
airplane	0.004474	0.002074	0.001437	0.000370	0.000388	0.000483	0.011387	0.021177	0.032234	0.054890	0.075610	0.019763	0.028428	0.747283
.	0.004067	0.005977	0.003423	0.001137	0.001451	0.001479	0.031206	0.006710	0.008422	0.000393	0.001154	0.002882	0.022983	0.908715
[SEP]	0.108904	0.006838	0.005531	0.003078	0.007676	0.005101	0.005827	0.003435	0.008751	0.002230	0.003471	0.012699	0.101048	0.725411
